id	picture	name	price	authority	date	controller	article_violated	type	source	summary
230	https://www.privacyaffairs.com/wp-content/uploads/2019/10/italy.svg	Italy	4000	Italian Data Protection Authority (Garante)	03/06/2020	Liceo Scientifico Nobel di Torre del Greco	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9283014	The school unlawfully published health data of over 2,000 teachers on its website.
231	https://www.privacyaffairs.com/wp-content/uploads/2019/10/italy.svg	Italy	4000	Italian Data Protection Authority (Garante)	03/06/2020	Liceo Artistico Statale di Napoli	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9283029	The school unlawfully published health data of multiple teachers on its website.
232	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	15000	Spanish Data Protection Authority (AEPD)	03/09/2020	Gesthotel Activos Balagares	Art. 5 (1) f) GDPR	Non-compliance with lawful basis for data processing	https://www.aepd.es/es/documento/ps-00358-2019.pdf	The complainant explained that they had sent a letter to the management of the hotel and union delegates that contained information related to an episode of alleged harassment in relation to a medical condition. The hotel management then read the contents of the letter in a meeting with other employees. This constituted a violation of the principle of integrity and confidentiality.
233	https://www.privacyaffairs.com/wp-content/uploads/2019/11/iceland.svg	Iceland	9000	Icelandic Data Protection Authority ('Persónuvernd')	03/10/2020	Breiðholt School	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.personuvernd.is/urlausnir/nr/2885	A teacher had sent an email to parents and students that contained an attachment that had detailed information on the well-being and academic performance of all students.
234	https://www.privacyaffairs.com/wp-content/uploads/2019/11/iceland.svg	Iceland	20600	Icelandic Data Protection Authority ('Persónuvernd')	03/10/2020	Addiction Medicine Center	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.personuvernd.is/urlausnir/nr/2882	A former employee of National Center of Addiction Medicine (&#8216;SAA&#8217;) received boxes that contained personal belongings that he supposedly left there but personal data and health records of 252 former patients and documents with the names of around 3,000 individuals who once participated in an alcohol and drug abuse rehabilitation program.
235	https://www.privacyaffairs.com/wp-content/uploads/2019/10/denmark.svg	Denmark	14000	Danish Data Protection Authority (Datatilsynet)	03/10/2020	Gladsaxe Municipality	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.datatilsynet.dk/presse-og-nyheder/nyhedsarkiv/2020/mar/to-kommuner-indstillet-til-boede/	A computer that belonged to the administration of the municipality was stolen. The computer was not encrypted and it included the personal identification numbers of 20,620 residents.
236	https://www.privacyaffairs.com/wp-content/uploads/2019/10/denmark.svg	Denmark	7000	Danish Data Protection Authority (Datatilsynet)	03/10/2020	Hørsholm Municipality	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.datatilsynet.dk/presse-og-nyheder/nyhedsarkiv/2020/mar/to-kommuner-indstillet-til-boede/	A work computer belonging to a city government employee was stolen. The computer contained personal data of around 1,600 city government employees as well as sensitive information such as social security numbers.
237	https://www.privacyaffairs.com/wp-content/uploads/2019/10/sweden.svg	Sweden	7000000	Data Protection Authority of Sweden	03/11/2020	Google	Art. 5 GDPR|Art. 6 GDPR|Art. 17 GDPR	Failure to comply with data processing principles	https://www.datainspektionen.se/globalassets/dokument/beslut/2020-03-11-beslut-google.pdf	Google was fined with €7,000,000 by the Swedish Data Protection Authority due to failing to adequately comply with its obligations regarding the right of data subjects to have their search results removed from Google search. The Data Protection Authority of Sweden had already completed an investigation on Google in 2017 where it investigated how the company dealt with individuals&#8217; requests to be removed from search results. At that time, the Data Protection Authority instructed Google to be more pro-active in executing these removal requests. In 2018 the Authority initialed a further investigation after it was reported that Google did not remove search results related to individuals even after the earlier instructions in 2017 to do so. The Authority also questioned Google&#8217;s practice of informing website owners about which search results Google had removed, specifically which link (search result) has been removed and who was behind the removal request.
238	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	3000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	02/11/2020	Vodafone Romania	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to comply with data processing principles	https://www.dataprotection.ro/?page=sanctiune_vodafone_februarie_2020&lang=ro	Vodafone Romania employed weak and insufficient security measures, which led to an event of erroneous data processing. When an individual issued a complaint, the company incorrectly processed the client’s data and sent it to a wrong e-mail address.
239	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	3000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	03/25/2020	eMag - Dante International	Art. 6 GDPR|Art. 21 GDPR	Non-compliance with lawful basis for data processing	https://www.dataprotection.ro/index.jsp?page=Comunicat_amenda_dante_international_martie_2020&lang=ro	The company in question, Dante International, failed to observe the right of a customer to unsubscribe from commercial communications and sent a commercial e-mail to the client in spite of that.
240	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	4150	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	03/25/2020	Vodafone Romania	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.dataprotection.ro/index.jsp?page=Comunicat_noua_amenda_vodafone&lang=ro	Vodafone Romania sent an e-mail containing personal data of a client to another unrelated client, thus breaking privacy conventions. They had improper organizational and security measures in effect at that time.
241	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	3000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	03/25/2020	Enel Energie	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.dataprotection.ro/index.jsp?page=Comunicat_amenda_enel_martie_2020&lang=ro	Enel Energie sent a client an email that contained the personal information of another client, failing to employ the necessary organizational and technical measures.
242	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	2000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	03/25/2020	SOS Infertility Association	 Art. 58 GDPR	Non-cooperation with Data Protection Authority	https://www.dataprotection.ro/index.jsp?page=Comunicat_amenda_asociatia_sos_infertilitatea&lang=ro	The SOS Infertility Association failed to provide the necessary data to the data protection authority after it had unlawfully processed personal data of its clients.
243	https://www.privacyaffairs.com/wp-content/uploads/2019/11/croatia.svg	Croatia	0	Croatian Data Protection Authority (AZOP)	03/13/2020	Bank (unknown)	Art. 15 (1), (3) GDPR	Information obligation non-compliance	https://azop.hr/aktualno/detaljnije/rjesenje-kojim-se-izrice-upravno-novcana	The bank did not provide its customers with copies of credit documentation (interest changes reviews, repayment plans, and loan agreement annexes) in the period from May 2018 to April 2019. In this sense, the bank went ahead and argued that its decision was the right one since the documentation would be related to repaid loans, which a customer shouldn&#8217;t have the right to access. A data subject alerted the DPA, which demanded that the bank provide copies of the loan documentation to the data subject. The DPA fined the bank (a specific sum is still unknown) taking into consideration the financial institution&#8217;s continued refusal for over a year to deny the right of access to such documentation to over 2.500 customers.
244	https://www.privacyaffairs.com/wp-content/uploads/2019/10/czech-republic.svg	Czech Republic	10000	Czech Data Protection Auhtority (UOOU)	03/21/2019	Unknown	Art. 5 (1) GDPR	Non-compliance with lawful basis for data processing	https://www.uoou.cz/assets/File.ashx?id_org=200144&id_dokumenty=34470	The data was processed inadequately, in inobservance with the data minimization and storage limitation principles of the GDPR. This means the data that was processed went beyond the relevant needs for the purpose of the processing, while also being kept in a form that permits the identification of data subjects longer than it is necessary for the purpose of the processing.
245	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	2000	Data Protection Authority of Saarland	01/01/2019	Restaurant	Art. 5 (1) c) GDPR	Failure to comply with data processing principles	https://www.datenschutz.saarland.de/fileadmin/user_upload/uds/tberichte/tb28_2019.pdf	The video surveillance cameras had been misused, clearly not in accord with the data minimization principle.
246	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	20000	Data Protection Authority of Hamburg	01/01/2019	https://datenschutz-hamburg.de/assets/pdf/28._Taetigkeitsbericht_Datenschutz_2019_HmbBfDI.pdf	Art. 33 GDPR|Art. 34 GDPR	Failure to implement sufficient measures to ensure information security	https://datenschutz-hamburg.de/assets/pdf/28._Taetigkeitsbericht_Datenschutz_2019_HmbBfDI.pdf	HVV GmbH had not reported a data breach to the data protection authority in due time. This data breach was related to the security gap in the Customer E-Service, in that that clients with an HVV card who logged in the CES could access the data of other customers by changing the URL to match their data profile.
247	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	80000	Data Protection Authority of Baden-Wuerttemberg	04/04/2019	Company in the financial sector	Art. 5 GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2019/07/PM-Datenschutzverletzungen-bereiten-zunehmend-Sorge-30.07.2019.pdf	The fine was issued because, in April 2019, the company hadn’t taken the necessary measures to ensure the integrity and confidentiality of information (as per Art. 5 para. 1 lit. f GDPR) when it disposed of documents that contained personal information of two clients. We should mention that the documents were simply disposed of in the general waste recycling system where they were found by a neighbor.
248	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	200	Data Protection Authority of Nordrhein-Westfalen	08/05/2019	Private person (YouTube-Channel)	Art. 5 GDPR|Art. 6 GDPR	Failure to comply with data processing principles	https://www.youtube.com/watch?v=wFBrgJIkDwI	The private person has an insufficient legal basis for using a dashcam to record public road traffic and publish it on YouTube as being part of a compilation.
249	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	100000	Data Protection Authority of Baden-Wuerttemberg	10/24/2019	Food company	Art. 5 GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2020/01/35.-T%C3%A4tigkeitsbericht-f%C3%BCr-den-Datenschutz-Web.pdf#page=44&zoom=100,0,0	Upon creation of an applicant portal where interested parties could apply their documents for a job, the food company failed to encrypt the applicant portal. The transmission of the data had no encryption and the data storage was completely unencrypted and offered no password-protected security systems. Moreover, the data was linked to Google, so anyone could find the applicants&#8217; documents and retrieve them after a simple Google search.
250	https://www.privacyaffairs.com/wp-content/uploads/2019/10/greece.svg	Greece	150000	Hellenic Data Protection Authority (HDPA)	12/19/2019	"Aegean Marine Petroleum Network Inc.	"	Art. 5 GDPR|Art. 6 GDPR|Art. 32 GDPR	Failure to comply with data processing principles	http://www.dpa.gr/APDPXPortlets/htdocs/documentDisplay.jsp?docid=205,136,113,56,60,108,243,88	The Aegean Marine Petroleum Network Inc. failed to inform data subjects that they would have their data processed and stored on the servers. Moreover, the company failed to impose the necessary technical measures and secure the processing of such large amounts of data, while also failing to impose a separation between the relevant software and the data stored on the servers. As a result, companies outside the Aegean Marine Petroleum Group had access to these servers and, implicitly, to the personal data of data subjects, which they copied from the servers.
