0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4,state
66.4,d_20000701,26.6,11.7,0,0,0,0,7,1.7,0,0,0,missouri
64.8,d_20000801,21.2,7.2,0.1,0,0,0,14.2,7.2,1,0.2,0,missouri
41.8,d_20000901,52.8,28.6,8.4,3.8,0,0,5.4,1.5,0,0,0,missouri
41.8,d_20001001,50.5,26,8.2,3.7,0,0,7.6,2.4,0.1,0,0,missouri
42.1,d_20001101,54.2,32.4,7.4,3,0,0,3.7,0.9,0,0,0,missouri
38.9,d_20001201,57.7,34.3,9.4,3.9,0.1,0,3.3,0.7,0,0,0,missouri
56.2,d_20010101,33.5,11.4,1.3,0,0,0,10.3,3.3,0.4,0,0,missouri
55.7,d_20010201,7.7,2.1,0,0,0,0,36.5,16.5,1.5,0.3,0,missouri
42.7,d_20010301,45.3,30.2,4.9,0,0,0,11.8,3.2,0.3,0,0,missouri
32.4,d_20010401,56.5,48.1,22.1,4.7,0,0,11.1,2.9,0,0,0,missouri
32.4,d_20010501,44.8,31.7,4.5,0.2,0,0,22.9,10.1,1.6,0,0,missouri
24.1,d_20010601,30.9,20.1,4,0.4,0,0,45,36,12.7,4.8,0.3,missouri
36.8,d_20010701,17.1,9,0.4,0,0,0,46.1,38.7,17.2,6.3,0.1,missouri
26.1,d_20010801,28.4,16.4,4.1,1.2,0.1,0,45.5,38.2,17.6,7.5,0.3,missouri
26.1,d_20010901,29.2,15.2,2.2,0.4,0,0,44.7,37.2,15.2,6.4,0.5,missouri
37.7,d_20011001,13.9,4.9,0.3,0,0,0,48.4,37.2,12.3,2.8,0,missouri
47.2,d_20011101,23.9,12.1,1.1,0.2,0,0,28.8,12,1.2,0,0,missouri
59.8,d_20011201,3.5,0.6,0,0,0,0,36.7,16.4,1.9,0.1,0,missouri
47.3,d_20020101,0.2,0,0,0,0,0,52.4,25.1,4.8,1.4,0,missouri
68.2,d_20020201,1,0,0,0,0,0,30.9,16.7,4.1,1.9,0.4,missouri
57.2,d_20020301,13.1,3.1,0.1,0,0,0,29.5,17.9,8.6,5.2,2.3,missouri
40.8,d_20020401,25.3,10.3,1.8,0.3,0,0,33.9,19.8,7.5,2.3,0.9,missouri
27.6,d_20020501,1.4,0.6,0,0,0,0,70.8,59.1,33.1,21.2,8.9,missouri
23.9,d_20020601,10.9,5.9,2.1,1.4,0.6,0,65.4,49.4,29,17.7,6.4,missouri
37.5,d_20020701,14.6,10.1,4.7,2.9,1.2,0,47.9,31.8,20.1,13.3,2.7,missouri
30.6,d_20020801,13.9,7.1,3.6,1.3,0.4,0,55.4,37.1,21.3,14.2,3.1,missouri
44.5,d_20020901,21.9,14.7,6.5,4.5,1.4,0,33.5,24.4,13.2,3.6,0,missouri
41.3,d_20021001,25,15.2,5,1.9,0.1,0,33.9,24.2,13.5,5.1,0.1,missouri
39.7,d_20021101,32.9,18.8,6.6,3.1,0.3,0,27.4,18.9,4.3,0.5,0,missouri
43.6,d_20021201,30.7,17.1,8.6,4.6,1.1,0,25.7,13.4,2.3,0.4,0,missouri
48.4,d_20030101,42.4,26.5,12.4,8.9,1.1,0,9.2,2.1,0,0,0,missouri
18,d_20030201,80.9,66.1,50.2,37.2,17.5,0,1.1,0.4,0,0,0,missouri
16.5,d_20030301,82.9,67,41.9,27.4,12.8,0,0.5,0,0,0,0,missouri
22.3,d_20030401,77.1,65.3,38.7,17.6,1.1,0,0.7,0.2,0,0,0,missouri
17.6,d_20030501,80.8,65.1,31.5,8.2,1.1,0,1.5,1,0,0,0,missouri
35,d_20030601,62.1,33.4,1.9,0.9,0.1,0,2.9,0.3,0,0,0,missouri
25.2,d_20030701,73.4,48.9,15.9,3.5,0.1,0,1.6,0.7,0,0,0,missouri
49.4,d_20030801,44.4,23.4,5.4,1.7,0,0,6.2,3.8,0.1,0,0,missouri
66.8,d_20030901,25.7,11.3,2.8,1,0.1,0,7.6,3.2,0,0,0,missouri
68.7,d_20031001,21.2,9.3,3.2,1.4,0.1,0,10.1,5.8,0.7,0,0,missouri
68.4,d_20031101,18,8.6,0.6,0,0,0,13.5,7.4,0.1,0,0,missouri
62.2,d_20031201,8.7,4.2,0.1,0,0,0,29.1,12.1,1.3,0,0,missouri
56,d_20040101,11.4,7.9,0.2,0,0,0,32.6,12.4,1.4,0,0,missouri
70.9,d_20040201,12.4,7.9,1.3,0,0,0,16.8,4.8,0.9,0,0,missouri
55.3,d_20040301,6.3,1.8,0,0,0,0,38.5,10.4,0.2,0,0,missouri
40.6,d_20040401,5.9,1.8,0,0,0,0,53.6,25.1,0.8,0,0,missouri
38.6,d_20040501,0,0,0,0,0,0,61.3,27.7,6.1,2.5,0.1,missouri
64.1,d_20040601,5.4,0.8,0,0,0,0,30.5,9.1,0,0,0,missouri
39.5,d_20040701,0.5,0,0,0,0,0,60.1,34.3,7.3,0.2,0,missouri
33.8,d_20040801,3,0,0,0,0,0,63.2,48.7,13.3,2.7,0.3,missouri
54.3,d_20040901,18.9,6.1,0,0,0,0,26.8,11.4,1.1,0.3,0,missouri
57.8,d_20041001,4.7,0.3,0,0,0,0,37.5,15.9,1.1,0.2,0,missouri
22.4,d_20041101,0.6,0.2,0,0,0,0,77,51.7,10.4,1.3,0,missouri
49.2,d_20041201,2.2,1.3,0.3,0.1,0,0,48.5,21.6,0.8,0,0,missouri
18.6,d_20050101,1,0.3,0,0,0,0,80.3,60.3,21.5,8.2,1.2,missouri
20.6,d_20050201,1.5,0.6,0,0,0,0,77.8,63.4,26,5.7,0,missouri
21.4,d_20050301,1.7,0.3,0,0,0,0,76.8,61.2,27.8,13.5,2.6,missouri
44.8,d_20050401,2.4,0.5,0,0,0,0,52.8,39.3,10.1,2.8,0,missouri
73.9,d_20050501,19.7,4.7,0,0,0,0,6.5,0.4,0,0,0,missouri
66.3,d_20050601,3.5,0,0,0,0,0,30.2,8.7,0,0,0,missouri
75,d_20050701,21,3.8,0,0,0,0,3.9,0.1,0,0,0,missouri
57.8,d_20050801,35.7,15.7,0.3,0,0,0,6.5,1.1,0,0,0,missouri
67.1,d_20050901,24.7,11.7,1,0,0,0,8.1,1.7,0,0,0,missouri
22.2,d_20051001,76.4,58.1,17.7,9.1,1.6,0,1.5,0.3,0,0,0,missouri
32.3,d_20051101,67.4,47.8,21.8,12.5,2.7,0,0.4,0.1,0,0,0,missouri
30.7,d_20051201,68.4,48.8,21.9,12.8,4.2,0,0.9,0.2,0,0,0,missouri
34.9,d_20060101,64.1,43,17.2,10.9,3.8,0,0.9,0.3,0,0,0,missouri
44.5,d_20060201,54.3,35.1,15,9.1,3.5,0,1.2,0.2,0,0,0,missouri
39.5,d_20060301,49,31.7,14.4,9.1,2.2,0,11.6,6.3,0.9,0.2,0,missouri
54,d_20060401,36.4,21.3,6.9,1.3,0,0,9.7,0.5,0,0,0,missouri
25.2,d_20060501,72.6,60.4,24.9,13.6,4.2,0,2.2,0.2,0,0,0,missouri
17,d_20060601,82.8,64.6,34.5,18.6,8.8,0,0.2,0,0,0,0,missouri
29.7,d_20060701,68.3,50.3,21.3,12.1,3.1,0,2.1,0.4,0,0,0,missouri
35.4,d_20060801,63.7,34.4,10.6,5.1,1.2,0,0.9,0.1,0,0,0,missouri
26,d_20060901,66,44.4,16.3,9.4,3.4,0,7.9,5.6,0.4,0.2,0,missouri
20.3,d_20061001,65.8,46.2,12.8,6.3,2.2,0,13.9,8.2,2.5,0.4,0,missouri
39.4,d_20061101,41.5,20.7,5.4,2.1,0,0,19,14.2,3.3,1,0,missouri
41.9,d_20061201,39.7,21.1,4.9,1.8,0,0,18.3,12.3,3.6,0.3,0,missouri
43.6,d_20070101,35.4,20.8,3.6,0.8,0,0,21,17.7,9.1,4.5,0.5,missouri
55.5,d_20070201,19.6,6.9,0.7,0,0,0,24.9,18.7,11.2,5.9,1.6,missouri
62.2,d_20070301,8.9,3.1,0,0,0,0,28.9,19.4,8,3,0.4,missouri
55.1,d_20070401,6.5,0,0,0,0,0,38.3,16.8,2.8,0.6,0,missouri
65.2,d_20070501,5.7,0,0,0,0,0,29.1,14.7,2.9,0.6,0,missouri
46.6,d_20070601,1.6,0,0,0,0,0,51.7,20.8,5.1,2.6,0.5,missouri
75.8,d_20070701,5.1,1.6,0,0,0,0,19.2,13.2,5.2,3.7,1.6,missouri
54.3,d_20070801,21.2,8,0.8,0,0,0,24.5,14.2,5.2,2.7,0.9,missouri
47.7,d_20070901,37.3,19.1,3.8,1.1,0,0,14.8,7.6,2.5,1.3,0.2,missouri
36.5,d_20071001,45.6,27.4,6.1,1.4,0,0,17.8,9.3,2.8,1.1,0,missouri
37.4,d_20071101,53,41.8,17.1,5.8,0.5,0,9.7,4.9,1.5,0.3,0,missouri
51.7,d_20071201,33.7,19,5,0.9,0,0,14.6,7.4,1.9,0.2,0,missouri
42.9,d_20080101,41.6,21.8,4.2,0.3,0,0,15.5,6.8,1.2,0,0,missouri
69.6,d_20080201,13.4,4.8,0,0,0,0,16.9,9.7,2.6,0.2,0,missouri
47,d_20080301,3.9,0.6,0,0,0,0,49,35.6,11.8,3.5,0,missouri
19.3,d_20080401,0,0,0,0,0,0,80.7,68.6,45.3,24.7,6.5,missouri
10,d_20080501,0,0,0,0,0,0,90,73.3,43.4,32.2,11.6,missouri
0,d_20080601,0,0,0,0,0,0,99.9,99.4,80.3,51.4,24.5,missouri
2.1,d_20080701,0,0,0,0,0,0,98,94.3,82.8,69.5,36.4,missouri
2.5,d_20080801,0,0,0,0,0,0,97.5,93.4,82.5,73.9,50.1,missouri
4.5,d_20080901,0.1,0,0,0,0,0,95.5,93,85.7,79.7,63.8,missouri
1.9,d_20081001,0,0,0,0,0,0,98.1,94.9,87.2,80.2,64.4,missouri
4,d_20081101,0.2,0,0,0,0,0,95.6,89.6,75.6,55.5,23.4,missouri
14.3,d_20081201,1,0.4,0,0,0,0,84.7,74.3,55.6,36.8,15.3,missouri
23.1,d_20090101,7.4,2.8,0.3,0,0,0,69.5,58.2,27.5,17.7,8.6,missouri
22.3,d_20090201,10.1,5.1,1,0.4,0,0,67.7,52.9,25.5,19.7,11.4,missouri
37.5,d_20090301,9.4,3.4,0.9,0.3,0,0,53.1,39,26.1,19.1,10.8,missouri
44,d_20090401,8.1,2.7,0.9,0,0,0,48,37,18,7.5,0.3,missouri
36,d_20090501,1.5,0,0,0,0,0,62.5,48.7,27.5,15.9,4.2,missouri
48.6,d_20090601,8.1,1.6,0,0,0,0,43.4,30.7,9.5,1.7,0,missouri
45.1,d_20090701,1.3,0,0,0,0,0,53.7,32.7,1,0.1,0,missouri
29.1,d_20090801,0,0,0,0,0,0,71,51.8,22.7,9.2,1.7,missouri
31.1,d_20090901,1,0,0,0,0,0,67.9,37.2,4.2,0,0,missouri
0.7,d_20091001,0,0,0,0,0,0,99.3,96.7,79.6,53.9,11.6,missouri
0.7,d_20091101,0,0,0,0,0,0,99.2,95.5,70,44.3,8.2,missouri
1.1,d_20091201,0,0,0,0,0,0,98.9,96.9,71.1,41.7,11.7,missouri
3.2,d_20100101,0,0,0,0,0,0,97,92.5,63.5,31.3,6.7,missouri
1.4,d_20100201,0,0,0,0,0,0,98.6,92.2,49.7,25.4,5.6,missouri
1.9,d_20100301,0,0,0,0,0,0,98,87.2,44.7,22.9,6.1,missouri
5.6,d_20100401,0,0,0,0,0,0,94.4,78.4,39,24.7,8.8,missouri
1.6,d_20100501,0,0,0,0,0,0,98.5,89.1,46.2,22.9,7.4,missouri
10.4,d_20100601,0,0,0,0,0,0,89.5,70.4,45.6,35.6,25.8,missouri
34,d_20100701,9.4,1.1,0,0,0,0,56.7,47.9,30.4,22.5,10.4,missouri
37,d_20100801,9.7,1.3,0,0,0,0,53.4,44.3,30.1,19.4,10.3,missouri
21.8,d_20100901,7.8,4.1,0.8,0,0,0,70.3,62.9,41.4,30.2,17.8,missouri
22.5,d_20101001,17,10.4,3.4,1.3,0,0,60.6,48.1,29.3,21.2,8.1,missouri
24.4,d_20101101,10.9,3.3,0.1,0,0,0,64.9,50.6,27.8,16.2,5.7,missouri
25.7,d_20101201,18.4,13.1,2.2,0.6,0,0,55.9,42.9,25,13.7,5.2,missouri
29.7,d_20110101,19,14.8,7,2.8,0.3,0,51.3,38.3,19.5,9.1,4.3,missouri
28.4,d_20110201,20.8,16.1,6.1,1.7,0.1,0,50.8,34.8,19.6,9.6,3.2,missouri
28.6,d_20110301,13.5,4.7,0,0,0,0,57.9,37.9,10.9,4.8,0.7,missouri
42,d_20110401,1.9,0.5,0,0,0,0,56.1,34.4,3.4,0.8,0,missouri
26.4,d_20110501,0.9,0.1,0,0,0,0,72.6,52.1,31.8,13.8,1.8,missouri
46.1,d_20110601,16.6,3.6,0.4,0,0,0,37.3,24.2,6.1,2,0,missouri
50.6,d_20110701,5.5,0.8,0,0,0,0,43.9,31.9,8.1,3.5,0.1,missouri
49.5,d_20110801,6.2,1.3,0.1,0,0,0,44.4,31.4,7.4,2.7,0.7,missouri
41.8,d_20110901,16.4,5.7,0.3,0,0,0,41.8,33.8,17.5,7.6,2.4,missouri
27.6,d_20111001,32.7,16.5,1.6,0.1,0,0,39.7,33.7,20.9,11.1,3.8,missouri
41.1,d_20111101,17.8,6.4,0.2,0,0,0,41,34.7,22.2,13.4,6.8,missouri
50.5,d_20111201,6.5,1.2,0,0,0,0,43.1,34.8,23.4,18.4,9.7,missouri
58.8,d_20120101,21.1,8.1,0.2,0,0,0,20.2,11.3,2.9,1.2,0,missouri
63.1,d_20120201,27.4,12.5,0.4,0,0,0,9.4,2.8,0,0,0,missouri
65,d_20120301,14.4,8,3.6,1.3,0.1,0,20.7,5.6,0.2,0,0,missouri
59.5,d_20120401,8.4,2.5,0,0,0,0,32.1,11.9,0.3,0,0,missouri
68.7,d_20120501,25.8,9.6,0.1,0,0,0,5.5,1.3,0,0,0,missouri
58.6,d_20120601,39.7,22.1,3.2,0,0,0,1.7,0.5,0,0,0,missouri
62.2,d_20120701,36.5,20.5,1.4,0,0,0,1.3,0.3,0,0,0,missouri
12.3,d_20120801,87.6,74.2,33.9,10,0.6,0,0,0,0,0,0,missouri
8.7,d_20120901,91.3,82.5,41.3,13.8,1.5,0,0,0,0,0,0,missouri
12.8,d_20121001,87.2,69.4,31.1,9.4,0.1,0,0,0,0,0,0,missouri
6.6,d_20121101,93.4,85.1,44.9,21.1,1.4,0,0,0,0,0,0,missouri
1.4,d_20121201,98.7,93.4,72.3,47.6,15.7,0,0,0,0,0,0,missouri
4,d_20130101,96.1,88.5,52.8,30.8,7.2,0,0,0,0,0,0,missouri
30.2,d_20130201,68.4,46.9,15.4,6.6,0.7,0,1.6,0.7,0,0,0,missouri
62,d_20130301,32.1,17.8,5.4,1.5,0,0,5.9,3.3,1.7,0.9,0.1,missouri
47.5,d_20130401,4.8,2.3,0,0,0,0,47.7,24.2,3.9,1.9,0.9,missouri
20.9,d_20130501,0.1,0,0,0,0,0,78.8,58,26.5,14.9,5.4,missouri
29.7,d_20130601,1.9,0,0,0,0,0,68.4,48.3,20.2,10.1,1.6,missouri
35.1,d_20130701,0.6,0,0,0,0,0,64.3,40.5,4.4,0.3,0,missouri
18.2,d_20130801,2.5,0,0,0,0,0,79.4,56.8,20.2,7.2,0,missouri
33.3,d_20130901,4,0.6,0,0,0,0,62.7,45.1,16.7,5.2,0,missouri
44.6,d_20131001,2.1,0,0,0,0,0,53.2,32.7,12.2,3.9,0,missouri
61.4,d_20131101,2.7,0.1,0,0,0,0,36,22.1,4.8,1,0,missouri
58.1,d_20131201,3.8,0,0,0,0,0,38.1,23,7,1.8,0,missouri
45,d_20140101,32.6,17,0.6,0,0,0,22.4,11.4,0.6,0,0,missouri
33.5,d_20140201,54.4,47.4,29.7,14,1,0,12,2.9,0,0,0,missouri
34.2,d_20140301,63.9,56.5,44.6,36.1,14.6,0,1.9,0.2,0,0,0,missouri
36.7,d_20140401,57.4,41.5,14.4,2.3,0.1,0,5.8,2.6,0,0,0,missouri
18.1,d_20140501,78.4,63.4,23.2,6,0,0,3.4,0.8,0,0,0,missouri
46.2,d_20140601,43.6,21.1,3.2,0.1,0,0,10.2,5,0.5,0,0,missouri
39.5,d_20140701,54.3,36.5,11.4,2.8,0,0,6.2,1.1,0,0,0,missouri
43.9,d_20140801,42.2,32.3,11.6,5.3,1,0,14,7.1,1,0,0,missouri
32.5,d_20140901,52.2,33.6,13.9,4.2,0.5,0,15.3,8,0.8,0.1,0,missouri
45,d_20141001,21.4,11.4,1.2,0,0,0,33.6,23.9,5.2,0.4,0,missouri
52.4,d_20141101,18.6,7.9,0.5,0,0,0,29.1,17.1,1.8,0.1,0,missouri
49.6,d_20141201,12.5,3.6,0,0,0,0,38.1,23.7,4.3,1.2,0,missouri
64.1,d_20150101,13.9,4,0,0,0,0,21.9,10.4,0.4,0,0,missouri
56.4,d_20150201,12.3,2.2,0,0,0,0,31.4,21.3,7,1.2,0,missouri
69.7,d_20150301,11.1,1.1,0,0,0,0,19.3,4.9,0.1,0,0,missouri
69,d_20150401,7,0.2,0,0,0,0,23.8,8.8,1.1,0.3,0,missouri
54.5,d_20150501,1.1,0,0,0,0,0,44.5,17,1.7,0.1,0,missouri
15.7,d_20150601,0.4,0,0,0,0,0,83.9,54.4,16.2,4.8,0.9,missouri
8.5,d_20150701,0.5,0.1,0,0,0,0,91.1,65,18.9,4.4,0,missouri
3.7,d_20150801,0.2,0,0,0,0,0,96.1,81,34.9,12.8,0.3,missouri
21.6,d_20150901,0.4,0.1,0,0,0,0,77.9,57.6,19.3,3.6,0.1,missouri
26.2,d_20151001,0.1,0,0,0,0,0,73.7,46.7,12.4,1.5,0.1,missouri
0.9,d_20151101,0,0,0,0,0,0,99.1,94.9,58.2,31.1,5.8,missouri
0,d_20151201,0,0,0,0,0,0,99.9,99.9,93.9,81.8,48.5,missouri
0,d_20160101,0,0,0,0,0,0,100,99.2,92.8,78.8,44.9,missouri
1,d_20160201,0,0,0,0,0,0,98.9,94.9,76.4,56.7,29.2,missouri
2.7,d_20160301,0,0,0,0,0,0,97.3,85.3,53.4,31.2,13.3,missouri
31.6,d_20160401,0.2,0,0,0,0,0,68.2,50.7,12.7,4,0,missouri
22.1,d_20160501,0,0,0,0,0,0,77.9,58.8,9.4,0.9,0,missouri
32.6,d_20160601,0,0,0,0,0,0,67.5,49.4,10.9,1.5,0,missouri
7.2,d_20160701,0,0,0,0,0,0,92.8,83.3,53.2,27.8,1.8,missouri
11.1,d_20160801,0,0,0,0,0,0,88.9,70.7,28.6,9.6,1.2,missouri
55.5,d_20160901,6.9,2.4,0,0,0,0,37.7,18.9,4.7,1.2,0.3,missouri
55.6,d_20161001,5.6,1.9,0,0,0,0,38.8,20.4,4.8,1.6,0,missouri
59.2,d_20161101,6.2,2.7,0,0,0,0,34.6,17.2,3.8,1,0,missouri
63.6,d_20161201,8.8,4.3,0.6,0,0,0,27.6,13.4,2.9,0.9,0,missouri
65.8,d_20170101,6.5,2.8,0,0,0,0,27.6,12.4,1.4,0,0,missouri
70.9,d_20170201,21.7,7.7,0.4,0,0,0,7.4,1.9,0,0,0,missouri
63.4,d_20170301,3.2,0,0,0,0,0,33.4,15.6,2.9,0.5,0,missouri
29.4,d_20170401,0.5,0,0,0,0,0,70.1,49.9,12.9,2.9,0.1,missouri
39.2,d_20170501,11.7,2.3,0.1,0,0,0,49.1,38.8,10.6,2.2,0,missouri
59.2,d_20170601,4.3,0.1,0,0,0,0,36.5,23,4,0.3,0,missouri
56,d_20170701,2.8,0.1,0,0,0,0,41.2,21.5,1.8,0.1,0,missouri
30.3,d_20170801,0.7,0,0,0,0,0,69,50.1,22.7,6.2,0.1,missouri
38.5,d_20170901,8.9,2,0,0,0,0,52.5,39.1,9.7,1.1,0,missouri
40.5,d_20171001,1.6,0,0,0,0,0,57.9,41.3,8.7,0.1,0,missouri
44.5,d_20171101,1.6,0,0,0,0,0,53.9,34.5,3.6,0.1,0,missouri
54.9,d_20171201,8.3,2.1,0,0,0,0,36.8,18,1.4,0.1,0,missouri
38.9,d_20180101,58.5,44.3,7,1.1,0,0,2.5,0.5,0,0,0,missouri
50.4,d_20180201,45.3,22.1,3.7,0.8,0,0,4.1,1.8,0,0,0,missouri
60,d_20180301,33.7,17.3,2.5,0.3,0,0,6.3,2.7,0.5,0,0,missouri
53.4,d_20180401,46.4,30.7,15.4,8.2,0.6,0,0.2,0,0,0,0,missouri
23.6,d_20180501,76.3,53.6,24.6,14.7,6.2,0,0.1,0,0,0,0,missouri
46.5,d_20180601,46.3,32,16,9.9,1.1,0,7.1,1.3,0,0,0,missouri
31.3,d_20180701,61.8,50.3,29.6,20,12.4,0,7,1.1,0,0,0,missouri
45.4,d_20180801,33.3,23.2,10.6,3.8,0.1,0,21.3,13.6,1.5,0,0,missouri
43.6,d_20180901,29.2,17.5,7.7,3.7,0.6,0,27.2,16,6,2,0,missouri
57.5,d_20181001,9,0.8,0,0,0,0,33.4,20.3,7.1,3.2,0.3,missouri
58,d_20181101,29.8,10.7,1.8,0,0,0,12.2,5.1,0,0,0,missouri
64.9,d_20181201,18.9,5.7,0.6,0,0,0,16.3,6,0.3,0,0,missouri
62.9,d_20190101,2.3,0.1,0,0,0,0,34.8,19.1,1.7,0,0,missouri
37.3,d_20190201,0.3,0,0,0,0,0,62.4,44.3,15,6.2,0.7,missouri
13.1,d_20190301,0,0,0,0,0,0,87,67.5,29.5,11.7,1.8,missouri
10.7,d_20190401,0,0,0,0,0,0,89.3,74.5,39.3,19.4,7.4,missouri
0.2,d_20190501,0,0,0,0,0,0,99.8,98.5,73.8,41.9,19.2,missouri
0.4,d_20190601,0,0,0,0,0,0,99.6,98.1,84.7,65,25.5,missouri
0,d_20190701,0,0,0,0,0,0,100,97.1,73.5,53.5,8,missouri
0,d_20190801,0,0,0,0,0,0,100,99.7,91.8,75.2,39,missouri
0.2,d_20190901,0,0,0,0,0,0,99.9,94.8,67.1,47,20.7,missouri
0.1,d_20191001,0,0,0,0,0,0,99.9,98.2,75.7,55.1,22.8,missouri
0.7,d_20191101,0,0,0,0,0,0,99.3,92.1,61.8,33.8,11.1,missouri
4.1,d_20191201,0,0,0,0,0,0,96,81.7,48.4,20.9,8.6,missouri
0.6,d_20200101,0,0,0,0,0,0,99.4,96.6,73,51.5,19.7,missouri
12.2,d_20200201,0.6,0.1,0,0,0,0,87.2,70.5,40.8,17.2,3.4,missouri
9,d_20200301,0.2,0,0,0,0,0,90.7,81.1,57.8,32,9,missouri
7.7,d_20200401,0.1,0,0,0,0,0,92.1,79,48.3,21.5,7.2,missouri
17.8,d_20200501,0.1,0,0,0,0,0,82.1,64.8,27.5,17.3,9.1,missouri
25.7,d_20200601,4.2,1.5,0,0,0,0,70.2,56.6,31.6,21,9.4,missouri
13.1,d_20200701,0.3,0,0,0,0,0,86.5,65.9,24.7,7.7,1.5,missouri
16.8,d_20200801,0.9,0.4,0,0,0,0,82.2,63.4,21,4.2,0,missouri
24.1,d_20200901,1.8,1.2,0.4,0.1,0,0,74,54.3,15.8,4.7,0,missouri
46.1,d_20201001,4.7,2,1,0.5,0,0,49.3,30.1,17.1,8.8,1.2,missouri
48.3,d_20201101,1.8,1.3,0.5,0.2,0,0,49.9,28.2,6.6,1.3,0.1,missouri
76.6,d_20201201,5.6,1.4,0.5,0.2,0,0,17.8,5.4,0,0,0,missouri
67.9,d_20210101,1.9,1.1,0.2,0,0,0,30.1,12.4,0.2,0,0,missouri
75.7,d_20210201,13.3,4.4,0.6,0.3,0,0,11.1,1.5,0,0,0,missouri
64.1,d_20210301,2.5,1,0,0,0,0,33.4,12.7,0.6,0,0,missouri
54.6,d_20210401,15.1,7.8,0.9,0,0,0,30.3,9.3,0.2,0,0,missouri
62.1,d_20210501,3.7,0.3,0,0,0,0,34.2,16.2,4.2,1.1,0,missouri
40.7,d_20210601,0.1,0,0,0,0,0,59.2,33.8,7.6,1.5,0,missouri
33.8,d_20210701,1.8,0,0,0,0,0,64.4,43.2,13.4,1.3,0,missouri
43.2,d_20210801,1.2,0,0,0,0,0,55.6,38.4,9.8,0.2,0,missouri
48,d_20210901,3.1,0.1,0,0,0,0,49,23.4,1.8,0,0,missouri
41.8,d_20211001,0.5,0,0,0,0,0,57.7,36.1,5.5,0.5,0,missouri
46.7,d_20211101,3.6,0.2,0,0,0,0,49.7,27.2,2.5,0,0,missouri
63.3,d_20211201,10.3,0.8,0,0,0,0,26.4,8,0.3,0,0,missouri
66.5,d_20220101,14.1,5.5,0,0,0,0,19.3,5,0,0,0,missouri
61.9,d_20220201,10.7,0.6,0,0,0,0,27.4,12.5,0.6,0,0,missouri
56.2,d_20220301,12.8,3.4,0,0,0,0,31,16.3,5.5,0.4,0,missouri
60.8,d_20220401,13.6,4.1,0,0,0,0,25.5,15.6,3.6,0.4,0,missouri
0,d_18950101,0,0,0,0,0,100,0,0,0,0,0,montana
0,d_18950201,0,0,0,0,0,100,0,0,0,0,0,montana
0,d_18950301,0,0,0,0,0,100,0,0,0,0,0,montana
0,d_18950401,0,0,0,0,0,100,0,0,0,0,0,montana
0,d_18950501,0,0,0,0,0,100,0,0,0,0,0,montana
0,d_18950601,0,0,0,0,0,100,0,0,0,0,0,montana
0,d_18950701,0,0,0,0,0,100,0,0,0,0,0,montana
0,d_18950801,0,0,0,0,0,100,0,0,0,0,0,montana
51.7,d_18950901,41.7,30.2,11.5,4,0.4,0,6.5,3.9,1.2,0.1,0,montana
37.7,d_18951001,61.6,49.3,30.1,22.3,13.7,0,0.7,0,0,0,0,montana
42.1,d_18951101,57.9,46.9,24.4,16.3,9.1,0,0,0,0,0,0,montana
43.2,d_18951201,55.1,43.6,16,6.9,1,0,1.8,0.6,0,0,0,montana
48.1,d_18960101,45,26.5,8.3,2.1,0,0,6.8,3.8,2.2,1,0,montana
58.1,d_18960201,27.5,16.3,3.6,0.7,0,0,14.5,9.4,3.5,2.5,1.1,montana
61.9,d_18960301,26.8,13.3,1.5,0.1,0,0,11.3,7,4.1,2.9,1.6,montana
53.9,d_18960401,22.8,9.5,2.8,0.8,0,0,23.2,12.2,5.3,3.3,1.5,montana
25.6,d_18960501,6.9,3.5,0.2,0,0,0,67.4,54.8,27.4,13.4,5.8,montana
24.5,d_18960601,17.7,12.1,2.9,0.9,0,0,57.7,47,20.1,12.3,5.3,montana
28.4,d_18960701,11.5,5.3,0.3,0,0,0,60.1,46.6,20.2,12.2,5,montana
37,d_18960801,12.7,5.4,0.6,0,0,0,50.3,32.3,13.2,6.7,2.2,montana
38,d_18960901,6.4,1.6,0,0,0,0,55.5,37.7,14.6,9,3.6,montana
48.3,d_18961001,15.3,6,2,0.3,0,0,36.3,19.6,7.8,4.9,0.8,montana
31.3,d_18961101,0,0,0,0,0,0,68.6,45.9,18,10.2,5,montana
46.9,d_18961201,0.2,0,0,0,0,0,52.9,29.5,11.3,6.3,2.5,montana
51.7,d_18970101,0,0,0,0,0,0,48.2,25,11.6,6.1,1.1,montana
60,d_18970201,3.5,0.3,0,0,0,0,36.5,23.1,7.1,3.6,1.2,montana
27,d_18970301,1.1,0,0,0,0,0,71.8,56.7,23.1,12,6.7,montana
33.1,d_18970401,0.2,0,0,0,0,0,66.7,46.7,23.2,12.2,7,montana
46.5,d_18970501,10.8,0.8,0,0,0,0,42.7,29.8,12.5,6.8,1.8,montana
52,d_18970601,6.3,3.3,0,0,0,0,41.7,34.9,18.3,10.7,6.7,montana
46.9,d_18970701,5.4,0,0,0,0,0,47.8,39.8,23.8,13,6.8,montana
41.1,d_18970801,38.9,22.7,7.4,3.6,0,0,20,10.5,3.1,0,0,montana
20,d_18970901,51.4,34.4,11.3,5.9,0.6,0,28.5,20.2,9.9,2.4,0,montana
19,d_18971001,46.5,37.5,21,10.5,2.8,0,34.5,28.7,15.1,7,0.8,montana
