"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"277","12/25/2003","Peter Pan",1e+08,48417850,95255485,"Universal","PG","Adventure"
"278","7/23/2004","Catwoman",1e+08,40202379,82145379,"Warner Bros.","PG-13","Action"
"279","7/23/2004","Catwoman",1e+08,40202379,82145379,"23.0","2004.0","Action"
"280","8/15/2014","The Expendables 3",1e+08,39322544,209461378,"Lionsgate","PG-13","Action"
"281","11/27/2002","Treasure Planet",1e+08,38120554,91800000,"Walt Disney","PG","Adventure"
"282","3/12/2010","Green Zone",1e+08,35497337,97523020,"Universal","R","Drama"
"283","10/20/2017","Geostorm",1e+08,33700160,220800160,"Warner Bros.","PG-13","Action"
"284","12/25/2015","Point Break",1e+08,28782481,126702848,"20th Century Fox","R","Action"
"285","12/25/2015","Point Break",1e+08,28782481,126702848,"Warner Bros.","PG-13","Action"
"286","12/25/2015","Point Break",1e+08,28782481,126702848,"12.0","1991.0","Action"
"287","12/11/2015","In the Heart of the Sea",1e+08,25020758,89693309,"Warner Bros.","PG-13","Adventure"
"288","2/18/2005","Son of the Mask",1e+08,17018422,59918422,"18.0","2005.0","Action"
"289","2/18/2005","Son of the Mask",1e+08,17018422,59918422,"New Line","PG","Adventure"
"290","8/16/2002","The Adventures of Pluto Nash",1e+08,4411102,7094995,"16.0","2002.0","Action"
"291","8/16/2002","The Adventures of Pluto Nash",1e+08,4411102,7094995,"Warner Bros.","PG-13","Comedy"
"292","1/20/2012","Jin líng shí san chai",1e+08,311434,98227017,"Wrekin Hill Enterta…","R","Drama"
"293","3/15/2019","Wonder Park",1e+08,0,0,"Paramount Pictures","PG","Adventure"
"294","11/6/2015","The Peanuts Movie",9.9e+07,130178411,250091610,"20th Century Fox","G","Adventure"
"295","5/4/2001","The Mummy Returns",9.8e+07,202007640,435040395,"Universal","PG-13","Adventure"
"296","12/20/2002","Gangs of New York",9.7e+07,77730500,183124621,"Miramax","R","Drama"
"297","5/19/2017","Alien: Covenant",9.7e+07,74262031,238521247,"20th Century Fox","R","Horror"
"298","3/13/2015","Cinderella",9.5e+07,201151353,534551353,"Walt Disney","PG","Drama"
"299","7/13/2012","Ice Age: Continental Drift",9.5e+07,161321843,879765137,"20th Century Fox","PG","Adventure"
"300","12/28/2001","Black Hawk Down",9.5e+07,108638745,159691085,"Sony Pictures","R","Action"
"301","5/27/2010","Sex and the City 2",9.5e+07,95347692,294680778,"Warner Bros.","R","Comedy"
"302","8/10/2012","The Campaign",9.5e+07,86907746,104907746,"Warner Bros.","R","Comedy"
"303","11/12/2010","Unstoppable",9.5e+07,81562942,165720921,"20th Century Fox","PG-13","Action"
"304","5/9/1997","The Fifth Element",9.5e+07,63570862,263898761,"Sony Pictures","PG-13","Action"
"305","3/31/2000","The Road to El Dorado",9.5e+07,50802661,65700000,"31.0","2000.0","Action"
"306","3/31/2000","The Road to El Dorado",9.5e+07,50802661,65700000,"Dreamworks SKG","PG","Adventure"
"307","12/11/2009","The Lovely Bones",9.5e+07,44114232,94894448,"Paramount Pictures","PG-13","Drama"
"308","8/19/2016","Ben-Hur",9.5e+07,26410477,91851316,"18.0","1959.0","Action"
"309","8/19/2016","Ben-Hur",9.5e+07,26410477,91851316,"MGM","G","Adventure"
"310","8/19/2016","Ben-Hur",9.5e+07,26410477,91851316,"Paramount Pictures","PG-13","Drama"
"311","2/6/2015","Seventh Son",9.5e+07,17725785,109485785,"Universal","PG-13","Adventure"
"312","5/30/2003","Finding Nemo",9.4e+07,380529370,936429370,"Walt Disney","G","Adventure"
"313","6/15/2001","Lara Croft: Tomb Raider",9.4e+07,131144183,273330185,"Paramount Pictures","PG-13","Adventure"
"314","2/13/2015","Kingsman: The Secret Service",9.4e+07,128261724,404561724,"20th Century Fox","R","Action"
"315","7/18/2001","Jurassic Park III",9.3e+07,181166115,365900000,"Universal","PG-13","Action"
"316","8/5/2011","Rise of the Planet of the Apes",9.3e+07,176760185,482860185,"20th Century Fox","PG-13","Adventure"
"317","2/14/2008","The Spiderwick Chronicles",92500000,71195053,162839667,"Paramount Pictures","PG","Adventure"
"318","11/5/2004","The Incredibles",9.2e+07,261441092,614726752,"Walt Disney","PG","Adventure"
"319","2/14/2013","A Good Day to Die Hard",9.2e+07,67349198,304249198,"20th Century Fox","R","Action"
"320","4/9/2004","The Alamo",9.2e+07,22406362,23911362,"9.0","2004.0","Action"
"321","4/9/2004","The Alamo",9.2e+07,22406362,23911362,"24.0","1960.0","Action"
"322","12/22/1995","Cutthroat Island",9.2e+07,10017322,18517322,"22.0","1995.0","Action"
"323","12/22/1995","Cutthroat Island",9.2e+07,10017322,18517322,"MGM","PG-13","Adventure"
"324","12/25/2013","The Secret Life of Walter Mitty",9.1e+07,58236838,187861183,"20th Century Fox","PG","Adventure"
"325","12/25/2013","The Secret Life of Walter Mitty",9.1e+07,58236838,187861183,NA,"Not Rated","Comedy"
"326","12/20/2017","Jumanji: Welcome to the Jungle",9e+07,404508916,961758540,"Sony Pictures","PG-13","Adventure"
"327","7/1/1997","Men in Black",9e+07,250690539,587790539,"Sony Pictures","PG-13","Adventure"
"328","11/19/1999","Toy Story 2",9e+07,245852179,511358276,"Walt Disney","G","Adventure"
"329","8/3/2001","Rush Hour 2",9e+07,226164286,347425832,"New Line","PG-13","Action"
"330","12/25/2009","Sherlock Holmes",9e+07,209028679,498438212,"Warner Bros.","PG-13","Adventure"
"331","12/25/2009","Sherlock Holmes",9e+07,209028679,498438212,"V-L-S-E","Not Rated","Drama"
"332","7/1/2009","Ice Age: Dawn of the Dinosaurs",9e+07,196573705,859701857,"20th Century Fox","PG","Adventure"
"333","4/15/2011","Rio",9e+07,143619809,487519809,"20th Century Fox","G","Adventure"
"334","10/6/2006","The Departed",9e+07,132384315,289660619,"Warner Bros.","R","Drama"
"335","11/3/2000","Charlie's Angels",9e+07,125305545,259736090,"Sony Pictures","PG-13","Action"
"336","6/19/1998","Mulan",9e+07,120620254,303500000,"Walt Disney","G","Adventure"
"337","6/19/1998","Mulan",9e+07,120620254,303500000,"Walt Disney",NA,"Adventure"
"338","8/13/2008","Tropic Thunder",9e+07,110515313,191145256,"Paramount Pictures","R","Comedy"
"339","7/11/1997","Contact",9e+07,100920329,165900000,"Warner Bros.","PG","Drama"
"340","6/6/2008","You Don't Mess With the Zohan",9e+07,100018837,202910991,"Sony Pictures","PG-13","Comedy"
"341","5/19/1995","Die Hard: With a Vengeance",9e+07,100012499,366101666,"20th Century Fox","R","Action"
"342","6/8/2001","Atlantis: The Lost Empire",9e+07,84052762,186049020,"Walt Disney","PG","Adventure"
"343","7/24/2015","Pixels",9e+07,78765986,244041804,"Sony Pictures","PG-13","Adventure"
"344","6/29/2001","Artificial Intelligence: AI",9e+07,78616689,235900000,"Warner Bros.","PG-13","Drama"
"345","11/26/2003","The Haunted Mansion",9e+07,75817994,155750628,"Walt Disney","PG","Adventure"
"346","8/4/2000","Hollow Man",9e+07,73209340,191200000,"Sony Pictures","R","Horror"
"347","8/7/2013","Percy Jackson: Sea of Monsters",9e+07,68559554,200859554,"20th Century Fox","PG","Adventure"
"348","11/21/2001","Spy Game",9e+07,62362560,143049560,"Universal","R","Action"
"349","4/4/1997","The Saint",9e+07,61363304,169400000,"Paramount Pictures","PG-13","Action"
"350","3/10/2000","Mission to Mars",9e+07,60874615,1.06e+08,"Walt Disney","PG","Adventure"
"351","12/17/1999","Bicentennial Man",9e+07,58220776,87420776,"Walt Disney","PG","Drama"
"352","3/16/2018","Tomb Raider",9e+07,57421715,272648985,"Warner Bros.","PG-13","Action"
"353","7/7/2004","King Arthur",9e+07,51877963,203877963,"Walt Disney","PG-13","Adventure"
"354","4/25/1997","Volcano",9e+07,47546796,120100000,"20th Century Fox","PG-13","Action"
"355","7/19/2002","K-19: The Widowmaker",9e+07,35168966,65716126,"Paramount Pictures","PG-13","Action"
"356","7/19/2002","K-19: The Widowmaker",9e+07,35168966,65716126,"19.0","2002.0","Action"
"357","8/19/2011","Conan the Barbarian",9e+07,21295021,63356133,"Universal",NA,"Action"
"358","8/19/2011","Conan the Barbarian",9e+07,21295021,63356133,"Lionsgate","R","Action"
"359","8/19/2011","Conan the Barbarian",9e+07,21295021,63356133,"14.0","1982.0","Action"
"360","8/19/2011","Conan the Barbarian",9e+07,21295021,63356133,"19.0","2011.0","Action"
"361","10/21/2011","The Three Musketeers",9e+07,20377913,139877913,"MGM","Not Rated","Action"
"362","10/21/2011","The Three Musketeers",9e+07,20377913,139877913,"Walt Disney","PG","Adventure"
"363","10/21/2011","The Three Musketeers",9e+07,20377913,139877913,"Summit Entertainment","PG-13","Adventure"
"364","4/21/2017","The Promise",9e+07,8224288,10551417,"21.0","2017.0","Action"
"365","4/21/2017","The Promise",9e+07,8224288,10551417,"Open Road","PG-13","Drama"
"366","11/24/2010","The Nutcracker in 3D",9e+07,195459,20466016,"24.0","2010.0","Action"
"367","5/10/1996","Twister",8.8e+07,241688385,495700000,"Warner Bros.","PG-13","Action"
"368","6/3/2005","Cinderella Man",8.8e+07,61649911,105021488,"Universal","PG-13","Drama"
"369","9/14/2018","The Predator",8.8e+07,50787159,127987159,"20th Century Fox","R","Action"
"370","7/8/2005","Fantastic Four",87500000,154696080,333132750,"20th Century Fox","PG-13","Action"
"371","7/8/2005","Fantastic Four",87500000,154696080,333132750,"20th Century Fox","PG-13","Action"
"372","2/9/2001","Hannibal",8.7e+07,165092266,350100280,"MGM","R","Horror"
"373","7/25/2003","Seabiscuit",8.6e+07,120277854,148715342,"Universal","PG-13","Drama"
"374","12/22/2000","Cast Away",8.5e+07,233632142,427230516,"20th Century Fox","PG-13","Drama"
"375","11/17/2006","Happy Feet",8.5e+07,198000317,385000317,"Warner Bros.","PG","Adventure"
"376","7/25/1997","Air Force One",8.5e+07,172956409,315268353,"Sony Pictures","R","Action"
"377","4/3/2009","Fast & Furious",8.5e+07,155064265,363064265,"Universal","PG-13","Action"
"378","3/14/2008","Horton Hears a Who",8.5e+07,154529439,299477886,"20th Century Fox","G","Adventure"
"379","3/21/2014","Divergent",8.5e+07,150947895,276014965,"Lionsgate","PG-13","Adventure"
"380","9/28/2012","Hotel Transylvania",8.5e+07,148313048,378505812,"Sony Pictures","PG","Adventure"
"381","7/20/2007","I Now Pronounce You Chuck and Larry",8.5e+07,119725280,185708462,"Universal","PG-13","Comedy"
"382","6/8/2007","Ocean's Thirteen",8.5e+07,117144465,311744465,"Warner Bros.","PG-13","Adventure"
"383","11/20/1998","Enemy of the State",8.5e+07,111549836,250649836,"Walt Disney","R","Action"
"384","9/29/2006","Open Season",8.5e+07,85105259,191932158,"Sony Pictures","PG","Adventure"
"385","11/4/2011","Tower Heist",8.5e+07,78046570,150422946,"Universal","PG-13","Comedy"
"386","11/22/2000","102 Dalmatians",8.5e+07,66941559,66941559,"22.0","2000.0","Action"
"387","11/22/2000","102 Dalmatians",8.5e+07,66941559,66941559,"Walt Disney","G","Adventure"
"388","3/30/2012","Mirror Mirror",8.5e+07,64935167,173613482,"Relativity","PG","Adventure"
"389","12/9/2005","Memoirs of a Geisha",8.5e+07,57010853,161510853,"Sony Pictures","PG-13","Drama"
"390","3/16/2001","Enemy at the Gates",8.5e+07,51396781,96971293,"Paramount Pictures","R","Drama"
"391","6/18/1993","Last Action Hero",8.5e+07,50016394,137298489,"Sony Pictures","PG-13","Action"
"392","9/26/2003","The Rundown",8.5e+07,47641743,80831893,"Universal","PG-13","Action"
"393","9/26/2003","The Rundown",8.5e+07,47641743,80831893,"26.0","2003.0","Action"
"394","11/23/2011","Arthur Christmas",8.5e+07,46462469,149717124,"Sony Pictures","PG","Adventure"
"395","1/20/2017","xXx: Return of Xander Cage",8.5e+07,44898413,345044476,"Paramount Pictures","PG-13","Action"
"396","11/13/1998","Meet Joe Black",8.5e+07,44650003,44650003,"13.0","1998.0","Action"
"397","11/13/1998","Meet Joe Black",8.5e+07,44650003,44650003,"Universal","PG-13","Drama"
"398","2/8/2002","Collateral Damage",8.5e+07,40048332,78353508,"Warner Bros.","R","Action"
"399","2/8/2002","Collateral Damage",8.5e+07,40048332,78353508,"8.0","2002.0","Action"
"400","3/15/2002","Showtime",8.5e+07,37948765,78948765,"15.0","2002.0","Action"
"401","3/15/2002","Showtime",8.5e+07,37948765,78948765,"Warner Bros.","PG-13","Comedy"
"402","6/30/1995","Judge Dredd",8.5e+07,34687912,113487912,"Walt Disney","R","Action"
"403","3/2/2007","Zodiac",8.5e+07,33080084,83080084,"2.0","2007.0","Action"
"404","8/13/2010","Scott Pilgrim vs. The World",8.5e+07,31611316,48056764,"13.0","2010.0","Action"
"405","8/13/2010","Scott Pilgrim vs. The World",8.5e+07,31611316,48056764,"Universal","PG-13","Comedy"
"406","3/28/2003","The Core",8.5e+07,31111260,74132631,"Paramount Pictures","PG-13","Action"
"407","3/28/2003","The Core",8.5e+07,31111260,74132631,"28.0","2003.0","Action"
"408","5/9/1997","Father's Day",8.5e+07,28681080,35681080,"9.0","1997.0","Action"
"409","5/9/1997","Father's Day",8.5e+07,28681080,35681080,"Warner Bros.","PG-13","Comedy"
"410","6/14/2002","Scooby-Doo",8.4e+07,153294164,276294164,"Warner Bros.","PG","Adventure"
"411","7/28/2000","Nutty Professor II: The Klumps",8.4e+07,123307945,166307945,"Universal","PG-13","Comedy"
"412","7/19/2013","RED 2",8.4e+07,53262560,141507355,"Lionsgate","PG-13","Action"
"413","6/23/2006","Click",82500000,137355633,237685089,"Sony Pictures","PG-13","Comedy"
"414","12/15/2006","Charlotte's Web",82500000,82985708,143985708,"Paramount Pictures","G","Drama"
"415","2/14/2008","Jumper",82500000,80172128,222640812,"20th Century Fox","PG-13","Adventure"
"416","7/11/2008","Hellboy II: The Golden Army",82500000,75986503,160388063,"Universal","PG-13","Action"
"417","5/27/2005","The Longest Yard",8.2e+07,158119460,191558505,"Paramount Pictures","PG-13","Comedy"
"418","8/13/2010","The Expendables",8.2e+07,103068524,268268174,"Lionsgate","R","Action"
"419","11/17/2000","The 6th Day",8.2e+07,34543701,96024898,"Sony Pictures","PG-13","Action"
"420","5/23/2003","Bruce Almighty",8.1e+07,242704995,484468608,"Universal","PG-13","Comedy"
"421","5/26/2011","The Hangover Part II",8e+07,254464305,586464305,"Warner Bros.","R","Comedy"
"422","5/21/1996","Mission: Impossible",8e+07,180981886,457697994,"Paramount Pictures","PG-13","Action"
"423","2/10/2017","The Lego Batman Movie",8e+07,175750384,310692896,"Warner Bros.","PG","Adventure"
"424","9/25/2015","Hotel Transylvania 2",8e+07,169700110,469500298,"Sony Pictures","PG","Adventure"
"425","6/18/1992","Batman Returns",8e+07,162833635,266824291,"Warner Bros.","PG-13","Action"
"426","5/7/1999","The Mummy",8e+07,155385488,416385488,"Universal","PG-13","Adventure"
"427","5/7/1999","The Mummy",8e+07,155385488,416385488,"Universal","PG-13","Adventure"
"428","5/19/2006","Over the Hedge",8e+07,155019340,343397247,"Paramount Pictures","PG","Adventure"
"429","6/21/2002","Lilo & Stitch",8e+07,145771527,245800000,"Walt Disney","PG","Adventure"
"430","5/8/1998","Deep Impact",8e+07,140464664,349464664,"Paramount Pictures","PG-13","Adventure"
"431","7/12/2013","Grown Ups 2",8e+07,133668525,247023808,"Sony Pictures","PG-13","Comedy"
"432","6/20/2008","Get Smart",8e+07,130319208,226739416,"Warner Bros.","PG-13","Comedy"
"433","3/11/2005","Robots",8e+07,128200012,260700012,"20th Century Fox","PG","Adventure"
"434","11/26/2008","Four Christmases",8e+07,120146040,168311558,"Warner Bros.","PG-13","Comedy"
"435","6/27/1997","Face/Off",8e+07,112276146,241200000,"Paramount Pictures","R","Action"
"436","12/25/2008","Bedtime Stories",8e+07,110101975,221468935,"Walt Disney","PG","Adventure"
"437","7/12/2002","Road to Perdition",8e+07,104054514,183354514,"Dreamworks SKG","R","Drama"
"438","2/14/2003","Daredevil",8e+07,102543518,182782518,"20th Century Fox","PG-13","Action"
"439","6/6/1997","Con Air",8e+07,101117573,224117573,"Walt Disney","R","Action"
"440","12/17/2010","Yogi Bear",8e+07,100246011,204774690,"Warner Bros.","PG","Adventure"
"441","12/25/2003","Cold Mountain",8e+07,95632614,165173909,"Miramax","R","Drama"
"442","1/15/2010","The Book of Eli",8e+07,94835059,158750817,"Warner Bros.","R","Action"
"443","11/26/1997","Flubber",8e+07,92993801,177993801,"Walt Disney","PG","Comedy"
"444","7/23/1999","The Haunting",8e+07,91188905,180188905,"Dreamworks SKG","PG-13","Horror"
"445","11/15/1996","Space Jam",8e+07,90463534,250200000,"Warner Bros.","PG","Adventure"
"446","10/17/2014","Fury",8e+07,85817906,210315681,"Sony Pictures","R","Drama"
"447","2/10/2006","The Pink Panther",8e+07,82226474,158926474,"Sony Pictures","PG","Adventure"
"448","2/10/2006","The Pink Panther",8e+07,82226474,158926474,"MGM",NA,"Comedy"
"449","12/12/2008","The Day the Earth Stood Still",8e+07,79366978,233066978,"4.0","2003.0","Action"
"450","12/12/2008","The Day the Earth Stood Still",8e+07,79366978,233066978,"20th Century Fox","PG-13","Adventure"
"451","5/24/2002","Spirit: Stallion of the Cimarron",8e+07,73215310,106515310,"Dreamworks SKG","G","Adventure"
"452","6/8/2001","Swordfish",8e+07,69772969,147080413,"Warner Bros.","R","Action"
"453","12/31/1999","Fantasia 2000 (Theatrical Release)",8e+07,69610858,69610858,"16.0","2000.0","Action"
"454","4/3/1998","Lost In Space",8e+07,69117629,136047317,"New Line","PG-13","Adventure"
"455","9/28/2018","Smallfoot",8e+07,66361035,137161035,"Warner Bros.","PG","Adventure"
"456","6/24/2005","Bewitched",8e+07,63313159,131159306,"Sony Pictures","PG-13","Comedy"
"457","3/8/2002","The Time Machine",8e+07,56684819,98983590,"Dreamworks SKG","PG-13","Adventure"
"458","10/2/1998","What Dreams May Come",8e+07,55485043,71485043,"2.0","1998.0","Action"
"459","10/2/1998","What Dreams May Come",8e+07,55485043,71485043,"Polygram","PG-13","Drama"
"460","12/25/1998","Mighty Joe Young",8e+07,50632037,50632037,"25.0","1998.0","Action"
"461","12/25/1998","Mighty Joe Young",8e+07,50632037,50632037,"Walt Disney","PG","Adventure"
"462","10/28/2005","The Legend of Zorro",8e+07,45575336,141475336,"Sony Pictures","PG","Adventure"
"463","11/10/2000","Little Nicky",8e+07,39442871,58270391,"10.0","2000.0","Action"
"464","11/10/2000","Little Nicky",8e+07,39442871,58270391,"New Line","PG-13","Comedy"
"465","9/25/2009","Surrogates",8e+07,38577772,119668350,"Walt Disney","PG-13","Action"
"466","6/8/2001","Evolution",8e+07,38311134,98341932,"IFC Midnight","Not Rated","Horror"
"467","6/8/2001","Evolution",8e+07,38311134,98341932,"Dreamworks SKG","PG-13","Comedy"
"468","8/26/2005","The Brothers Grimm",8e+07,37899638,105299638,"Miramax/Dimension","PG-13","Adventure"
"469","12/13/1996","Mars Attacks!",8e+07,37771017,101371017,"Warner Bros.","PG-13","Comedy"
"470","4/14/2006","The Wild",8e+07,37384046,99010667,"Walt Disney","G","Adventure"
"471","12/20/2013","Walking with Dinosaurs",8e+07,36076121,123386322,"20th Century Fox","PG","Adventure"
"472","12/22/2000","Thirteen Days",8e+07,34566746,66554547,"22.0","2000.0","Action"
