date,fuel,grade,formulation,price
1995-01-09,gasoline,premium,all,1.279
1995-01-09,gasoline,premium,conventional,1.256
1995-01-09,gasoline,premium,reformulated,1.387
1995-01-09,diesel,all,NA,1.102
1995-01-16,gasoline,all,all,1.126
1995-01-16,gasoline,all,conventional,1.102
1995-01-16,gasoline,all,reformulated,1.231
1995-01-16,gasoline,regular,all,1.078
1995-01-16,gasoline,regular,conventional,1.062
1995-01-16,gasoline,regular,reformulated,1.169
1995-01-16,gasoline,midgrade,all,1.168
1995-01-16,gasoline,midgrade,conventional,1.155
1995-01-16,gasoline,midgrade,reformulated,1.299
1995-01-16,gasoline,premium,all,1.271
1995-01-16,gasoline,premium,conventional,1.249
1995-01-16,gasoline,premium,reformulated,1.385
1995-01-16,diesel,all,NA,1.1
1995-01-23,gasoline,all,all,1.132
1995-01-23,gasoline,all,conventional,1.11
1995-01-23,gasoline,all,reformulated,1.226
1995-01-23,gasoline,regular,all,1.083
1995-01-23,gasoline,regular,conventional,1.068
1995-01-23,gasoline,regular,reformulated,1.165
1995-01-23,gasoline,midgrade,all,1.177
1995-01-23,gasoline,midgrade,conventional,1.165
1995-01-23,gasoline,midgrade,reformulated,1.296
1995-01-23,gasoline,premium,all,1.277
1995-01-23,gasoline,premium,conventional,1.256
1995-01-23,gasoline,premium,reformulated,1.378
1995-01-23,diesel,all,NA,1.095
1995-01-30,gasoline,all,all,1.131
1995-01-30,gasoline,all,conventional,1.109
1995-01-30,gasoline,all,reformulated,1.221
1995-01-30,gasoline,regular,all,1.083
1995-01-30,gasoline,regular,conventional,1.068
1995-01-30,gasoline,regular,reformulated,1.162
1995-01-30,gasoline,midgrade,all,1.176
1995-01-30,gasoline,midgrade,conventional,1.163
1995-01-30,gasoline,midgrade,reformulated,1.291
1995-01-30,gasoline,premium,all,1.275
1995-01-30,gasoline,premium,conventional,1.255
1995-01-30,gasoline,premium,reformulated,1.37
1995-01-30,diesel,all,NA,1.09
1995-02-06,gasoline,all,all,1.124
1995-02-06,gasoline,all,conventional,1.103
1995-02-06,gasoline,all,reformulated,1.218
1995-02-06,gasoline,regular,all,1.076
1995-02-06,gasoline,regular,conventional,1.062
1995-02-06,gasoline,regular,reformulated,1.159
1995-02-06,gasoline,midgrade,all,1.169
1995-02-06,gasoline,midgrade,conventional,1.157
1995-02-06,gasoline,midgrade,reformulated,1.288
1995-02-06,gasoline,premium,all,1.27
1995-02-06,gasoline,premium,conventional,1.25
1995-02-06,gasoline,premium,reformulated,1.368
1995-02-06,diesel,all,NA,1.086
1995-02-13,gasoline,all,all,1.121
1995-02-13,gasoline,all,conventional,1.099
1995-02-13,gasoline,all,reformulated,1.218
1995-02-13,gasoline,regular,all,1.074
1995-02-13,gasoline,regular,conventional,1.058
1995-02-13,gasoline,regular,reformulated,1.158
1995-02-13,gasoline,midgrade,all,1.166
1995-02-13,gasoline,midgrade,conventional,1.153
1995-02-13,gasoline,midgrade,reformulated,1.285
1995-02-13,gasoline,premium,all,1.265
1995-02-13,gasoline,premium,conventional,1.243
1995-02-13,gasoline,premium,reformulated,1.367
1995-02-13,diesel,all,NA,1.088
1995-02-20,gasoline,all,all,1.115
1995-02-20,gasoline,all,conventional,1.093
1995-02-20,gasoline,all,reformulated,1.213
1995-02-20,gasoline,regular,all,1.067
1995-02-20,gasoline,regular,conventional,1.052
1995-02-20,gasoline,regular,reformulated,1.153
1995-02-20,gasoline,midgrade,all,1.16
1995-02-20,gasoline,midgrade,conventional,1.148
1995-02-20,gasoline,midgrade,reformulated,1.28
1995-02-20,gasoline,premium,all,1.259
1995-02-20,gasoline,premium,conventional,1.239
1995-02-20,gasoline,premium,reformulated,1.363
1995-02-20,diesel,all,NA,1.088
1995-02-27,gasoline,all,all,1.121
1995-02-27,gasoline,all,conventional,1.101
1995-02-27,gasoline,all,reformulated,1.211
1995-02-27,gasoline,regular,all,1.073
1995-02-27,gasoline,regular,conventional,1.06
1995-02-27,gasoline,regular,reformulated,1.152
1995-02-27,gasoline,midgrade,all,1.164
1995-02-27,gasoline,midgrade,conventional,1.153
1995-02-27,gasoline,midgrade,reformulated,1.276
1995-02-27,gasoline,premium,all,1.265
1995-02-27,gasoline,premium,conventional,1.246
1995-02-27,gasoline,premium,reformulated,1.362
1995-02-27,diesel,all,NA,1.089
1995-03-06,gasoline,all,all,1.123
1995-03-06,gasoline,all,conventional,1.103
1995-03-06,gasoline,all,reformulated,1.209
1995-03-06,gasoline,regular,all,1.076
1995-03-06,gasoline,regular,conventional,1.063
1995-03-06,gasoline,regular,reformulated,1.149
1995-03-06,gasoline,midgrade,all,1.167
1995-03-06,gasoline,midgrade,conventional,1.157
1995-03-06,gasoline,midgrade,reformulated,1.275
1995-03-06,gasoline,premium,all,1.263
1995-03-06,gasoline,premium,conventional,1.244
1995-03-06,gasoline,premium,reformulated,1.358
1995-03-06,diesel,all,NA,1.089
1995-03-13,gasoline,all,all,1.116
1995-03-13,gasoline,all,conventional,1.096
1995-03-13,gasoline,all,reformulated,1.202
1995-03-13,gasoline,regular,all,1.069
1995-03-13,gasoline,regular,conventional,1.056
1995-03-13,gasoline,regular,reformulated,1.141
1995-03-13,gasoline,midgrade,all,1.158
1995-03-13,gasoline,midgrade,conventional,1.15
1995-03-13,gasoline,midgrade,reformulated,1.268
1995-03-13,gasoline,premium,all,1.256
1995-03-13,gasoline,premium,conventional,1.238
1995-03-13,gasoline,premium,reformulated,1.353
1995-03-13,diesel,all,NA,1.088
1995-03-20,gasoline,all,all,1.114
1995-03-20,gasoline,all,conventional,1.095
1995-03-20,gasoline,all,reformulated,1.201
1995-03-20,gasoline,regular,all,1.068
1995-03-20,gasoline,regular,conventional,1.055
1995-03-20,gasoline,regular,reformulated,1.14
1995-03-20,gasoline,midgrade,all,1.158
1995-03-20,gasoline,midgrade,conventional,1.149
1995-03-20,gasoline,midgrade,reformulated,1.267
1995-03-20,gasoline,premium,all,1.254
1995-03-20,gasoline,premium,conventional,1.236
1995-03-20,gasoline,premium,reformulated,1.351
1995-03-20,diesel,all,NA,1.085
1995-03-27,gasoline,all,all,1.121
1995-03-27,gasoline,all,conventional,1.102
1995-03-27,gasoline,all,reformulated,1.198
1995-03-27,gasoline,regular,all,1.075
1995-03-27,gasoline,regular,conventional,1.063
1995-03-27,gasoline,regular,reformulated,1.138
1995-03-27,gasoline,midgrade,all,1.162
1995-03-27,gasoline,midgrade,conventional,1.153
1995-03-27,gasoline,midgrade,reformulated,1.265
1995-03-27,gasoline,premium,all,1.259
1995-03-27,gasoline,premium,conventional,1.241
1995-03-27,gasoline,premium,reformulated,1.349
1995-03-27,diesel,all,NA,1.088
1995-04-03,gasoline,all,all,1.133
1995-04-03,gasoline,all,conventional,1.116
1995-04-03,gasoline,all,reformulated,1.198
1995-04-03,gasoline,regular,all,1.087
1995-04-03,gasoline,regular,conventional,1.077
1995-04-03,gasoline,regular,reformulated,1.14
1995-04-03,gasoline,midgrade,all,1.174
1995-04-03,gasoline,midgrade,conventional,1.167
1995-04-03,gasoline,midgrade,reformulated,1.266
1995-04-03,gasoline,premium,all,1.27
1995-04-03,gasoline,premium,conventional,1.255
1995-04-03,gasoline,premium,reformulated,1.35
1995-04-03,diesel,all,NA,1.094
1995-04-10,gasoline,all,all,1.149
1995-04-10,gasoline,all,conventional,1.134
1995-04-10,gasoline,all,reformulated,1.207
1995-04-10,gasoline,regular,all,1.103
1995-04-10,gasoline,regular,conventional,1.094
1995-04-10,gasoline,regular,reformulated,1.149
1995-04-10,gasoline,midgrade,all,1.19
1995-04-10,gasoline,midgrade,conventional,1.186
1995-04-10,gasoline,midgrade,reformulated,1.273
1995-04-10,gasoline,premium,all,1.286
1995-04-10,gasoline,premium,conventional,1.273
1995-04-10,gasoline,premium,reformulated,1.357
1995-04-10,diesel,all,NA,1.101
1995-04-17,gasoline,all,all,1.163
1995-04-17,gasoline,all,conventional,1.149
1995-04-17,gasoline,all,reformulated,1.215
1995-04-17,gasoline,regular,all,1.117
1995-04-17,gasoline,regular,conventional,1.11
1995-04-17,gasoline,regular,reformulated,1.16
1995-04-17,gasoline,midgrade,all,1.205
1995-04-17,gasoline,midgrade,conventional,1.201
1995-04-17,gasoline,midgrade,reformulated,1.278
1995-04-17,gasoline,premium,all,1.3
1995-04-17,gasoline,premium,conventional,1.29
1995-04-17,gasoline,premium,reformulated,1.361
1995-04-17,diesel,all,NA,1.106
1995-04-24,gasoline,all,all,1.184
1995-04-24,gasoline,all,conventional,1.173
1995-04-24,gasoline,all,reformulated,1.231
1995-04-24,gasoline,regular,all,1.138
1995-04-24,gasoline,regular,conventional,1.133
1995-04-24,gasoline,regular,reformulated,1.176
1995-04-24,gasoline,midgrade,all,1.226
1995-04-24,gasoline,midgrade,conventional,1.224
1995-04-24,gasoline,midgrade,reformulated,1.291
1995-04-24,gasoline,premium,all,1.323
1995-04-24,gasoline,premium,conventional,1.315
1995-04-24,gasoline,premium,reformulated,1.377
1995-04-24,diesel,all,NA,1.115
1995-05-01,gasoline,all,all,1.194
1995-05-01,gasoline,all,conventional,1.181
1995-05-01,gasoline,all,reformulated,1.242
1995-05-01,gasoline,regular,all,1.148
1995-05-01,gasoline,regular,conventional,1.141
1995-05-01,gasoline,regular,reformulated,1.188
1995-05-01,gasoline,midgrade,all,1.236
1995-05-01,gasoline,midgrade,conventional,1.234
1995-05-01,gasoline,midgrade,reformulated,1.305
1995-05-01,gasoline,premium,all,1.332
1995-05-01,gasoline,premium,conventional,1.323
1995-05-01,gasoline,premium,reformulated,1.389
1995-05-01,diesel,all,NA,1.119
1995-05-08,gasoline,all,all,1.216
1995-05-08,gasoline,all,conventional,1.204
1995-05-08,gasoline,all,reformulated,1.261
1995-05-08,gasoline,regular,all,1.169
1995-05-08,gasoline,regular,conventional,1.164
1995-05-08,gasoline,regular,reformulated,1.205
1995-05-08,gasoline,midgrade,all,1.259
1995-05-08,gasoline,midgrade,conventional,1.257
1995-05-08,gasoline,midgrade,reformulated,1.324
1995-05-08,gasoline,premium,all,1.356
1995-05-08,gasoline,premium,conventional,1.349
1995-05-08,gasoline,premium,reformulated,1.408
1995-05-08,diesel,all,NA,1.126
1995-05-15,gasoline,all,all,1.226
1995-05-15,gasoline,all,conventional,1.213
1995-05-15,gasoline,all,reformulated,1.273
1995-05-15,gasoline,regular,all,1.179
1995-05-15,gasoline,regular,conventional,1.173
1995-05-15,gasoline,regular,reformulated,1.215
1995-05-15,gasoline,midgrade,all,1.269
1995-05-15,gasoline,midgrade,conventional,1.267
1995-05-15,gasoline,midgrade,reformulated,1.334
1995-05-15,gasoline,premium,all,1.364
1995-05-15,gasoline,premium,conventional,1.357
1995-05-15,gasoline,premium,reformulated,1.418
1995-05-15,diesel,all,NA,1.126
1995-05-22,gasoline,all,all,1.244
1995-05-22,gasoline,all,conventional,1.232
1995-05-22,gasoline,all,reformulated,1.285
1995-05-22,gasoline,regular,all,1.197
1995-05-22,gasoline,regular,conventional,1.191
1995-05-22,gasoline,regular,reformulated,1.233
1995-05-22,gasoline,midgrade,all,1.288
1995-05-22,gasoline,midgrade,conventional,1.285
1995-05-22,gasoline,midgrade,reformulated,1.344
1995-05-22,gasoline,premium,all,1.383
1995-05-22,gasoline,premium,conventional,1.376
1995-05-22,gasoline,premium,reformulated,1.429
1995-05-22,diesel,all,NA,1.124
1995-05-29,gasoline,all,all,1.246
1995-05-29,gasoline,all,conventional,1.234
1995-05-29,gasoline,all,reformulated,1.291
1995-05-29,gasoline,regular,all,1.199
1995-05-29,gasoline,regular,conventional,1.193
1995-05-29,gasoline,regular,reformulated,1.239
1995-05-29,gasoline,midgrade,all,1.29
1995-05-29,gasoline,midgrade,conventional,1.288
1995-05-29,gasoline,midgrade,reformulated,1.351
1995-05-29,gasoline,premium,all,1.386
1995-05-29,gasoline,premium,conventional,1.379
1995-05-29,gasoline,premium,reformulated,1.435
1995-05-29,diesel,all,NA,1.13
1995-06-05,gasoline,all,all,1.246
1995-06-05,gasoline,all,conventional,1.234
1995-06-05,gasoline,all,reformulated,1.289
1995-06-05,gasoline,regular,all,1.199
1995-06-05,gasoline,regular,conventional,1.194
1995-06-05,gasoline,regular,reformulated,1.238
1995-06-05,gasoline,midgrade,all,1.29
1995-06-05,gasoline,midgrade,conventional,1.288
1995-06-05,gasoline,midgrade,reformulated,1.349
1995-06-05,gasoline,premium,all,1.386
1995-06-05,gasoline,premium,conventional,1.38
1995-06-05,gasoline,premium,reformulated,1.434
1995-06-05,diesel,all,NA,1.124
1995-06-12,gasoline,all,all,1.243
1995-06-12,gasoline,all,conventional,1.23
1995-06-12,gasoline,all,reformulated,1.287
1995-06-12,gasoline,regular,all,1.196
1995-06-12,gasoline,regular,conventional,1.19
1995-06-12,gasoline,regular,reformulated,1.237
1995-06-12,gasoline,midgrade,all,1.288
1995-06-12,gasoline,midgrade,conventional,1.286
1995-06-12,gasoline,midgrade,reformulated,1.348
1995-06-12,gasoline,premium,all,1.383
1995-06-12,gasoline,premium,conventional,1.375
1995-06-12,gasoline,premium,reformulated,1.433
1995-06-12,diesel,all,NA,1.122
1995-06-19,gasoline,all,all,1.236
1995-06-19,gasoline,all,conventional,1.224
1995-06-19,gasoline,all,reformulated,1.285
1995-06-19,gasoline,regular,all,1.189
1995-06-19,gasoline,regular,conventional,1.183
1995-06-19,gasoline,regular,reformulated,1.234
1995-06-19,gasoline,midgrade,all,1.28
1995-06-19,gasoline,midgrade,conventional,1.277
1995-06-19,gasoline,midgrade,reformulated,1.345
1995-06-19,gasoline,premium,all,1.376
1995-06-19,gasoline,premium,conventional,1.368
1995-06-19,gasoline,premium,reformulated,1.432
1995-06-19,diesel,all,NA,1.117
1995-06-26,gasoline,all,all,1.229
1995-06-26,gasoline,all,conventional,1.217
1995-06-26,gasoline,all,reformulated,1.28
1995-06-26,gasoline,regular,all,1.182
1995-06-26,gasoline,regular,conventional,1.177
1995-06-26,gasoline,regular,reformulated,1.228
1995-06-26,gasoline,midgrade,all,1.273
1995-06-26,gasoline,midgrade,conventional,1.27
1995-06-26,gasoline,midgrade,reformulated,1.341
1995-06-26,gasoline,premium,all,1.37
1995-06-26,gasoline,premium,conventional,1.363
1995-06-26,gasoline,premium,reformulated,1.428
1995-06-26,diesel,all,NA,1.112
1995-07-03,gasoline,all,all,1.222
1995-07-03,gasoline,all,conventional,1.209
1995-07-03,gasoline,all,reformulated,1.275
1995-07-03,gasoline,regular,all,1.175
1995-07-03,gasoline,regular,conventional,1.169
1995-07-03,gasoline,regular,reformulated,1.223
1995-07-03,gasoline,midgrade,all,1.266
1995-07-03,gasoline,midgrade,conventional,1.262
1995-07-03,gasoline,midgrade,reformulated,1.337
1995-07-03,gasoline,premium,all,1.362
1995-07-03,gasoline,premium,conventional,1.354
1995-07-03,gasoline,premium,reformulated,1.423
1995-07-03,diesel,all,NA,1.106
1995-07-10,gasoline,all,all,1.212
1995-07-10,gasoline,all,conventional,1.2
1995-07-10,gasoline,all,reformulated,1.269
1995-07-10,gasoline,regular,all,1.165
1995-07-10,gasoline,regular,conventional,1.159
1995-07-10,gasoline,regular,reformulated,1.216
1995-07-10,gasoline,midgrade,all,1.255
1995-07-10,gasoline,midgrade,conventional,1.252
1995-07-10,gasoline,midgrade,reformulated,1.333
1995-07-10,gasoline,premium,all,1.352
1995-07-10,gasoline,premium,conventional,1.344
1995-07-10,gasoline,premium,reformulated,1.416
1995-07-10,diesel,all,NA,1.103
1995-07-17,gasoline,all,all,1.2
1995-07-17,gasoline,all,conventional,1.189
1995-07-17,gasoline,all,reformulated,1.26
1995-07-17,gasoline,regular,all,1.153
1995-07-17,gasoline,regular,conventional,1.148
1995-07-17,gasoline,regular,reformulated,1.207
1995-07-17,gasoline,midgrade,all,1.244
1995-07-17,gasoline,midgrade,conventional,1.243
1995-07-17,gasoline,midgrade,reformulated,1.325
1995-07-17,gasoline,premium,all,1.342
1995-07-17,gasoline,premium,conventional,1.335
1995-07-17,gasoline,premium,reformulated,1.409
1995-07-17,diesel,all,NA,1.099
1995-07-24,gasoline,all,all,1.191
1995-07-24,gasoline,all,conventional,1.179
1995-07-24,gasoline,all,reformulated,1.248
1995-07-24,gasoline,regular,all,1.144
1995-07-24,gasoline,regular,conventional,1.138
1995-07-24,gasoline,regular,reformulated,1.196
1995-07-24,gasoline,midgrade,all,1.236
1995-07-24,gasoline,midgrade,conventional,1.234
1995-07-24,gasoline,midgrade,reformulated,1.314
1995-07-24,gasoline,premium,all,1.333
1995-07-24,gasoline,premium,conventional,1.325
1995-07-24,gasoline,premium,reformulated,1.397
1995-07-24,diesel,all,NA,1.098
1995-07-31,gasoline,all,all,1.179
1995-07-31,gasoline,all,conventional,1.166
1995-07-31,gasoline,all,reformulated,1.237
1995-07-31,gasoline,regular,all,1.132
1995-07-31,gasoline,regular,conventional,1.126
1995-07-31,gasoline,regular,reformulated,1.183
1995-07-31,gasoline,midgrade,all,1.222
1995-07-31,gasoline,midgrade,conventional,1.22
1995-07-31,gasoline,midgrade,reformulated,1.304
1995-07-31,gasoline,premium,all,1.319
1995-07-31,gasoline,premium,conventional,1.311
1995-07-31,gasoline,premium,reformulated,1.387
1995-07-31,diesel,all,NA,1.093
1995-08-07,gasoline,all,all,1.174
1995-08-07,gasoline,all,conventional,1.164
1995-08-07,gasoline,all,reformulated,1.229
1995-08-07,gasoline,regular,all,1.127
1995-08-07,gasoline,regular,conventional,1.124
1995-08-07,gasoline,regular,reformulated,1.174
1995-08-07,gasoline,midgrade,all,1.217
1995-08-07,gasoline,midgrade,conventional,1.216
1995-08-07,gasoline,midgrade,reformulated,1.296
1995-08-07,gasoline,premium,all,1.316
1995-08-07,gasoline,premium,conventional,1.309
1995-08-07,gasoline,premium,reformulated,1.379
1995-08-07,diesel,all,NA,1.099
1995-08-14,gasoline,all,all,1.172
1995-08-14,gasoline,all,conventional,1.162
1995-08-14,gasoline,all,reformulated,1.221
1995-08-14,gasoline,regular,all,1.125
1995-08-14,gasoline,regular,conventional,1.121
1995-08-14,gasoline,regular,reformulated,1.166
1995-08-14,gasoline,midgrade,all,1.215
1995-08-14,gasoline,midgrade,conventional,1.214
1995-08-14,gasoline,midgrade,reformulated,1.288
1995-08-14,gasoline,premium,all,1.312
1995-08-14,gasoline,premium,conventional,1.306
1995-08-14,gasoline,premium,reformulated,1.372
1995-08-14,diesel,all,NA,1.106
1995-08-21,gasoline,all,all,1.171
1995-08-21,gasoline,all,conventional,1.163
1995-08-21,gasoline,all,reformulated,1.214
1995-08-21,gasoline,regular,all,1.124
1995-08-21,gasoline,regular,conventional,1.122
1995-08-21,gasoline,regular,reformulated,1.16
1995-08-21,gasoline,midgrade,all,1.214
1995-08-21,gasoline,midgrade,conventional,1.215
1995-08-21,gasoline,midgrade,reformulated,1.28
1995-08-21,gasoline,premium,all,1.311
1995-08-21,gasoline,premium,conventional,1.308
1995-08-21,gasoline,premium,reformulated,1.366
1995-08-21,diesel,all,NA,1.106
1995-08-28,gasoline,all,all,1.163
1995-08-28,gasoline,all,conventional,1.154
1995-08-28,gasoline,all,reformulated,1.209
1995-08-28,gasoline,regular,all,1.117
1995-08-28,gasoline,regular,conventional,1.113
1995-08-28,gasoline,regular,reformulated,1.156
1995-08-28,gasoline,midgrade,all,1.205
1995-08-28,gasoline,midgrade,conventional,1.206
1995-08-28,gasoline,midgrade,reformulated,1.275
1995-08-28,gasoline,premium,all,1.305
1995-08-28,gasoline,premium,conventional,1.3
1995-08-28,gasoline,premium,reformulated,1.356
1995-08-28,diesel,all,NA,1.109
1995-09-04,gasoline,all,all,1.16
1995-09-04,gasoline,all,conventional,1.151
1995-09-04,gasoline,all,reformulated,1.209
1995-09-04,gasoline,regular,all,1.113
1995-09-04,gasoline,regular,conventional,1.111
1995-09-04,gasoline,regular,reformulated,1.152
1995-09-04,gasoline,midgrade,all,1.202
1995-09-04,gasoline,midgrade,conventional,1.202
1995-09-04,gasoline,midgrade,reformulated,1.277
1995-09-04,gasoline,premium,all,1.3
1995-09-04,gasoline,premium,conventional,1.294
1995-09-04,gasoline,premium,reformulated,1.362
1995-09-04,diesel,all,NA,1.115
1995-09-11,gasoline,all,all,1.158
