id,title,original_title,original_language,overview,release_date,popularity,vote_average,vote_count,adult,video,genre_ids
818370,The Little Prince(ss),The Little Prince(ss),en,"When Gabriel, a 7-year-old Chinese kid who loves ballet, becomes friends with Rob, another Chinese kid from school, Rob’s dad gets suspicious about Gabriel's feminine behavior and decides to intervene.",2021-05-28,14.511,7.3,111,False,False,"[10751, 18]"
520172,Happiest Season,Happiest Season,en,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,2020-11-26,14.476,7.4,834,False,False,"[10749, 35]"
9280,Femme Fatale,Femme Fatale,en,"A woman tries to straighten out her life, even as her past as a con-woman comes back to haunt her.",2002-04-30,20.02,6.2,452,False,False,"[53, 80, 10749]"
9303,Bound,Bound,en,"Corky, a tough female ex-convict working on an apartment renovation in a Chicago building, meets a couple living next door, Caesar, a paranoid mobster, and Violet, his seductive girlfriend, who is immediately attracted to her.",1996-09-13,17.886,7.1,663,False,False,"[18, 53]"
568467,Ammonite,Ammonite,en,"In 1840s England, palaeontologist Mary Anning and a young woman sent by her husband to convalesce by the sea develop an intense relationship. Despite the chasm between their social spheres and personalities, Mary and Charlotte discover they can each offer what the other has been searching for: the realisation that they are not alone. It is the beginning of a passionate and all-consuming love affair that will defy all social bounds and alter the course of both lives irrevocably.",2020-11-13,13.753,7.1,370,False,False,"[10749, 18]"
468,My Own Private Idaho,My Own Private Idaho,en,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a gay hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",1991-02-01,14.927,7.1,895,False,False,"[18, 12]"
540,D.E.B.S.,D.E.B.S.,en,The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice.,2004-01-21,16.528,6.4,418,False,False,"[28, 35, 10749]"
428493,God's Own Country,God's Own Country,en,"A young farmer in rural Yorkshire numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker.",2017-09-01,13.211,7.8,715,False,False,"[10749, 18]"
537788,Daniel Isn't Real,Daniel Isn't Real,en,"A troubled college freshman, Luke, suffers a violent family trauma and resurrects his childhood imaginary friend Daniel to help him cope.",2019-12-06,13.21,6.1,130,False,False,"[27, 9648]"
338189,It's Only the End of the World,Juste la fin du monde,fr,"Louis, a terminally ill writer, returns home after a long absence to tell his family that he is dying.",2016-08-26,15.476,7.2,1382,False,False,[18]
152532,Dallas Buyers Club,Dallas Buyers Club,en,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",2013-11-01,16.315,7.9,7336,False,False,"[18, 36]"
597219,The Half of It,The Half of It,en,"Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.",2020-05-01,13.035,7.2,1235,False,False,"[35, 10749]"
515916,Girl,Girl,nl,A promising teenage dancer enrolls at a prestigious ballet school while grappling with her gender dysphoria.,2018-09-18,13.032,7.2,576,False,False,[18]
314365,Spotlight,Spotlight,en,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",2015-11-06,17.149,7.8,7180,False,False,"[18, 36]"
295151,Let It Snow,Let It Snow,en,"When a huge blizzard (that doesn't show signs of stopping) hits, Gracetown is completely snowed in. But even though it's cold outside, things are heating up inside, proving that Christmas is magical when it comes to love.",2019-11-08,13.211,6.1,1000,False,False,"[10749, 35]"
535356,Elisa & Marcela,Elisa y Marcela,es,"In 1901, Marcela Gracia Ibeas took on the identity of Mario Sánchez to marry her lover of fifteen years, Elisa Sanchez Loriga.",2019-05-24,12.932,7.4,315,False,False,"[18, 10749]"
544515,Starving,Starving,es,"An emotionally detached sex-starved young man from central Buenos Aires can't seem to shake the never-ending desire of wanting more. He stalks the dark streets - yearning for that touch - that taste - that cock. Director Monaco has fashioned a sexually-charged erotic tale of deep longing coupled with hardcore sex - often completely bareback - in one of Argentina's most-scintillating cities. Moodily shot, his encounters range from tender and loving couplings with friends, to intense ass-poundings with like-minded sluts and tricks.",2014-08-01,12.886,8.7,7,True,False,[]
746,The Last Emperor,The Last Emperor,en,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",1987-05-27,17.641,7.6,1266,False,False,"[18, 36]"
511785,Alex Strangelove,Alex Strangelove,en,"Alex Truelove is on a quest to lose his virginity, an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends. But Alex, a super gregarious dude, is oddly unmotivated. A magical house party throws Alex into the presence of Elliot, a hunky college guy, who pegs Alex as gay and flirts hard. Alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself.",2018-04-16,12.593,6.6,1416,False,False,"[35, 18]"
36685,The Rocky Horror Picture Show,The Rocky Horror Picture Show,en,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",1975-08-14,14.834,7.5,2242,False,False,"[35, 878, 14, 27]"
809970,Operation Hyacinth,Hiacynt,pl,"Not satisfied with the result of a murder investigation in Warsaw's gay community, an officer in 1980s communist Poland resolves to uncover the truth.",2021-08-18,12.474,6.7,37,False,False,[53]
1378,Shortbus,Shortbus,en,"A group of New Yorkers caught up in their romantic/sexual milieu converge at Shortbus, an underground Brooklyn salon infamous for its blend of art, music, politics, and carnality, and loosely inspired by various underground NYC gatherings that took place in the early 2000s. Here, gay couple Jamie (PJ DeBoy) and James (Paul Dawson) meet Ceth (Jay Brannan), a young ex-model and aspiring singer.",2006-10-04,15.357,6.4,378,False,False,"[10749, 18, 35]"
26899,The Mudge Boy,The Mudge Boy,en,"Chronicling the troubled existence of Duncan Mudge, a 14-year-old misfit who—while vying for the attention of his vacant father—struggles to fill the void brought on by his mother's sudden death.",2003-01-17,13.879,7.0,76,False,False,"[18, 10749]"
156965,Concussion,Concussion,en,"After a blow to the head, Abby decides she can't do it anymore. Her life just can't be only about the house, the kids and the wife. She needs more: she needs to be Eleanor.",2013-01-17,11.086,5.3,83,False,False,[18]
56743,Elena Undone,Elena Undone,en,The wife of a pastor who preaches against homosexuality embarks on an affair with a female writer.,2010-06-25,11.329,7.1,131,False,False,"[18, 10749]"
157370,Kill Your Darlings,Kill Your Darlings,en,"A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac and William Burroughs.",2013-09-19,12.326,7.1,1182,False,False,"[18, 10749, 53]"
11000,The Birdcage,The Birdcage,en,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's conservative moralistic parents.,1996-03-08,10.57,7.1,871,False,False,[35]
19344,Loving Annabelle,Loving Annabelle,en,"Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly though when sexual chemistry appears between her and the Head of her dorm and English teacher, Simone Bradley. Annabelle pursues her relentlessly and until the end the older woman manages to avoid the law.",2007-05-24,11.287,6.4,211,False,False,"[18, 10749]"
8952,I Love You Phillip Morris,I Love You Phillip Morris,en,"Steve Russell is a small-town cop. Bored with his bland lifestyle, Russell turns to fraud as a means of shaking things up. Before long, Russell's criminal antics have landed him behind bars, where he encounters the charismatic Phillip Morris. Smitten, Russell devotes his entire life to being with Morris regardless of the consequences.",2009-01-18,11.982,6.4,1320,False,False,"[35, 18, 10749]"
681022,Cowboys,Cowboys,en,"Troy and his young transgender son Joe are on the run from his conservative mother in the Montana wilderness, with a detective in hot pursuit.",2020-04-15,11.826,6.5,30,False,False,[18]
