latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-23.163,129.697,345.4,1.9,1.4,2019-12-29,0200,T,83,6.0NRT,314.4,64.6,D
-21.695,119.381,336,1.5,1.2,2019-12-29,0200,T,72,6.0NRT,317.3,20.6,D
-23.166,129.69,348.5,1.9,1.4,2019-12-29,0200,T,86,6.0NRT,313.8,82.6,D
-23.658,128.461,334.7,1.6,1.2,2019-12-29,0200,T,59,6.0NRT,312.7,16.6,D
-23.675,128.604,340.9,1.6,1.3,2019-12-29,0200,T,62,6.0NRT,313.7,33.2,D
-23.677,128.62,346.4,1.6,1.3,2019-12-29,0200,T,88,6.0NRT,312.8,59.1,D
-23.675,128.615,346.4,1.6,1.3,2019-12-29,0200,T,88,6.0NRT,313.1,56.9,D
-23.711,128.528,337,1.6,1.3,2019-12-29,0200,T,70,6.0NRT,312.6,22,D
-23.713,128.544,341.5,1.6,1.3,2019-12-29,0200,T,82,6.0NRT,312.6,35.5,D
-23.305,124.408,352.1,1,1,2019-12-29,0200,T,94,6.0NRT,315.8,41.5,D
-23.306,124.418,338.8,1,1,2019-12-29,0200,T,78,6.0NRT,313.9,15.4,D
-23.639,126.334,344,1.2,1.1,2019-12-29,0200,T,85,6.0NRT,318.1,26.7,D
-23.492,124.63,337.7,1,1,2019-12-29,0200,T,65,6.0NRT,313.7,12.6,D
-23.501,124.629,338.7,1,1,2019-12-29,0200,T,60,6.0NRT,313.9,13.3,D
-24.64,128.281,345,1.6,1.2,2019-12-29,0200,T,58,6.0NRT,303.1,73.9,D
-24.651,128.28,416.4,1.6,1.2,2019-12-29,0200,T,94,6.0NRT,313.6,702.2,D
-24.65,128.273,368.2,1.6,1.2,2019-12-29,0200,T,0,6.0NRT,307.7,186.4,D
-24.652,128.289,425.9,1.6,1.2,2019-12-29,0200,T,87,6.0NRT,305.6,866.5,D
-24.661,128.272,385.4,1.6,1.2,2019-12-29,0200,T,86,6.0NRT,307.4,318.9,D
-24.663,128.287,420.9,1.6,1.2,2019-12-29,0200,T,94,6.0NRT,304.5,777.1,D
-24.674,128.286,362.9,1.6,1.2,2019-12-29,0200,T,80,6.0NRT,292.5,155.9,D
-24.629,127.332,340.7,1.4,1.2,2019-12-29,0200,T,79,6.0NRT,316.8,22.7,D
-24.633,127.325,348.5,1.4,1.2,2019-12-29,0200,T,90,6.0NRT,318.7,46.9,D
-24.635,127.339,345.3,1.4,1.2,2019-12-29,0200,T,87,6.0NRT,316.7,38.5,D
-24.644,127.324,352.1,1.4,1.2,2019-12-29,0200,T,94,6.0NRT,317.5,60.1,D
-24.645,127.338,348.8,1.4,1.2,2019-12-29,0200,T,91,6.0NRT,315.9,50.5,D
-24.676,127.32,359.8,1.4,1.2,2019-12-29,0200,T,99,6.0NRT,319,92.4,D
-24.677,127.333,340,1.4,1.2,2019-12-29,0200,T,43,6.0NRT,314.2,25.9,D
-24.675,127.222,339.6,1.4,1.2,2019-12-29,0200,T,75,6.0NRT,316.3,22.1,D
-24.676,127.236,342.4,1.4,1.2,2019-12-29,0200,T,82,6.0NRT,317.1,27.4,D
-24.686,127.318,399.7,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,322.3,364.1,D
-24.688,127.332,359.3,1.4,1.2,2019-12-29,0200,T,99,6.0NRT,315.5,94.9,D
-24.685,127.221,346.3,1.4,1.2,2019-12-29,0200,T,88,6.0NRT,317.2,41.3,D
-24.687,127.235,351.8,1.4,1.2,2019-12-29,0200,T,93,6.0NRT,317.4,55.6,D
-24.693,127.289,342.9,1.4,1.2,2019-12-29,0200,T,82,6.0NRT,315.2,25.1,D
-24.697,127.317,377.5,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,315.2,190,D
-24.698,127.33,341.5,1.4,1.2,2019-12-29,0200,T,82,6.0NRT,313.6,33.8,D
-24.696,127.219,344.4,1.4,1.2,2019-12-29,0200,T,86,6.0NRT,316.4,36.6,D
-24.697,127.233,367.8,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,318.2,124.8,D
-24.699,127.247,364.7,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,317.7,109.9,D
-24.701,127.26,343,1.4,1.2,2019-12-29,0200,T,84,6.0NRT,315.1,24.4,D
-24.702,127.274,341.8,1.4,1.2,2019-12-29,0200,T,72,6.0NRT,311.6,22.2,D
-24.704,127.288,350.5,1.4,1.2,2019-12-29,0200,T,92,6.0NRT,314.3,52,D
-24.706,127.218,355.5,1.4,1.2,2019-12-29,0200,T,96,6.0NRT,317.1,75,D
-24.708,127.232,359.7,1.4,1.2,2019-12-29,0200,T,99,6.0NRT,317,89.1,D
-24.709,127.245,365.9,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,316.2,116.2,D
-24.714,127.286,346.4,1.4,1.2,2019-12-29,0200,T,76,6.0NRT,312.3,40.1,D
-24.701,127.212,338.7,1.4,1.2,2019-12-29,0200,T,78,6.0NRT,315.2,21.1,D
-24.702,127.226,349.8,1.4,1.2,2019-12-29,0200,T,91,6.0NRT,316.1,53.1,D
-24.704,127.239,368.3,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,317.4,131.1,D
-24.705,127.253,349.2,1.4,1.2,2019-12-29,0200,T,91,6.0NRT,315,50.7,D
-24.707,127.267,344.4,1.4,1.2,2019-12-29,0200,T,82,6.0NRT,310.9,38,D
-24.709,127.281,348.1,1.4,1.2,2019-12-29,0200,T,90,6.0NRT,312.2,49.5,D
-24.71,127.294,341.6,1.4,1.2,2019-12-29,0200,T,77,6.0NRT,312.9,31.9,D
-24.711,127.211,359.4,1.4,1.2,2019-12-29,0200,T,99,6.0NRT,315.9,91.9,D
-24.713,127.224,416.2,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,322.7,539.1,D
-24.714,127.238,352,1.4,1.2,2019-12-29,0200,T,93,6.0NRT,316.2,62.5,D
-24.719,127.279,348.2,1.4,1.2,2019-12-29,0200,T,90,6.0NRT,308.6,52.6,D
-24.721,127.293,344,1.4,1.2,2019-12-29,0200,T,85,6.0NRT,312.7,39.5,D
-24.722,127.307,346,1.4,1.2,2019-12-29,0200,T,88,6.0NRT,311.5,49,D
-24.723,127.223,371.6,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,312.9,152.6,D
-24.725,127.236,356.9,1.4,1.2,2019-12-29,0200,T,97,6.0NRT,314.6,83.9,D
-24.728,127.264,333.9,1.4,1.2,2019-12-29,0200,T,41,6.0NRT,310.8,15.1,D
-24.73,127.278,356.1,1.4,1.2,2019-12-29,0200,T,97,6.0NRT,309.6,80,D
-24.731,127.291,352.2,1.4,1.2,2019-12-29,0200,T,94,6.0NRT,313.2,66.9,D
-24.733,127.305,374.9,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,314.3,178.3,D
-24.734,127.221,352.4,1.4,1.2,2019-12-29,0200,T,94,6.0NRT,310.6,67.4,D
-24.735,127.235,383.5,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,317.3,229.1,D
-24.737,127.249,345.7,1.4,1.2,2019-12-29,0200,T,87,6.0NRT,315,46.8,D
-24.74,127.276,334.5,1.4,1.2,2019-12-29,0200,T,49,6.0NRT,311,15.3,D
-24.742,127.29,390.6,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,315.5,287.1,D
-24.743,127.304,421.6,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,316.9,627.9,D
-24.746,127.234,413.4,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,316.4,511.9,D
-24.747,127.247,349.3,1.4,1.2,2019-12-29,0200,T,91,6.0NRT,313,57.4,D
-24.751,127.275,358.7,1.4,1.2,2019-12-29,0200,T,99,6.0NRT,312.5,95.8,D
-24.752,127.289,416.1,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,320.7,550,D
-24.754,127.302,357,1.4,1.2,2019-12-29,0200,T,97,6.0NRT,310.8,90,D
-24.761,127.273,353.7,1.4,1.2,2019-12-29,0200,T,95,6.0NRT,309.9,75.5,D
-24.763,127.287,433.9,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,324.2,814.7,D
-24.765,127.301,357.2,1.4,1.2,2019-12-29,0200,T,98,6.0NRT,312.5,92.6,D
-24.773,127.286,384,1.4,1.2,2019-12-29,0200,T,100,6.0NRT,309.1,241.9,D
-24.775,127.299,340.5,1.4,1.2,2019-12-29,0200,T,81,6.0NRT,308.9,37.9,D
-25.267,130.105,340.6,2.2,1.4,2019-12-29,0200,T,81,6.0NRT,312.3,66,D
-25.284,130.015,339.9,2.2,1.4,2019-12-29,0200,T,80,6.0NRT,311.5,57.5,D
-25.298,130.146,335.2,2.2,1.4,2019-12-29,0200,T,43,6.0NRT,309.4,46.5,D
-25.305,130.213,355.3,2.2,1.5,2019-12-29,0200,T,80,6.0NRT,310.7,181.1,D
-25.297,130.014,335.1,2.2,1.4,2019-12-29,0200,T,70,6.0NRT,312,32.5,D
-25.309,130.123,343.3,2.2,1.4,2019-12-29,0200,T,66,6.0NRT,312.3,82.2,D
-25.311,130.145,356.4,2.2,1.4,2019-12-29,0200,T,97,6.0NRT,311.3,174.2,D
-25.315,130.189,344.8,2.2,1.4,2019-12-29,0200,T,71,6.0NRT,306.3,101,D
-25.318,130.212,390,2.2,1.5,2019-12-29,0200,T,100,6.0NRT,310.5,582.9,D
-25.32,130.234,338.6,2.3,1.5,2019-12-29,0200,T,51,6.0NRT,303,68.2,D
-25.308,130.14,353.7,2.2,1.4,2019-12-29,0200,T,90,6.0NRT,312,151.1,D
-25.315,130.206,376.1,2.2,1.5,2019-12-29,0200,T,100,6.0NRT,311.1,385.9,D
-25.317,130.229,349.1,2.3,1.5,2019-12-29,0200,T,91,6.0NRT,305.1,133,D
-25.321,130.138,378.6,2.2,1.4,2019-12-29,0200,T,100,6.0NRT,311.5,395.9,D
-25.326,130.182,341,2.2,1.4,2019-12-29,0200,T,74,6.0NRT,306.8,76.9,D
-25.328,130.205,370.1,2.2,1.5,2019-12-29,0200,T,100,6.0NRT,307.1,311.9,D
-25.33,130.227,346.3,2.3,1.5,2019-12-29,0200,T,88,6.0NRT,307.7,111,D
-25.319,129.984,342.5,2.2,1.4,2019-12-29,0200,T,83,6.0NRT,312,66.2,D
-25.322,130.005,335.9,2.2,1.4,2019-12-29,0200,T,67,6.0NRT,311.9,32.2,D
-25.33,130.092,341.2,2.2,1.4,2019-12-29,0200,T,57,6.0NRT,310,61.3,D
-25.335,130.136,345.6,2.2,1.4,2019-12-29,0200,T,80,6.0NRT,299,97.6,D
-25.339,130.181,361,2.2,1.4,2019-12-29,0200,T,100,6.0NRT,308.1,221.3,D
-25.341,130.203,409.4,2.2,1.5,2019-12-29,0200,T,100,6.0NRT,312.3,952.8,D
-25.343,130.226,332.4,2.3,1.5,2019-12-29,0200,T,18,6.0NRT,306.8,34.3,D
-25.339,130.047,339.6,2.2,1.4,2019-12-29,0200,T,65,6.0NRT,311.3,52.6,D
-25.341,130.069,339.4,2.2,1.4,2019-12-29,0200,T,50,6.0NRT,308.8,56.6,D
-25.345,130.113,361.6,2.2,1.4,2019-12-29,0200,T,100,6.0NRT,306.9,220.4,D
-25.348,130.135,365.2,2.2,1.4,2019-12-29,0200,T,100,6.0NRT,294.7,259.6,D
-25.352,130.179,365.3,2.2,1.4,2019-12-29,0200,T,100,6.0NRT,306.1,267.6,D
-25.354,130.202,373.7,2.2,1.5,2019-12-29,0200,T,100,6.0NRT,306.6,354.5,D
-25.352,130.045,351.7,2.2,1.4,2019-12-29,0200,T,93,6.0NRT,310.9,127.2,D
-25.354,130.067,342.8,2.2,1.4,2019-12-29,0200,T,70,6.0NRT,308.7,82.3,D
-25.363,130.037,334.8,2.2,1.4,2019-12-29,0200,T,43,6.0NRT,309.6,43.1,D
-25.365,130.059,332,2.2,1.4,2019-12-29,0200,T,38,6.0NRT,307.2,38.2,D
-25.719,131.543,336.1,2.8,1.6,2019-12-29,0200,T,72,6.0NRT,309.1,66,D
-25.72,131.536,334.8,2.8,1.6,2019-12-29,0200,T,65,6.0NRT,308.5,60.6,D
-25.76,129.858,341,2.1,1.4,2019-12-29,0200,T,82,6.0NRT,313.7,56.5,D
-25.762,129.879,344.4,2.2,1.4,2019-12-29,0200,T,86,6.0NRT,312.1,78.4,D
-25.703,128.435,334.8,1.7,1.3,2019-12-29,0200,T,29,6.0NRT,311.9,15.4,D
-25.833,128.361,339.7,1.7,1.3,2019-12-29,0200,T,78,6.0NRT,315.1,30.4,D
-25.853,128.352,344.1,1.7,1.3,2019-12-29,0200,T,86,6.0NRT,315.8,48,D
-25.864,128.351,339.5,1.7,1.3,2019-12-29,0200,T,79,6.0NRT,314.6,31.3,D
-26.467,125.786,348.2,1.2,1.1,2019-12-29,0200,T,90,6.0NRT,324.2,32.4,D
-26.469,125.798,342.4,1.2,1.1,2019-12-29,0200,T,83,6.0NRT,322.4,19.3,D
-26.477,125.784,358.8,1.2,1.1,2019-12-29,0200,T,99,6.0NRT,321.9,65.8,D
-26.479,125.796,350,1.2,1.1,2019-12-29,0200,T,92,6.0NRT,322.1,40.1,D
-26.482,125.747,346.8,1.2,1.1,2019-12-29,0200,T,89,6.0NRT,322.8,30.3,D
-26.484,125.759,339.3,1.2,1.1,2019-12-29,0200,T,79,6.0NRT,322,12.6,D
-26.815,125.405,348.1,1.2,1.1,2019-12-29,0200,T,90,6.0NRT,325.1,32.3,D
-26.825,125.404,340.4,1.2,1.1,2019-12-29,0200,T,73,6.0NRT,322.3,14.3,D
-26.658,124.083,337.9,1,1,2019-12-29,0200,T,49,6.0NRT,320.6,8,D
-26.659,124.094,369.2,1,1,2019-12-29,0200,T,100,6.0NRT,325.1,85.4,D
-26.661,124.104,385,1,1,2019-12-29,0200,T,100,6.0NRT,327.3,149.6,D
-26.706,123.06,343.6,1,1,2019-12-29,0200,T,79,6.0NRT,325.3,15.3,D
-26.715,123.058,353.9,1,1,2019-12-29,0200,T,95,6.0NRT,324.5,35.3,D
-27.23,125.872,364.7,1.2,1.1,2019-12-29,0200,T,100,6.0NRT,323.7,90.7,D
-27.834,131.897,360.1,3.2,1.7,2019-12-29,0200,T,100,6.0NRT,313,348.5,D
-27.836,131.929,354.2,3.2,1.7,2019-12-29,0200,T,95,6.0NRT,311.8,272.8,D
-27.849,131.896,375.7,3.2,1.7,2019-12-29,0200,T,100,6.0NRT,310,626.1,D
-27.851,131.928,351.9,3.2,1.7,2019-12-29,0200,T,93,6.0NRT,308,252,D
-27.245,125.832,346.8,1.2,1.1,2019-12-29,0200,T,88,6.0NRT,321,36.3,D
-27.246,125.844,357.8,1.2,1.1,2019-12-29,0200,T,98,6.0NRT,321.8,68.7,D
-27.864,131.894,369.8,3.2,1.7,2019-12-29,0200,T,100,6.0NRT,307.4,522.5,D
-27.867,131.926,334.9,3.2,1.7,2019-12-29,0200,T,69,6.0NRT,306.1,93.6,D
-27.861,131.888,363.8,3.2,1.7,2019-12-29,0200,T,100,6.0NRT,307.7,423.4,D
-27.863,131.92,347.1,3.2,1.7,2019-12-29,0200,T,89,6.0NRT,306.4,208.2,D
-27.876,131.886,335.9,3.2,1.7,2019-12-29,0200,T,72,6.0NRT,305.3,106.3,D
-27.996,131.489,332.1,3,1.6,2019-12-29,0200,T,46,6.0NRT,311.1,45.2,D
-28.009,131.457,340.3,3,1.6,2019-12-29,0200,T,70,6.0NRT,309.9,108.5,D
-28.011,131.487,364.9,3,1.6,2019-12-29,0200,T,100,6.0NRT,313,392.5,D
-27.717,128.13,358.9,1.7,1.3,2019-12-29,0200,T,99,6.0NRT,321.6,117.1,D
-27.719,128.147,373.8,1.7,1.3,2019-12-29,0200,T,100,6.0NRT,325.1,219.5,D
-27.729,128.128,361.9,1.7,1.3,2019-12-29,0200,T,100,6.0NRT,320.1,137.9,D
-27.731,128.146,396.5,1.7,1.3,2019-12-29,0200,T,100,6.0NRT,323.2,452.5,D
-27.78,128.602,340.7,1.9,1.3,2019-12-29,0200,T,81,6.0NRT,316.4,47.3,D
-27.713,128.124,343.3,1.7,1.3,2019-12-29,0200,T,62,6.0NRT,319.7,44,D
-27.714,128.142,362.8,1.7,1.3,2019-12-29,0200,T,100,6.0NRT,324.7,140.6,D
-27.716,128.159,345,1.7,1.3,2019-12-29,0200,T,70,6.0NRT,323.8,41.8,D
-28.01,131.48,361.5,3,1.6,2019-12-29,0200,T,100,6.0NRT,313,342.4,D
-28.012,131.511,332.8,3,1.6,2019-12-29,0200,T,39,6.0NRT,311.4,62.1,D
-27.724,128.123,338.9,1.7,1.3,2019-12-29,0200,T,76,6.0NRT,318.6,35.3,D
-27.726,128.14,384.5,1.7,1.3,2019-12-29,0200,T,100,6.0NRT,324.6,325.5,D
-27.728,128.158,356.3,1.7,1.3,2019-12-29,0200,T,95,6.0NRT,320.4,106.9,D
-27.738,128.138,374.2,1.7,1.3,2019-12-29,0200,T,100,6.0NRT,317.7,238.1,D
-27.784,128.595,341.2,1.9,1.3,2019-12-29,0200,T,82,6.0NRT,316.4,49,D
-27.786,128.259,336.8,1.8,1.3,2019-12-29,0200,T,40,6.0NRT,319,23.9,D
-27.89,128.5,357.7,1.8,1.3,2019-12-29,0200,T,98,6.0NRT,320.4,124.6,D
-27.9,128.48,338.2,1.8,1.3,2019-12-29,0200,T,32,6.0NRT,316.6,33.5,D
-27.902,128.499,418.3,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,329.5,862.2,D
-27.904,128.517,375.9,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,319,267.9,D
-27.912,128.478,336.5,1.8,1.3,2019-12-29,0200,T,68,6.0NRT,315.9,32.5,D
-27.914,128.497,424.2,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,320.5,992.6,D
-27.916,128.516,374.5,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,313.5,263,D
-28.128,129.746,336.6,2.3,1.5,2019-12-29,0200,T,51,6.0NRT,314.3,35.7,D
-28.343,129.43,356.5,2.2,1.4,2019-12-29,0200,T,97,6.0NRT,318.5,147.8,D
-28.345,129.452,337.6,2.2,1.4,2019-12-29,0200,T,44,6.0NRT,315.7,36.6,D
-28.354,129.406,359.7,2.2,1.4,2019-12-29,0200,T,99,6.0NRT,319.7,168.9,D
-28.356,129.428,359,2.2,1.4,2019-12-29,0200,T,99,6.0NRT,317.4,168.2,D
-28.367,129.405,349.8,2.2,1.4,2019-12-29,0200,T,92,6.0NRT,316.6,99.6,D
-28.374,129.207,342.6,2.1,1.4,2019-12-29,0200,T,73,6.0NRT,318.7,53.2,D
-28.386,129.205,343.8,2.1,1.4,2019-12-29,0200,T,74,6.0NRT,318.3,59.3,D
-28.373,129.2,342.2,2.1,1.4,2019-12-29,0200,T,72,6.0NRT,318.3,53,D
-28.386,129.199,346.8,2.1,1.4,2019-12-29,0200,T,84,6.0NRT,317.9,78.3,D
-28.399,129.197,362.8,2.1,1.4,2019-12-29,0200,T,100,6.0NRT,318.7,191.2,D
-28.401,129.219,349,2.1,1.4,2019-12-29,0200,T,91,6.0NRT,319.3,86.6,D
-28.411,129.196,370.3,2.1,1.4,2019-12-29,0200,T,100,6.0NRT,316.5,264.6,D
-28.414,129.217,378.9,2.1,1.4,2019-12-29,0200,T,100,6.0NRT,319.4,354.1,D
-28.426,129.347,361.6,2.1,1.4,2019-12-29,0200,T,100,6.0NRT,318,193.7,D
-28.428,129.369,345,2.1,1.4,2019-12-29,0200,T,87,6.0NRT,316.4,80.1,D
-28.524,128.494,336.5,1.9,1.3,2019-12-29,0200,T,46,6.0NRT,319.2,26.5,D
-28.587,128.624,340.2,1.9,1.4,2019-12-29,0200,T,36,6.0NRT,320.2,35.3,D
-28.587,128.506,343.4,1.9,1.3,2019-12-29,0200,T,57,6.0NRT,323.2,43.2,D
-28.591,128.544,343.2,1.9,1.3,2019-12-29,0200,T,63,6.0NRT,321.8,41.2,D
-28.591,128.499,347,1.9,1.3,2019-12-29,0200,T,87,6.0NRT,323.8,61.7,D
-28.593,128.519,345.6,1.9,1.3,2019-12-29,0200,T,87,6.0NRT,322.2,55.3,D
-28.594,128.538,339,1.9,1.3,2019-12-29,0200,T,56,6.0NRT,322.1,26.9,D
-28.596,128.557,338,1.9,1.3,2019-12-29,0200,T,42,6.0NRT,320.5,24.3,D
-28.603,128.498,349,1.9,1.3,2019-12-29,0200,T,91,6.0NRT,320.4,73.4,D
-28.621,128.554,347.2,1.9,1.3,2019-12-29,0200,T,84,6.0NRT,320.2,64.4,D
-28.623,128.574,348,1.9,1.3,2019-12-29,0200,T,90,6.0NRT,321.6,68.3,D
-27.923,122.767,352.7,1,1,2019-12-29,0200,T,94,6.0NRT,322.2,37.5,D
-27.925,122.777,344,1,1,2019-12-29,0200,T,67,6.0NRT,323.2,18.3,D
-28.633,128.553,340,1.9,1.3,2019-12-29,0200,T,69,6.0NRT,319.6,37.5,D
-28.635,128.572,336.4,1.9,1.3,2019-12-29,0200,T,50,6.0NRT,317.8,21.2,D
-27.932,122.765,420.5,1,1,2019-12-29,0200,T,100,6.0NRT,329.9,370.9,D
-27.934,122.775,361.4,1,1,2019-12-29,0200,T,100,6.0NRT,324,58.4,D
-28.68,128.647,348.8,1.9,1.4,2019-12-29,0200,T,91,6.0NRT,321.2,75.7,D
-28.682,128.667,340.2,1.9,1.4,2019-12-29,0200,T,64,6.0NRT,320.5,32.7,D
-28.683,128.64,338.9,1.9,1.4,2019-12-29,0200,T,54,6.0NRT,319.8,28.8,D
-28.684,128.66,346.7,1.9,1.4,2019-12-29,0200,T,88,6.0NRT,320.6,63.2,D
-27.997,122.83,341.6,1,1,2019-12-29,0200,T,73,6.0NRT,320.9,15.5,D
-28.712,128.557,343.2,1.9,1.3,2019-12-29,0200,T,82,6.0NRT,320.8,47.7,D
-28.724,128.555,349.8,1.9,1.3,2019-12-29,0200,T,91,6.0NRT,319.6,80.1,D
-28.728,128.595,347.1,1.9,1.4,2019-12-29,0200,T,89,6.0NRT,321.9,62,D
-28.73,128.614,369,1.9,1.4,2019-12-29,0200,T,100,6.0NRT,323.4,211.4,D
-28.734,128.534,348.2,1.9,1.3,2019-12-29,0200,T,83,6.0NRT,317.3,79.9,D
-28.736,128.554,357.2,1.9,1.3,2019-12-29,0200,T,98,6.0NRT,318.8,129,D
-28.74,128.593,346.4,1.9,1.4,2019-12-29,0200,T,88,6.0NRT,318.5,57.5,D
-28.742,128.613,344,1.9,1.4,2019-12-29,0200,T,85,6.0NRT,317.6,48.2,D
-28.746,128.533,334.4,1.9,1.3,2019-12-29,0200,T,36,6.0NRT,315.9,27.5,D
-28.748,128.552,373.8,1.9,1.3,2019-12-29,0200,T,100,6.0NRT,318.8,265.9,D
-28.761,128.551,340.1,1.9,1.3,2019-12-29,0200,T,46,6.0NRT,315.4,48.9,D
-28.763,128.571,366.1,1.9,1.3,2019-12-29,0200,T,100,6.0NRT,320.9,202.6,D
-28.765,128.59,371.6,1.9,1.4,2019-12-29,0200,T,100,6.0NRT,321.2,248.2,D
-28.767,128.61,349.4,1.9,1.4,2019-12-29,0200,T,86,6.0NRT,317,89.2,D
-28.785,128.789,349.6,2,1.4,2019-12-29,0200,T,87,6.0NRT,320.7,87,D
-28.775,128.569,337.2,1.9,1.3,2019-12-29,0200,T,50,6.0NRT,315.1,42.4,D
-28.795,128.768,345.6,2,1.4,2019-12-29,0200,T,87,6.0NRT,323.5,54.5,D
-28.797,128.788,396.7,2,1.4,2019-12-29,0200,T,100,6.0NRT,325,551.6,D
-28.752,128.546,361.9,1.9,1.3,2019-12-29,0200,T,100,6.0NRT,316.6,170.8,D
-28.754,128.566,349.3,1.9,1.3,2019-12-29,0200,T,67,6.0NRT,318.7,89.7,D
-28.759,128.625,339.9,1.9,1.4,2019-12-29,0200,T,38,6.0NRT,317.5,40.1,D
-28.766,128.564,361.8,1.9,1.3,2019-12-29,0200,T,100,6.0NRT,318.7,172,D
-28.768,128.584,369.7,1.9,1.4,2019-12-29,0200,T,100,6.0NRT,320.9,235,D
-28.77,128.604,354.9,1.9,1.4,2019-12-29,0200,T,96,6.0NRT,317.5,123.8,D
-28.787,128.784,347.7,2,1.4,2019-12-29,0200,T,80,6.0NRT,321.9,75.8,D
-28.789,128.804,338.9,2,1.4,2019-12-29,0200,T,54,6.0NRT,318.4,38,D
-28.799,128.782,397.2,2,1.4,2019-12-29,0200,T,100,6.0NRT,326.5,559.4,D
-28.801,128.802,358.3,2,1.4,2019-12-29,0200,T,98,6.0NRT,319,144.9,D
-28.812,128.781,401.5,2,1.4,2019-12-29,0200,T,100,6.0NRT,321.4,629.4,D
-28.814,128.801,353.3,2,1.4,2019-12-29,0200,T,95,6.0NRT,316.4,113.4,D
-28.824,128.779,389.3,2,1.4,2019-12-29,0200,T,100,6.0NRT,320.2,453.2,D
-29.105,131.311,355.9,3,1.6,2019-12-29,0200,T,97,6.0NRT,313.9,254.5,D
-29.105,131.304,353.2,3,1.6,2019-12-29,0200,T,95,6.0NRT,314,225,D
-29.107,131.335,333.3,3,1.6,2019-12-29,0200,T,60,6.0NRT,312.5,46.8,D
-28.902,128.784,336.2,2,1.4,2019-12-29,0200,T,70,6.0NRT,317.5,35.1,D
-28.913,128.762,334.1,2,1.4,2019-12-29,0200,T,37,6.0NRT,316.5,24.8,D
-29.004,128.155,335,1.8,1.3,2019-12-29,0200,T,59,6.0NRT,319.4,22.4,D
-29.009,128.148,342.3,1.8,1.3,2019-12-29,0200,T,78,6.0NRT,320.6,47.1,D
-29.021,128.147,341.9,1.8,1.3,2019-12-29,0200,T,72,6.0NRT,320.9,42.3,D
-29.051,128.2,346.9,1.8,1.3,2019-12-29,0200,T,78,6.0NRT,321.5,61.3,D
-29.063,128.198,375.5,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,321.7,251.5,D
-28.178,121.209,344,1,1,2019-12-29,0200,T,68,6.0NRT,323.5,17.8,D
-28.187,121.207,357.3,1,1,2019-12-29,0200,T,98,6.0NRT,323.2,49.7,D
-28.188,121.218,369.6,1,1,2019-12-29,0200,T,100,6.0NRT,321,86.9,D
-29.168,128.217,333.3,1.8,1.3,2019-12-29,0200,T,51,6.0NRT,318.2,20.9,D
-29.188,128.002,339.8,1.8,1.3,2019-12-29,0200,T,60,6.0NRT,319.5,38.1,D
-29.19,128.02,348.1,1.8,1.3,2019-12-29,0200,T,87,6.0NRT,322.7,71.1,D
-29.2,128,356.2,1.8,1.3,2019-12-29,0200,T,97,6.0NRT,317.1,119.9,D
-29.202,128.018,392.4,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,321.9,430.5,D
-29.204,128.037,351.3,1.8,1.3,2019-12-29,0200,T,84,6.0NRT,321.8,87.4,D
-29.205,128.055,347,1.8,1.3,2019-12-29,0200,T,74,6.0NRT,321.2,64.4,D
-29.211,128.111,356.2,1.8,1.3,2019-12-29,0200,T,97,6.0NRT,321.9,112.2,D
-29.215,128.035,377.2,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,321,275.6,D
-29.217,128.054,354.5,1.8,1.3,2019-12-29,0200,T,93,6.0NRT,317.5,108.8,D
-29.219,128.072,383.1,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,320,328.3,D
-29.221,128.091,351.1,1.8,1.3,2019-12-29,0200,T,90,6.0NRT,317.9,87.6,D
-29.223,128.109,392.7,1.8,1.3,2019-12-29,0200,T,100,6.0NRT,320.7,438.6,D
-30.697,132.963,332.8,4,1.9,2019-12-29,0200,T,62,6.0NRT,309.9,88.6,D
-30.714,132.962,337.5,4,1.9,2019-12-29,0200,T,75,6.0NRT,309.3,141.4,D
-30.701,132.957,338.3,4,1.9,2019-12-29,0200,T,77,6.0NRT,310.2,151.6,D
-30.654,123.453,331.1,1.1,1,2019-12-29,0200,T,51,6.0NRT,317.2,10.8,D
