id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
126639,450,124,"Grampa Simpson: ...that's how I got the idea for a suitcase with wheels, from watching a commercial about a suitcase with wheels.",616000,TRUE,31,2739,Grampa Simpson,REC ROOM,"...that's how I got the idea for a suitcase with wheels, from watching a commercial about a suitcase with wheels.",thats how i got the idea for a suitcase with wheels from watching a commercial about a suitcase with wheels,20
126640,450,125,Seniors: (IMPRESSED NOISES),616000,FALSE,2779,2739,Seniors,REC ROOM,NA,NA,NA
126641,450,126,"Mitch Albom: Hey Abe, great stories. I'm Mitch Albom, author of ""Tuesdays With Morrie.""",624000,TRUE,5523,2739,Mitch Albom,REC ROOM,"Hey Abe, great stories. I'm Mitch Albom, author of ""Tuesdays With Morrie.""",hey abe great stories im mitch albom author of tuesdays with morrie,12
126642,450,127,Grampa Simpson: Never heard of you.,629000,TRUE,31,2739,Grampa Simpson,REC ROOM,Never heard of you.,never heard of you,4
126643,450,128,Mitch Albom: (COCKY) Yeah. Sure you haven't.,630000,TRUE,5523,2739,Mitch Albom,REC ROOM,Yeah. Sure you haven't.,yeah sure you havent,4
126644,450,129,"Grampa Simpson: Take a hike, Hollywood. I've already got a college boy to turn my every word into syndicated gold.",632000,TRUE,31,2739,Grampa Simpson,REC ROOM,"Take a hike, Hollywood. I've already got a college boy to turn my every word into syndicated gold.",take a hike hollywood ive already got a college boy to turn my every word into syndicated gold,18
126645,450,130,"Jasper Beardly: Yeah, beat it, sports page!",638000,TRUE,273,2739,Jasper Beardly,REC ROOM,"Yeah, beat it, sports page!",yeah beat it sports page,5
126646,450,131,Mitch Albom: And what if I don't?,641000,TRUE,5523,2739,Mitch Albom,REC ROOM,And what if I don't?,and what if i dont,5
126647,450,132,(Springfield Retirement Castle: Ext. old folks home - a little later),655000,FALSE,NA,79,NA,Springfield Retirement Castle,NA,NA,NA
126648,450,133,Ralph Wiggum: Clouds are God's sneezes.,655000,TRUE,119,79,Ralph Wiggum,Springfield Retirement Castle,Clouds are God's sneezes.,clouds are gods sneezes,4
126649,450,134,"Mitch Albom: (INTRIGUED) Ooh, I like this kid.",659000,TRUE,5523,79,Mitch Albom,Springfield Retirement Castle,"Ooh, I like this kid.",ooh i like this kid,5
126650,450,135,"Homer Simpson: Oh Dad, I got you some scotch. One of those fancy ones the checkout lady had to unlock the cabinet to get.",665000,TRUE,2,79,Homer Simpson,Springfield Retirement Castle,"Oh Dad, I got you some scotch. One of those fancy ones the checkout lady had to unlock the cabinet to get.",oh dad i got you some scotch one of those fancy ones the checkout lady had to unlock the cabinet to get,22
126651,450,136,(Springfield Retirement Castle: Int. Retirement castle - grampa's room - a little later),672000,FALSE,NA,79,NA,Springfield Retirement Castle,NA,NA,NA
126652,450,137,"Grampa Simpson: Well, well, well -- look who decided to visit me twice in one year.",672000,TRUE,31,79,Grampa Simpson,Springfield Retirement Castle,"Well, well, well -- look who decided to visit me twice in one year.",well well well -- look who decided to visit me twice in one year,14
126653,450,138,Grampa Simpson: This man's more of a son to me than you've ever been.,676000,TRUE,31,79,Grampa Simpson,Springfield Retirement Castle,This man's more of a son to me than you've ever been.,this mans more of a son to me than youve ever been,12
126654,450,139,"Homer Simpson: What the?! (SPLUTTERS) Well, he's more of a father to me than you've ever been.",680000,TRUE,2,79,Homer Simpson,Springfield Retirement Castle,"What the?! Well, he's more of a father to me than you've ever been.",what the well hes more of a father to me than youve ever been,14
126655,450,140,Marshall Goldman: I don't think that's true.,684000,TRUE,5518,79,Marshall Goldman,Springfield Retirement Castle,I don't think that's true.,i dont think thats true,5
126656,450,141,"Homer Simpson: (TO GOLDMAN) Stay out of this, Dad!",686000,TRUE,2,79,Homer Simpson,Springfield Retirement Castle,"Stay out of this, Dad!",stay out of this dad,5
126657,450,142,"Marshall Goldman: (PUZZLED) Uh, no-- O-okay.",687000,TRUE,5518,79,Marshall Goldman,Springfield Retirement Castle,"Uh, no-- O-okay.",uh no-- o-okay,3
126658,450,143,Grampa Simpson: You only care about me now because I'm famous!,689000,TRUE,31,79,Grampa Simpson,Springfield Retirement Castle,You only care about me now because I'm famous!,you only care about me now because im famous,9
126659,450,144,Homer Simpson: That's it! Here's your ring back.,692000,TRUE,2,79,Homer Simpson,Springfield Retirement Castle,That's it! Here's your ring back.,thats it heres your ring back,6
126660,450,145,Grampa Simpson: Ring? What ring?,694000,TRUE,31,79,Grampa Simpson,Springfield Retirement Castle,Ring? What ring?,ring what ring,3
126661,450,146,Homer Simpson: It's a father-son commitment band that I bought and never told you about!,695000,TRUE,2,79,Homer Simpson,Springfield Retirement Castle,It's a father-son commitment band that I bought and never told you about!,its a father-son commitment band that i bought and never told you about,13
126662,450,147,(Simpson Home: ext. simpson house - Monday morning - establishing),711000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
126663,450,148,"Bart Simpson: Okay, I need the stupid lamb back.",711000,TRUE,8,5,Bart Simpson,Simpson Home,"Okay, I need the stupid lamb back.",okay i need the stupid lamb back,7
126664,450,149,Lisa Simpson: (NERVOUS) He's in here. Safe and sound. Let me just staple that bag for you.,713000,TRUE,9,5,Lisa Simpson,Simpson Home,He's in here. Safe and sound. Let me just staple that bag for you.,hes in here safe and sound let me just staple that bag for you,14
126665,450,150,Bart Simpson: This isn't Larry. It's just cotton balls on toilet paper rolls! Where's the real Larry?,724000,TRUE,8,5,Bart Simpson,Simpson Home,This isn't Larry. It's just cotton balls on toilet paper rolls! Where's the real Larry?,this isnt larry its just cotton balls on toilet paper rolls wheres the real larry,15
126755,450,240,Homer Simpson: Drop that pillow!,1121000,TRUE,2,3663,Homer Simpson,Grampa's Compartment,Drop that pillow!,drop that pillow,3
126666,450,151,Lisa Simpson: What do you care? You don't even like him.,729000,TRUE,9,5,Lisa Simpson,Simpson Home,What do you care? You don't even like him.,what do you care you dont even like him,9
126667,450,152,"Bart Simpson: Of course I don't, but other people do!",732000,TRUE,8,5,Bart Simpson,Simpson Home,"Of course I don't, but other people do!",of course i dont but other people do,8
126668,450,153,"Nelson Muntz: (PASSING BY) Hey, Bart. Can't wait to see Larry again.",734000,TRUE,101,5,Nelson Muntz,Simpson Home,"Hey, Bart. Can't wait to see Larry again.",hey bart cant wait to see larry again,8
126669,450,154,Lisa Simpson: Um... what if someone were to lose Larry?,737000,TRUE,9,5,Lisa Simpson,Simpson Home,Um... what if someone were to lose Larry?,um what if someone were to lose larry,8
126670,450,155,Nelson Muntz: They'd see a dark side of me no one knows about.,740000,TRUE,101,5,Nelson Muntz,Simpson Home,They'd see a dark side of me no one knows about.,theyd see a dark side of me no one knows about,11
126671,450,156,"Nelson Muntz: (SINGS TO ""MARY HAD A LITTLE LAMB"") NELSON LOVED A LITTLE LAMB / LITTLE LAMB, LITTLE LAMB / NELSON LOVED A LITTLE LAMB / HE KEPT ME NICE AND SANE...",744000,TRUE,101,5,Nelson Muntz,Simpson Home,"NELSON LOVED A LITTLE LAMB / LITTLE LAMB, LITTLE LAMB / NELSON LOVED A LITTLE LAMB / HE KEPT ME NICE AND SANE...",nelson loved a little lamb little lamb little lamb nelson loved a little lamb he kept me nice and sane,20
126672,450,157,Grampa Simpson: You've reached Abe!,760000,TRUE,31,5,Grampa Simpson,Simpson Home,You've reached Abe!,youve reached abe,3
126673,450,158,Marshall Goldman: And Marshall! Abe can't come to the phone right now.,762000,TRUE,5518,5,Marshall Goldman,Simpson Home,And Marshall! Abe can't come to the phone right now.,and marshall abe cant come to the phone right now,10
126674,450,159,"Grampa Simpson: And if this is Homer, you're too late for my love!",765000,TRUE,31,5,Grampa Simpson,Simpson Home,"And if this is Homer, you're too late for my love!",and if this is homer youre too late for my love,11
126675,450,160,Homer Simpson: Stupid Grampa. I try to end the cycle of neglect and he hits me with some super neglect!,769000,TRUE,2,5,Homer Simpson,Simpson Home,Stupid Grampa. I try to end the cycle of neglect and he hits me with some super neglect!,stupid grampa i try to end the cycle of neglect and he hits me with some super neglect,18
126676,450,161,Marge Simpson: Maybe you're not really mad at Grampa. Maybe you're mad at yourself for taking him for granted all these years.,775000,TRUE,1,5,Marge Simpson,Simpson Home,Maybe you're not really mad at Grampa. Maybe you're mad at yourself for taking him for granted all these years.,maybe youre not really mad at grampa maybe youre mad at yourself for taking him for granted all these years,20
126677,450,162,"Homer Simpson: Marge, how can anyone be mad at himself? It's impossible. Watch.",781000,TRUE,2,5,Homer Simpson,Simpson Home,"Marge, how can anyone be mad at himself? It's impossible. Watch.",marge how can anyone be mad at himself its impossible watch,11
126678,450,163,"Homer Simpson: (MAD) Why you little... (GETTING SENTIMENTAL) oh, I can't. When I look at those beautiful chubby cheeks... c'mere, you.",785000,TRUE,2,5,Homer Simpson,Simpson Home,"Why you little... oh, I can't. When I look at those beautiful chubby cheeks... c'mere, you.",why you little oh i cant when i look at those beautiful chubby cheeks cmere you,16
126679,450,164,"Homer Simpson: (ANGUISHED NOISE) I'll kill you! You son-of-a--- (ALTERNATES LOVE, ANGER) Don't look hurt. It's okay. It's okay. It's okay.",794000,TRUE,2,5,Homer Simpson,Simpson Home,I'll kill you! You son-of-a--- Don't look hurt. It's okay. It's okay. It's okay.,ill kill you you son-of-a--- dont look hurt its okay its okay its okay,14
126680,450,165,"Homer Simpson: I'll show Grampa. I'll find my own surrogate father, full of heart-warming stories I can share with the world.",801000,TRUE,2,5,Homer Simpson,Simpson Home,"I'll show Grampa. I'll find my own surrogate father, full of heart-warming stories I can share with the world.",ill show grampa ill find my own surrogate father full of heart-warming stories i can share with the world,19
126681,450,166,(Burns Manor: int. mr. burns's mansion - parlor - day),807000,FALSE,NA,53,NA,Burns Manor,NA,NA,NA
126682,450,167,C. Montgomery Burns: ... and that's how you win an opium war!,807000,TRUE,15,53,C. Montgomery Burns,Burns Manor,... and that's how you win an opium war!,and thats how you win an opium war,8
126683,450,168,"Homer Simpson: Oh, great stuff. And the life lesson is?...",811000,TRUE,2,53,Homer Simpson,Burns Manor,"Oh, great stuff. And the life lesson is?...",oh great stuff and the life lesson is,8
126684,450,169,C. Montgomery Burns: (SINISTER) The Yangtze River swallows all secrets.,814000,TRUE,15,53,C. Montgomery Burns,Burns Manor,The Yangtze River swallows all secrets.,the yangtze river swallows all secrets,6
126685,450,170,"Homer Simpson: (CONSIDERING) Hmm... I'm just gonna put ""haste makes waste.""",818000,TRUE,2,53,Homer Simpson,Burns Manor,"Hmm... I'm just gonna put ""haste makes waste.""",hmm im just gonna put haste makes waste,8
126686,450,171,"C. Montgomery Burns: Yes, although these days I can make neither haste nor waste. (SINCERE) You know, Simpson -- this has truly been a lovely afternoon.",819000,TRUE,15,53,C. Montgomery Burns,Burns Manor,"Yes, although these days I can make neither haste nor waste. You know, Simpson -- this has truly been a lovely afternoon.",yes although these days i can make neither haste nor waste you know simpson -- this has truly been a lovely afternoon,22
126687,450,172,C. Montgomery Burns: (KINDLY) Release... a hound.,828000,TRUE,15,53,C. Montgomery Burns,Burns Manor,Release... a hound.,release a hound,3
126688,450,173,Homer Simpson: Isn't that cute? He thinks he's a pack.,831000,TRUE,2,53,Homer Simpson,Burns Manor,Isn't that cute? He thinks he's a pack.,isnt that cute he thinks hes a pack,8
126689,450,174,(Springfield Street: ext. springfield street - day),838000,FALSE,NA,270,NA,Springfield Street,NA,NA,NA
126690,450,175,Lisa Simpson: Where'd you get this rope?,838000,TRUE,9,270,Lisa Simpson,Springfield Street,Where'd you get this rope?,whered you get this rope,5
126691,450,176,Bart Simpson: Swiped it from gym class.,840000,TRUE,8,270,Bart Simpson,Springfield Street,Swiped it from gym class.,swiped it from gym class,5
126692,450,177,(Gym Class: Int. gym class - continuous),841000,FALSE,NA,1255,NA,Gym Class,NA,NA,NA
126693,450,178,Coach Krupt: Climb that rope!,841000,TRUE,4577,1255,Coach Krupt,Gym Class,Climb that rope!,climb that rope,3
126694,450,179,Milhouse Van Houten: There is no rope.,844000,TRUE,25,1255,Milhouse Van Houten,Gym Class,There is no rope.,there is no rope,4
126695,450,180,Coach Krupt: Well you'd better get to the ceiling somehow!,846000,TRUE,4577,1255,Coach Krupt,Gym Class,Well you'd better get to the ceiling somehow!,well youd better get to the ceiling somehow,8
126696,450,181,"Coach Krupt: Ceiling, ceiling, ceiling!",849000,TRUE,4577,1255,Coach Krupt,Gym Class,"Ceiling, ceiling, ceiling!",ceiling ceiling ceiling,3
126697,450,182,(STORM DRAIN: INT. storm drain - CONTINUOUS),849000,FALSE,NA,1379,NA,STORM DRAIN,NA,NA,NA
126698,450,183,"Lisa Simpson: (AGONIZED GROANS) Bart, I'm losing my grip!",849000,TRUE,9,1379,Lisa Simpson,STORM DRAIN,"Bart, I'm losing my grip!",bart im losing my grip,5
126699,450,184,Bart Simpson: Put the rope in your teeth!,855000,TRUE,8,1379,Bart Simpson,STORM DRAIN,Put the rope in your teeth!,put the rope in your teeth,6
126700,450,185,Lisa Simpson: What will that do?,856000,TRUE,9,1379,Lisa Simpson,STORM DRAIN,What will that do?,what will that do,4
126701,450,186,Bart Simpson: It'll shut you up!,858000,TRUE,8,1379,Bart Simpson,STORM DRAIN,It'll shut you up!,itll shut you up,4
126702,450,187,Bart Simpson: Larry? Larry the Lamb?,863000,TRUE,8,1379,Bart Simpson,STORM DRAIN,Larry? Larry the Lamb?,larry larry the lamb,4
126703,450,188,"Bart Simpson: There you are, you piece of crap.",866000,TRUE,8,1379,Bart Simpson,STORM DRAIN,"There you are, you piece of crap.",there you are you piece of crap,7
126704,450,189,Bart Simpson: (SCREAMS),866000,FALSE,8,1379,Bart Simpson,STORM DRAIN,NA,NA,NA
126705,450,190,(Street: eXT. sTREET - CONTINUOUS),870000,FALSE,NA,1,NA,Street,NA,NA,NA
126706,450,191,Bart Simpson: (SCARED) There's rats in my pants!,870000,TRUE,8,1,Bart Simpson,Street,There's rats in my pants!,theres rats in my pants,5
126707,450,192,"Lisa Simpson: Chief, my brother fell in the storm drain!",872000,TRUE,9,1,Lisa Simpson,Street,"Chief, my brother fell in the storm drain!",chief my brother fell in the storm drain,8
