race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants
9570,Raleigh Challenge - Wilson Trail,Tornado 156,HongKong,"Hong Kong, China",2015-10-10,00:00:00,team,169.4,7580,-7950,9,0
10454,100 Miles Sud De France,100 Miles,bolquere,France,2015-10-09,10:00:00,solo,164.6,8000,-9734,15,500
8738,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2015-10-09,00:00:00,solo,168,6610,-6610,15,0
10858,Cloudsplitter 100,100 Mile,Norton,United States,2015-10-03,08:00:00,solo,160.7,6930,-6930,10,50
11208,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,NA,United States,2015-10-03,00:00:00,solo,162.3,5420,-5420,0,0
10984,Grindstone 100,Grindstone 100,Swoope,United States,2015-10-02,00:00:00,solo,160,6990,-6990,15,0
10153,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2015-10-02,18:00:00,solo,160.5,7218,-7203,16,200
9167,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2015-09-26,00:00:00,solo,164.6,4090,-4200,10,0
13260,FLAGSTAFF TO GRAND CANYON STAGECOACH LINE 100 MILE,FLAGSTAFF TO GRAND CANYON STAGECOACH LINE 100 MILE ULTRA - SOLO,NA,United States,2015-09-26,00:00:00,solo,160.93,2134,-0,0,0
16071,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2015-09-26,00:00:00,solo,169.7,6020,-6020,13,150
8848,St Oswald's Ultra,100 Mile,Chollerford,United Kingdom,2015-09-26,00:00:00,solo,164.4,2160,-2200,13,0
10820,BEAR 100,BEAR 100,Smithfield,United States,2015-09-25,00:00:00,solo,156.8,6550,-6200,13,0
7936,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2015-09-25,13:00:00,solo,168.9,7180,-7170,12,1400
10766,Black River Run,100 Miles,Västerås,Sweden,2015-09-19,10:00:00,solo,161.2,1040,-1050,9,200
11169,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,NA,United States,2015-09-19,00:00:00,solo,161.5,6810,-6810,0,0
11423,Virgil Crest Ultras,100M,NA,United States,2015-09-19,00:00:00,solo,161.6,6100,-6100,0,0
10700,KODIAK 100,KODIAK 100 MI,BigBearLake,United States,2015-09-18,00:00:00,solo,156.8,5330,-5330,0,0
11052,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,NA,United States,2015-09-18,00:00:00,solo,165.8,6160,-6160,0,0
11063,RUN RABBIT RUN,RUN RABBIT RUN 100 TORTOISE RUN,NA,United States,2015-09-18,00:00:00,solo,165.8,6155,-6155,0,0
12470,Glasshouse 100,GLASSHOUSE - 100 miles,NA,Australia,2015-09-12,00:00:00,solo,159.9,2409,-2397,20,0
12599,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,NA,Canada,2015-09-12,00:00:00,solo,161,3120,-3120,23,0
12958,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,NA,United States,2015-09-12,00:00:00,solo,161,6120,-6120,0,0
8866,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2015-09-12,00:00:00,solo,171.6,6560,-6560,10,0
9770,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2015-09-12,00:00:00,solo,164.2,7767,-7765,0,0
12605,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2015-09-11,08:00:00,solo,161.1,5535,-5535,6,0
10903,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,NA,United States,2015-09-11,00:00:00,solo,161,8215,-7965,0,0
10754,Desafio Extremo Estrada Real 100 Milhas De Sabarabuçu,160 Km,Caete,Brazil,2015-09-05,07:00:00,solo,161,5153,-4821,7,100
10291,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2015-09-04,00:00:00,solo,166,5099,-4952,0,0
10148,THE GREAT NASEBY WATER RACE,THE GREAT NASEBY WATER RACE - 160KM,Dunedin,New Zealand,2015-08-28,12:00:00,solo,162.7,2350,-2350,31,50
8592,Ultra-Trail Du Mont-Blanc®,UTMB®,Chamonix,France,2015-08-28,00:00:00,solo,169.6,10060,-10060,16,0
10854,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,NA,United States,2015-08-22,00:00:00,solo,161,6700,-6700,0,0
10852,LEADVILLE TRAIL 100 RUN,100 MILE TRAIL RUN,Leadville,United States,2015-08-22,00:00:00,solo,0,0,-0,0,0
12710,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2015-08-21,00:00:00,solo,161.35,9536,-9536,0,0
10170,Rampage The Roots,Ghosts Of Yellowstone 100M,Pony,United States,2015-08-21,06:00:00,solo,166,7130,-7120,15,100
8392,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2015-08-08,00:00:00,solo,170.2,3490,-3520,14,0
9715,Silverheels Endurance Run,100 Mile,Fairplay,United States,2015-08-08,00:00:00,solo,165.1,5060,-5060,21,0
10757,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2015-08-01,00:00:00,solo,160.8,6350,-7770,0,0
8728,Burning River Endurance Run,100 Mile,Hudson,United States,2015-07-25,00:00:00,solo,163,2470,-2470,20,0
12158,Chiemgauer 100,100 Mile,Bergen,Germany,2015-07-24,00:00:00,Solo,160,7500,-7500,9,0
10801,LAKELAND,LAKELAND 100,NA,United Kingdom,2015-07-24,00:00:00,solo,161,6300,-6300,0,0
10515,Vermont 100 Endurance Race,100M,WestWindsor,United States,2015-07-19,04:00:00,solo,162.2,4469,-4459,25,0
10417,YOU YANGS,YOU YANGS 100 MI,LittleRiver,Australia,2015-07-19,00:00:00,solo,158.5,2958,-2958,2,21
10158,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2015-07-18,00:00:00,solo,162.7,6145,-6145,0,0
9651,Sinister 7 Ultra,Solo,Blairmore,Canada,2015-07-11,00:00:00,solo,155.3,4300,-4270,15,0
10491,HARDROCK 100 ENDURANCE RUN,100Mi CC,NA,United States,2015-07-10,00:00:00,solo,161.8,10365,-10365,0,0
9743,SALOMON 4 TRAILS,SALOMON 4 TRAILS,NA,Germany,2015-07-08,00:00:00,solo,161,9288,-9380,12,0
8513,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2015-07-04,00:00:00,solo,160.7,1600,-1590,5,0
9084,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2015-06-27,00:00:00,solo,160.3,5950,-7490,21,0
10432,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2015-06-26,00:00:00,solo,161,4950,-4950,0,0
10508,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2015-06-25,00:00:00,solo,171,13000,-13000,0,0
10031,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2015-06-20,00:00:00,solo,161,3425,-3425,0,0
10377,Bighorn Trail Run,100M,Sheridan,United States,2015-06-18,00:00:00,solo,161.3,5500,-5500,0,0
8215,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2015-06-13,00:00:00,solo,156.7,3390,-3440,14,0
9999,Chicamocha Run,167 Km,CUNDINAMARCA,Colombia,2015-06-06,08:00:00,solo,169.1,7779,-7756,6,0
9784,Kettle Moraine 100,100 Mile,LaGrange,United States,2015-06-06,00:00:00,solo,163.8,3720,-3720,22,0
10341,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,NA,United States,2015-06-06,00:00:00,solo,161,4270,-4270,0,0
9953,SAN DIEGO 100,San Diego 100,Oceanside,United States,2015-06-06,06:00:00,solo,159.5,3617,-3617,15,0
9876,Bryce Canyon,100 Mile,Hatch,United States,2015-06-05,00:00:00,solo,159.4,4800,-4800,13,0
8839,Oh Meu Deus,K160+,Seia,Portugal,2015-06-05,00:00:00,solo,161.9,5030,-5030,12,0
10297,Trail Karpatia,Trail Karpatia,Volovets,Ukraine,2015-05-30,11:00:00,solo,164.7,8860,-8860,5,80
8484,WEST HIGHLAND WAY CHALLENGE RACE,WEST HIGHLAND WAY CHALLENGE RACE,Doune,United Kingdom,2015-05-30,00:00:00,solo,155.3,4060,-4110,7,0
9185,Borås Ultra Marathon,BUM 100 Miles,Borås,Sweden,2015-05-29,00:00:00,solo,158.8,3100,-3180,10,0
10549,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2015-05-23,00:00:00,solo,161,3220,-3220,0,0
8254,HARDCORE HUNDRED MILES,100 MILES,Kayapa,Philippines,2015-05-22,00:00:00,solo,160,11128,-11137,11,0
8152,NUTS Karhunkierros,160k,Kuusamo,Finland,2015-05-21,00:00:00,solo,162.4,1730,-1720,7,0
10164,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2015-05-16,00:00:00,solo,162.5,5420,-5420,0,0
8213,Via Natura,100 Meilen Ultra Trail,NA,Austria,2015-05-15,00:00:00,solo,166.1,7370,-7370,9,0
10790,GWINT ULTRA,GWINT ULTRA CROSS 110 MI,NA,Poland,2015-05-09,00:00:00,solo,160,3200,-3200,0,0
7980,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2015-05-02,00:00:00,solo,161,1600,-1600,13,0
7974,Salomon Hammer Trail,100 Miles,allinge,Denmark,2015-05-01,00:00:00,solo,161.5,5840,-5840,12,0
10026,INDIANA TRAIL 100,INDIANA TRAIL 100 MILE,Albion,United States,2015-04-25,00:00:00,solo,161,4000,-4000,0,0
9451,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2015-04-20,00:00:00,solo,171.5,10090,-10090,16,0
7754,100 Miles Of Istria,100 Miles,Umag,Croatia,2015-04-17,00:00:00,Solo,169,6270,-6560,12,0
9963,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2015-04-11,00:00:00,solo,159.5,2510,-2520,13,150
11132,ZUMBRO 100,ZUMBRO 100 MILE ENDURANCE RUN,NA,United States,2015-04-10,00:00:00,solo,161,4283,-4286,0,0
9875,Zion,100 Mile,Virgin,United States,2015-04-03,00:00:00,solo,156.7,3690,-3690,0,0
9810,UMSTEAD 100,UMSTEAD 100,NA,United States,2015-03-28,00:00:00,solo,161,2450,-2450,0,0
9817,Badger Mountain Challenge,100 Mile,Kennewick,United States,2015-03-27,07:00:00,solo,156.7,4760,-4790,15,65
9858,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2015-03-21,00:00:00,solo,161,3600,-3600,0,0
9882,Monument Valley,100 Mile,MonumentValley,United States,2015-03-13,00:00:00,solo,161,2400,-2400,13,0
9530,Antelope Canyon,100 Mile,Page,United States,2015-02-21,00:00:00,solo,161,1900,-1900,13,0
7484,Le TREG® Ennedi Trail,LE TREG®,Fada,Chad,2015-02-06,00:00:00,solo,175,2250,-2200,8,0
9193,Coldwater Rumble,100 Miles,Goodyear,United States,2015-01-24,00:00:00,solo,160.9,2918,-2918,0,0
9189,HURT 100,HURT 100 MILE ENDURANCE RUN,NA,United States,2015-01-17,00:00:00,solo,161,8200,-8200,0,0
9103,Montane Spine,Challenger,Edale,United Kingdom,2015-01-10,00:00:00,solo,170.5,4748,-4744,4,0
9418,Brazos Bend 100,100M,Needville,United States,2014-12-13,00:00:00,solo,156.6,1360,-1360,0,0
8257,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2014-11-29,04:30:00,solo,161.4,7302,-7321,4,100
7267,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2014-11-28,00:00:00,solo,168,5400,-5400,0,0
7134,CHIMERA 100,CHIMERA 100 MILES,NA,United States,2014-11-15,00:00:00,solo,155,6520,-6520,0,0
28013,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2014-11-15,07:00:00,solo,0,0,-0,21,0
7135,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,NA,United States,2014-11-08,00:00:00,solo,166.9,3300,-3300,19,0
8089,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2014-11-07,00:00:00,solo,171.7,8570,-8560,15,0
7253,Javelina Jundred,100 Miles,FortMcDowell,United States,2014-11-01,00:00:00,solo,162.9,1960,-1960,0,0
7251,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2014-11-01,00:00:00,solo,161,4500,-4500,12,0
8668,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2014-11-01,00:00:00,solo,161.9,4930,-5060,0,0
7114,Cactus Rose,100 Mile,Bandera,United States,2014-10-25,00:00:00,solo,161,4400,-4400,20,0
7093,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2014-10-23,00:00:00,solo,172.6,9996,-9996,0,0
6692,Ultra Marathon Sovev Emek,166 Km,36581,NA,2014-10-23,00:00:00,solo,166,2235,-2224,0,0
7558,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2014-10-18,00:00:00,solo,162.4,2130,-2140,15,0
8186,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2014-10-18,00:00:00,solo,160,8465,-8130,16,0
6919,Ultima Frontera Trail,ULTIMA FRONTERA 166,Loja,Spain,2014-10-18,00:00:00,solo,168.2,4600,-4600,0,0
6857,Rodopi Advendurun,100 miles,Haidou,Greece,2014-10-17,00:00:00,solo,164.1,6610,-6610,0,115
7485,Eco Trail Vie Di San Francesco,ECO TRAIL VIE DI SAN FRANCESCO - LONG WAY,NA,Italy,2014-10-12,00:00:00,solo,173,7100,-7100,0,0
8832,100 Miles Sud De France,100 Miles,bolquere,France,2014-10-10,00:00:00,solo,162.8,7500,-5700,0,0
7717,Raleigh Challenge - Wilson Trail,RALEIGH CHALLENGE - WILSON TRAIL TORNADO,NA,China,2014-10-10,00:00:00,team,173.2,7950,-7950,8,0
7771,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2014-10-10,00:00:00,solo,168,6610,-6610,15,0
12136,Cloudsplitter 100,100 Mile,Norton,United States,2014-10-04,08:00:00,solo,166.8,7710,-7710,10,50
11207,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,NA,United States,2014-10-04,00:00:00,solo,162.3,5420,-5420,0,0
8553,Grindstone 100,Grindstone 100,Swoope,United States,2014-10-03,00:00:00,solo,160,6990,-6990,15,0
6696,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2014-10-03,00:00:00,solo,157.8,6548,-6548,0,0
7608,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2014-09-27,00:00:00,solo,164.6,4090,-4200,10,0
8199,Mountain Lakes 100,Mountain Lakes 100,OlallieLake,United States,2014-09-27,08:00:00,solo,155.6,3625,-3615,16,150
7122,BEAR 100,BEAR 100,Smithfield,United States,2014-09-26,00:00:00,solo,156.8,6550,-6200,0,0
26711,The Georgia jewel,100 Miler,Dalton,United States,2014-09-26,00:00:00,solo,0,0,-0,0,0
6852,Black River Run,100 Miles,Västerås,Sweden,2014-09-20,00:00:00,solo,161,2400,-2400,30,0
7120,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 mile,NA,United States,2014-09-20,00:00:00,solo,161.5,6810,-6810,0,0
8847,St Oswald's Ultra,100 Mile,Chollerford,United Kingdom,2014-09-20,00:00:00,solo,164.4,2160,-2200,13,0
7121,Virgil Crest Ultras,100M,NA,United States,2014-09-20,00:00:00,solo,161.6,6100,-6100,0,0
6742,Kodiak Ultra Marathon,KODIAK 100 MI,BigBearLake,United States,2014-09-19,00:00:00,solo,156.8,5328,-5328,0,0
7681,Glasshouse 100,GLASSHOUSE - 100 miles,NA,Australia,2014-09-13,00:00:00,solo,159.9,2409,-2397,20,0
7199,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,NA,United States,2014-09-13,00:00:00,solo,161,6120,-6120,0,0
7090,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2014-09-13,00:00:00,solo,171.6,6555,-6555,0,0
7109,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2014-09-13,00:00:00,solo,161,6095,-6095,0,0
7126,PLAIN 100 MILE ENDURANCE RUN,PLAIN 100 MILE ENDURANCE RUN,NA,United States,2014-09-13,00:00:00,solo,161,7850,-7850,0,0
7594,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2014-09-13,00:00:00,Solo,175,6130,-6144,6,0
7117,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,NA,United States,2014-09-12,00:00:00,solo,165.8,6160,-6160,0,0
8319,RUN RABBIT RUN,RUN RABBIT RUN 100 TORTOISE RUN,NA,United States,2014-09-12,00:00:00,solo,165.8,6155,-6155,0,0
8140,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,NA,Canada,2014-09-07,00:00:00,solo,161,3120,-3120,23,0
8367,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2014-09-06,08:00:00,solo,161.1,5535,-5535,6,0
6418,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2014-09-05,00:00:00,solo,165,6100,-6400,0,0
7118,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,NA,United States,2014-09-05,00:00:00,solo,161,8215,-7965,0,0
8130,THE GREAT NASEBY WATER RACE,THE GREAT NASEBY WATER RACE - 160KM,Dunedin,New Zealand,2014-08-29,00:00:00,solo,162.7,2350,-2350,31,0
6558,Ultra-Trail Du Mont-Blanc®,UTMB®,Chamonix,France,2014-08-29,00:00:00,solo,167.7,9618,-9618,16,0
7130,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,NA,United States,2014-08-23,00:00:00,solo,161,6700,-6700,0,0
7047,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2014-08-22,00:00:00,solo,164,9808,-9808,0,0
7091,Ultra Tour Des 4 Massifs,Ut4M 160,Grenoble,France,2014-08-22,00:00:00,Solo,165.4,10550,-10550,0,0
7113,LEADVILLE TRAIL 100 RUN,100 MILE TRAIL RUN,Leadville,United States,2014-08-16,00:00:00,solo,0,0,-0,0,0
6241,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2014-08-09,00:00:00,solo,173.5,2460,-2500,0,0
7110,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2014-08-02,00:00:00,solo,160.8,6350,-7770,0,0
7124,Burning River Endurance Run,100 Mile,Hudson,United States,2014-08-02,00:00:00,solo,163,2470,-2470,20,0
8268,Peak2Peak Ultra,168 Km,Singapore,Singapore,2014-08-02,00:00:00,team,168,6406,-6420,1,0
6974,Chiemgauer 100,100 Mile,Bergen,Germany,2014-07-25,00:00:00,Solo,160,7500,-7500,0,0
8321,LAKELAND,LAKELAND 100,NA,United Kingdom,2014-07-25,00:00:00,solo,161,6300,-6300,0,0
8441,YOU YANGS,YOU YANGS 100 MI,LittleRiver,Australia,2014-07-20,00:00:00,solo,158.5,2960,-2960,2,0
8576,OSJ Ontake Ultra-Trail®?,100 Miles,Otaki,Japan,2014-07-19,00:00:00,solo,155,4200,-4200,0,0
7129,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2014-07-19,00:00:00,solo,161,6030,-6030,0,0
7119,Vermont 100 Endurance Race,100M,WestWindsor,United States,2014-07-19,00:00:00,solo,161,4290,-4290,20,0
6572,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2014-07-12,00:00:00,solo,161,1187,-1188,0,0
8120,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2014-07-11,00:00:00,solo,171,13000,-13000,0,0
6593,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2014-07-11,00:00:00,solo,171.4,10090,-10090,15,0
7133,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2014-07-11,00:00:00,solo,161.8,10365,-10365,0,0
7081,Sinister 7 Ultra,Solo,Blairmore,Canada,2014-07-05,00:00:00,solo,161,5687,-5676,0,0
6979,TRANSJURA,TRANSJURA - BASIC,NA,Poland,2014-07-04,00:00:00,solo,164,3500,-3500,0,0
5627,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2014-06-28,00:00:00,solo,161,5510,-7000,0,0
7194,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2014-06-27,00:00:00,solo,161,4950,-4950,0,0
8040,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2014-06-21,00:00:00,solo,161,3425,-3425,0,0
7127,Bighorn Trail Run,100M,Sheridan,United States,2014-06-19,00:00:00,solo,161.3,5500,-5500,0,0
7131,Bryce Canyon,100 Mile,Hatch,United States,2014-06-14,00:00:00,solo,161,4200,-4200,0,0
6661,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2014-06-14,00:00:00,solo,156.7,3390,-3440,14,0
6736,COUREURS CELESTES,LA GRANDE RANDONNEE CELESTE,NA,Belgium,2014-06-07,00:00:00,solo,160,5000,-5000,0,0
7132,Kettle Moraine 100,100 Mile,LaGrange,United States,2014-06-07,00:00:00,solo,161.9,2682,-2682,0,0
7989,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,NA,United States,2014-06-07,00:00:00,solo,161,4270,-4270,0,0
7108,SAN DIEGO 100,San Diego 100,Oceanside,United States,2014-06-07,00:00:00,solo,160.9,4790,-4790,0,0
7060,Thy Ultra Trail,THY ULTRA-TRAIL 100 MILES,Snedsted,Denmark,2014-06-07,00:00:00,solo,163,600,-600,0,0
9040,Trail Karpatia,Trail Karpatia,Volovets,Ukraine,2014-06-07,00:00:00,solo,170,8120,-7950,3,0
6840,Oh Meu Deus,K160+,Seia,Portugal,2014-06-06,00:00:00,solo,166.27,7105,-7108,0,0
7517,Chicamocha Run,167 Km,CUNDINAMARCA,Colombia,2014-05-31,00:00:00,solo,169.8,7940,-7917,6,0
6227,Le Grand Raid 6666,Grand Raid 6666,Roquebrun,France,2014-05-30,00:00:00,solo,164.8,9849,-9954,0,0
8179,LDWA 100,LDWA - THE VALLEYS 100,NA,United Kingdom,2014-05-24,00:00:00,solo,163.9,4680,-4680,17,0
6728,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2014-05-24,00:00:00,solo,161,3220,-3220,0,0
7125,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2014-05-17,00:00:00,solo,162.5,5420,-5420,0,0
12085,Cruel Jewel,Cruel Jewel 100,Blairsville,United States,2014-05-16,00:00:00,solo,0,0,-0,11,125
8670,THUNDER ROCK,THUNDER ROCK,NA,United States,2014-05-16,00:00:00,solo,161,5280,-5360,15,0
7359,Via Natura,100 Meilen,NA,Austria,2014-05-09,00:00:00,solo,165,6755,-6755,12,0
6659,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2014-05-03,00:00:00,solo,161,1600,-1600,0,0
7973,Salomon Hammer Trail,100 Miles,allinge,Denmark,2014-05-03,00:00:00,solo,161.4,4260,-4260,12,0
5606,INDIANA TRAIL 100,INDIANA TRAIL 100 MILE,Albion,United States,2014-04-26,00:00:00,solo,161,4000,-4000,0,0
6761,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2014-04-25,00:00:00,solo,169,9478,-9478,12,0
7573,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2014-04-12,00:00:00,solo,160.9,2400,-2400,0,0
6231,100 Miles Of Istria,100 Miles,Umag,Croatia,2014-04-11,00:00:00,Solo,166.6,6936,-7214,0,0
7252,UMSTEAD 100,UMSTEAD 100,NA,United States,2014-04-05,00:00:00,solo,161,2450,-2450,0,0
5645,Zion,100 Mile,Virgin,United States,2014-04-04,00:00:00,solo,161,3200,-3200,15,187
7115,Badger Mountain Challenge,100 Mile,Kennewick,United States,2014-03-28,00:00:00,solo,161,4300,-4300,0,0
7111,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2014-03-22,00:00:00,solo,161,3600,-3600,0,0
7513,Northburn Ultra Mountain Events,100 Mile,Cromwell,New Zealand,2014-03-21,06:00:00,solo,161,8000,-8000,12,50
5879,La Mision,160 Km,SanMartíndelosAndes,Argentina,2014-02-22,00:00:00,solo,160,8500,-8500,0,0
6240,HARDCORE HUNDRED MILES,100 MILES,Kayapa,Philippines,2014-02-21,00:00:00,solo,160,13000,-13000,0,0
7203,Rocky Raccoon,100 Mile,Huntsville,United States,2014-02-01,00:00:00,solo,161,1800,-1800,0,0
7319,Coldwater Rumble,100 Miles,Goodyear,United States,2014-01-25,00:00:00,solo,160.9,2918,-2918,0,0
7112,HURT 100,HURT 100 MILE ENDURANCE RUN,NA,United States,2014-01-18,00:00:00,solo,161,7620,-7620,0,0
8607,Montane Spine,Montane Spine Challenger,Edale,United Kingdom,2014-01-11,00:00:00,solo,169,5017,-5012,0,0
5266,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2013-11-30,00:00:00,solo,162.4,2130,-2140,0,0
6076,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2013-11-30,00:00:00,solo,168,5400,-5400,0,0
6529,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2013-11-22,00:00:00,solo,165.2,7272,-7272,0,0
6410,CHIMERA 100,CHIMERA 100 MILES,NA,United States,2013-11-16,00:00:00,solo,155,6520,-6520,0,0
4939,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,NA,United States,2013-11-09,00:00:00,solo,165.9,3300,-3300,0,0
4940,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2013-11-09,00:00:00,Solo,173.7,6500,-6500,0,0
5662,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2013-11-02,00:00:00,solo,161,4500,-4500,0,0
4947,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2013-11-02,00:00:00,solo,161.88,4930,-5030,0,0
4344,Cactus Rose,100 Mile,Bandera,United States,2013-10-26,00:00:00,solo,161,4400,-4400,0,0
4745,Javelina Jundred,100 Miles,FortMcDowell,United States,2013-10-26,00:00:00,solo,162.9,1960,-1960,0,0
6855,Virgin Forest Trail,Ultra-Trail®,PARANESTI,Greece,2013-10-25,00:00:00,solo,159.5,6600,-6600,0,0
4996,CAESAR'S CAMP,CAESAR'S CAMP 100 MILE ULTRARACE,NA,United Kingdom,2013-10-19,00:00:00,solo,161,4630,-4630,0,0
4183,Ultima Frontera Trail,ULTIMA FRONTERA 166,Loja,Spain,2013-10-19,00:00:00,solo,167,4820,-4820,0,0
4944,Rodopi Advendurun,100 miles,Haidou,Greece,2013-10-18,00:00:00,solo,165.6,6965,-6965,0,0
4671,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2013-10-18,00:00:00,solo,170,6800,-6800,0,0
