"id","chapter","title","date","location","year"
"250504042","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2022-06-29","inperson",2022
"286540036","rladies-budapest","Recovery mixeR powered by Budapest Users of R Network","2022-06-29","inperson",2022
"286622951","rladies-canberra","Current state and prospects of R-packages for the design of experiments","2022-06-29","online",2022
"286604612","rladies-brisbane","Using Data Science to Respond to Natural Disasters","2022-06-29","inperson",2022
"286558385","rladies-newyork","Virtual Code-laboration: #TidyTuesday","2022-06-28","online",2022
"286377977","rladies-rtp","[ONLINE] Spatial Data Basics with sf in R","2022-06-28","online",2022
"285964126","rladies-newyork","R-Ladies Book Club","2022-06-26","online",2022
"286627522","rladies-lima","Introducción a RMarkdown - R y Python","2022-06-25","online",2022
"286754970","rladies-villahermosa","Primer taller introductorio de RStudio","2022-06-24","inperson",2022
"286286761","rladies-fayetteville"," R Ladies NWA Social Event ","2022-06-24","inperson",2022
"286133534","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2022-06-23","online",2022
"286388179","rladies-remote","R-Ladies Remote Slack Chat","2022-06-23","inperson",2022
"286554246","rladies-barranquilla","Club de lectura ""Efficient R Programming""","2022-06-21","online",2022
"286127654","rladies-dc","Using Git and Github in RStudio: A Hands-on Session","2022-06-21","online",2022
"286699950","rladies-galapagos-islands","Club de lectura ""Efficient R Programming""","2022-06-21","online",2022
"286319886","rladies-canberra","R Users ANU launch","2022-06-21","inperson",2022
"285941920","rladies-taipei","社會科學的資料與應用","2022-06-20","online",2022
"286600428","rladies-bogor","R Ladies Bogor 13th Meet Up: intro to Linear Regression with R","2022-06-18","inperson",2022
"286522476","rladies-urmia","Book Club session6: Strings","2022-06-17","online",2022
"286191478","rladies-montreal","R-Ladies Meeting: TBC","2022-06-16","inperson",2022
"286191477","rladies-montreal","R-Ladies Meeting: TBC","2022-06-16","inperson",2022
"286465060","rladies-medellin","Modelos de Clasificación y Regresión en R","2022-06-15","inperson",2022
"286330350","rladies-belgrade","Data Hangout","2022-06-15","inperson",2022
"286330344","rladies-dammam","Why R for legal backgrounds?","2022-06-14","online",2022
"286331630","rladies-johannesburg","Why R for legal backgrounds?","2022-06-14","online",2022
"285489478","rladies-rtp","[ONLINE] Spatial Data Basics with sf in R","2022-06-14","online",2022
"286020170","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2022-06-09","online",2022
"286020169","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2022-06-09","online",2022
"286393122","rladies-cuernavaca","Pruebas estadísticas en R: X2, t y ANOVA","2022-06-09","online",2022
"285849847","rladies-santa-barbara","Hello Quarto! ","2022-06-09","inperson",2022
"286422807","rladies-medellin","Club de Lectura del libro “Efficient R programming”","2022-06-08","inperson",2022
"286311123","rladies-barranquilla","Club de lectura ""Efficient R Programming""","2022-06-08","online",2022
"286225530","rladies-philly","R-Ladies Lightning Talks: 2022 edition!","2022-06-08","online",2022
"285983615","rladies-rabat-ma","Iterating well with purrr!","2022-06-08","online",2022
"285917056","rladies-guayaquil","Análisis de redes espaciales con Sfnetworks","2022-06-08","online",2022
"286177859","rladies-urmia","Package development and publishing in R         چگونگی توسعه و انتشار پکیج در آر","2022-06-08","online",2022
"286242443","rladies-queretaro","Primeros pasos en R","2022-06-03","online",2022
"286157572","rladies-nairobi","#rstats hangout with Shannon Pileggi","2022-06-02","inperson",2022
"286156835","rladies-cologne","#rstats hangout with Shannon Pileggi","2022-06-02","online",2022
"285056144","rladies-freiburg","Getting to know Quarto","2022-06-02","online",2022
"286270346","rladies-medellin","Club de Lectura del libro “Efficient R programming”","2022-06-01","inperson",2022
"285942632","rladies-bariloche","Introduccion a Git y Github con R","2022-06-01","online",2022
"286084595","rladies-irvine","How to Get Started with R","2022-05-31","online",2022
"286149752","rladies-barranquilla","Club de lectura ""Efficient R Programming""","2022-05-31","online",2022
"285986296","rladies-belgrade","Data Hangout","2022-05-31","inperson",2022
"286147413","rladies-galapagos-islands","Club de lectura ""Efficient R Programming""","2022-05-31","online",2022
"286132899","rladies-mendoza","Bueno, bonito y barato: reportes reproducibles con Rmarkdown ","2022-05-28","online",2022
"285978217","rladies-guadalajara","Cómo probar las apps de shiny con Cypress y hacer más robusta tu aplicación","2022-05-28","online",2022
"285981897","rladies-nairobi","#30DayChartChallenge: Nicola's Experience","2022-05-26","online",2022
"286147441","rladies-galapagos-islands","Club de lectura ""Efficient R Programming""","2022-05-26","inperson",2022
"285712871","rladies-brisbane","Mapping interactively with Rshiny","2022-05-26","online",2022
"250504036","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2022-05-25","inperson",2022
"285998475","rladies-remote","R-Ladies Remote Slack Chat on 25 May 2022","2022-05-25","inperson",2022
"285489071","rladies-rtp","[ONLINE] Introduction to R: From Novice to RMarkdown","2022-05-24","online",2022
"285876172","rladies-melbourne"," Building a new geom in ggplot2 ","2022-05-24","inperson",2022
"285980092","rladies-johannesburg","Making Functions for Rtistry","2022-05-24","online",2022
"285942871","rladies-glasgow","Simulation using {faux}","2022-05-24","online",2022
"285995972","rladies-newyork","Data Jobs Panel - your questions answered ","2022-05-23","online",2022
"285168867","rladies-cologne","Preparing For The Wild","2022-05-20","online",2022
"285729781","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2022-05-19","online",2022
"285601844","rladies-montreal","R-Ladies Meeting: TBC","2022-05-19","inperson",2022
"285601843","rladies-montreal","R-Ladies Meeting: TBC","2022-05-19","inperson",2022
"285056131","rladies-freiburg","Shiny Data Dashboards: Interactivity & Page Design","2022-05-19","online",2022
"285429035","rladies-dc","Educational and career paths in biostatistics and data science","2022-05-19","online",2022
"284808215","rladies-abuja","gt and reactable packages: Beautiful, User-friendly tables in R","2022-05-18","inperson",2022
"285945797","rladies-gainesville","Create a resume in RMarkdown","2022-05-18","online",2022
"285872551","rladies-medellin","Club de Lectura del libro “Efficient R programming”","2022-05-17","inperson",2022
"285831639","rladies-barranquilla","Club de lectura ""Efficient R Programming""","2022-05-17","inperson",2022
"285135287","rladies-philly","IN PERSON Happy Hour","2022-05-17","inperson",2022
"285776334","rladies-galapagos-islands","Club de lectura ""Efficient R Programming""","2022-05-17","online",2022
"285212811","rladies-morelia","dataframe manipulation and plotting","2022-05-14","inperson",2022
"284581001","rladies-gaborone","An introduction to neuroinformatics","2022-05-13","online",2022
"285587568","rladies-vienna","R Shiny Workshop Series","2022-05-12","inperson",2022
"285740579","rladies-cuernavaca","Estadística descriptiva con R: gráficas, tablas y medidas de resumen","2022-05-12","online",2022
"285436625","rladies-bergen","How not to panic in face of an error message","2022-05-12","inperson",2022
"285697216","rladies-buenos-aires","Generando tutoriales interactivos con el paquete learnr","2022-05-11","online",2022
"285558959","rladies-boulder","RLadies-Boulder #25: Government Data w/ Christina Brady","2022-05-10","online",2022
"285489059","rladies-rtp","[ONLINE] Introduction to R: From Novice to RMarkdown","2022-05-10","online",2022
"284172011","rladies-sydney","Show and Tell your R Code","2022-05-10","online",2022
"284421238","rladies-taipei","K12的科技教育-除了程式還可以教什麼？","2022-05-09","online",2022
"284612394","rladies-lagos","R Ladies Panel","2022-05-07","online",2022
"285040562","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2022-05-05","online",2022
"285446913","rladies-baltimore","Make your R code purr with purrr","2022-05-04","online",2022
"285663278","rladies-barranquilla","Club de lectura ""Efficient R Programming""","2022-05-03","online",2022
"285514257","rladies-medellin","Club de Lectura del libro “Efficient R programming”","2022-05-03","inperson",2022
"285563146","rladies-bangalore","Creating R Markdown Template for Reproducible Research","2022-04-30","online",2022
"285356365","rladies-urmia","Extraordinary Slides using xaringanExtra Package","2022-04-30","online",2022
"284386229","rladies-puebla","Usando R y Python","2022-04-30","online",2022
"284115113","rladies-gaborone","How to time travel with your code: Foundations of Git connectivity with RStudio","2022-04-30","online",2022
"285569358","rladies-miami","International Women's Day Conf North America 2022","2022-04-29","online",2022
"250504033","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2022-04-27","inperson",2022
"285287592","rladies-urmia","Topic Modeling with R","2022-04-27","online",2022
"284410971","rladies-philly","Learn together: Iterating well with purrr","2022-04-26","inperson",2022
"284918789","rladies-taipei","Use cases of Machine Learning and Causal inference for social good","2022-04-25","online",2022
"285241537","rladies-newyork","R Code-llaboration","2022-04-25","online",2022
"285311899","rladies-santa-rosa","Generando tutoriales interactivos con el paquete {learnr}","2022-04-23","online",2022
"285305412","rladies-resistencia-corrientes","Generando tutoriales interactivos con el paquete {learnr}","2022-04-23","online",2022
"285242342","rladies-vancouver","Identify and Create Data Science Materials for your Learners","2022-04-21","online",2022
"285040561","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2022-04-21","online",2022
"285008443","rladies-montreal","R-Ladies Meeting: TBC","2022-04-21","inperson",2022
"285008442","rladies-montreal","R-Ladies Meeting: TBC","2022-04-21","inperson",2022
"283239955","rladies-freiburg","Create beautiful documents, presentations, and articles with R Markdown!","2022-04-21","online",2022
"285273865","rladies-cuernavaca","Generación de proyectos en RStudio","2022-04-21","online",2022
"285235758","rladies-dc","My Journey Through STEM and One Health","2022-04-20","online",2022
"284920623","rladies-nairobi","Learning Together at the R4DS Online Learning Community","2022-04-19","online",2022
"285346057","rladies-medellin","Club de Lectura del libro “Efficient R programming”","2022-04-19","inperson",2022
"285092206","rladies-barranquilla","Club de lectura ""Efficient R Programming""","2022-04-19","online",2022
"283128598","rladies-st-louis","Introduction to ARIMA models with R","2022-04-19","online",2022
"285091976","rladies-galapagos-islands","Club de lectura ""Efficient R Programming""","2022-04-19","online",2022
"284623205","rladies-baltimore","Improving your workflow with APIs","2022-04-19","online",2022
"283943911","rladies-abuja","Practical View of R in Epidemiology","2022-04-16","online",2022
"285215719","rladies-urmia","دورهمی Rladies Urmia","2022-04-15","online",2022
"284104809","rladies-east-lansing","Design principles for data analysis","2022-04-14","online",2022
"285031691","rladies-auckland","From Me to Team: learning to code collaboratively","2022-04-13","online",2022
"285121529","rladies-bari","Discover Oliver Wyman Data & Analytics Team","2022-04-13","inperson",2022
"285087703","rladies-milan","Discover Oliver Wyman Data & Analytics Team","2022-04-13","inperson",2022
"284172010","rladies-sydney","Show and Tell your R Code","2022-04-12","online",2022
"285085445","rladies-athens-ga","Data Science book club ","2022-04-11","inperson",2022
"284921469","rladies-gaborone","Using R for Regular Expressions [*RegEx]","2022-04-09","online",2022
"284911356","rladies-cologne","Using R for Regular Expressions [*RegEx]","2022-04-09","online",2022
"285066601","rladies-morelia","Sesión de R","2022-04-09","online",2022
"284745872","rladies-vancouver","Introduction to the Tidyverse","2022-04-07","online",2022
"284537570","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2022-04-07","online",2022
"283239950","rladies-freiburg","Our first data dashboard: Interactive plots with Shiny!","2022-04-07","online",2022
"284983663","rladies-melbourne","Data viz for mass audiences with Juliette O'Brien","2022-04-07","online",2022
"284996625","rladies-urmia","Caret Package in R","2022-04-06","online",2022
"282701794","rladies-st-louis","Getting Started with Spatial Data","2022-04-06","online",2022
"284635128","rladies-madrid","R-Ladies + Kairós","2022-04-05","inperson",2022
"284701378","rladies-guayaquil","Women in Data Science Ecuador 2022","2022-04-05","online",2022
"284974968","rladies-johannesburg","Become an R Package Developer","2022-04-04","online",2022
"284491112","rladies-san-diego","Data Science Hackathon - **Signup on Eventbrite, not Meetup**","2022-04-02","inperson",2022
"284423888","rladies-salvador","3° Meetup Virtual R-Ladies Salvador","2022-04-02","online",2022
"284964978","rladies-guadalajara","Análisis de Redes Sociales con R","2022-04-01","online",2022
"284804820","rladies-cologne","R FOR BIOINFORMATICS: Analyses and challenges of RNA-seq data","2022-04-01","online",2022
"284719205","rladies-milan","The typical working day of a BI manager","2022-03-31","online",2022
"284647750","rladies-bari","The typical working day of a BI manager","2022-03-31","online",2022
"284847779","rladies-milagro","Graficando con Plot y Ggplot2 ","2022-03-30","online",2022
