artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
Caspar David Friedrich,9,1991,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.3950040552,61,0,0,White
Caspar David Friedrich,10,1996,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.4398212885,61,0,0,White
Caspar David Friedrich,11,2001,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.343425248,61,0,0,White
Caspar David Friedrich,12,2005,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.3363744184,61,0,0,White
Caspar David Friedrich,13,2009,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.3744471669,61,0,0,White
Caspar David Friedrich,14,2013,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.669902763,61,0,0,White
Caspar David Friedrich,15,2016,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.7710066491,61,0,0,White
Caspar David Friedrich,16,2020,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.7095913107,61,0,0,White
Charles Demuth,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3568812281,63,5,3,White
Charles Demuth,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4036519839,63,5,3,White
Charles Demuth,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.27172095,63,5,3,White
Charles Demuth,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.2737275207,63,5,5,White
Charles Demuth,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.2808931626,63,5,6,White
Charles Demuth,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.7579557755,63,5,8,White
Charles Demuth,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.7349196122,63,5,10,White
Charles Ephraim Burchfield,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3655652991,64,3,2,White
Charles Ephraim Burchfield,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4719636344,64,6,12,White
Charles Sheeler,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3536937231,65,2,13,White
Charles Sheeler,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4997080292,65,3,22,White
Charles Sheeler,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.6744483476,65,3,22,White
Charles Sheeler,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.2258502598,65,3,22,White
"Chaucer, Printed by William Morris; illustrated by Burne-Jones",1,1926,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3962815209,66,0,0,White
Chris Ofili,12,2005,British,British,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.2598303075,67,0,0,Non-White
Chris Ofili,13,2009,British,British,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.6750034672,67,0,0,Non-White
Chris Ofili,14,2013,British,British,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.3410845546,67,0,0,Non-White
Chris Ofili,15,2016,British,British,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.3181537034,67,0,0,Non-White
Chuck Close,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3106988165,68,5,5,White
Chuck Close,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.2702527161,68,6,5,White
Chuck Close,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.2648937141,68,7,8,White
Chuck Close,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4355323378,68,7,10,White
Chuck Close,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4622994776,68,7,10,White
Chuck Close,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4286067728,68,7,10,White
Chuck Close,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4422864507,68,7,11,White
Cindy Sherman,10,1996,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3168718666,69,1,5,White
Cindy Sherman,11,2001,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.8298004251,69,2,5,White
Cindy Sherman,12,2005,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3690356719,69,2,7,White
Cindy Sherman,13,2009,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3511164532,69,2,9,White
Cindy Sherman,14,2013,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3189558196,69,3,11,White
Cindy Sherman,15,2016,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.330044843,69,3,12,White
Cindy Sherman,16,2020,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3312009082,69,3,13,White
Claude Monet,1,1926,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8088307723,70,0,0,White
Claude Monet,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5358988412,70,0,0,White
Claude Monet,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7118771883,70,1,0,White
Claude Monet,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7313842469,70,2,0,White
Claude Monet,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7408182886,70,2,0,White
Claude Monet,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6098191669,70,2,0,White
Claude Monet,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.616231253,70,2,0,White
Claude Monet,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6628061638,70,2,0,White
Claude Monet,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.083711333,70,2,0,White
Claude Monet,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.473473666,70,2,0,White
Claude Monet,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.165054892,70,2,0,White
Claude Monet,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.559474828,70,2,0,White
Claude Monet,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.602561139,70,2,0,White
Claude Monet,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.839137158,70,2,0,White
Claude Monet,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.692225086,70,2,0,White
Cliff Whiting (Te Whanau-A-Apanui),11,2001,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino origin,Gardner,0.4048476618,71,0,0,Non-White
Cliff Whiting (Te Whanau-A-Apanui),12,2005,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino origin,Gardner,0.4220874008,71,0,0,Non-White
Cliff Whiting (Te Whanau-A-Apanui),13,2009,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino origin,Gardner,0.4910699151,71,0,0,Non-White
Cliff Whiting (Te Whanau-A-Apanui),14,2013,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino origin,Gardner,0.4282280061,71,0,0,Non-White
Dante Gabriel Rossetti,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3043899811,72,0,0,White
Dante Gabriel Rossetti,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.2553751178,72,0,0,White
Dante Gabriel Rossetti,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.2780269058,72,0,0,White
Dante Gabriel Rossetti,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.2808931626,72,0,0,White
Dante Gabriel Rossetti,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4617287769,72,0,0,White
Dante Gabriel Rossetti,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.2731345115,72,0,0,White
David Alfaro Siqueiros,3,1948,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.3003157494,73,1,0,White
David Alfaro Siqueiros,4,1959,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.4088876919,73,1,0,White
David Alfaro Siqueiros,5,1970,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.2958598692,73,1,0,White
David Alfaro Siqueiros,6,1975,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.2824484564,73,1,0,White
David Alfaro Siqueiros,7,1980,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.3009780467,73,1,0,White
David Em,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3888339415,74,0,0,White
David Em,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3361183278,74,0,0,White
David Em,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3379405772,74,0,0,White
David Em,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3343503922,74,0,0,White
David Em,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.2757616384,74,0,0,White
David Em,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5505953301,74,0,0,White
David Hockney,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.6243309002,75,7,0,White
David Hockney,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3278025988,75,7,0,White
David Octavius Hill,4,1959,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2585510369,76,2,0,White
Robert Adamson,4,1959,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2585510369,341,7,0,White
David Octavius Hill,9,1991,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2622871046,76,2,0,White
Robert Adamson,9,1991,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2622871046,341,11,0,White
David Wojnarowicz,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.2809842938,78,0,2,White
David Wojnarowicz,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3437946659,78,0,5,White
David Wojnarowicz,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.2476538302,78,0,7,White
David Wojnarowicz,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4038802336,78,0,10,White
David Wojnarowicz,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4223751353,78,0,11,White
David Wojnarowicz,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.423217354,78,0,13,White
"Devised by Johann Wolfgang von Goethe. Prepared by Josef Albers and Sewell Sillman, Yale University",4,1959,German-American,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.6975491516,79,0,0,White
Diane Arbus,14,2013,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.2851925477,80,19,3,White
Diego Rivera,2,1936,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.6500156593,81,2,0,White
Diego Rivera,3,1948,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,1.042000109,81,3,0,White
Diego Rivera,4,1959,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.3563156477,81,3,0,White
Diego Rivera,11,2001,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.491335026,81,4,0,White
Diego Rivera,12,2005,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.4056351306,81,4,0,White
Diego Rivera,13,2009,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.3736612578,81,4,0,White
Diego Rivera,14,2013,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.6686391444,81,5,0,White
Diego Rivera,15,2016,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.6649141797,81,5,0,White
Diego Rivera,16,2020,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.5237941826,81,5,0,White
Dorothea Lange,9,1991,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.5787672344,83,4,0,White
Dorothea Lange,10,1996,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.5211282016,83,4,0,White
Dorothea Lange,11,2001,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3554558337,83,4,0,White
Dorothea Lange,12,2005,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3017820758,83,4,0,White
Dorothea Lange,13,2009,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3109888586,83,4,0,White
Dorothea Lange,14,2013,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3224538856,83,4,0,White
Dorothea Lange,15,2016,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.4758311427,83,4,0,White
Dorothea Lange,16,2020,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.3954344624,83,4,1,White
Dorothea Rockburne,10,1996,Canadian,Other,Female,White,Not Hispanic or Latino origin,Gardner,0.7360253743,84,2,4,White
Duane Michals,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3805352798,85,1,2,White
Eadweard Muybridge,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4295717748,86,0,0,White
Eadweard Muybridge,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.617810219,86,0,0,White
Eadweard Muybridge,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4989938952,86,0,0,White
Eadweard Muybridge,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3529463864,86,0,0,White
Eadweard Muybridge,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3034546726,86,0,0,White
Eadweard Muybridge,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3576194659,86,0,0,White
Eadweard Muybridge,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.6574206771,86,0,0,White
Eadweard Muybridge,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.6018865007,86,0,0,White
Eadweard Muybridge,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.650297619,86,0,0,White
Edgar Degas,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5003523332,88,0,0,White
Edgar Degas,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4197288911,88,0,0,White
Edgar Degas,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5207379478,88,0,0,White
Edgar Degas,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.177865613,88,0,0,White
Edgar Degas,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.254502724,88,0,0,White
Edgar Degas,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.9891113144,88,0,0,White
Edgar Degas,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.773239339,88,0,0,White
Edgar Degas,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.0918897,88,0,0,White
Edgar Degas,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.903857304,88,0,0,White
Edgar Degas,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.051724138,88,0,0,White
Edgar Degas,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.725633306,88,0,0,White
Edgar Degas,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7366279876,88,0,0,White
Edgar Degas,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8614026166,88,0,0,White
Edgar Degas,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8229318076,88,0,0,White
Edgar Degas,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7584990181,88,0,0,White
Edgards Iltners,6,1975,Latvian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2792436705,89,0,0,White
Edgards Iltners,7,1980,Latvian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2541514213,89,0,0,White
Édouard Manet,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4917397432,90,0,0,White
Édouard Manet,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3725842452,90,0,0,White
Édouard Manet,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.496310261,90,0,0,White
Édouard Manet,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.12231771,90,0,0,White
Édouard Manet,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.210661254,90,0,0,White
Édouard Manet,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.584066282,90,0,0,White
Édouard Manet,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.76460018,90,0,0,White
Édouard Manet,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.392927818,90,0,0,White
Édouard Manet,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.780532724,90,0,0,White
Édouard Manet,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.62824752,90,0,0,White
