Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare)
American Samoa,ASM,1961,,,,,,,,13.333300000000001,,0.0794,1.2
American Samoa,ASM,1962,,,,,,,,13.333300000000001,,0.08750000000000001,1.2
American Samoa,ASM,1963,,,,,,,,13.6667,,0.1,1.4400000000000002
American Samoa,ASM,1964,,,,,,,,12.6667,,0.02,2.2600000000000002
American Samoa,ASM,1965,,,,,,,,7.5,,0.05,2.2395
American Samoa,ASM,1966,,,,,,,,8.5,,0.1111,1.3992
American Samoa,ASM,1967,,,,,,,,8.333300000000001,,0.25,2.1436
American Samoa,ASM,1968,,,,,,,,8.5,,0.2857,1.7857
American Samoa,ASM,1969,,,,,,,,8.5,,0.34290000000000004,2.7286
American Samoa,ASM,1970,,,,,,,,9,,0.4,3.3829000000000002
American Samoa,ASM,1971,,,,,,,,10,,0.3667,3
American Samoa,ASM,1972,,,,,,,,8.6667,,0.3667,2.9787000000000003
American Samoa,ASM,1973,,,,,,,,6.6667000000000005,,0.33330000000000004,3.25
American Samoa,ASM,1974,,,,,,,,5,,0.33330000000000004,3
American Samoa,ASM,1975,,,,,,,,5.3333,,0.3,2.75
American Samoa,ASM,1976,,,,,,,,5.6667000000000005,,0.3,2.8571
American Samoa,ASM,1977,,,,,,,,5.3333,,0.2667,2.8571
American Samoa,ASM,1978,,,,,,,,4.3333,,0.2727,2.8571
American Samoa,ASM,1979,,,,,,,,3.6667,,0.2727,2.8571
American Samoa,ASM,1980,,,,,,,,5,,0.375,2.8571
American Samoa,ASM,1981,,,,,,,,6.5,,0.25,2.8571
American Samoa,ASM,1982,,,,,,,,6.75,,0.25,3.1429
American Samoa,ASM,1983,,,,,,,,4.75,,0.1333,3.1429
American Samoa,ASM,1984,,,,,,,,4.5,,0.06670000000000001,2.8571
American Samoa,ASM,1985,,,,,,,,4.5,,0.06670000000000001,2.8571
American Samoa,ASM,1986,,,,,,,,4.75,,0.06670000000000001,2.8571
American Samoa,ASM,1987,,,,,,,,5,,0.06670000000000001,2.8571
American Samoa,ASM,1988,,,,,,,,5,,0.06670000000000001,2.8571
American Samoa,ASM,1989,,,,,,,,6.6667000000000005,,0.33330000000000004,2.8857
American Samoa,ASM,1990,,,,,,,,3.1429,,0.06670000000000001,2.8653
American Samoa,ASM,1991,,,,,,,,6.2216000000000005,,0.06670000000000001,2.4709000000000003
American Samoa,ASM,1992,,,,,,,,6.1829,,0.06670000000000001,2.5
American Samoa,ASM,1993,,,,,,,,6.1441,,0.06670000000000001,2.4714
American Samoa,ASM,1994,,,,,,,,6.1054,,0.0614,2.4671000000000003
American Samoa,ASM,1995,,,,,,,,6.0667,,0.0614,2.4626
American Samoa,ASM,1996,,,,,,,,6.0224,,0.0614,2.4582
American Samoa,ASM,1997,,,,,,,,6.125,,0.061500000000000006,2.4536000000000002
American Samoa,ASM,1998,,,,,,,,7.0600000000000005,,0.061500000000000006,2.4490000000000003
American Samoa,ASM,1999,,,,,,,,6.6667000000000005,,0.061500000000000006,2.4442
American Samoa,ASM,2000,,,,,,,,5.8301,,0.0616,2.4394
American Samoa,ASM,2001,,,,,,,,5.6503000000000005,,0.0616,2.4343
American Samoa,ASM,2002,,,,,,,,5.5209,,0.0616,2.4291
American Samoa,ASM,2003,,,,,,,,3,,0.0616,2.4238
American Samoa,ASM,2004,,,,,,,,6.6667000000000005,,0.0616,2.4181
American Samoa,ASM,2005,,,,,,,,5.8486,,0.0616,2.412
American Samoa,ASM,2006,,,,,,,,5.835100000000001,,0.06670000000000001,2.4063000000000003
American Samoa,ASM,2007,,,,,,,,5.8093,,0.06670000000000001,2.3939
American Samoa,ASM,2008,,,,,,,,5.7776000000000005,,0.0608,2.3904
American Samoa,ASM,2009,,,,,,,,5.722700000000001,,0.057600000000000005,2.3822
American Samoa,ASM,2010,,,,,,,,5.6641,,0.055600000000000004,2.3738
American Samoa,ASM,2011,,,,,,,,5.6089,,0.0555,2.3651
American Samoa,ASM,2012,,,,,,,,5.714300000000001,,0.0553,2.3243
American Samoa,ASM,2013,,,,,,,,5.6667000000000005,,0.055200000000000006,2.3443
American Samoa,ASM,2014,,,,,,,,5.6348,,0.0558,2.3452
American Samoa,ASM,2015,,,,,,,,5.6623,,0.0557,2.3412
American Samoa,ASM,2016,,,,,,,,5.721900000000001,,0.0551,2.3359
American Samoa,ASM,2017,,,,,,,,5.718100000000001,,0.0546,2.3311
American Samoa,ASM,2018,,,,,,,,5.7142,,0.054200000000000005,2.3263000000000003
Americas,,1961,1.2981,2.053,2.6789,1.6809,13.0197,0.6933,1.0003,11.9009,1.4018000000000002,0.3155,16.563000000000002
Americas,,1962,1.5471000000000001,2.0907,2.7199,1.619,12.7431,0.6402,1.2613,12.1841,1.7044000000000001,0.3078,16.5131
Americas,,1963,1.6568,2.0286,2.8135000000000003,1.6222,12.8232,0.6668000000000001,1.2465000000000002,12.4883,1.7668000000000001,0.3124,16.1417
Americas,,1964,1.6242,2.0039000000000002,2.5828,1.5170000000000001,12.2329,0.629,1.3012000000000001,12.8694,1.7615,0.3206,16.4414
Americas,,1965,1.6334000000000002,2.0947,2.9233000000000002,1.641,13.5304,0.6514,1.3157,12.9336,1.9620000000000002,0.3023,15.9588
Americas,,1966,1.7003000000000001,2.0546,2.9125,1.6952,13.685500000000001,0.6589,1.1497,12.688400000000001,1.9369,0.3478,15.998700000000001
Americas,,1967,1.5475,2.1778,3.2078,1.6343,13.647400000000001,0.6924,1.1449,13.0311,1.7956,0.3658,16.4668
Americas,,1968,1.6342,2.1494,3.0796,1.7666000000000002,13.9071,0.6658000000000001,1.048,13.2497,1.9963000000000002,0.35550000000000004,17.482200000000002
Americas,,1969,1.838,2.0522,3.2541,1.8069000000000002,14.0914,0.6561,1.2037,13.4692,2.097,0.3674,18.3987
Americas,,1970,1.8706,2.1329000000000002,2.9503,1.7503000000000002,14.6012,0.6709,1.0529,13.3873,2.1029,0.35810000000000003,18.581400000000002
Americas,,1971,1.9497,2.0835,3.4796,1.7946000000000002,14.7888,0.6736000000000001,1.3435000000000001,13.131,2.2258,0.39540000000000003,19.04
Americas,,1972,1.8638000000000001,2.1877,3.648,1.8264,14.2649,0.6987,1.1571,13.0306,2.1456,0.4147,20.2632
Americas,,1973,1.9134,2.1881,3.6327000000000003,1.8041,14.6834,0.6491,1.0450000000000002,11.6165,2.0348,0.386,17.524900000000002
Americas,,1974,1.7008,2.3076000000000003,3.1015,1.5808,16.1114,0.6551,1.1801000000000001,11.4709,1.8295000000000001,0.4194,17.8335
Americas,,1975,1.8697000000000001,2.3384,3.6017,1.8820000000000001,15.8123,0.6416000000000001,1.1723000000000001,11.7698,2.093,0.4716,18.0057
Americas,,1976,1.9324000000000001,2.1603,3.6758,1.7489000000000001,16.4926,0.5948,1.2317,11.321800000000001,2.2608,0.4249,19.130000000000003
Americas,,1977,1.8834000000000002,2.2217000000000002,3.8035,1.9892,16.6665,0.5878,0.8380000000000001,11.2257,2.2868,0.44160000000000005,18.4332
Americas,,1978,1.9716,2.2424,4.137700000000001,1.8061,16.6497,0.6148,1.3109,11.2271,2.3909000000000002,0.46040000000000003,19.3304
Americas,,1979,1.9549,2.3492,4.5514,1.9647000000000001,16.6401,0.6753,1.2327000000000001,11.189200000000001,2.3269,0.5063,18.9942
Americas,,1980,1.981,2.4167,3.9573,1.7646000000000002,16.1171,0.6119,1.3575000000000002,11.2279,2.4002000000000003,0.48750000000000004,18.8048
Americas,,1981,2.1095,2.4615,4.6000000000000005,1.9703000000000002,17.4142,0.674,1.3342,11.1773,2.5282,0.4811,18.4789
Americas,,1982,2.2167,2.5633,4.704000000000001,1.9938,17.851100000000002,0.6457,1.3358,10.945300000000001,2.7277,0.49000000000000005,19.1324
Americas,,1983,2.2805,2.4247,3.3913,1.7644000000000002,17.7135,0.5864,1.4020000000000001,10.3545,2.4727,0.4526,18.2715
Americas,,1984,2.2739000000000003,2.6801,4.4736,1.8692000000000002,18.6563,0.6226,1.2479,11.308100000000001,2.4903,0.4459,19.2909
Americas,,1985,2.1941,2.8914,4.913200000000001,2.1262000000000003,19.921,0.6091,1.4622000000000002,11.7278,2.5794,0.542,18.779
Americas,,1986,2.1969000000000003,2.7502,4.7891,2.0265,18.953500000000002,0.5780000000000001,1.6195000000000002,11.7524,2.7726,0.5098,17.9159
Americas,,1987,2.2665,2.6781,4.5805,2.1325000000000003,19.4815,0.5767,1.7021000000000002,11.616200000000001,2.7056,0.3935,18.0137
Americas,,1988,1.9225,2.9119,3.5583,1.8423,19.0985,0.5855,1.4139000000000002,11.7443,2.2029,0.45130000000000003,18.0001
Americas,,1989,2.0674,3.097,4.6901,2.0598,19.7175,0.5889,1.6520000000000001,11.9069,2.4553000000000003,0.4697,18.0573
Americas,,1990,2.416,3.0959000000000003,4.8706000000000005,2.1112,20.4829,0.6847000000000001,1.4989000000000001,11.7127,2.8475,0.37260000000000004,18.8743
Americas,,1991,2.2381,3.3126,4.5156,2.1094,18.5731,0.7150000000000001,1.8136,11.792100000000001,2.7202,0.42260000000000003,18.5216
Americas,,1992,2.4279,3.2611000000000003,5.4038,2.3583000000000003,19.4587,0.6708000000000001,1.6807,11.212900000000001,2.9489,0.40590000000000004,18.5513
Americas,,1993,2.4323,3.3116000000000003,4.4306,2.1878,19.2865,0.755,1.9641000000000002,11.2437,2.9839,0.41590000000000005,18.2831
Americas,,1994,2.3803,3.5386,5.589,2.5066,20.1823,0.7448,2.0152,12.0997,2.8232,0.4126,18.838900000000002
Americas,,1995,2.343,3.576,4.7762,2.2951,19.5851,0.7432000000000001,1.9024,12.0784,2.8638000000000003,0.3754,18.6481
Americas,,1996,2.3883,3.8637,5.3487,2.4015,20.6472,0.7347,2.0334000000000003,10.965,3.0109000000000004,0.37110000000000004,19.006500000000003
Americas,,1997,2.4623,4.0102,5.3899,2.4151000000000002,20.351000000000003,0.7778,2.0300000000000002,11.606100000000001,2.8291,0.3705,18.230600000000003
Americas,,1998,2.6759,3.8089000000000004,5.8726,2.5519000000000003,20.317600000000002,0.7963,2.1034,11.406500000000001,2.8989000000000003,0.3543,18.457800000000002
Americas,,1999,2.7024,4.1732000000000005,5.7818000000000005,2.4348,20.805500000000002,0.8338,2.4959000000000002,11.907200000000001,3.041,0.3332,19.562900000000003
Americas,,2000,2.666,4.1472,5.8536,2.4749000000000003,21.924100000000003,0.8235,2.2451000000000003,12.2558,2.9287,0.26880000000000004,17.846700000000002
Americas,,2001,2.4652000000000003,4.4494,5.9284,2.6274,21.0076,0.8206,1.0486,12.450800000000001,2.6091,0.2953,19.532700000000002
Americas,,2002,2.2175000000000002,4.4989,5.7289,2.5561000000000003,21.2042,0.8921,1.3523,13.077200000000001,2.3791,0.3053,20.0887
Americas,,2003,2.6405000000000003,4.4552000000000005,6.2799000000000005,2.5436,21.566000000000003,0.9077000000000001,1.6559000000000001,12.7393,2.8296,0.33290000000000003,20.7318
Americas,,2004,2.7515,4.6431000000000004,6.8525,2.4982,22.1504,0.8387,2.4,12.972000000000001,3.2583,0.3426,20.8964
Americas,,2005,2.7553,4.4728,6.5999,2.5969,21.857400000000002,0.9193,2.2196000000000002,12.675600000000001,3.104,0.3316,21.3396
Americas,,2006,2.593,4.8828000000000005,6.4505,2.6301,22.4253,0.9638000000000001,1.8996000000000002,13.042300000000001,2.986,0.3406,21.342100000000002
Americas,,2007,2.6268000000000002,4.922000000000001,6.8881000000000006,2.8058,22.327,0.9322,2.0112,13.1281,2.7987,0.3357,21.2117
Americas,,2008,2.9530000000000003,5.1294,6.820600000000001,2.726,22.4252,0.9892000000000001,2.0854,12.921100000000001,3.1901,0.3442,21.4283
Americas,,2009,2.7918000000000003,5.1928,7.153700000000001,2.5377,22.730700000000002,0.9601000000000001,2.1969000000000003,12.6635,3.2085000000000004,0.3785,22.608900000000002
Americas,,2010,3.0299,5.047000000000001,7.087700000000001,2.8896,26.113400000000002,0.9903000000000001,2.1062000000000003,12.648200000000001,3.334,0.395,22.8294
Americas,,2011,3.0478,5.3605,6.8059,2.833,26.5359,0.9741000000000001,2.3274,13.133000000000001,3.3086,0.4456,22.953300000000002
Americas,,2012,3.0576000000000003,5.5036000000000005,6.169700000000001,2.5297,27.419800000000002,1.0538,2.1474,12.1212,3.0136000000000003,0.40230000000000005,23.7982
Americas,,2013,3.2408,5.5331,7.3451,2.8354,27.058600000000002,1.0186,2.6729000000000003,12.6941,3.6187,0.39630000000000004,23.8946
Americas,,2014,2.9224,5.713900000000001,7.716,2.943,27.947200000000002,1.0519,2.2476000000000003,13.3252,3.2603,0.43,24.643700000000003
Americas,,2015,2.8825000000000003,5.9355,7.799600000000001,3.0818000000000003,27.8888,1.0613000000000001,2.0186,13.2889,3.3441,0.4425,24.9695
Americas,,2016,3.467,5.8833,8.236500000000001,3.1077000000000004,28.2616,1.0224,2.6507,13.0836,3.8128,0.4068,24.781200000000002
Americas,,2017,3.1893000000000002,5.9901,8.4338,3.2366,29.127000000000002,1.0977000000000001,2.2263,12.7382,3.6446,0.4707,24.963
Americas,,2018,3.1828000000000003,6.3261,8.1818,3.1656,29.5241,1.0988,2.3277,12.7658,3.6562,0.4843,25.372400000000003
Angola,AGO,1961,1.1111,1.1600000000000001,0.8113,,5,0.4783,,3.5714,,0.25,8.75
Angola,AGO,1962,1.1111,1.2105000000000001,0.8113,,5,0.5043,,3.1875,,0.25,9.25
Angola,AGO,1963,1.1111,1.25,0.7692,,5.319100000000001,0.5217,,3.25,,0.21430000000000002,9.090900000000001
Angola,AGO,1964,0.9286000000000001,1.3,0.8654000000000001,,5.8824000000000005,0.525,,3.3000000000000003,,0.21430000000000002,9.318200000000001
Angola,AGO,1965,1.1111,1.3913,0.9375,,5.7034,0.5043,,3.3333000000000004,,0.2857,8.75
Angola,AGO,1966,1.1,1.3636000000000001,0.7917000000000001,,5.7034,0.5378000000000001,,3.3333000000000004,,0.21430000000000002,8.75
Angola,AGO,1967,1.35,1.4865000000000002,0.76,,5.8935,0.5319,,3.3889,,0.2857,8.875
Angola,AGO,1968,1.35,0.6885,0.7827000000000001,,6.0837,0.5319,,3.4333,,0.25,8.875
Angola,AGO,1969,0.9430000000000001,1.063,0.9,,6.2963000000000005,0.5292,,3.5333,,0.15,8.333300000000001
Angola,AGO,1970,0.8546,1.198,0.912,,6.2963000000000005,0.625,,3.5556,,0.11130000000000001,10
Angola,AGO,1971,0.913,1.2632,0.7776000000000001,,6.2963000000000005,0.5833,,3.5556,,0.2457,10
Angola,AGO,1972,1.1592,0.9249,0.7547,,6.2963000000000005,0.5833,,3.5556,,0.2857,8.333300000000001
Angola,AGO,1973,0.8867,1.3205,0.7288,,6.4815000000000005,0.6,,3.6744000000000003,,0.2333,10
Angola,AGO,1974,1.3065,1.1186,0.6667000000000001,,6.4815000000000005,0.6,,3.625,,0.2381,10.6667
Angola,AGO,1975,1,1.3333000000000002,0.75,,5.9259,0.5833,,3.5526,,0.2381,8.333300000000001
Angola,AGO,1976,1,1,0.75,,6.4815000000000005,0.5833,,3.6111,,0.1429,10
Angola,AGO,1977,0.7692,1,0.5833,,7.2727,0.5417000000000001,,3.6111,,0.1429,9.333300000000001
Angola,AGO,1978,0.5882000000000001,1,0.6667000000000001,,6.3636,0.36360000000000003,,3.6111,,0.1053,10
Angola,AGO,1979,0.5333,0.9286000000000001,0.5,,7.2727,0.3985,,3.3824,,0.1053,10
Angola,AGO,1980,0.5833,0.9167000000000001,0.6,,7.2727,0.3925,,3.3824,,0.1053,9.333300000000001
Angola,AGO,1981,0.6316,0.9091,0.4167,,7.2727,0.36360000000000003,,3.3824,,0.1053,9.1667
Angola,AGO,1982,0.625,0.9091,0.4167,,7.2727,0.33330000000000004,,3.4118,,0.1053,9.1667
Angola,AGO,1983,0.625,0.8889,0.45830000000000004,,7.2727,0.30770000000000003,,3.3714,,0.1053,9.333300000000001
Angola,AGO,1984,0.625,0.8889,0.4333,,7.2727,0.2857,,3.4324000000000003,,0.055600000000000004,9.1667
Angola,AGO,1985,0.625,0.8333,0.4167,,7.2727,0.2857,,3.4250000000000003,,0.055600000000000004,9
Angola,AGO,1986,0.8,0.8333,0.35000000000000003,,7.2727,0.2733,,3.4878,,0.055600000000000004,9.1667
Angola,AGO,1987,0.8,0.6667000000000001,0.3529,,7.2727,0.2733,,3.5,,0.055600000000000004,9.333300000000001
Angola,AGO,1988,0.8,0.6667000000000001,0.3,,7.2727,0.2727,,3.75,,0.055600000000000004,9.333300000000001
Angola,AGO,1989,0.8,0.75,0.2358,,4,0.2727,,4,,0.055600000000000004,9.1667
Angola,AGO,1990,0.7995,0.9512,0.2736,,4,0.2727,,4.1177,,0.0522,10.219100000000001
Angola,AGO,1991,0.8,1,0.40130000000000005,,4,0.2727,,4.0295000000000005,,0.07980000000000001,4.4256
Angola,AGO,1992,0.8,0.9142,0.3778,,4,0.2667,,4.2295,,0.09090000000000001,5.3719
Angola,AGO,1993,0.8862,0.8,0.2627,,7,0.39130000000000004,,4.2295,,0.07730000000000001,6.6658
Angola,AGO,1994,1,0.875,0.24630000000000002,,9,0.5192,,5.8596,,0.07690000000000001,8.5177
Angola,AGO,1995,1.1865,1.4615,0.3517,,7.6942,0.4,,5.1000000000000005,,0.07680000000000001,9.6774
Angola,AGO,1996,1.3758000000000001,1.75,0.6993,,7,0.35350000000000004,,4.8077000000000005,,0.0772,9.4193
Angola,AGO,1997,1.5529000000000002,2,0.5959,,6.8571,0.3759,,4.4205000000000005,,0.0719,9.7277
Angola,AGO,1998,1.7143000000000002,2,0.7396,,6.2872,0.40230000000000005,,5.5728,,0.0787,9.6875
Angola,AGO,1999,1.7391,1.4235,0.6361,,5.459700000000001,0.3563,,5.9821,,0.06670000000000001,9.6667
Angola,AGO,2000,1.7025000000000001,1.3454000000000002,0.5745,0.2333,2.9885,0.3855,,8.2992,,0.09090000000000001,9.6774
Angola,AGO,2001,1.6667,1.3701,0.5754,0.25,4.2552,0.40040000000000003,,9.407200000000001,,0.0955,12.280700000000001
Angola,AGO,2002,1.5485,1.3198,0.6706000000000001,0.2857,4.2754,0.3793,,11.007100000000001,,0.09050000000000001,15
Angola,AGO,2003,1.3879000000000001,1.3768,0.7559,0.325,4.5212,0.401,,9.5667,,0.09090000000000001,19.1176
Angola,AGO,2004,1.2412,1.1584,0.5404,0.36000000000000004,2.015,0.2286,,12.560500000000001,,0.1029,17.7778
Angola,AGO,2005,1.086,0.6977,0.6736000000000001,0.3793,2.3646000000000003,0.3109,,11.7628,,0.1067,18.4615
Angola,AGO,2006,1,0.49470000000000003,0.4687,0.42860000000000004,5.2148,0.26530000000000004,,11.7201,,0.11080000000000001,18.965500000000002
Angola,AGO,2007,1,0.5143,0.5091,0.6883,6.2138,0.2467,,11.5387,,0.11800000000000001,21.482200000000002
Angola,AGO,2008,1,0.5084000000000001,0.7946000000000001,0.8575,8.5085,0.33190000000000003,,14.8084,,0.1228,17.9816
Angola,AGO,2009,1,0.6028,0.6614,0.4449,8.6509,0.3598,,15.1759,,0.1275,18.6627
Angola,AGO,2010,1.0526,0.7403000000000001,0.7200000000000001,0.4446,8.7425,0.36160000000000003,,15.5782,,0.1321,18.8335
Angola,AGO,2011,1.0959,0.8914000000000001,0.7376,0.5294,8.1366,0.38570000000000004,,13.3649,,0.1363,25.2608
Angola,AGO,2012,1.1294,0.7703,0.777,0.1641,6.9381,0.17470000000000002,,10.0073,,0.16,25.8443
Angola,AGO,2013,0.9399000000000001,1.2744,0.9467000000000001,0.4405,6.3303,0.398,,14.0517,,0.1608,24.4507
Angola,AGO,2014,0.7629,1.4064,1.0386,0.5840000000000001,6.3239,0.5103,,10.106,,0.1535,27.4359
Angola,AGO,2015,1.0745,1.5068000000000001,1.1234,0.6513,6.2866,0.5132,,10.1331,,0.151,28.3019
Angola,AGO,2016,1.0796000000000001,0.8062,0.8717,0.43870000000000003,5.9429,0.4329,,10.959900000000001,,0.1549,28.7118
Angola,AGO,2017,1.0866,0.9572,0.8467,0.438,6.1845,0.3906,,11.5016,,0.1582,28.149900000000002
Angola,AGO,2018,1.0935000000000001,0.7175,0.8555,0.4385,6.138,0.3961,,11.1065,,0.1615,28.387900000000002
Antigua and Barbuda,ATG,1961,,,,,,,,3.3333000000000004,,,
Antigua and Barbuda,ATG,1962,,,,,,,,3,,,
Antigua and Barbuda,ATG,1963,,,,,,,,2.8000000000000003,,,
Antigua and Barbuda,ATG,1964,,,,,,,,2.6667,,,
Antigua and Barbuda,ATG,1965,,,,,,,,2.5714,,,
Antigua and Barbuda,ATG,1966,,,2.5,,,,,2.5,,,1.6667
Antigua and Barbuda,ATG,1967,,,2.25,,,,,2.5,,,1.3333000000000002
Antigua and Barbuda,ATG,1968,,,2.5,,,,,2.8571,,,1.25
Antigua and Barbuda,ATG,1969,,,2.25,,,,,3.75,,,1.2
Antigua and Barbuda,ATG,1970,,,2.4,,,,,4,,,1.5
Antigua and Barbuda,ATG,1971,,,2.2857000000000003,,,,,3.2432000000000003,,,1.125
Antigua and Barbuda,ATG,1972,,,2.3000000000000003,,,,,3.725,,,1.1111
Antigua and Barbuda,ATG,1973,,,2,,,,,3.8333000000000004,,,1.3333000000000002
Antigua and Barbuda,ATG,1974,,,2.0556,,,,,2.25,,,1.0667
Antigua and Barbuda,ATG,1975,,,1.875,,,,,2.5333,,,1.2
Antigua and Barbuda,ATG,1976,,,1.8214000000000001,,,,,2.5882,,,1.1500000000000001
Antigua and Barbuda,ATG,1977,,,1.6667,,,,,2.2,,,1.2222
Antigua and Barbuda,ATG,1978,,,1.75,,,,,4.1667000000000005,,,11.600000000000001
Antigua and Barbuda,ATG,1979,,,1.9200000000000002,,,,,4.3,,,12.6667
Antigua and Barbuda,ATG,1980,,,1.7059,,,,,3.9167,,,14
Antigua and Barbuda,ATG,1981,,,1.8,,,,,5.631600000000001,,,14.277800000000001
Antigua and Barbuda,ATG,1982,,,1.7879,,,,,5.6667000000000005,,,14.0889
Antigua and Barbuda,ATG,1983,,,1.7895,,,,,4.4,,,9.4
Antigua and Barbuda,ATG,1984,,,1.7059,,,,,5,,,10
Antigua and Barbuda,ATG,1985,,,1.9000000000000001,,,,,5.5,,,8.75
Antigua and Barbuda,ATG,1986,,,1.9048,,,,,5.5556,,,8.75
Antigua and Barbuda,ATG,1987,,,1.9200000000000002,,,,,5.1667000000000005,,,8.75
Antigua and Barbuda,ATG,1988,,,2.0357000000000003,,,,,4.625,,,10.5
Antigua and Barbuda,ATG,1989,,,2.1429,,,,,5,,,11.1111
Antigua and Barbuda,ATG,1990,,,2.3810000000000002,,,,,5,,,12
Antigua and Barbuda,ATG,1991,,,1.8333000000000002,,,,,5,,,10.833300000000001
Antigua and Barbuda,ATG,1992,,,1.7136,,,,,4.745,,,11.3358
Antigua and Barbuda,ATG,1993,,,1.6901000000000002,,,,,4.6929,,,11.3201
Antigua and Barbuda,ATG,1994,,,1.6684,,,,,4.6408000000000005,,,11.341800000000001
Antigua and Barbuda,ATG,1995,,,1.6071,,,,,4.4444,,,11.440700000000001
Antigua and Barbuda,ATG,1996,,,1.639,,,,,4.5564,,,11.5385
Antigua and Barbuda,ATG,1997,,,1.6342,,,,,4.5479,,,11.416500000000001
Antigua and Barbuda,ATG,1998,,,1.6318000000000001,,,,,4.5254,,,11.428600000000001
Antigua and Barbuda,ATG,1999,,,1.6317000000000002,,,,,4.5054,,,11.333300000000001
Antigua and Barbuda,ATG,2000,,,1.6,,,,,4.5311,,,11.428600000000001
Antigua and Barbuda,ATG,2001,,,1.6149,,,,,4.472700000000001,,,11.25
Antigua and Barbuda,ATG,2002,,,1.5625,,,,,4.5,,,11.1111
Antigua and Barbuda,ATG,2003,,,1.5714000000000001,,,,,4,,,11.0526
Antigua and Barbuda,ATG,2004,,,1.5789,,,,,4.1667000000000005,,,11
Antigua and Barbuda,ATG,2005,,,1.5974000000000002,,,,,4.3377,,,10.5645
Antigua and Barbuda,ATG,2006,,,1.625,,,,,4,,,10.3589
Antigua and Barbuda,ATG,2007,,,1.6014000000000002,,,,,4.4627,,,10.1348
Antigua and Barbuda,ATG,2008,,,1.619,,,,,4.6136,,,9.633000000000001
Antigua and Barbuda,ATG,2009,,,1.5902,,,,,4.742,,,9.3147
Antigua and Barbuda,ATG,2010,,,1.5859,,,,,4.8684,,,8.9847
Antigua and Barbuda,ATG,2011,,,1.5974000000000002,,,,,4.9958,,,8.6454
Antigua and Barbuda,ATG,2012,,,1.5953000000000002,,,,,5.75,,,7.1429
Antigua and Barbuda,ATG,2013,,,1.5931000000000002,,,,,5.2208000000000006,,,7.9454
Antigua and Barbuda,ATG,2014,,,1.5804,,,,,5.3674,,,7.6315
Antigua and Barbuda,ATG,2015,,,1.5811000000000002,,,,,5.518000000000001,,,7.231400000000001
Antigua and Barbuda,ATG,2016,,,1.5873000000000002,,,,,5.645300000000001,,,6.8742
Antigua and Barbuda,ATG,2017,,,1.5856000000000001,,,,,5.7557,,,6.548
Antigua and Barbuda,ATG,2018,,,1.5839,,,,,5.8707,,,6.221900000000001
Argentina,ARG,1961,1.2950000000000002,3.2391,1.7672,0.9765,10.211,1.0601,1.0443,12.581000000000001,1.0789,,24.268800000000002
Argentina,ARG,1962,1.5222,3.4357,1.8936000000000002,1.1628,8.2576,1.0686,1.2461,12.154300000000001,0.9559000000000001,,23.625
Argentina,ARG,1963,1.5751000000000002,3.4073,1.6481000000000001,0.9802000000000001,8.7699,1.1498000000000002,1.4160000000000001,12.118500000000001,1.4674,,21.400000000000002
Argentina,ARG,1964,1.8353000000000002,3.5172000000000003,1.8010000000000002,1.1457000000000002,8.3457,0.9611000000000001,1.0484,11.5481,1.4948000000000001,,26.200000000000003
Argentina,ARG,1965,1.3212000000000002,3.9423000000000004,1.6785,1.0352000000000001,12.217,1.0226,1.717,11.1282,1.0529,,21.7647
Argentina,ARG,1966,1.1982000000000002,3.5324,2.1499,1.1600000000000001,9.002500000000001,1.0518,1.6615,11.5625,1.0665,,27.305300000000003
Argentina,ARG,1967,1.2595,3.5096000000000003,2.4663,1.1857,11.0138,0.9510000000000001,1.1272,11.913400000000001,1.185,,32.404
Argentina,ARG,1968,0.9833000000000001,3.9958,1.9421000000000002,1.0891,9.8431,0.5965,0.8104,11.0449,1.0319,,25.4095
Argentina,ARG,1969,1.3523,3.9429000000000003,1.9291,1.1277000000000001,11.5387,0.5628000000000001,1.1765,11.8815,1.2473,,33.1529
Argentina,ARG,1970,1.3294000000000001,3.9941,2.3299000000000003,1.032,12.3156,0.9564,0.9306000000000001,11.2674,1.0303,,34.9125
