Entity,Code,Year,Arable land needed to produce a fixed quantity of crops ((1.0 = 1961))
Bahrain,BHR,1991,2.244006719
Bahrain,BHR,1992,1.969709154
Bahrain,BHR,1993,1.836540865
Bahrain,BHR,1994,1.588585018
Bahrain,BHR,1995,1.333212374
Bahrain,BHR,1996,1.330556813
Bahrain,BHR,1997,1.342590901
Bahrain,BHR,1998,1.147766323
Bahrain,BHR,1999,1.312142857
Bahrain,BHR,2000,1.333575318
Bahrain,BHR,2001,1.373714713
Bahrain,BHR,2002,1.545970966
Bahrain,BHR,2003,1.275564178
Bahrain,BHR,2004,1.167213809
Bahrain,BHR,2005,1.285364431
Bahrain,BHR,2006,0.889217159
Bahrain,BHR,2007,0.926607818
Bahrain,BHR,2008,0.806143719
Bahrain,BHR,2009,0.915470868
Bahrain,BHR,2010,1.085476872
Bahrain,BHR,2011,1.116081261
Bahrain,BHR,2012,1.116399202
Bahrain,BHR,2013,1.124944981
Bahrain,BHR,2014,1.1294841
Bangladesh,BGD,1961,1
Bangladesh,BGD,1962,1.063088932
Bangladesh,BGD,1963,0.935545476
Bangladesh,BGD,1964,0.94227494
Bangladesh,BGD,1965,0.938782165
Bangladesh,BGD,1966,0.993774441
Bangladesh,BGD,1967,0.872107628
Bangladesh,BGD,1968,0.862324033
Bangladesh,BGD,1969,0.816516838
Bangladesh,BGD,1970,0.872649703
Bangladesh,BGD,1971,0.969097142
Bangladesh,BGD,1972,1.003490607
Bangladesh,BGD,1973,0.897014171
Bangladesh,BGD,1974,0.948792539
Bangladesh,BGD,1975,0.850587893
Bangladesh,BGD,1976,0.896348423
Bangladesh,BGD,1977,0.82691543
Bangladesh,BGD,1978,0.809944475
Bangladesh,BGD,1979,0.826231013
Bangladesh,BGD,1980,0.776884864
Bangladesh,BGD,1981,0.782743052
Bangladesh,BGD,1982,0.750998191
Bangladesh,BGD,1983,0.732901827
Bangladesh,BGD,1984,0.737379001
Bangladesh,BGD,1985,0.704669787
Bangladesh,BGD,1986,0.695950073
Bangladesh,BGD,1987,0.711662051
Bangladesh,BGD,1988,0.734189224
Bangladesh,BGD,1989,0.664845718
Bangladesh,BGD,1990,0.654792974
Bangladesh,BGD,1991,0.634819197
Bangladesh,BGD,1992,0.577015707
Bangladesh,BGD,1993,0.576560819
Bangladesh,BGD,1994,0.599073799
Bangladesh,BGD,1995,0.578165859
Bangladesh,BGD,1996,0.543488882
Bangladesh,BGD,1997,0.540693636
Bangladesh,BGD,1998,0.525628619
Bangladesh,BGD,1999,0.45651519
Bangladesh,BGD,2000,0.419742231
Bangladesh,BGD,2001,0.428299838
Bangladesh,BGD,2002,0.415049428
Bangladesh,BGD,2003,0.403543162
Bangladesh,BGD,2004,0.410742054
Bangladesh,BGD,2005,0.34959534
Bangladesh,BGD,2006,0.336503625
Bangladesh,BGD,2007,0.315014465
Bangladesh,BGD,2008,0.290908876
Bangladesh,BGD,2009,0.288475365
Bangladesh,BGD,2010,0.270098015
Bangladesh,BGD,2011,0.258888999
Bangladesh,BGD,2012,0.25781757
Bangladesh,BGD,2013,0.252934084
Bangladesh,BGD,2014,0.244724973
Barbados,BRB,1961,1
Barbados,BRB,1962,0.957817515
Barbados,BRB,1963,0.832602631
Barbados,BRB,1964,0.938324926
Barbados,BRB,1965,0.823113994
Barbados,BRB,1966,0.911278145
Barbados,BRB,1967,0.780912123
Barbados,BRB,1968,0.996148485
Barbados,BRB,1969,1.080359629
Barbados,BRB,1970,0.946599742
Barbados,BRB,1971,1.089199053
Barbados,BRB,1972,1.246362844
Barbados,BRB,1973,1.307573788
Barbados,BRB,1974,1.438400424
Barbados,BRB,1975,1.569315227
Barbados,BRB,1976,1.478575706
Barbados,BRB,1977,1.304684122
Barbados,BRB,1978,1.462176277
Barbados,BRB,1979,1.282502952
Barbados,BRB,1980,1.121680228
Barbados,BRB,1981,1.371842797
Barbados,BRB,1982,1.579446318
Barbados,BRB,1983,1.730406525
Barbados,BRB,1984,1.621410233
Barbados,BRB,1985,1.688973195
Barbados,BRB,1986,1.498151928
Barbados,BRB,1987,1.855239787
Barbados,BRB,1988,1.865178571
Barbados,BRB,1989,2.201086076
Barbados,BRB,1990,2.067057391
Barbados,BRB,1991,2.09383192
Barbados,BRB,1992,2.274074694
Barbados,BRB,1993,2.541124731
Barbados,BRB,1994,2.55836081
Barbados,BRB,1995,2.48576659
Barbados,BRB,1996,1.992004694
Barbados,BRB,1997,2.05190782
Barbados,BRB,1998,2.390160183
Barbados,BRB,1999,2.038079371
Barbados,BRB,2000,1.978680928
Barbados,BRB,2001,2.37452784
Barbados,BRB,2002,2.234776169
Barbados,BRB,2003,2.277616697
Barbados,BRB,2004,2.310235839
Barbados,BRB,2005,2.014522277
Barbados,BRB,2006,2.323861243
Barbados,BRB,2007,2.298204614
Barbados,BRB,2008,2.654922693
Barbados,BRB,2009,2.371057651
Barbados,BRB,2010,2.728067238
Barbados,BRB,2011,2.336725594
Barbados,BRB,2012,2.4745444
Barbados,BRB,2013,3.038808187
Barbados,BRB,2014,2.999748956
Belize,BLZ,1961,1
Belize,BLZ,1962,1.226628895
Belize,BLZ,1963,1.144030277
Belize,BLZ,1964,0.90637022
Belize,BLZ,1965,0.85037155
Belize,BLZ,1966,0.739572096
Belize,BLZ,1967,0.652315255
Belize,BLZ,1968,0.571557593
Belize,BLZ,1969,0.641408387
Belize,BLZ,1970,0.585865945
Belize,BLZ,1971,0.57549176
Belize,BLZ,1972,0.551522099
Belize,BLZ,1973,0.52987703
Belize,BLZ,1974,0.478156647
Belize,BLZ,1975,0.53100911
Belize,BLZ,1976,0.573835668
Belize,BLZ,1977,0.465940941
Belize,BLZ,1978,0.407346635
Belize,BLZ,1979,0.452224813
Belize,BLZ,1980,0.40614057
Belize,BLZ,1981,0.420530361
Belize,BLZ,1982,0.39211749
Belize,BLZ,1983,0.434966806
Belize,BLZ,1984,0.435537479
Belize,BLZ,1985,0.413424816
Belize,BLZ,1986,0.41356256
Belize,BLZ,1987,0.402569065
Belize,BLZ,1988,0.431515586
Belize,BLZ,1989,0.401440593
Belize,BLZ,1990,0.371404064
Belize,BLZ,1991,0.396520147
Belize,BLZ,1992,0.338017174
Belize,BLZ,1993,0.315138282
Belize,BLZ,1994,0.35203252
Belize,BLZ,1995,0.33375603
Belize,BLZ,1996,0.298522653
Belize,BLZ,1997,0.29422007
Belize,BLZ,1998,0.304460558
Belize,BLZ,1999,0.282452707
Belize,BLZ,2000,0.254500037
Belize,BLZ,2001,0.260052851
Belize,BLZ,2002,0.31751519
Belize,BLZ,2003,0.302930359
Belize,BLZ,2004,0.255754692
Belize,BLZ,2005,0.261663041
Belize,BLZ,2006,0.241221787
Belize,BLZ,2007,0.263299628
Belize,BLZ,2008,0.264929026
Belize,BLZ,2009,0.281118819
Belize,BLZ,2010,0.293233286
Belize,BLZ,2011,0.318157771
Belize,BLZ,2012,0.276120867
Belize,BLZ,2013,0.303221289
Belize,BLZ,2014,0.294342188
Benin,BEN,1961,1
Benin,BEN,1962,1.127241735
Benin,BEN,1963,1.160840515
Benin,BEN,1964,1.126683085
Benin,BEN,1965,1.100729412
Benin,BEN,1966,1.202629734
Benin,BEN,1967,1.113445553
Benin,BEN,1968,1.035057644
Benin,BEN,1969,1.16325564
Benin,BEN,1970,1.111811842
Benin,BEN,1971,1.13111413
Benin,BEN,1972,1.149163327
Benin,BEN,1973,1.147200678
Benin,BEN,1974,1.312318511
Benin,BEN,1975,1.406753006
Benin,BEN,1976,1.205087112
Benin,BEN,1977,1.288090816
Benin,BEN,1978,1.16803477
Benin,BEN,1979,1.113129889
Benin,BEN,1980,1.244787427
Benin,BEN,1981,1.316466272
Benin,BEN,1982,1.309294303
Benin,BEN,1983,1.318767242
Benin,BEN,1984,0.967545526
Benin,BEN,1985,0.98715415
Benin,BEN,1986,0.877526104
Benin,BEN,1987,1.066538554
Benin,BEN,1988,0.837685673
Benin,BEN,1989,0.807115713
Benin,BEN,1990,0.757365298
Benin,BEN,1991,0.681825076
Benin,BEN,1992,0.690988636
Benin,BEN,1993,0.616652825
Benin,BEN,1994,0.62185557
Benin,BEN,1995,0.592864579
Benin,BEN,1996,0.570278926
Benin,BEN,1997,0.580826818
Benin,BEN,1998,0.607687233
Benin,BEN,1999,0.597631012
Benin,BEN,2000,0.571194511
Benin,BEN,2001,0.592446372
Benin,BEN,2002,0.560803522
Benin,BEN,2003,0.56583509
Benin,BEN,2004,0.558940815
Benin,BEN,2005,0.576284585
Benin,BEN,2006,0.59402055
Benin,BEN,2007,0.569711209
Benin,BEN,2008,0.49293075
Benin,BEN,2009,0.471113943
Benin,BEN,2010,0.471552179
Benin,BEN,2011,0.434145898
Benin,BEN,2012,0.431376124
Benin,BEN,2013,0.401183337
Benin,BEN,2014,0.370908701
Bermuda,BMU,1961,1
Bermuda,BMU,1962,0.860478625
Bermuda,BMU,1963,0.723339844
Bermuda,BMU,1964,0.911182187
Bermuda,BMU,1965,0.856994099
Bermuda,BMU,1966,0.887597364
Bermuda,BMU,1967,0.996368039
Bermuda,BMU,1968,0.766558576
Bermuda,BMU,1969,0.974263416
Bermuda,BMU,1970,0.628493042
Bermuda,BMU,1971,0.936646434
Bermuda,BMU,1972,1.049744898
Bermuda,BMU,1973,0.813717592
Bermuda,BMU,1974,0.744272508
Bermuda,BMU,1975,0.747477126
Bermuda,BMU,1976,0.725796969
Bermuda,BMU,1977,0.764554088
Bermuda,BMU,1978,0.735210429
Bermuda,BMU,1979,0.728652938
Bermuda,BMU,1980,0.813241107
Bermuda,BMU,1981,0.776198128
Bermuda,BMU,1982,0.740305171
Bermuda,BMU,1983,0.743575157
Bermuda,BMU,1984,0.782209237
Bermuda,BMU,1985,0.746171927
Bermuda,BMU,1986,0.754276986
Bermuda,BMU,1987,0.760160099
Bermuda,BMU,1988,0.685579415
Bermuda,BMU,1989,0.58304471
Bermuda,BMU,1990,0.59836816
Bermuda,BMU,1991,0.588043823
Bermuda,BMU,1992,0.589353915
Bermuda,BMU,1993,0.587919357
Bermuda,BMU,1994,0.585194354
Bermuda,BMU,1995,0.745621099
Bermuda,BMU,1996,0.834685598
Bermuda,BMU,1997,0.773253993
Bermuda,BMU,1998,0.735770339
Bermuda,BMU,1999,0.716344294
Bermuda,BMU,2000,0.705227078
Bermuda,BMU,2001,0.694775349
Bermuda,BMU,2002,0.783477893
Bermuda,BMU,2003,0.729322568
Bermuda,BMU,2004,0.736868285
Bermuda,BMU,2005,0.75182704
Bermuda,BMU,2006,0.733656894
Bermuda,BMU,2007,0.700624291
Bermuda,BMU,2008,0.51748952
Bermuda,BMU,2009,0.489018486
Bermuda,BMU,2010,0.493054939
Bermuda,BMU,2011,0.486960905
Bermuda,BMU,2012,0.463246331
Bermuda,BMU,2013,0.480308663
Bermuda,BMU,2014,0.479976672
Bhutan,BTN,1961,1
Bhutan,BTN,1962,0.969210174
Bhutan,BTN,1963,0.940870695
Bhutan,BTN,1964,0.916455696
Bhutan,BTN,1965,0.893275756
Bhutan,BTN,1966,0.872551973
Bhutan,BTN,1967,0.85051395
Bhutan,BTN,1968,0.829799427
Bhutan,BTN,1969,0.810296586
Bhutan,BTN,1970,0.873006303
Bhutan,BTN,1971,0.852220439
Bhutan,BTN,1972,0.834145064
Bhutan,BTN,1973,0.815774648
Bhutan,BTN,1974,0.835105316
Bhutan,BTN,1975,0.816875153
Bhutan,BTN,1976,0.834983181
Bhutan,BTN,1977,0.816733255
Bhutan,BTN,1978,0.795058339
Bhutan,BTN,1979,0.807675145
Bhutan,BTN,1980,0.785151199
Bhutan,BTN,1981,0.720260187
Bhutan,BTN,1982,0.745679954
Bhutan,BTN,1983,0.785190726
Bhutan,BTN,1984,0.706698081
Bhutan,BTN,1985,0.764324718
Bhutan,BTN,1986,0.74678997
Bhutan,BTN,1987,0.661166536
Bhutan,BTN,1988,0.795046729
Bhutan,BTN,1989,0.743280587
Bhutan,BTN,1990,0.630885913
Bhutan,BTN,1991,0.61404115
Bhutan,BTN,1992,0.61481365
Bhutan,BTN,1993,0.624474394
Bhutan,BTN,1994,0.630936819
Bhutan,BTN,1995,0.639081016
Bhutan,BTN,1996,0.666711389
Bhutan,BTN,1997,0.68952381
Bhutan,BTN,1998,0.710874378
Bhutan,BTN,1999,0.611155862
Bhutan,BTN,2000,0.485337549
Bhutan,BTN,2001,0.49500462
Bhutan,BTN,2002,0.49900031
Bhutan,BTN,2003,0.468526454
Bhutan,BTN,2004,0.580670051
Bhutan,BTN,2005,0.450686795
Bhutan,BTN,2006,0.384726315
Bhutan,BTN,2007,0.344828165
Bhutan,BTN,2008,0.323792487
Bhutan,BTN,2009,0.331084943
Bhutan,BTN,2010,0.309505577
Bhutan,BTN,2011,0.254677199
Bhutan,BTN,2012,0.279717756
Bhutan,BTN,2013,0.304362492
Bhutan,BTN,2014,0.296555135
Bolivia,BOL,1961,1
Bolivia,BOL,1962,0.964451314
Bolivia,BOL,1963,0.890430836
Bolivia,BOL,1964,0.88269807
Bolivia,BOL,1965,0.857997254
Bolivia,BOL,1966,0.847145085
Bolivia,BOL,1967,0.836342977
Bolivia,BOL,1968,0.777581033
Bolivia,BOL,1969,0.808740887
Bolivia,BOL,1970,0.793812154
Bolivia,BOL,1971,0.769375271
Bolivia,BOL,1972,0.73737294
Bolivia,BOL,1973,0.671291399
Bolivia,BOL,1974,0.676745488
Bolivia,BOL,1975,0.652199592
Bolivia,BOL,1976,0.670190557
Bolivia,BOL,1977,0.71912895
Bolivia,BOL,1978,0.74222022
Bolivia,BOL,1979,0.774513122
Bolivia,BOL,1980,0.760646575
Bolivia,BOL,1981,0.747636677
Bolivia,BOL,1982,0.735215606
Bolivia,BOL,1983,1.08127782
Bolivia,BOL,1984,0.798558667
Bolivia,BOL,1985,0.684363168
Bolivia,BOL,1986,0.660275742
Bolivia,BOL,1987,0.650636886
Bolivia,BOL,1988,0.641487187
Bolivia,BOL,1989,0.635187258
Bolivia,BOL,1990,0.633316998
Bolivia,BOL,1991,0.580961594
Bolivia,BOL,1992,0.618569991
Bolivia,BOL,1993,0.585289885
Bolivia,BOL,1994,0.586649218
Bolivia,BOL,1995,0.585334598
Bolivia,BOL,1996,0.578997954
Bolivia,BOL,1997,0.607674997
Bolivia,BOL,1998,0.614297569
Bolivia,BOL,1999,0.627834083
Bolivia,BOL,2000,0.597790973
Bolivia,BOL,2001,0.578935444
Bolivia,BOL,2002,0.582398136
Bolivia,BOL,2003,0.577671289
Bolivia,BOL,2004,0.605446441
Bolivia,BOL,2005,0.601734648
Bolivia,BOL,2006,0.607585968
Bolivia,BOL,2007,0.649980034
Bolivia,BOL,2008,0.670963683
Bolivia,BOL,2009,0.587754994
Bolivia,BOL,2010,0.605777831
Bolivia,BOL,2011,0.597001969
Bolivia,BOL,2012,0.525694462
Bolivia,BOL,2013,0.501434381
Bolivia,BOL,2014,0.48769967
Botswana,BWA,1961,1
Botswana,BWA,1962,1.578105263
Botswana,BWA,1963,1.484356436
Botswana,BWA,1964,1.358955765
Botswana,BWA,1965,1.405158371
Botswana,BWA,1966,1.306692222
Botswana,BWA,1967,1.050725247
Botswana,BWA,1968,1.284798592
Botswana,BWA,1969,1.07584638
Botswana,BWA,1970,1.439890203
Botswana,BWA,1971,0.801235416
Botswana,BWA,1972,0.925500483
Botswana,BWA,1973,1.145616474
Botswana,BWA,1974,0.77227821
Botswana,BWA,1975,0.885157318
Botswana,BWA,1976,0.694850944
Botswana,BWA,1977,0.794513176
Botswana,BWA,1978,0.909083376
Botswana,BWA,1979,1.060384856
Botswana,BWA,1980,0.904882021
Botswana,BWA,1981,0.858504124
Botswana,BWA,1982,1.011798112
Botswana,BWA,1983,1.072406174
Botswana,BWA,1984,1.151440951
Botswana,BWA,1985,1.058457328
Botswana,BWA,1986,1.041871609
Botswana,BWA,1987,1.066019655
Botswana,BWA,1988,0.740185885
Botswana,BWA,1989,0.780120814
Botswana,BWA,1990,0.831369331
Botswana,BWA,1991,0.59134301
Botswana,BWA,1992,0.618562078
Botswana,BWA,1993,0.736496259
Botswana,BWA,1994,0.762285786
Botswana,BWA,1995,0.697535919
Botswana,BWA,1996,0.58555459
Botswana,BWA,1997,0.598438121
Botswana,BWA,1998,0.522112434
Botswana,BWA,1999,0.509534657
Botswana,BWA,2000,0.693319127
Botswana,BWA,2001,0.371724721
Botswana,BWA,2002,0.435665596
Botswana,BWA,2003,0.331354798
Botswana,BWA,2004,0.390172269
Botswana,BWA,2005,0.450977414
Botswana,BWA,2006,0.41410028
Botswana,BWA,2007,0.440168392
Botswana,BWA,2008,0.611617726
Botswana,BWA,2009,0.681359085
Botswana,BWA,2010,0.509937598
Botswana,BWA,2011,0.545428086
Botswana,BWA,2012,0.598980391
Botswana,BWA,2013,0.640018445
Botswana,BWA,2014,0.808106943
Brazil,BRA,1961,1
Brazil,BRA,1962,1.025270619
Brazil,BRA,1963,1.103997247
Brazil,BRA,1964,1.16285674
Brazil,BRA,1965,1.007476859
Brazil,BRA,1966,1.138706779
Brazil,BRA,1967,1.069579929
Brazil,BRA,1968,1.138958738
Brazil,BRA,1969,1.14365212
Brazil,BRA,1970,1.185290697
Brazil,BRA,1971,1.161227874
Brazil,BRA,1972,1.153786366
Brazil,BRA,1973,1.255400657
Brazil,BRA,1974,1.191989049
Brazil,BRA,1975,1.209385131
Brazil,BRA,1976,1.206854555
Brazil,BRA,1977,1.125243419
Brazil,BRA,1978,1.176936074
Brazil,BRA,1979,1.151332963
Brazil,BRA,1980,1.043458175
Brazil,BRA,1981,1.010885775
Brazil,BRA,1982,1.015435826
Brazil,BRA,1983,1.043458175
Brazil,BRA,1984,0.950744088
Brazil,BRA,1985,0.850087439
Brazil,BRA,1986,0.957728952
Brazil,BRA,1987,0.869606459
Brazil,BRA,1988,0.861238256
Brazil,BRA,1989,0.827525548
Brazil,BRA,1990,0.904987103
Brazil,BRA,1991,0.914710659
Brazil,BRA,1992,0.854780124
Brazil,BRA,1993,0.878059159
Brazil,BRA,1994,0.816503723
Brazil,BRA,1995,0.874488489
Brazil,BRA,1996,0.923181334
Brazil,BRA,1997,0.865336099
Brazil,BRA,1998,0.854922544
Brazil,BRA,1999,0.803630454
Brazil,BRA,2000,0.786084811
Brazil,BRA,2001,0.752047585
Brazil,BRA,2002,0.740699579
Brazil,BRA,2003,0.7133449
Brazil,BRA,2004,0.727440453
Brazil,BRA,2005,0.744094552
Brazil,BRA,2006,0.711096396
Brazil,BRA,2007,0.641909671
Brazil,BRA,2008,0.607998408
Brazil,BRA,2009,0.624200839
Brazil,BRA,2010,0.585188258
Brazil,BRA,2011,0.563289389
Brazil,BRA,2012,0.586000853
Brazil,BRA,2013,0.570869342
Brazil,BRA,2014,0.591826351
British Virgin Islands,VGB,1961,1
British Virgin Islands,VGB,1962,0.445070423
British Virgin Islands,VGB,1963,0.401015228
British Virgin Islands,VGB,1966,0.054323534
British Virgin Islands,VGB,1967,0.046165084
British Virgin Islands,VGB,1968,0.046165084
British Virgin Islands,VGB,1969,0.046704109
British Virgin Islands,VGB,1970,0.047051817
British Virgin Islands,VGB,1971,0.039924195
British Virgin Islands,VGB,1972,0.038711258
British Virgin Islands,VGB,1973,0.036485394
British Virgin Islands,VGB,1974,0.035783037
British Virgin Islands,VGB,1975,0.033137584
British Virgin Islands,VGB,1976,0.032267946
British Virgin Islands,VGB,1977,0.030829268
British Virgin Islands,VGB,1978,0.029359844
British Virgin Islands,VGB,1979,0.028161483
British Virgin Islands,VGB,1980,0.025954825
British Virgin Islands,VGB,1981,0.024547503
British Virgin Islands,VGB,1982,0.035827664
British Virgin Islands,VGB,1983,0.035556222
British Virgin Islands,VGB,1984,0.034865759
British Virgin Islands,VGB,1985,0.034611172
British Virgin Islands,VGB,1986,0.033655212
British Virgin Islands,VGB,1987,0.033693489
British Virgin Islands,VGB,1988,0.032859619
British Virgin Islands,VGB,1989,0.04361428
British Virgin Islands,VGB,1990,0.076071257
British Virgin Islands,VGB,1991,0.039954482
British Virgin Islands,VGB,1992,0.035941765
British Virgin Islands,VGB,1993,0.034143706
British Virgin Islands,VGB,1994,0.03479793
British Virgin Islands,VGB,1995,0.033840223
British Virgin Islands,VGB,1996,0.033085541
British Virgin Islands,VGB,1997,0.032480214
British Virgin Islands,VGB,1998,0.031990281
British Virgin Islands,VGB,1999,0.016293699
British Virgin Islands,VGB,2000,0.016185208
British Virgin Islands,VGB,2001,0.016097809
British Virgin Islands,VGB,2002,0.016017843
British Virgin Islands,VGB,2003,0.01606344
British Virgin Islands,VGB,2004,0.015961208
British Virgin Islands,VGB,2005,0.015782639
British Virgin Islands,VGB,2006,0.015659068
British Virgin Islands,VGB,2007,0.01544779
British Virgin Islands,VGB,2008,0.01487899
British Virgin Islands,VGB,2009,0.014452982
British Virgin Islands,VGB,2010,0.014008334
British Virgin Islands,VGB,2011,0.01356456
British Virgin Islands,VGB,2012,0.0126562
British Virgin Islands,VGB,2013,0.012768709
British Virgin Islands,VGB,2014,0.013465144
Brunei,BRN,1961,1
Brunei,BRN,1962,1.027115952
Brunei,BRN,1963,1.155308831
Brunei,BRN,1964,1.177702615
Brunei,BRN,1965,1.357678464
Brunei,BRN,1966,2.07257326
Brunei,BRN,1967,1.895783889
Brunei,BRN,1968,2.017456544
Brunei,BRN,1969,1.737397646
Brunei,BRN,1970,1.764029618
Brunei,BRN,1971,1.394270753
Brunei,BRN,1972,1.422086082
Brunei,BRN,1973,1.10645319
Brunei,BRN,1974,0.895272943
Brunei,BRN,1975,0.894653622
Brunei,BRN,1976,1.042131921
Brunei,BRN,1977,1.246111493
Brunei,BRN,1978,1.253704473
Brunei,BRN,1979,1.220738943
Brunei,BRN,1980,0.961584761
Brunei,BRN,1981,0.967338652
Brunei,BRN,1982,0.937681259
Brunei,BRN,1983,0.876209834
Brunei,BRN,1984,0.975118483
Brunei,BRN,1985,1.270299345
Brunei,BRN,1986,1.200026511
Brunei,BRN,1987,1.232930815
Brunei,BRN,1988,1.138837638
Brunei,BRN,1989,1.197909315
Brunei,BRN,1990,0.74290169
Brunei,BRN,1991,0.751286307
Brunei,BRN,1992,0.782996021
Brunei,BRN,1993,0.70926042
Brunei,BRN,1994,0.685417929
Brunei,BRN,1995,0.628069932
Brunei,BRN,1996,0.597163588
Brunei,BRN,1997,0.618543318
Brunei,BRN,1998,0.648124284
Brunei,BRN,1999,0.55458221
Brunei,BRN,2000,0.49758162
Brunei,BRN,2001,0.485155413
Brunei,BRN,2002,0.47562257
Brunei,BRN,2003,0.455428111
Brunei,BRN,2004,0.407315756
Brunei,BRN,2005,0.455703212
Brunei,BRN,2006,0.505471803
Brunei,BRN,2007,0.758546531
Brunei,BRN,2008,0.74204918
Brunei,BRN,2009,0.965653333
Brunei,BRN,2010,0.936000827
Brunei,BRN,2011,0.906478422
Brunei,BRN,2012,0.888245683
Brunei,BRN,2013,1.105966575
Brunei,BRN,2014,1.127790512
Bulgaria,BGR,1961,1
Bulgaria,BGR,1962,0.87249377
Bulgaria,BGR,1963,0.825479249
Bulgaria,BGR,1964,0.804864225
Bulgaria,BGR,1965,0.780088566
Bulgaria,BGR,1966,0.669538393
Bulgaria,BGR,1967,0.708358461
Bulgaria,BGR,1968,0.707993818
Bulgaria,BGR,1969,0.67381714
Bulgaria,BGR,1970,0.689641529
Bulgaria,BGR,1971,0.688987024
Bulgaria,BGR,1972,0.649786214
Bulgaria,BGR,1973,0.655878047
Bulgaria,BGR,1974,0.698711613
Bulgaria,BGR,1975,0.664647244
Bulgaria,BGR,1976,0.607041661
Bulgaria,BGR,1977,0.688715951
Bulgaria,BGR,1978,0.642410686
Bulgaria,BGR,1979,0.623803944
Bulgaria,BGR,1980,0.661488608
Bulgaria,BGR,1981,0.588603532
Bulgaria,BGR,1982,0.546092893
Bulgaria,BGR,1983,0.64990776
Bulgaria,BGR,1984,0.571994757
Bulgaria,BGR,1985,0.755951552
Bulgaria,BGR,1986,0.626331675
Bulgaria,BGR,1987,0.683517788
Bulgaria,BGR,1988,0.678323698
Bulgaria,BGR,1989,0.626674329
Bulgaria,BGR,1990,0.701760626
Bulgaria,BGR,1991,0.725808695
Bulgaria,BGR,1992,0.87110578
Bulgaria,BGR,1993,1.19289338
Bulgaria,BGR,1994,0.991371895
Bulgaria,BGR,1995,0.863697396
Bulgaria,BGR,1996,1.271399422
Bulgaria,BGR,1997,1.072276496
Bulgaria,BGR,1998,0.945733412
Bulgaria,BGR,1999,0.965018756
Bulgaria,BGR,2000,1.100199297
Bulgaria,BGR,2001,0.953390074
Bulgaria,BGR,2002,0.865710165
Bulgaria,BGR,2003,0.980171747
Bulgaria,BGR,2004,0.763348873
Bulgaria,BGR,2005,0.988695837
Bulgaria,BGR,2006,0.904829582
Bulgaria,BGR,2007,1.293535177
Bulgaria,BGR,2008,0.799084945
Bulgaria,BGR,2009,0.873671613
Bulgaria,BGR,2010,0.771949862
Bulgaria,BGR,2011,0.772615881
Bulgaria,BGR,2012,0.87870674
Bulgaria,BGR,2013,0.706483122
Bulgaria,BGR,2014,0.724371282
Burkina Faso,BFA,1961,1
Burkina Faso,BFA,1962,0.879443101
Burkina Faso,BFA,1963,0.884019648
Burkina Faso,BFA,1964,0.790707289
Burkina Faso,BFA,1965,0.829091073
Burkina Faso,BFA,1966,0.785072668
Burkina Faso,BFA,1967,0.760486143
Burkina Faso,BFA,1968,0.699598157
Burkina Faso,BFA,1969,0.72845023
Burkina Faso,BFA,1970,0.735820397
Burkina Faso,BFA,1971,0.808356841
Burkina Faso,BFA,1972,0.840416723
Burkina Faso,BFA,1973,0.915901916
Burkina Faso,BFA,1974,0.767720278
Burkina Faso,BFA,1975,0.686494531
Burkina Faso,BFA,1976,0.780918793
Burkina Faso,BFA,1977,0.789280903
Burkina Faso,BFA,1978,0.725941942
Burkina Faso,BFA,1979,0.697592301
Burkina Faso,BFA,1980,0.782795553
Burkina Faso,BFA,1981,0.69351687
Burkina Faso,BFA,1982,0.701368503
Burkina Faso,BFA,1983,0.718918487
Burkina Faso,BFA,1984,0.722034536
Burkina Faso,BFA,1985,0.560743213
Burkina Faso,BFA,1986,0.476603341
Burkina Faso,BFA,1987,0.550886999
