Entity,Code,Year,Cereal yield (tonnes per hectare),Nitrogen fertilizer use (kilograms per hectare)
Austria,AUT,1982,4.7788,
Austria,AUT,1983,4.7555000000000005,
Austria,AUT,1984,5.0914,
Austria,AUT,1985,5.2694,
Austria,AUT,1986,4.8249,
Austria,AUT,1987,4.9629,
Austria,AUT,1988,5.546,
Austria,AUT,1989,5.2897,
Austria,AUT,1990,5.5773,
Austria,AUT,1991,5.4565,
Austria,AUT,1992,5.1527,
Austria,AUT,1993,5.0888,
Austria,AUT,1994,5.3917,
Austria,AUT,1995,5.502000000000001,
Austria,AUT,1996,5.391,
Austria,AUT,1997,5.9009,
Austria,AUT,1998,5.6753,
Austria,AUT,1999,5.926900000000001,
Austria,AUT,2000,5.4039,
Austria,AUT,2001,5.8562,
Austria,AUT,2002,5.831,117.43
Austria,AUT,2003,5.2554,205.95
Austria,AUT,2004,6.495500000000001,66.49
Austria,AUT,2005,6.133100000000001,70.34
Austria,AUT,2006,5.7218,67.27
Austria,AUT,2007,5.8441,57.22
Austria,AUT,2008,6.807300000000001,58.6
Austria,AUT,2009,6.149500000000001,55.6
Austria,AUT,2010,5.9031,60.28
Austria,AUT,2011,7.0567,60.48
Austria,AUT,2012,6.0029,74.63
Austria,AUT,2013,5.8468,76.49
Austria,AUT,2014,7.0467,81.66
Austria,AUT,2015,6.1981,85.31
Austria,AUT,2016,7.2464,83.49
Austria,AUT,2017,6.2606,81.92
Austria,AUT,2018,6.16,
Azerbaijan,AZE,1992,2.1139,
Azerbaijan,AZE,1993,1.6179000000000001,
Azerbaijan,AZE,1994,1.6227,
Azerbaijan,AZE,1995,1.5070000000000001,
Azerbaijan,AZE,1996,1.6084,
Azerbaijan,AZE,1997,1.6694,
Azerbaijan,AZE,1998,1.5811000000000002,
Azerbaijan,AZE,1999,2.08,
Azerbaijan,AZE,2000,2.3352,
Azerbaijan,AZE,2001,2.6007000000000002,
Azerbaijan,AZE,2002,2.6232,7.63
Azerbaijan,AZE,2003,2.6041000000000003,6.1
Azerbaijan,AZE,2004,2.5888,9.52
Azerbaijan,AZE,2005,2.5931,8.51
Azerbaijan,AZE,2006,2.5993,9.87
Azerbaijan,AZE,2007,2.6674,8.07
Azerbaijan,AZE,2008,2.7415000000000003,14.21
Azerbaijan,AZE,2009,2.6067,9.17
Azerbaijan,AZE,2010,2.0206,6.07
Azerbaijan,AZE,2011,2.4844,10.65
Azerbaijan,AZE,2012,2.6597,12.94
Azerbaijan,AZE,2013,2.6923,11.78
Azerbaijan,AZE,2014,2.3436,17.57
Azerbaijan,AZE,2015,3.0836,1.96
Azerbaijan,AZE,2016,3.0051,11.77
Azerbaijan,AZE,2017,2.9422,3.7
Azerbaijan,AZE,2018,3.0137,
Bahamas,BHS,1961,0.6667000000000001,
Bahamas,BHS,1962,0.8333,
Bahamas,BHS,1963,0.8333,
Bahamas,BHS,1964,0.8929,
Bahamas,BHS,1965,0.9091,
Bahamas,BHS,1966,0.9149,
Bahamas,BHS,1967,0.9375,
Bahamas,BHS,1968,0.9400000000000001,
Bahamas,BHS,1969,0.9800000000000001,
Bahamas,BHS,1970,0.9808,
Bahamas,BHS,1971,0.9907,
Bahamas,BHS,1972,0.991,
Bahamas,BHS,1973,1,
Bahamas,BHS,1974,1,
Bahamas,BHS,1975,1.0099,
Bahamas,BHS,1976,1.0212,
Bahamas,BHS,1977,1.0306,
Bahamas,BHS,1978,1.1587,
Bahamas,BHS,1979,1.1429,
Bahamas,BHS,1980,1.1413,
Bahamas,BHS,1981,1.1429,
Bahamas,BHS,1982,1.1654,
Bahamas,BHS,1983,1.25,
Bahamas,BHS,1984,1.3333000000000002,
Bahamas,BHS,1985,1.3443,
Bahamas,BHS,1986,1.3443,
Bahamas,BHS,1987,1.3636000000000001,
Bahamas,BHS,1988,1.4000000000000001,
Bahamas,BHS,1989,1.4000000000000001,
Bahamas,BHS,1990,1.5,
Bahamas,BHS,1991,1.6667,
Bahamas,BHS,1992,1.6667,
Bahamas,BHS,1993,1.6,
Bahamas,BHS,1994,1.7931000000000001,
Bahamas,BHS,1995,1.7931000000000001,
Bahamas,BHS,1996,1.7931000000000001,
Bahamas,BHS,1997,1.74,
Bahamas,BHS,1998,1.9842000000000002,
Bahamas,BHS,1999,2.1657,
Bahamas,BHS,2000,2.4762,
Bahamas,BHS,2001,3,
Bahamas,BHS,2002,3.0500000000000003,
Bahamas,BHS,2003,3.4000000000000004,
Bahamas,BHS,2004,3.5500000000000003,
Bahamas,BHS,2005,3.6,
Bahamas,BHS,2006,3.8000000000000003,
Bahamas,BHS,2007,4,
Bahamas,BHS,2008,4.7619,
Bahamas,BHS,2009,6,
Bahamas,BHS,2010,7.5333000000000006,
Bahamas,BHS,2011,7.3085,
Bahamas,BHS,2012,7.340400000000001,58.05
Bahamas,BHS,2013,7.413200000000001,40.82
Bahamas,BHS,2014,7.5003,46.31
Bahamas,BHS,2015,8.352500000000001,55.25
Bahamas,BHS,2016,8.732700000000001,55.25
Bahamas,BHS,2017,9.081800000000001,55.25
Bahamas,BHS,2018,8.7223,
Bangladesh,BGD,1961,1.6811,
Bangladesh,BGD,1962,1.514,
Bangladesh,BGD,1963,1.7494,
Bangladesh,BGD,1964,1.6918,
Bangladesh,BGD,1965,1.6700000000000002,
Bangladesh,BGD,1966,1.5708,
Bangladesh,BGD,1967,1.6815,
Bangladesh,BGD,1968,1.7279,
Bangladesh,BGD,1969,1.7247000000000001,
Bangladesh,BGD,1970,1.6662000000000001,
Bangladesh,BGD,1971,1.5831000000000002,
Bangladesh,BGD,1972,1.5545,
Bangladesh,BGD,1973,1.7852000000000001,
Bangladesh,BGD,1974,1.7084000000000001,
Bangladesh,BGD,1975,1.8316000000000001,
Bangladesh,BGD,1976,1.7690000000000001,
Bangladesh,BGD,1977,1.9237000000000002,
Bangladesh,BGD,1978,1.9269,
Bangladesh,BGD,1979,1.8709,
Bangladesh,BGD,1980,2.0058000000000002,
Bangladesh,BGD,1981,1.9375,
Bangladesh,BGD,1982,1.9979,
Bangladesh,BGD,1983,2.2056,
Bangladesh,BGD,1984,2.1346000000000003,
Bangladesh,BGD,1985,2.1485000000000003,
Bangladesh,BGD,1986,2.1466000000000003,
Bangladesh,BGD,1987,2.2021,
Bangladesh,BGD,1988,2.2358000000000002,
Bangladesh,BGD,1989,2.5003,
Bangladesh,BGD,1990,2.4906,
Bangladesh,BGD,1991,2.5858000000000003,
Bangladesh,BGD,1992,2.6257,
Bangladesh,BGD,1993,2.6477,
Bangladesh,BGD,1994,2.4759,
Bangladesh,BGD,1995,2.5932,
Bangladesh,BGD,1996,2.6942,
Bangladesh,BGD,1997,2.6824000000000003,
Bangladesh,BGD,1998,2.8653,
Bangladesh,BGD,1999,3.1164,
Bangladesh,BGD,2000,3.3844000000000003,
Bangladesh,BGD,2001,3.311,
Bangladesh,BGD,2002,3.395,123.28
Bangladesh,BGD,2003,3.4793000000000003,109
Bangladesh,BGD,2004,3.4394,109.37
Bangladesh,BGD,2005,3.6816,114.03
Bangladesh,BGD,2006,3.7614,126.6
Bangladesh,BGD,2007,4.0209,120.99
Bangladesh,BGD,2008,4.1025,148.73
Bangladesh,BGD,2009,4.176,133.72
Bangladesh,BGD,2010,4.2883000000000004,135.03
Bangladesh,BGD,2011,4.3528,149.49
Bangladesh,BGD,2012,4.3958,132.6
Bangladesh,BGD,2013,4.5086,130.67
Bangladesh,BGD,2014,4.540900000000001,144.75
Bangladesh,BGD,2015,4.5604000000000005,154.28
Bangladesh,BGD,2016,4.601,136.41
Bangladesh,BGD,2017,4.706,144.45
Bangladesh,BGD,2018,4.7907,
Barbados,BRB,1961,1.8842,
Barbados,BRB,1962,2.5112,
Barbados,BRB,1963,1.883,
Barbados,BRB,1964,1.7887000000000002,
Barbados,BRB,1965,1.8667,
Barbados,BRB,1966,2.075,
Barbados,BRB,1967,2.3256,
Barbados,BRB,1968,2.3754,
Barbados,BRB,1969,2.4027000000000003,
Barbados,BRB,1970,2.4242,
Barbados,BRB,1971,2.3333,
Barbados,BRB,1972,2.7276000000000002,
Barbados,BRB,1973,2.6316,
Barbados,BRB,1974,2.6144000000000003,
Barbados,BRB,1975,2.6144000000000003,
Barbados,BRB,1976,2.6144000000000003,
Barbados,BRB,1977,2.6144000000000003,
Barbados,BRB,1978,2.6144000000000003,
Barbados,BRB,1979,2.6144000000000003,
Barbados,BRB,1980,2.5,
Barbados,BRB,1981,2.5,
Barbados,BRB,1982,2.5,
Barbados,BRB,1983,2.5,
Barbados,BRB,1984,2.7273,
Barbados,BRB,1985,2.5,
Barbados,BRB,1986,2.561,
Barbados,BRB,1987,2.561,
Barbados,BRB,1988,2.619,
Barbados,BRB,1989,2.619,
Barbados,BRB,1990,2.6744000000000003,
Barbados,BRB,1991,2.625,
Barbados,BRB,1992,2.5714,
Barbados,BRB,1993,2.6667,
Barbados,BRB,1994,2.6,
Barbados,BRB,1995,2.75,
Barbados,BRB,1996,2.6667,
Barbados,BRB,1997,2.6,
Barbados,BRB,1998,2.6,
Barbados,BRB,1999,2.6,
Barbados,BRB,2000,2.6087000000000002,
Barbados,BRB,2001,2.6042,
Barbados,BRB,2002,2.6265,39.13
Barbados,BRB,2003,2.6300000000000003,44.87
Barbados,BRB,2004,2.6596,196.86
Barbados,BRB,2005,2.7368,88
Barbados,BRB,2006,2.7,85.71
Barbados,BRB,2007,2.6667,80.5
Barbados,BRB,2008,2.7409000000000003,108.79
Barbados,BRB,2009,2.8271,30.21
Barbados,BRB,2010,2.8842000000000003,33.46
Barbados,BRB,2011,2.9876,65.92
Barbados,BRB,2012,3.2,107.11
Barbados,BRB,2013,2.8333,116.2
Barbados,BRB,2014,2.7,67.04
Barbados,BRB,2015,2.7552000000000003,45.76
Barbados,BRB,2016,2.8871,35.14
Barbados,BRB,2017,2.9000000000000004,67.75
Barbados,BRB,2018,2.9123,
Belarus,BLR,1992,2.7411000000000003,
Belarus,BLR,1993,2.7911,
Belarus,BLR,1994,2.2683,
Belarus,BLR,1995,2.0632,
Belarus,BLR,1996,2.1910000000000003,
Belarus,BLR,1997,2.4057,
Belarus,BLR,1998,1.8899000000000001,
Belarus,BLR,1999,1.5015,
Belarus,BLR,2000,1.9497,
Belarus,BLR,2001,2.0007,
Belarus,BLR,2002,2.4778000000000002,43.08
Belarus,BLR,2003,2.4330000000000003,54.49
Belarus,BLR,2004,2.9861,61.11
Belarus,BLR,2005,2.8485,71.73
Belarus,BLR,2006,2.5505,84.67
Belarus,BLR,2007,2.8809,79.31
Belarus,BLR,2008,3.5497,92.87
Belarus,BLR,2009,3.3679,97.74
Belarus,BLR,2010,2.8083,93.67
Belarus,BLR,2011,3.2414,106.37
Belarus,BLR,2012,3.4791000000000003,98.78
Belarus,BLR,2013,3.0078,94.18
Belarus,BLR,2014,3.7205000000000004,78.91
Belarus,BLR,2015,3.6902000000000004,76.64
Belarus,BLR,2016,3.2073,60.14
Belarus,BLR,2017,3.3587000000000002,69.65
Belarus,BLR,2018,2.7248,
Belgium,BEL,2000,8.0214,
Belgium,BEL,2001,8.2181,
Belgium,BEL,2002,8.5009,177.11
Belgium,BEL,2003,8.530700000000001,178.81
Belgium,BEL,2004,9.1849,170.26
Belgium,BEL,2005,8.6495,167.56
Belgium,BEL,2006,8.3733,162.19
Belgium,BEL,2007,8.6377,177.56
Belgium,BEL,2008,8.8858,157.95
Belgium,BEL,2009,9.71,180.61
Belgium,BEL,2010,9.3481,200.11
Belgium,BEL,2011,9.009,196.71
Belgium,BEL,2012,8.6663,200.39
Belgium,BEL,2013,9.2125,199.71
Belgium,BEL,2014,9.4354,209.57
Belgium,BEL,2015,9.8422,207.98
Belgium,BEL,2016,6.9848,196.96
Belgium,BEL,2017,9.0507,198.43
Belgium,BEL,2018,8.154,
Belgium-Luxembourg,,1961,3.5692000000000004,
Belgium-Luxembourg,,1962,3.9503000000000004,
Belgium-Luxembourg,,1963,3.9335,
Belgium-Luxembourg,,1964,4.1919,
Belgium-Luxembourg,,1965,3.8142,
Belgium-Luxembourg,,1966,2.9273000000000002,
Belgium-Luxembourg,,1967,4.1065000000000005,
Belgium-Luxembourg,,1968,3.8962000000000003,
Belgium-Luxembourg,,1969,3.7108000000000003,
Belgium-Luxembourg,,1970,3.3799,
Belgium-Luxembourg,,1971,4.2189000000000005,
Belgium-Luxembourg,,1972,4.2334000000000005,
Belgium-Luxembourg,,1973,4.6858,
Belgium-Luxembourg,,1974,4.845000000000001,
Belgium-Luxembourg,,1975,3.6568,
Belgium-Luxembourg,,1976,4.0753,
Belgium-Luxembourg,,1977,4.0853,
Belgium-Luxembourg,,1978,4.9026000000000005,
Belgium-Luxembourg,,1979,4.8247,
Belgium-Luxembourg,,1980,4.7417,
Belgium-Luxembourg,,1981,5.016900000000001,
Belgium-Luxembourg,,1982,5.5756000000000006,
Belgium-Luxembourg,,1983,4.855700000000001,
Belgium-Luxembourg,,1984,6.3163,
Belgium-Luxembourg,,1985,5.800000000000001,
Belgium-Luxembourg,,1986,6.2072,
Belgium-Luxembourg,,1987,5.4777000000000005,
Belgium-Luxembourg,,1988,6.1008000000000004,
Belgium-Luxembourg,,1989,6.1583000000000006,
Belgium-Luxembourg,,1990,5.7551000000000005,
Belgium-Luxembourg,,1991,6.368,
Belgium-Luxembourg,,1992,6.2438,
Belgium-Luxembourg,,1993,6.7132000000000005,
Belgium-Luxembourg,,1994,6.7332,
Belgium-Luxembourg,,1995,6.7304,
Belgium-Luxembourg,,1996,8.2702,
Belgium-Luxembourg,,1997,7.5661000000000005,
Belgium-Luxembourg,,1998,7.516,
Belgium-Luxembourg,,1999,8.1335,
Belize,BLZ,1961,0.5964,
Belize,BLZ,1962,0.5988,
Belize,BLZ,1963,0.6948000000000001,
Belize,BLZ,1964,0.6973,
Belize,BLZ,1965,0.742,
Belize,BLZ,1966,0.5509000000000001,
Belize,BLZ,1967,1.0279,
Belize,BLZ,1968,1.1763000000000001,
Belize,BLZ,1969,1.2727000000000002,
Belize,BLZ,1970,1.6287,
Belize,BLZ,1971,1.5291000000000001,
Belize,BLZ,1972,1.4149,
Belize,BLZ,1973,1.8607,
Belize,BLZ,1974,1.3132000000000001,
Belize,BLZ,1975,1.0547,
Belize,BLZ,1976,1.4504000000000001,
Belize,BLZ,1977,1.5922,
Belize,BLZ,1978,1.8519,
Belize,BLZ,1979,1.7112,
Belize,BLZ,1980,1.9886000000000001,
Belize,BLZ,1981,2.0715,
Belize,BLZ,1982,2.0305,
Belize,BLZ,1983,1.8652000000000002,
Belize,BLZ,1984,1.526,
Belize,BLZ,1985,1.5159,
Belize,BLZ,1986,1.7530000000000001,
Belize,BLZ,1987,1.7066000000000001,
Belize,BLZ,1988,1.6866,
Belize,BLZ,1989,1.6124,
Belize,BLZ,1990,2.0138000000000003,
Belize,BLZ,1991,2.4851,
Belize,BLZ,1992,2.2897000000000003,
Belize,BLZ,1993,2.1853000000000002,
Belize,BLZ,1994,1.8981000000000001,
Belize,BLZ,1995,1.9177000000000002,
Belize,BLZ,1996,2.5049,
Belize,BLZ,1997,2.3942,
Belize,BLZ,1998,2.4585,
Belize,BLZ,1999,2.8054,
Belize,BLZ,2000,2.4183,
Belize,BLZ,2001,3.1,
Belize,BLZ,2002,2.4489,119.02
Belize,BLZ,2003,2.8518000000000003,202.88
Belize,BLZ,2004,2.3657,25.43
Belize,BLZ,2005,2.8695,40.28
Belize,BLZ,2006,2.6723000000000003,28.05
Belize,BLZ,2007,2.9395000000000002,25.43
Belize,BLZ,2008,2.4272,16.35
Belize,BLZ,2009,2.6865,55.79
Belize,BLZ,2010,3.2234000000000003,21.31
Belize,BLZ,2011,3.1555,53.28
Belize,BLZ,2012,3.4511000000000003,55.42
Belize,BLZ,2013,3.6156,124.42
Belize,BLZ,2014,3.5946000000000002,161.69
Belize,BLZ,2015,2.8978,146.79
Belize,BLZ,2016,3.1646,140.1
Belize,BLZ,2017,4.2291,111.3
Belize,BLZ,2018,4.0437,
Benin,BEN,1961,0.5461,
Benin,BEN,1962,0.4899,
Benin,BEN,1963,0.5035000000000001,
Benin,BEN,1964,0.5293,
Benin,BEN,1965,0.5515,
Benin,BEN,1966,0.5318,
Benin,BEN,1967,0.5775,
Benin,BEN,1968,0.5738,
Benin,BEN,1969,0.5568000000000001,
Benin,BEN,1970,0.5771000000000001,
Benin,BEN,1971,0.5327000000000001,
Benin,BEN,1972,0.5558000000000001,
Benin,BEN,1973,0.6877,
Benin,BEN,1974,0.7079000000000001,
Benin,BEN,1975,0.7393000000000001,
Benin,BEN,1976,0.7246,
Benin,BEN,1977,0.754,
Benin,BEN,1978,0.7411,
Benin,BEN,1979,0.7209,
Benin,BEN,1980,0.7183,
Benin,BEN,1981,0.6538,
Benin,BEN,1982,0.6495000000000001,
Benin,BEN,1983,0.5999,
Benin,BEN,1984,0.7991,
Benin,BEN,1985,0.8558,
Benin,BEN,1986,0.8362,
Benin,BEN,1987,0.7251000000000001,
Benin,BEN,1988,0.8347,
Benin,BEN,1989,0.8537,
Benin,BEN,1990,0.8479,
Benin,BEN,1991,0.8786,
Benin,BEN,1992,0.9134,
Benin,BEN,1993,0.9192,
Benin,BEN,1994,0.9569000000000001,
Benin,BEN,1995,1.0865,
Benin,BEN,1996,1.0096,
Benin,BEN,1997,1.117,
Benin,BEN,1998,1.0559,
Benin,BEN,1999,1.1626,
Benin,BEN,2000,1.1021,
Benin,BEN,2001,1.0693000000000001,
Benin,BEN,2002,1.1311,8.37
Benin,BEN,2003,1.1487,0.45
Benin,BEN,2004,1.1460000000000001,0.05
Benin,BEN,2005,1.1364,0.14
Benin,BEN,2006,1.1905000000000001,0
Benin,BEN,2007,1.286,0.21
Benin,BEN,2008,1.1587,0.12
Benin,BEN,2009,1.4235,1.87
Benin,BEN,2010,1.2006000000000001,3.9
Benin,BEN,2011,1.5178,1.33
Benin,BEN,2012,1.3732,2.79
Benin,BEN,2013,1.4796,1.48
Benin,BEN,2014,1.4603000000000002,4.34
Benin,BEN,2015,1.3367,0.05
Benin,BEN,2016,1.4559,4.17
Benin,BEN,2017,1.4054,0.01
Benin,BEN,2018,1.4324000000000001,
Bermuda,BMU,2013,,177.56
Bermuda,BMU,2014,,147.37
Bermuda,BMU,2015,,137.17
Bermuda,BMU,2016,,74.21
Bermuda,BMU,2017,,80.27
Bhutan,BTN,1961,1.4408,
Bhutan,BTN,1962,1.4400000000000002,
Bhutan,BTN,1963,1.4388,
Bhutan,BTN,1964,1.4394,
Bhutan,BTN,1965,1.4375,
Bhutan,BTN,1966,1.4377,
Bhutan,BTN,1967,1.4351,
Bhutan,BTN,1968,1.4327,
Bhutan,BTN,1969,1.4352,
Bhutan,BTN,1970,1.4367,
Bhutan,BTN,1971,1.437,
Bhutan,BTN,1972,1.441,
Bhutan,BTN,1973,1.4397,
Bhutan,BTN,1974,1.4426,
Bhutan,BTN,1975,1.4479,
Bhutan,BTN,1976,1.4389,
Bhutan,BTN,1977,1.4444000000000001,
Bhutan,BTN,1978,1.4433,
Bhutan,BTN,1979,1.4342000000000001,
Bhutan,BTN,1980,1.425,
Bhutan,BTN,1981,1.4577,
Bhutan,BTN,1982,1.4453,
Bhutan,BTN,1983,1.429,
Bhutan,BTN,1984,1.4423000000000001,
Bhutan,BTN,1985,1.3861,
Bhutan,BTN,1986,1.3719000000000001,
Bhutan,BTN,1987,1.1819,
Bhutan,BTN,1988,1.0197,
Bhutan,BTN,1989,1.0152,
Bhutan,BTN,1990,1.2798,
Bhutan,BTN,1991,1.0275,
Bhutan,BTN,1992,1.0636,
Bhutan,BTN,1993,1.1642000000000001,
Bhutan,BTN,1994,1.2811000000000001,
Bhutan,BTN,1995,1.3658000000000001,
Bhutan,BTN,1996,1.4675,
Bhutan,BTN,1997,1.5410000000000001,
Bhutan,BTN,1998,1.5595,
Bhutan,BTN,1999,1.5067000000000002,
Bhutan,BTN,2000,1.4379000000000002,
Bhutan,BTN,2001,1.4494,
Bhutan,BTN,2002,1.5490000000000002,6.02
Bhutan,BTN,2003,1.7913000000000001,6.05
Bhutan,BTN,2004,2.9952,4.62
Bhutan,BTN,2005,2.3349,4.77
Bhutan,BTN,2006,2.1997,4.52
Bhutan,BTN,2007,1.9992,5.13
Bhutan,BTN,2008,2.7415000000000003,6.77
Bhutan,BTN,2009,2.1604,14.23
Bhutan,BTN,2010,2.4691,6.07
Bhutan,BTN,2011,2.8017000000000003,7.5
Bhutan,BTN,2012,2.9442,6.89
Bhutan,BTN,2013,2.9417,6.73
Bhutan,BTN,2014,3.1294,7.89
Bhutan,BTN,2015,3.4765,8.17
Bhutan,BTN,2016,3.3775,7.47
Bhutan,BTN,2017,3.3708,7.5
Bhutan,BTN,2018,3.4669000000000003,
Bolivia,BOL,1961,0.9543,
Bolivia,BOL,1962,0.9465,
Bolivia,BOL,1963,0.9455,
Bolivia,BOL,1964,0.7951,
Bolivia,BOL,1965,1.0516,
Bolivia,BOL,1966,1.0131000000000001,
Bolivia,BOL,1967,1.0956000000000001,
Bolivia,BOL,1968,1.0808,
Bolivia,BOL,1969,1.0821,
Bolivia,BOL,1970,1.0564,
Bolivia,BOL,1971,1.1031,
Bolivia,BOL,1972,1.0879,
Bolivia,BOL,1973,1.0915000000000001,
Bolivia,BOL,1974,1.0814000000000001,
Bolivia,BOL,1975,1.1406,
Bolivia,BOL,1976,1.2231,
Bolivia,BOL,1977,1.0383,
Bolivia,BOL,1978,1.0741,
Bolivia,BOL,1979,1.1316000000000002,
Bolivia,BOL,1980,1.1166,
Bolivia,BOL,1981,1.3005,
Bolivia,BOL,1982,1.2533,
Bolivia,BOL,1983,1.0435,
Bolivia,BOL,1984,1.3077,
Bolivia,BOL,1985,1.3364,
Bolivia,BOL,1986,1.2879,
Bolivia,BOL,1987,1.3329,
Bolivia,BOL,1988,1.3210000000000002,
Bolivia,BOL,1989,1.354,
Bolivia,BOL,1990,1.3608,
Bolivia,BOL,1991,1.3581,
Bolivia,BOL,1992,1.3997000000000002,
Bolivia,BOL,1993,1.5370000000000001,
Bolivia,BOL,1994,1.4267,
Bolivia,BOL,1995,1.5612000000000001,
Bolivia,BOL,1996,1.6136000000000001,
Bolivia,BOL,1997,1.3882,
Bolivia,BOL,1998,1.4948000000000001,
Bolivia,BOL,1999,1.3665,
Bolivia,BOL,2000,1.6419000000000001,
Bolivia,BOL,2001,1.7849000000000002,
Bolivia,BOL,2002,1.7124000000000001,1.74
Bolivia,BOL,2003,1.9633,1.67
Bolivia,BOL,2004,1.6187,1.66
Bolivia,BOL,2005,1.927,3.04
Bolivia,BOL,2006,2.1001000000000003,2.12
Bolivia,BOL,2007,1.7633,2.71
Bolivia,BOL,2008,2.0164,3
Bolivia,BOL,2009,2.346,2.96
Bolivia,BOL,2010,2.2673,3.98
Bolivia,BOL,2011,2.0453,4.48
Bolivia,BOL,2012,2.1132,4.14
Bolivia,BOL,2013,1.7179,5.07
Bolivia,BOL,2014,1.9581000000000002,5.07
Bolivia,BOL,2015,2.2802000000000002,4.96
Bolivia,BOL,2016,2.1113,4.29
Bolivia,BOL,2017,1.8456000000000001,3.17
Bolivia,BOL,2018,2.3337000000000003,
Bosnia and Herzegovina,BIH,1992,3.5528,
Bosnia and Herzegovina,BIH,1993,3.504,
Bosnia and Herzegovina,BIH,1994,3.6060000000000003,
Bosnia and Herzegovina,BIH,1995,3.5863,
Bosnia and Herzegovina,BIH,1996,3.5368000000000004,
Bosnia and Herzegovina,BIH,1997,3.5237000000000003,
Bosnia and Herzegovina,BIH,1998,3.4812000000000003,
Bosnia and Herzegovina,BIH,1999,3.7564,
Bosnia and Herzegovina,BIH,2000,2.5502000000000002,
Bosnia and Herzegovina,BIH,2001,3.2017,
Bosnia and Herzegovina,BIH,2002,3.8282000000000003,17.02
Bosnia and Herzegovina,BIH,2003,2.5216000000000003,9.68
Bosnia and Herzegovina,BIH,2004,4.4335,29.92
Bosnia and Herzegovina,BIH,2005,4.2533,22.01
Bosnia and Herzegovina,BIH,2006,4.2908,13.8
Bosnia and Herzegovina,BIH,2007,3.2232000000000003,19.15
Bosnia and Herzegovina,BIH,2008,4.4271,10.66
Bosnia and Herzegovina,BIH,2009,4.5031,57.72
Bosnia and Herzegovina,BIH,2010,3.853,55.28
Bosnia and Herzegovina,BIH,2011,3.7249000000000003,76.02
Bosnia and Herzegovina,BIH,2012,3.0006,91.56
Bosnia and Herzegovina,BIH,2013,4.0269,76.25
Bosnia and Herzegovina,BIH,2014,3.9774000000000003,94.16
Bosnia and Herzegovina,BIH,2015,3.8121,99.5
Bosnia and Herzegovina,BIH,2016,5.1917,76.61
Bosnia and Herzegovina,BIH,2017,3.7321,76.4
Bosnia and Herzegovina,BIH,2018,5.487900000000001,
Botswana,BWA,1961,0.3418,
Botswana,BWA,1962,0.3396,
Botswana,BWA,1963,0.38280000000000003,
Botswana,BWA,1964,0.27590000000000003,
Botswana,BWA,1965,0.32980000000000004,
Botswana,BWA,1966,0.4399,
Botswana,BWA,1967,0.3169,
Botswana,BWA,1968,0.2616,
Botswana,BWA,1969,0.30960000000000004,
Botswana,BWA,1970,0.0632,
Botswana,BWA,1971,0.448,
Botswana,BWA,1972,0.9485,
Botswana,BWA,1973,0.2756,
Botswana,BWA,1974,0.6910000000000001,
Botswana,BWA,1975,0.44620000000000004,
Botswana,BWA,1976,0.6432,
Botswana,BWA,1977,0.4151,
Botswana,BWA,1978,0.2687,
Botswana,BWA,1979,0.1323,
Botswana,BWA,1980,0.23720000000000002,
Botswana,BWA,1981,0.2752,
Botswana,BWA,1982,0.2879,
Botswana,BWA,1983,0.26530000000000004,
Botswana,BWA,1984,0.1507,
Botswana,BWA,1985,0.20070000000000002,
Botswana,BWA,1986,0.1985,
Botswana,BWA,1987,0.1907,
Botswana,BWA,1988,0.37560000000000004,
Botswana,BWA,1989,0.2889,
Botswana,BWA,1990,0.2655,
Botswana,BWA,1991,0.38130000000000003,
Botswana,BWA,1992,0.2887,
Botswana,BWA,1993,0.4243,
Botswana,BWA,1994,0.2238,
Botswana,BWA,1995,0.45840000000000003,
Botswana,BWA,1996,0.3234,
Botswana,BWA,1997,0.2768,
Botswana,BWA,1998,0.2467,
Botswana,BWA,1999,0.2285,
Botswana,BWA,2000,0.1526,
Botswana,BWA,2001,0.5544,
Botswana,BWA,2002,0.3573,
Botswana,BWA,2003,1.2145000000000001,
Botswana,BWA,2004,0.2743,
Botswana,BWA,2005,0.43860000000000005,
Botswana,BWA,2006,0.3724,
Botswana,BWA,2007,0.6392,
Botswana,BWA,2008,0.3608,
Botswana,BWA,2009,0.36360000000000003,42.86
Botswana,BWA,2010,0.37160000000000004,76.39
Botswana,BWA,2011,0.45230000000000004,25.95
Botswana,BWA,2012,0.3672,52.79
Botswana,BWA,2013,0.21760000000000002,77.95
Botswana,BWA,2014,0.3052,52.37
Botswana,BWA,2015,0.9405,80.87
Botswana,BWA,2016,0.39980000000000004,81.43
Botswana,BWA,2017,0.32070000000000004,81.43
Botswana,BWA,2018,0.3774,
Brazil,BRA,1961,1.3463,
Brazil,BRA,1962,1.3815000000000002,
Brazil,BRA,1963,1.3224,
Brazil,BRA,1964,1.2564,
Brazil,BRA,1965,1.4283000000000001,
Brazil,BRA,1966,1.3213000000000001,
Brazil,BRA,1967,1.4022000000000001,
Brazil,BRA,1968,1.3505,
Brazil,BRA,1969,1.3028,
Brazil,BRA,1970,1.4088,
Brazil,BRA,1971,1.2908000000000002,
Brazil,BRA,1972,1.2997,
Brazil,BRA,1973,1.4117000000000002,
Brazil,BRA,1974,1.4558,
Brazil,BRA,1975,1.3588,
Brazil,BRA,1976,1.4446,
Brazil,BRA,1977,1.4525000000000001,
Brazil,BRA,1978,1.2101,
Brazil,BRA,1979,1.3013000000000001,
Brazil,BRA,1980,1.5757,
