Entity,Code,Year,Tractors per 100 sq km arable land,Cereal yield (kilograms per hectare) (kg per hectare),Total population (Gapminder)
Algeria,DZA,1889,,,4485662
Algeria,DZA,1890,,,4525691
Algeria,DZA,1891,,,4566078
Algeria,DZA,1892,,,4606825
Algeria,DZA,1893,,,4647936
Algeria,DZA,1894,,,4689414
Algeria,DZA,1895,,,4731261
Algeria,DZA,1896,,,4773482
Algeria,DZA,1897,,,4816080
Algeria,DZA,1898,,,4859057
Algeria,DZA,1899,,,4902418
Algeria,DZA,1900,,,4946166
Algeria,DZA,1901,,,4990304
Algeria,DZA,1902,,,5034196
Algeria,DZA,1903,,,5079119
Algeria,DZA,1904,,,5124443
Algeria,DZA,1905,,,5170172
Algeria,DZA,1906,,,5216308
Algeria,DZA,1907,,,5261920
Algeria,DZA,1908,,,5308875
Algeria,DZA,1909,,,5356248
Algeria,DZA,1910,,,5404045
Algeria,DZA,1911,,,5451990
Algeria,DZA,1912,,,5500641
Algeria,DZA,1913,,,5556904
Algeria,DZA,1914,,,5620940
Algeria,DZA,1915,,,5692913
Algeria,DZA,1916,,,5765808
Algeria,DZA,1917,,,5839635
Algeria,DZA,1918,,,5913223
Algeria,DZA,1919,,,5988038
Algeria,DZA,1920,,,6063800
Algeria,DZA,1921,,,6140520
Algeria,DZA,1922,,,6218211
Algeria,DZA,1923,,,6296885
Algeria,DZA,1924,,,6376554
Algeria,DZA,1925,,,6457232
Algeria,DZA,1926,,,6538930
Algeria,DZA,1927,,,6621661
Algeria,DZA,1928,,,6705440
Algeria,DZA,1929,,,6790278
Algeria,DZA,1930,,,6876190
Algeria,DZA,1931,,,6963188
Algeria,DZA,1932,,,7051288
Algeria,DZA,1933,,,7140502
Algeria,DZA,1934,,,7230845
Algeria,DZA,1935,,,7322331
Algeria,DZA,1936,,,7414974
Algeria,DZA,1937,,,7508790
Algeria,DZA,1938,,,7603792
Algeria,DZA,1939,,,7699997
Algeria,DZA,1940,,,7797418
Algeria,DZA,1941,,,7896073
Algeria,DZA,1942,,,7995975
Algeria,DZA,1943,,,8097142
Algeria,DZA,1944,,,8199588
Algeria,DZA,1945,,,8303331
Algeria,DZA,1946,,,8408386
Algeria,DZA,1947,,,8514770
Algeria,DZA,1948,,,8622500
Algeria,DZA,1949,,,8731594
Algeria,DZA,1950,,,8872000
Algeria,DZA,1951,,,9023000
Algeria,DZA,1952,,,9186000
Algeria,DZA,1953,,,9364000
Algeria,DZA,1954,,,9560000
Algeria,DZA,1955,,,9774000
Algeria,DZA,1956,,,10006000
Algeria,DZA,1957,,,10254000
Algeria,DZA,1958,,,10514000
Algeria,DZA,1959,,,10783000
Algeria,DZA,1960,,,11058000
Algeria,DZA,2017,,,41389000
Algeria,DZA,2018,,,42228000
Algeria,DZA,2019,,,43053000
American Samoa,ASM,1961,30,,21000
American Samoa,ASM,1962,30,,21000
American Samoa,ASM,1963,50,,22000
American Samoa,ASM,1964,50,,23000
American Samoa,ASM,1965,60,,24000
American Samoa,ASM,1966,100,,24000
American Samoa,ASM,1967,100,,25000
American Samoa,ASM,1968,120,,26000
American Samoa,ASM,1969,120,,27000
American Samoa,ASM,1970,120,,27000
American Samoa,ASM,1971,120,,28000
American Samoa,ASM,1972,120,,29000
American Samoa,ASM,1973,120,,29000
American Samoa,ASM,1974,120,,30000
American Samoa,ASM,1975,120,,30000
American Samoa,ASM,1976,120,,30000
American Samoa,ASM,1977,120,,31000
American Samoa,ASM,1978,120,,31000
American Samoa,ASM,1979,120,,32000
American Samoa,ASM,1980,120,,33000
American Samoa,ASM,1981,110,,34000
American Samoa,ASM,1982,110,,35000
American Samoa,ASM,1983,110,,36000
American Samoa,ASM,1984,110,,38000
American Samoa,ASM,1985,110,,40000
American Samoa,ASM,1986,110,,41000
American Samoa,ASM,1987,110,,43000
American Samoa,ASM,1988,110,,44000
American Samoa,ASM,1989,110,,46000
American Samoa,ASM,1990,110,,47000
American Samoa,ASM,1991,110,,49000
American Samoa,ASM,1992,91.6666666666667,,50000
American Samoa,ASM,1993,91.6666666666667,,51000
American Samoa,ASM,1994,91.6666666666667,,52000
American Samoa,ASM,1995,73.3333333333333,,53000
American Samoa,ASM,1996,55,,54000
American Samoa,ASM,1997,55,,55000
American Samoa,ASM,1998,45.8333333333333,,56000
American Samoa,ASM,1999,44,,57000
American Samoa,ASM,2000,68,,58000
American Samoa,ASM,2001,,,58000
American Samoa,ASM,2002,120,,59000
American Samoa,ASM,2003,107.784431137725,,59000
American Samoa,ASM,2004,,,60000
American Samoa,ASM,2005,,,60000
American Samoa,ASM,2006,,,59000
American Samoa,ASM,2007,,,58000
American Samoa,ASM,2008,,,57000
American Samoa,ASM,2009,,,57000
American Samoa,ASM,2010,,,56000
American Samoa,ASM,2011,,,56000
American Samoa,ASM,2012,,,56000
American Samoa,ASM,2013,,,56000
American Samoa,ASM,2014,,,56000
American Samoa,ASM,2015,,,56000
American Samoa,ASM,2016,,,56000
American Samoa,ASM,1950,,,19000
American Samoa,ASM,1951,,,19000
American Samoa,ASM,1952,,,20000
American Samoa,ASM,1953,,,20000
American Samoa,ASM,1954,,,20000
American Samoa,ASM,1955,,,20000
American Samoa,ASM,1956,,,20000
American Samoa,ASM,1957,,,20000
American Samoa,ASM,1958,,,20000
American Samoa,ASM,1959,,,20000
American Samoa,ASM,1960,,,20000
American Samoa,ASM,2017,,,56000
American Samoa,ASM,2018,,,55000
American Samoa,ASM,2019,,,55000
Andorra,AND,1961,,,14000
Andorra,AND,1962,,,15000
Andorra,AND,1963,,,16000
Andorra,AND,1964,,,17000
Andorra,AND,1965,,,19000
Andorra,AND,1966,,,20000
Andorra,AND,1967,,,21000
Andorra,AND,1968,,,22000
Andorra,AND,1969,,,23000
Andorra,AND,1970,,,24000
Andorra,AND,1971,,,26000
Andorra,AND,1972,,,27000
Andorra,AND,1973,,,28000
Andorra,AND,1974,,,30000
Andorra,AND,1975,,,31000
Andorra,AND,1976,,,32000
Andorra,AND,1977,,,33000
Andorra,AND,1978,,,34000
Andorra,AND,1979,,,35000
Andorra,AND,1980,,,36000
Andorra,AND,1981,,,37000
Andorra,AND,1982,,,39000
Andorra,AND,1983,,,41000
Andorra,AND,1984,,,43000
Andorra,AND,1985,,,45000
Andorra,AND,1986,,,47000
Andorra,AND,1987,,,48000
Andorra,AND,1988,,,50000
Andorra,AND,1989,,,52000
Andorra,AND,1990,,,55000
Andorra,AND,1991,,,57000
Andorra,AND,1992,,,59000
Andorra,AND,1993,,,61000
Andorra,AND,1994,,,63000
Andorra,AND,1995,,,64000
Andorra,AND,1996,,,64000
Andorra,AND,1997,,,64000
Andorra,AND,1998,,,64000
Andorra,AND,1999,,,64000
Andorra,AND,2000,,,65000
Andorra,AND,2001,,,67000
Andorra,AND,2002,,,70000
Andorra,AND,2003,,,73000
Andorra,AND,2004,1416,,76000
Andorra,AND,2005,1412,,79000
Andorra,AND,2006,1491.66666666667,,81000
Andorra,AND,2007,1552.17391304348,,83000
Andorra,AND,2008,1613.63636363636,,84000
Andorra,AND,2009,1534.78260869565,,84000
Andorra,AND,2010,,,84000
Andorra,AND,2011,,,84000
Andorra,AND,2012,,,82000
Andorra,AND,2013,,,81000
Andorra,AND,2014,,,79000
Andorra,AND,2015,,,78000
Andorra,AND,2016,,,77000
Andorra,AND,1800,,,2654
Andorra,AND,1801,,,2654
Andorra,AND,1802,,,2654
Andorra,AND,1803,,,2654
Andorra,AND,1804,,,2654
Andorra,AND,1805,,,2654
Andorra,AND,1806,,,2654
Andorra,AND,1807,,,2654
Andorra,AND,1808,,,2654
Andorra,AND,1809,,,2654
Andorra,AND,1810,,,2654
Andorra,AND,1811,,,2655
Andorra,AND,1812,,,2656
Andorra,AND,1813,,,2659
Andorra,AND,1814,,,2662
Andorra,AND,1815,,,2667
Andorra,AND,1816,,,2672
Andorra,AND,1817,,,2677
Andorra,AND,1818,,,2684
Andorra,AND,1819,,,2692
Andorra,AND,1820,,,2700
Andorra,AND,1821,,,2710
Andorra,AND,1822,,,2720
Andorra,AND,1823,,,2731
Andorra,AND,1824,,,2743
Andorra,AND,1825,,,2756
Andorra,AND,1826,,,2770
Andorra,AND,1827,,,2785
Andorra,AND,1828,,,2801
Andorra,AND,1829,,,2817
Andorra,AND,1830,,,2835
Andorra,AND,1831,,,2854
Andorra,AND,1832,,,2872
Andorra,AND,1833,,,2891
Andorra,AND,1834,,,2910
Andorra,AND,1835,,,2929
Andorra,AND,1836,,,2948
Andorra,AND,1837,,,2968
Andorra,AND,1838,,,2987
Andorra,AND,1839,,,3007
Andorra,AND,1840,,,3026
Andorra,AND,1841,,,3046
Andorra,AND,1842,,,3066
Andorra,AND,1843,,,3086
Andorra,AND,1844,,,3106
Andorra,AND,1845,,,3127
Andorra,AND,1846,,,3147
Andorra,AND,1847,,,3168
Andorra,AND,1848,,,3188
Andorra,AND,1849,,,3209
Andorra,AND,1850,,,3230
Andorra,AND,1851,,,3250
Andorra,AND,1852,,,3270
Andorra,AND,1853,,,3290
Andorra,AND,1854,,,3311
Andorra,AND,1855,,,3331
Andorra,AND,1856,,,3352
Andorra,AND,1857,,,3373
Andorra,AND,1858,,,3393
Andorra,AND,1859,,,3414
Andorra,AND,1860,,,3435
Andorra,AND,1861,,,3457
Andorra,AND,1862,,,3478
Andorra,AND,1863,,,3500
Andorra,AND,1864,,,3521
Andorra,AND,1865,,,3543
Andorra,AND,1866,,,3565
Andorra,AND,1867,,,3587
Andorra,AND,1868,,,3609
Andorra,AND,1869,,,3631
Andorra,AND,1870,,,3654
Andorra,AND,1871,,,3676
Andorra,AND,1872,,,3699
Andorra,AND,1873,,,3721
Andorra,AND,1874,,,3744
Andorra,AND,1875,,,3768
Andorra,AND,1876,,,3791
Andorra,AND,1877,,,3814
Andorra,AND,1878,,,3837
Andorra,AND,1879,,,3861
Andorra,AND,1880,,,3885
Andorra,AND,1881,,,3908
Andorra,AND,1882,,,3933
Andorra,AND,1883,,,3957
Andorra,AND,1884,,,3981
Andorra,AND,1885,,,4005
Andorra,AND,1886,,,4030
Andorra,AND,1887,,,4055
Andorra,AND,1888,,,4080
Andorra,AND,1889,,,4105
Andorra,AND,1890,,,4130
Andorra,AND,1891,,,4156
Andorra,AND,1892,,,4182
Andorra,AND,1893,,,4207
Andorra,AND,1894,,,4233
Andorra,AND,1895,,,4260
Andorra,AND,1896,,,4286
Andorra,AND,1897,,,4312
Andorra,AND,1898,,,4339
Andorra,AND,1899,,,4366
Andorra,AND,1900,,,4393
Andorra,AND,1901,,,4420
Andorra,AND,1902,,,4447
Andorra,AND,1903,,,4474
Andorra,AND,1904,,,4502
Andorra,AND,1905,,,4530
Andorra,AND,1906,,,4558
Andorra,AND,1907,,,4585
Andorra,AND,1908,,,4614
Andorra,AND,1909,,,4642
Andorra,AND,1910,,,4671
Andorra,AND,1911,,,4699
Andorra,AND,1912,,,4728
Andorra,AND,1913,,,4758
Andorra,AND,1914,,,4787
Andorra,AND,1915,,,4817
Andorra,AND,1916,,,4846
Andorra,AND,1917,,,4876
Andorra,AND,1918,,,4909
Andorra,AND,1919,,,4941
Andorra,AND,1920,,,4973
Andorra,AND,1921,,,5006
Andorra,AND,1922,,,5038
Andorra,AND,1923,,,5071
Andorra,AND,1924,,,5105
Andorra,AND,1925,,,5138
Andorra,AND,1926,,,5172
Andorra,AND,1927,,,5206
Andorra,AND,1928,,,5240
Andorra,AND,1929,,,5274
Andorra,AND,1930,,,5308
Andorra,AND,1931,,,5343
Andorra,AND,1932,,,5378
Andorra,AND,1933,,,5413
Andorra,AND,1934,,,5449
Andorra,AND,1935,,,5484
Andorra,AND,1936,,,5520
Andorra,AND,1937,,,5556
Andorra,AND,1938,,,5593
Andorra,AND,1939,,,5629
Andorra,AND,1940,,,5666
Andorra,AND,1941,,,5703
Andorra,AND,1942,,,5741
Andorra,AND,1943,,,5778
Andorra,AND,1944,,,5816
Andorra,AND,1945,,,5854
Andorra,AND,1946,,,5892
Andorra,AND,1947,,,5931
Andorra,AND,1948,,,5970
Andorra,AND,1949,,,6009
Andorra,AND,1950,,,6000
Andorra,AND,1951,,,7000
Andorra,AND,1952,,,7000
Andorra,AND,1953,,,8000
Andorra,AND,1954,,,9000
Andorra,AND,1955,,,9000
Andorra,AND,1956,,,10000
Andorra,AND,1957,,,11000
Andorra,AND,1958,,,12000
Andorra,AND,1959,,,12000
Andorra,AND,1960,,,13000
Andorra,AND,2017,,,77000
Andorra,AND,2018,,,77000
Andorra,AND,2019,,,77000
Angola,AGO,1961,2.99625468164794,828,5531000
Angola,AGO,1962,6.09259259259259,830.3,5608000
Angola,AGO,1963,7.35294117647059,798.4,5679000
Angola,AGO,1964,10.2436363636364,875.8,5735000
Angola,AGO,1965,10.8303249097473,932,5771000
Angola,AGO,1966,13.3178571428571,824.3,5781000
Angola,AGO,1967,15.9010600706714,814.6,5774000
Angola,AGO,1968,18.5314685314685,805.7,5772000
Angola,AGO,1969,22.0689655172414,898.9,5804000
Angola,AGO,1970,24.5275862068966,911.3,5890000
Angola,AGO,1971,27.9586206896552,805.7,6041000
Angola,AGO,1972,,780.3,6249000
Angola,AGO,1973,,764,6497000
Angola,AGO,1974,,712.6,6762000
Angola,AGO,1975,,773.9,7024000
Angola,AGO,1976,,775.5,7280000
Angola,AGO,1977,,603.1,7534000
Angola,AGO,1978,,667.1,7791000
Angola,AGO,1979,,509.2,8058000
Angola,AGO,1980,,617.9,8341000
Angola,AGO,1981,,451.1,8640000
Angola,AGO,1982,,450.6,8953000
Angola,AGO,1983,,484.6,9278000
Angola,AGO,1984,,466,9615000
Angola,AGO,1985,,449.1,9962000
Angola,AGO,1986,,379.8,10320000
Angola,AGO,1987,,381.2,10689000
Angola,AGO,1988,,332.4,11068000
Angola,AGO,1989,,277.4,11455000
Angola,AGO,1990,,320.9,11848000
Angola,AGO,1991,,417.5,12249000
Angola,AGO,1992,,397.1,12657000
Angola,AGO,1993,,268,13075000
Angola,AGO,1994,,298.4,13504000
Angola,AGO,1995,,401.5,13945000
Angola,AGO,1996,,652.6,14401000
Angola,AGO,1997,,566.8,14872000
Angola,AGO,1998,,701.6,15360000
Angola,AGO,1999,,620.4,15867000
Angola,AGO,2000,,564.4,16395000
Angola,AGO,2001,,585.4,16946000
Angola,AGO,2002,,627.2,17519000
Angola,AGO,2003,,646.1,18121000
Angola,AGO,2004,,491.7,18758000
Angola,AGO,2005,,583.4,19434000
Angola,AGO,2006,,445.9,20150000
Angola,AGO,2007,,464.3,20905000
Angola,AGO,2008,,652.7,21696000
Angola,AGO,2009,,571.4,22514000
Angola,AGO,2010,,629.3,23356000
Angola,AGO,2011,,662.4,24221000
Angola,AGO,2012,,552,25108000
Angola,AGO,2013,,814.3,26016000
Angola,AGO,2014,,888.3,26942000
Angola,AGO,2015,,981.8,27884000
Angola,AGO,2016,,934.7,28842000
Angola,AGO,1800,,,1567028
Angola,AGO,1801,,,1567028
Angola,AGO,1802,,,1567028
Angola,AGO,1803,,,1567028
Angola,AGO,1804,,,1567028
Angola,AGO,1805,,,1567028
Angola,AGO,1806,,,1567028
Angola,AGO,1807,,,1567028
Angola,AGO,1808,,,1567028
Angola,AGO,1809,,,1567028
Angola,AGO,1810,,,1567028
Angola,AGO,1811,,,1567571
Angola,AGO,1812,,,1568660
Angola,AGO,1813,,,1570299
Angola,AGO,1814,,,1572493
Angola,AGO,1815,,,1575246
Angola,AGO,1816,,,1578561
Angola,AGO,1817,,,1582443
Angola,AGO,1818,,,1586896
Angola,AGO,1819,,,1591923
Angola,AGO,1820,,,1597530
Angola,AGO,1821,,,1603720
Angola,AGO,1822,,,1610497
Angola,AGO,1823,,,1617867
Angola,AGO,1824,,,1625833
Angola,AGO,1825,,,1634399
Angola,AGO,1826,,,1643570
Angola,AGO,1827,,,1653350
Angola,AGO,1828,,,1663744
Angola,AGO,1829,,,1674756
Angola,AGO,1830,,,1686390
Angola,AGO,1831,,,1698652
Angola,AGO,1832,,,1711003
Angola,AGO,1833,,,1723444
Angola,AGO,1834,,,1735975
Angola,AGO,1835,,,1748598
Angola,AGO,1836,,,1761312
Angola,AGO,1837,,,1774118
Angola,AGO,1838,,,1787018
Angola,AGO,1839,,,1800012
Angola,AGO,1840,,,1813100
Angola,AGO,1841,,,1826283
Angola,AGO,1842,,,1839562
Angola,AGO,1843,,,1852937
Angola,AGO,1844,,,1866410
Angola,AGO,1845,,,1879981
Angola,AGO,1846,,,1893650
Angola,AGO,1847,,,1907419
Angola,AGO,1848,,,1921288
Angola,AGO,1849,,,1935258
Angola,AGO,1850,,,1949329
Angola,AGO,1851,,,1966272
Angola,AGO,1852,,,1983358
Angola,AGO,1853,,,2000589
Angola,AGO,1854,,,2017966
Angola,AGO,1855,,,2035489
Angola,AGO,1856,,,2053161
Angola,AGO,1857,,,2070982
Angola,AGO,1858,,,2088953
Angola,AGO,1859,,,2107076
Angola,AGO,1860,,,2125353
Angola,AGO,1861,,,2143784
Angola,AGO,1862,,,2162370
Angola,AGO,1863,,,2181114
Angola,AGO,1864,,,2200016
Angola,AGO,1865,,,2219077
Angola,AGO,1866,,,2238299
Angola,AGO,1867,,,2257683
Angola,AGO,1868,,,2277231
Angola,AGO,1869,,,2296944
Angola,AGO,1870,,,2316823
Angola,AGO,1871,,,2336870
Angola,AGO,1872,,,2357086
Angola,AGO,1873,,,2377056
Angola,AGO,1874,,,2397611
Angola,AGO,1875,,,2418338
Angola,AGO,1876,,,2439241
Angola,AGO,1877,,,2459932
Angola,AGO,1878,,,2481185
Angola,AGO,1879,,,2502616
Angola,AGO,1880,,,2524229
Angola,AGO,1881,,,2545667
Angola,AGO,1882,,,2567641
Angola,AGO,1883,,,2589801
Angola,AGO,1884,,,2611827
Angola,AGO,1885,,,2634358
Angola,AGO,1886,,,2657079
Angola,AGO,1887,,,2679710
Angola,AGO,1888,,,2702812
Angola,AGO,1889,,,2726109
Angola,AGO,1890,,,2749602
Angola,AGO,1891,,,2773292
Angola,AGO,1892,,,2797181
Angola,AGO,1893,,,2821271
Angola,AGO,1894,,,2845563
Angola,AGO,1895,,,2870060
Angola,AGO,1896,,,2894762
Angola,AGO,1897,,,2919672
Angola,AGO,1898,,,2944791
Angola,AGO,1899,,,2970120
Angola,AGO,1900,,,2995663
Angola,AGO,1901,,,3021420
Angola,AGO,1902,,,3047127
Angola,AGO,1903,,,3073315
Angola,AGO,1904,,,3099724
Angola,AGO,1905,,,3126354
Angola,AGO,1906,,,3153208
Angola,AGO,1907,,,3179897
Angola,AGO,1908,,,3207199
Angola,AGO,1909,,,3234731
Angola,AGO,1910,,,3262493
Angola,AGO,1911,,,3290373
Angola,AGO,1912,,,3318601
Angola,AGO,1913,,,3347066
Angola,AGO,1914,,,3375770
Angola,AGO,1915,,,3404714
Angola,AGO,1916,,,3433900
Angola,AGO,1917,,,3463331
Angola,AGO,1918,,,3487015
Angola,AGO,1919,,,3512369
Angola,AGO,1920,,,3537908
Angola,AGO,1921,,,3563632
Angola,AGO,1922,,,3589544
Angola,AGO,1923,,,3615643
Angola,AGO,1924,,,3641933
Angola,AGO,1925,,,3668414
Angola,AGO,1926,,,3695087
Angola,AGO,1927,,,3721954
Angola,AGO,1928,,,3749017
Angola,AGO,1929,,,3776276
Angola,AGO,1930,,,3803733
Angola,AGO,1931,,,3831391
Angola,AGO,1932,,,3859249
Angola,AGO,1933,,,3887310
Angola,AGO,1934,,,3915574
Angola,AGO,1935,,,3944045
Angola,AGO,1936,,,3972722
Angola,AGO,1937,,,4001608
Angola,AGO,1938,,,4030704
Angola,AGO,1939,,,4060011
Angola,AGO,1940,,,4093865
Angola,AGO,1941,,,4132344
Angola,AGO,1942,,,4175527
Angola,AGO,1943,,,4219161
Angola,AGO,1944,,,4263251
Angola,AGO,1945,,,4307801
Angola,AGO,1946,,,4352818
Angola,AGO,1947,,,4398304
Angola,AGO,1948,,,4444266
Angola,AGO,1949,,,4490709
Angola,AGO,1950,,,4548000
Angola,AGO,1951,,,4617000
Angola,AGO,1952,,,4713000
Angola,AGO,1953,,,4823000
Angola,AGO,1954,,,4936000
Angola,AGO,1955,,,5043000
Angola,AGO,1956,,,5141000
Angola,AGO,1957,,,5228000
Angola,AGO,1958,,,5307000
Angola,AGO,1959,,,5381000
Angola,AGO,1960,,,5455000
Angola,AGO,2017,,,29817000
Angola,AGO,2018,,,30810000
Angola,AGO,2019,,,31825000
Anguilla,AIA,1961,,,6000
Anguilla,AIA,1962,,,6000
Anguilla,AIA,1963,,,6000
Anguilla,AIA,1964,,,6000
Anguilla,AIA,1965,,,6000
Anguilla,AIA,1966,,,6000
Anguilla,AIA,1967,,,7000
Anguilla,AIA,1968,,,7000
Anguilla,AIA,1969,,,7000
Anguilla,AIA,1970,,,7000
Anguilla,AIA,1971,,,7000
Anguilla,AIA,1972,,,7000
Anguilla,AIA,1973,,,7000
Anguilla,AIA,1974,,,7000
Anguilla,AIA,1975,,,7000
Anguilla,AIA,1976,,,7000
Anguilla,AIA,1977,,,7000
Anguilla,AIA,1978,,,7000
Anguilla,AIA,1979,,,7000
Anguilla,AIA,1980,,,7000
Anguilla,AIA,1981,,,7000
Anguilla,AIA,1982,,,7000
Anguilla,AIA,1983,,,7000
Anguilla,AIA,1984,,,7000
Anguilla,AIA,1985,,,7000
Anguilla,AIA,1986,,,8000
Anguilla,AIA,1987,,,8000
Anguilla,AIA,1988,,,8000
Anguilla,AIA,1989,,,9000
Anguilla,AIA,1990,,,9000
Anguilla,AIA,1991,,,9000
Anguilla,AIA,1992,,,9000
Anguilla,AIA,1993,,,9000
Anguilla,AIA,1994,,,10000
Anguilla,AIA,1995,,,10000
Anguilla,AIA,1996,,,10000
Anguilla,AIA,1997,,,10000
Anguilla,AIA,1998,,,11000
Anguilla,AIA,1999,,,11000
Anguilla,AIA,2000,,,11000
Anguilla,AIA,2001,,,12000
Anguilla,AIA,2002,,,12000
Anguilla,AIA,2003,,,12000
Anguilla,AIA,2004,,,12000
Anguilla,AIA,2005,,,12000
Anguilla,AIA,2006,,,13000
Anguilla,AIA,2007,,,13000
Anguilla,AIA,2008,,,13000
Anguilla,AIA,2009,,,13000
Anguilla,AIA,2010,,,13000
Anguilla,AIA,2011,,,14000
Anguilla,AIA,2012,,,14000
Anguilla,AIA,2013,,,14000
Anguilla,AIA,2014,,,14000
Anguilla,AIA,2015,,,14000
Anguilla,AIA,2016,,,14000
Anguilla,AIA,1950,,,5000
Anguilla,AIA,1951,,,5000
Anguilla,AIA,1952,,,5000
Anguilla,AIA,1953,,,6000
Anguilla,AIA,1954,,,6000
Anguilla,AIA,1955,,,6000
Anguilla,AIA,1956,,,6000
Anguilla,AIA,1957,,,6000
Anguilla,AIA,1958,,,6000
Anguilla,AIA,1959,,,6000
Anguilla,AIA,1960,,,6000
Anguilla,AIA,2017,,,15000
Anguilla,AIA,2018,,,15000
Anguilla,AIA,2019,,,15000
Antigua and Barbuda,ATG,1961,202.5,,55000
Antigua and Barbuda,ATG,1962,194.285714285714,,56000
Antigua and Barbuda,ATG,1963,251.25,,57000
Antigua and Barbuda,ATG,1964,300,,58000
Antigua and Barbuda,ATG,1965,250,,59000
Antigua and Barbuda,ATG,1966,237.5,2500,60000
Antigua and Barbuda,ATG,1967,268.571428571429,2250,61000
Antigua and Barbuda,ATG,1968,195.714285714286,2500,63000
Antigua and Barbuda,ATG,1969,166.25,2250,64000
Antigua and Barbuda,ATG,1970,162.5,2400,64000
Antigua and Barbuda,ATG,1971,192.857142857143,2285.7,64000
Antigua and Barbuda,ATG,1972,470,2300,64000
Antigua and Barbuda,ATG,1973,496.666666666667,2000,64000
Antigua and Barbuda,ATG,1974,793.333333333333,2055.6,63000
Antigua and Barbuda,ATG,1975,753.333333333333,1875,63000
Antigua and Barbuda,ATG,1976,760,1821.4,62000
Antigua and Barbuda,ATG,1977,,1666.7,62000
Antigua and Barbuda,ATG,1978,,1750,62000
Antigua and Barbuda,ATG,1979,,1920,62000
Antigua and Barbuda,ATG,1980,,1705.9,62000
Antigua and Barbuda,ATG,1981,,1800,62000
Antigua and Barbuda,ATG,1982,,1787.9,62000
Antigua and Barbuda,ATG,1983,,1789.5,62000
Antigua and Barbuda,ATG,1984,,1705.9,62000
Antigua and Barbuda,ATG,1985,,1900,62000
Antigua and Barbuda,ATG,1986,,1904.8,62000
Antigua and Barbuda,ATG,1987,,1920,62000
Antigua and Barbuda,ATG,1988,,2035.7,62000
Antigua and Barbuda,ATG,1989,,2142.9,62000
Antigua and Barbuda,ATG,1990,,2381,63000
Antigua and Barbuda,ATG,1991,,1833.3,63000
Antigua and Barbuda,ATG,1992,,1710.8,64000
Antigua and Barbuda,ATG,1993,,1687.6,66000
Antigua and Barbuda,ATG,1994,,1666.2,67000
Antigua and Barbuda,ATG,1995,,1607.1,69000
Antigua and Barbuda,ATG,1996,,1637.2,70000
Antigua and Barbuda,ATG,1997,,1632.8,72000
Antigua and Barbuda,ATG,1998,,1630.7,73000
Antigua and Barbuda,ATG,1999,,1631.1,75000
Antigua and Barbuda,ATG,2000,,1600,76000
Antigua and Barbuda,ATG,2001,,1614.8,77000
Antigua and Barbuda,ATG,2002,,1562.5,78000
Antigua and Barbuda,ATG,2003,,1571.4,79000
Antigua and Barbuda,ATG,2004,,1578.9,80000
Antigua and Barbuda,ATG,2005,,1598.3,81000
Antigua and Barbuda,ATG,2006,,1625,83000
Antigua and Barbuda,ATG,2007,,1602.6,84000
Antigua and Barbuda,ATG,2008,,1619,85000
Antigua and Barbuda,ATG,2009,,1591.9,87000
Antigua and Barbuda,ATG,2010,,1588.9,88000
Antigua and Barbuda,ATG,2011,,1601.7,89000
Antigua and Barbuda,ATG,2012,,1599.9,90000
Antigua and Barbuda,ATG,2013,,1598,92000
Antigua and Barbuda,ATG,2014,,1596.2,93000
Antigua and Barbuda,ATG,2015,,1594.4,94000
Antigua and Barbuda,ATG,2016,,1592.5,95000
Antigua and Barbuda,ATG,1800,,,37000
Antigua and Barbuda,ATG,1801,,,37000
Antigua and Barbuda,ATG,1802,,,37000
Antigua and Barbuda,ATG,1803,,,37000
Antigua and Barbuda,ATG,1804,,,37000
Antigua and Barbuda,ATG,1805,,,37000
Antigua and Barbuda,ATG,1806,,,37000
Antigua and Barbuda,ATG,1807,,,37000
Antigua and Barbuda,ATG,1808,,,37000
Antigua and Barbuda,ATG,1809,,,37000
Antigua and Barbuda,ATG,1810,,,37000
Antigua and Barbuda,ATG,1811,,,37000
Antigua and Barbuda,ATG,1812,,,37000
Antigua and Barbuda,ATG,1813,,,37000
Antigua and Barbuda,ATG,1814,,,37000
Antigua and Barbuda,ATG,1815,,,37000
Antigua and Barbuda,ATG,1816,,,37000
Antigua and Barbuda,ATG,1817,,,37000
Antigua and Barbuda,ATG,1818,,,37000
Antigua and Barbuda,ATG,1819,,,37000
Antigua and Barbuda,ATG,1820,,,37000
Antigua and Barbuda,ATG,1821,,,37000
Antigua and Barbuda,ATG,1822,,,37000
Antigua and Barbuda,ATG,1823,,,37000
Antigua and Barbuda,ATG,1824,,,37000
Antigua and Barbuda,ATG,1825,,,37000
Antigua and Barbuda,ATG,1826,,,37000
Antigua and Barbuda,ATG,1827,,,37000
Antigua and Barbuda,ATG,1828,,,37000
Antigua and Barbuda,ATG,1829,,,37000
Antigua and Barbuda,ATG,1830,,,37000
Antigua and Barbuda,ATG,1831,,,37000
Antigua and Barbuda,ATG,1832,,,37000
Antigua and Barbuda,ATG,1833,,,37000
Antigua and Barbuda,ATG,1834,,,37000
Antigua and Barbuda,ATG,1835,,,37000
Antigua and Barbuda,ATG,1836,,,37000
Antigua and Barbuda,ATG,1837,,,37000
Antigua and Barbuda,ATG,1838,,,37000
Antigua and Barbuda,ATG,1839,,,37000
Antigua and Barbuda,ATG,1840,,,37000
