binomial_name,country,continent,group,year_last_seen,red_list_category,threat_type,threatened
Albuca nana,South Africa,Africa,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Albuca nana,South Africa,Africa,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Albuca nana,South Africa,Africa,Flowering Plant,1900-1919,Extinct,Geological Events,0
Albuca nana,South Africa,Africa,Flowering Plant,1900-1919,Extinct,Unknown,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Climate Change,1
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Pollution,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Geological Events,1
Alnus henryi,Taiwan,Asia,Flowering Plant,1900-1919,Extinct,Unknown,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Agriculture & Aquaculture,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Biological Resource Use,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Commercial Development,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Invasive Species,1
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Energy Production & Mining,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Climate Change,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Human Intrusions,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Pollution,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Transportation Corridor,0
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Natural System Modifications,1
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Geological Events,1
Amaranthus brownii,United States,North America,Flowering Plant,1980-1999,Extinct,Unknown,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,1
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Climate Change,1
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Pollution,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Natural System Modifications,1
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Geological Events,0
Ammannia alternifolia,Madagascar,Africa,Flowering Plant,1900-1919,Extinct,Unknown,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Agriculture & Aquaculture,1
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Biological Resource Use,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Commercial Development,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Invasive Species,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Energy Production & Mining,1
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Climate Change,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Human Intrusions,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Pollution,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Transportation Corridor,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Natural System Modifications,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Geological Events,0
Amorphophallus lewallei,Burundi,Africa,Flowering Plant,1960-1979,Extinct in the Wild,Unknown,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Commercial Development,1
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Climate Change,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Pollution,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Geological Events,0
Amsinckia marginata,Ecuador,South America,Flowering Plant,1900-1919,Extinct,Unknown,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Climate Change,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Pollution,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Geological Events,0
Andropogon benthamianus,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Unknown,1
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,1
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Biological Resource Use,1
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Climate Change,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Pollution,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Geological Events,0
Angraecopsis dolabriformis,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Unknown,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,1
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Biological Resource Use,1
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Climate Change,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Pollution,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Geological Events,0
Angraecum astroarche,Sao Tome and Principe,Africa,Flowering Plant,Before 1900,Extinct,Unknown,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,1
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,1
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Angraecum mahavavense,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,1
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,1
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,1
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Angraecum muscicolum,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,1
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,1
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Angraecum perhumile,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Biological Resource Use,1
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Climate Change,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Pollution,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Geological Events,0
Angraecum potamophilum,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Unknown,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,1
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,1
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Angraecum rigidifolium,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,1
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Biological Resource Use,1
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Commercial Development,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Climate Change,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Pollution,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Natural System Modifications,1
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Geological Events,0
Angraecum rubellum,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Unknown,0
Angraecum serpens,Madagascar,Africa,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,1
Angraecum serpens,Madagascar,Africa,Flowering Plant,1940-1959,Extinct,Biological Resource Use,1
Angraecum serpens,Madagascar,Africa,Flowering Plant,1940-1959,Extinct,Commercial Development,0
Angraecum serpens,Madagascar,Africa,Flowering Plant,1940-1959,Extinct,Invasive Species,0
Angraecum serpens,Madagascar,Africa,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,0
Angraecum serpens,Madagascar,Africa,Flowering Plant,1940-1959,Extinct,Climate Change,0
Angraecum serpens,Madagascar,Africa,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
