volcano_number,volcano_name,eruption_number,eruption_start_year,event_number,event_type,event_remarks,event_date_year,event_date_month,event_date_day
211020,Vesuvius,13332,1631,100488,Explosion,"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13332,1631,100489,Ash,"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13332,1631,100490,Pyroclastic flow,NA,NA,NA,NA
211020,Vesuvius,13332,1631,100491,Property damage,NA,NA,NA,NA
211020,Vesuvius,13332,1631,100492,Fatalities,NA,1631,12,16
211020,Vesuvius,13332,1631,100493,Lahar or mudflow,NA,NA,NA,NA
211020,Vesuvius,13332,1631,100494,Tsunami,NA,NA,NA,NA
211020,Vesuvius,13332,1631,100495,Caldera formation,Explosion,NA,NA,NA
211020,Vesuvius,13332,1631,100496,Evacuations,NA,NA,NA,NA
211020,Vesuvius,13332,1631,100497,Eruption cloud,NA,NA,NA,NA
211020,Vesuvius,13332,1631,100498,Edifice destroyed,Explosion,NA,NA,NA
211020,Vesuvius,13332,1631,100499,Earthquakes (undefined),Before.,NA,NA,NA
211020,Vesuvius,13332,1631,100500,Earthquakes (undefined),After.,NA,NA,NA
211020,Vesuvius,13332,1631,100501,Lightning,NA,NA,NA,NA
211020,Vesuvius,13337,1696,100503,Explosion,NA,NA,NA,NA
211020,Vesuvius,13337,1696,100504,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13337,1696,100505,Earthquakes (undefined),NA,NA,NA,NA
211020,Vesuvius,13338,1697,100507,Explosion,NA,NA,NA,NA
211020,Vesuvius,13338,1697,100508,Ash,NA,NA,NA,NA
211020,Vesuvius,13338,1697,100509,Lapilli,NA,NA,NA,NA
211020,Vesuvius,13338,1697,100510,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13338,1697,100511,Property damage,NA,NA,NA,NA
211020,Vesuvius,13338,1697,100512,Lahar or mudflow,NA,NA,NA,NA
211020,Vesuvius,13338,1697,100513,Earthquakes (undefined),NA,NA,NA,NA
211020,Vesuvius,13339,1701,100516,Explosion,NA,NA,NA,NA
211020,Vesuvius,13339,1701,100517,Ash,NA,NA,NA,NA
211020,Vesuvius,13339,1701,100518,Lapilli,NA,NA,NA,NA
211020,Vesuvius,13339,1701,100519,Scoria,NA,NA,NA,NA
211020,Vesuvius,13339,1701,100520,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13339,1701,100521,Property damage,NA,NA,NA,NA
211020,Vesuvius,13339,1701,100522,Lahar or mudflow,NA,NA,NA,NA
211020,Vesuvius,13339,1701,100523,Earthquakes (undefined),Before.,NA,NA,NA
211020,Vesuvius,13339,1701,100524,Lightning,NA,NA,NA,NA
211020,Vesuvius,13340,1708,100527,Explosion,NA,NA,NA,NA
211020,Vesuvius,13340,1708,100528,Ash,NA,NA,NA,NA
211020,Vesuvius,13340,1708,100529,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13340,1708,100530,Property damage,NA,NA,NA,NA
211020,Vesuvius,13340,1708,100531,Lava fountains,NA,NA,NA,NA
211020,Vesuvius,13340,1708,100532,Earthquakes (undefined),NA,NA,NA,NA
211020,Vesuvius,13341,1724,100534,Explosion,NA,NA,NA,NA
211020,Vesuvius,13345,1764,100535,Lava flow(s),"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13345,1764,100536,Property damage,NA,NA,NA,NA
211020,Vesuvius,13345,1764,100537,Eruption cloud,NA,NA,NA,NA
211020,Vesuvius,13345,1764,100538,Cinder cone formation,NA,NA,NA,NA
211020,Vesuvius,13345,1764,100539,Earthquakes (undefined),NA,NA,NA,NA
211020,Vesuvius,13345,1764,100540,Lightning,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100543,Explosion,"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13346,1770,100544,Ash,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100545,Lapilli,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100546,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13346,1770,100547,Property damage,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100548,Fatalities,NA,1779,8,8
211020,Vesuvius,13346,1770,100549,Lahar or mudflow,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100550,Evacuations,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100551,Lava fountains,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100552,Eruption cloud,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100553,Cinder cone formation,NA,NA,NA,NA
211020,Vesuvius,13346,1770,100554,Earthquakes (undefined),NA,NA,NA,NA
211020,Vesuvius,13346,1770,100555,Lightning,NA,NA,NA,NA
241030,Taranaki,13347,1755,100557,Explosion,NA,NA,NA,NA
241030,Taranaki,13347,1755,100558,Ash,NA,NA,NA,NA
241030,Taranaki,13348,1800,100559,Explosion,NA,NA,NA,NA
241030,Taranaki,13348,1800,100560,Tephra,NA,NA,NA,NA
211020,Vesuvius,13349,1783,100563,Explosion,"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13349,1783,100564,Ash,NA,NA,NA,NA
211020,Vesuvius,13349,1783,100565,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13349,1783,100566,Property damage,NA,NA,NA,NA
211020,Vesuvius,13349,1783,100567,Fatalities,NA,1794,NA,NA
211020,Vesuvius,13352,1835,100568,Lava fountains,NA,NA,NA,NA
211020,Vesuvius,13352,1835,100569,Eruption cloud,NA,NA,NA,NA
211020,Vesuvius,13352,1835,100570,Lightning,NA,NA,NA,NA
211020,Vesuvius,13353,1841,100573,Explosion,"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13353,1841,100574,Ash,NA,NA,NA,NA
211020,Vesuvius,13353,1841,100575,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13353,1841,100576,Property damage,NA,NA,NA,NA
211020,Vesuvius,13353,1841,100577,Eruption cloud,NA,NA,NA,NA
211020,Vesuvius,13353,1841,100578,Cinder cone formation,NA,NA,NA,NA
211020,Vesuvius,13354,1854,100581,Explosion,"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13354,1854,100582,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13354,1854,100583,Property damage,NA,NA,NA,NA
211020,Vesuvius,13355,1855,100586,Explosion,"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13355,1855,100587,Ash,NA,NA,NA,NA
211020,Vesuvius,13355,1855,100588,Lava flow(s),NA,NA,NA,NA
211020,Vesuvius,13355,1855,100589,Property damage,NA,NA,NA,NA
211020,Vesuvius,13355,1855,100590,Evacuations,NA,NA,NA,NA
211020,Vesuvius,13355,1855,100591,Lava fountains,NA,NA,NA,NA
211020,Vesuvius,13355,1855,100592,Eruption cloud,NA,NA,NA,NA
211020,Vesuvius,13355,1855,100593,Earthquakes (undefined),NA,NA,NA,NA
211020,Vesuvius,13355,1855,100594,Deformation (inflation),NA,NA,NA,NA
241040,Whakaari/White Island,13356,1947,100596,Explosion,NA,NA,NA,NA
241040,Whakaari/White Island,13356,1947,100597,Ash,NA,NA,NA,NA
241040,Whakaari/White Island,13356,1947,100598,Crater formation,Summit.,NA,NA,NA
211020,Vesuvius,13360,1875,100601,Blocks,NA,NA,NA,NA
211020,Vesuvius,13361,1913,100604,Explosion,"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13361,1913,100605,Lapilli,NA,NA,NA,NA
211020,Vesuvius,13361,1913,100606,Bombs,NA,NA,NA,NA
211020,Vesuvius,13361,1913,100607,Scoria,NA,NA,NA,NA
211020,Vesuvius,13361,1913,100608,Pyroclastic flow,NA,NA,NA,NA
211020,Vesuvius,13361,1913,100609,Lava flow(s),"violent, strong, or large",NA,NA,NA
211020,Vesuvius,13361,1913,100610,Property damage,NA,NA,NA,NA
211020,Vesuvius,13361,1913,100611,Fatalities,NA,1944,3,NA
211020,Vesuvius,13361,1913,100612,Evacuations,NA,NA,NA,NA
211020,Vesuvius,13361,1913,100613,Lava fountains,NA,NA,NA,NA
211020,Vesuvius,13361,1913,100614,Earthquakes (undefined),NA,NA,NA,NA
211031,Palinuro,13362,-8040,100616,Explosion,NA,NA,NA,NA
211031,Palinuro,13362,-8040,100617,Ash,NA,NA,NA,NA
211030,Ischia,13363,-7550,100619,Lava dome formation,NA,NA,NA,NA
211030,Ischia,13364,-3880,100621,Explosion,NA,NA,NA,NA
211030,Ischia,13364,-3880,100622,Lava flow(s),NA,NA,NA,NA
211030,Ischia,13364,-3880,100623,Lava dome formation,NA,NA,NA,NA
211030,Ischia,13364,-3880,100624,Lava flow(s),Entered water.,NA,NA,NA
211030,Ischia,13367,-3580,100629,Explosion,NA,NA,NA,NA
211030,Ischia,13367,-3580,100630,Ash,NA,NA,NA,NA
211030,Ischia,13367,-3580,100631,Pyroclastic flow,NA,NA,NA,NA
211030,Ischia,13368,-3050,100633,Explosion,NA,NA,NA,NA
211030,Ischia,13377,-370,100634,Earthquakes (undefined),NA,NA,NA,NA
211030,Ischia,13378,-200,100636,Explosion,NA,NA,NA,NA
211030,Ischia,13378,-200,100637,Scoria,NA,NA,NA,NA
211030,Ischia,13378,-200,100638,Lava flow(s),NA,NA,NA,NA
211030,Ischia,13379,-91,100640,Explosion,Uncertain,NA,NA,NA
211030,Ischia,13379,-91,100641,Lava flow(s),Uncertain,NA,NA,NA
211030,Ischia,13381,40,100644,Explosion,NA,NA,NA,NA
211030,Ischia,13381,40,100645,Ash,NA,NA,NA,NA
211030,Ischia,13381,40,100646,Lapilli,NA,NA,NA,NA
211030,Ischia,13381,40,100647,Pyroclastic flow,NA,NA,NA,NA
211030,Ischia,13381,40,100648,Pumice,NA,NA,NA,NA
211030,Ischia,13382,69,100649,Explosion,Uncertain,NA,NA,NA
211030,Ischia,13382,69,100650,Lava dome formation,Uncertain,NA,NA,NA
211030,Ischia,13383,80,100652,Explosion,Uncertain,NA,NA,NA
211030,Ischia,13383,80,100653,Lava dome formation,Uncertain,NA,NA,NA
211030,Ischia,13383,80,100654,Pumice,Uncertain,NA,NA,NA
262000,Krakatau,13384,1943,100657,Explosion,Uncertain,NA,NA,NA
262000,Krakatau,13385,1944,100660,Explosion,Uncertain,NA,NA,NA
262000,Krakatau,13386,1945,100663,Explosion,Uncertain,NA,NA,NA
262000,Krakatau,13387,1946,100666,Explosion,NA,NA,NA,NA
211042,Lipari,13395,-5820,100668,Explosion,NA,NA,NA,NA
211042,Lipari,13395,-5820,100669,Pyroclastic flow,NA,NA,NA,NA
211042,Lipari,13395,-5820,100670,Lava flow(s),NA,NA,NA,NA
211042,Lipari,13395,-5820,100671,Lava flow(s),Obsidian.,NA,NA,NA
211042,Lipari,13395,-5820,100672,Lava dome formation,NA,NA,NA,NA
211042,Lipari,13395,-5820,100673,Pumice,NA,NA,NA,NA
211042,Lipari,13395,-5820,100674,Lava flow(s),Entered water.,NA,NA,NA
211042,Lipari,13396,780,100676,Explosion,NA,NA,NA,NA
211042,Lipari,13396,780,100677,Ash,NA,NA,NA,NA
211042,Lipari,13396,780,100678,Lapilli,NA,NA,NA,NA
211042,Lipari,13396,780,100679,Pyroclastic flow,NA,NA,NA,NA
211042,Lipari,13396,780,100680,Lava flow(s),NA,NA,NA,NA
211042,Lipari,13396,780,100681,Lava flow(s),Obsidian.,NA,NA,NA
211042,Lipari,13396,780,100682,Lava dome formation,NA,NA,NA,NA
211042,Lipari,13396,780,100683,Pumice,NA,NA,NA,NA
211042,Lipari,13396,780,100684,Lava flow(s),Entered water.,NA,NA,NA
263180,Slamet,13397,1957,100686,Explosion,NA,NA,NA,NA
263180,Slamet,13397,1957,100687,Ash,weak or small,NA,NA,NA
263180,Slamet,13398,1958,100689,Ash,NA,NA,NA,NA
263180,Slamet,13398,1958,100690,Loud audible noises,NA,NA,NA,NA
263180,Slamet,13398,1958,100691,Blocks,NA,NA,NA,NA
263180,Slamet,13399,1958,100693,Explosion,NA,NA,NA,NA
263180,Slamet,13399,1958,100694,Ash,NA,NA,NA,NA
263180,Slamet,13399,1958,100695,Bombs,NA,NA,NA,NA
263180,Slamet,13399,1958,100696,Blocks,NA,NA,NA,NA
263180,Slamet,13400,1960,100698,Explosion,NA,NA,NA,NA
263180,Slamet,13400,1960,100699,Ash,NA,NA,NA,NA
263200,Dieng Volcanic Complex,13412,1825,100700,Ash,NA,NA,NA,NA
263200,Dieng Volcanic Complex,13412,1825,100701,Phreatic activity,NA,NA,NA,NA
211040,Stromboli,13413,-4250,100703,Explosion,NA,NA,NA,NA
211040,Stromboli,13413,-4250,100704,Scoria,NA,NA,NA,NA
211040,Stromboli,13413,-4250,100705,Lava flow(s),NA,NA,NA,NA
211040,Stromboli,13413,-4250,100706,Lava flow(s),Entered water.,NA,NA,NA
211040,Stromboli,13414,-4050,100708,Explosion,NA,NA,NA,NA
211040,Stromboli,13414,-4050,100709,Ash,NA,NA,NA,NA
211040,Stromboli,13414,-4050,100710,Scoria,NA,NA,NA,NA
211040,Stromboli,13414,-4050,100711,Pyroclastic flow,NA,NA,NA,NA
211040,Stromboli,13414,-4050,100712,Lahar or mudflow,NA,NA,NA,NA
211040,Stromboli,13414,-4050,100713,Tsunami,NA,NA,NA,NA
211040,Stromboli,13414,-4050,100714,Edifice destroyed,Collapse/avalanche,NA,NA,NA
211040,Stromboli,13414,-4050,100715,Debris avalanches,NA,NA,NA,NA
211040,Stromboli,13414,-4050,100716,Phreatomagmatic eruption,NA,NA,NA,NA
211040,Stromboli,13415,-350,100718,Explosion,NA,NA,NA,NA
211040,Stromboli,13416,-210,100720,Explosion,NA,NA,NA,NA
211040,Stromboli,13417,-50,100722,Explosion,NA,NA,NA,NA
211040,Stromboli,13418,50,100724,Explosion,NA,NA,NA,NA
211040,Stromboli,13419,150,100726,Explosion,NA,NA,NA,NA
211040,Stromboli,13420,250,100728,Explosion,NA,NA,NA,NA
263250,Merapi,13421,1810,100730,Lava dome formation,NA,NA,NA,NA
263250,Merapi,13422,1812,100732,Lava dome formation,NA,NA,NA,NA
211040,Stromboli,13430,1910,100733,Explosion,"violent, strong, or large",NA,NA,NA
211040,Stromboli,13430,1910,100734,Ash,NA,NA,NA,NA
211040,Stromboli,13430,1910,100735,Pyroclastic flow,NA,NA,NA,NA
211040,Stromboli,13430,1910,100736,Lava flow(s),NA,NA,NA,NA
211040,Stromboli,13430,1910,100737,Property damage,NA,NA,NA,NA
211040,Stromboli,13430,1910,100738,Fatalities,NA,1919,5,22
211040,Stromboli,13430,1910,100739,Tsunami,NA,NA,NA,NA
211040,Stromboli,13430,1910,100740,Lava fountains,NA,NA,NA,NA
211040,Stromboli,13430,1910,100741,Earthquakes (undefined),NA,NA,NA,NA
211040,Stromboli,13430,1910,100742,Blocks,NA,NA,NA,NA
211040,Stromboli,13430,1910,100743,Lava flow(s),Entered water.,NA,NA,NA
211040,Stromboli,13431,1932,100745,Explosion,NA,NA,NA,NA
241080,Tongariro,13432,1864,100747,Explosion,NA,NA,NA,NA
241080,Tongariro,13432,1864,100748,Ash,NA,NA,NA,NA
241080,Tongariro,13433,1869,100750,Explosion,NA,NA,NA,NA
241080,Tongariro,13433,1869,100751,Earthquakes (undefined),Time and Type Unknown.,NA,NA,NA
241080,Tongariro,13434,1869,100753,Explosion,NA,NA,NA,NA
241080,Tongariro,13434,1869,100754,Ash,NA,NA,NA,NA
211040,Stromboli,13435,1934,100758,Island formation,NA,NA,NA,NA
211040,Stromboli,13435,1934,100759,Explosion,NA,NA,NA,NA
211040,Stromboli,13435,1934,100760,Ash,NA,NA,NA,NA
211040,Stromboli,13435,1934,100761,Lapilli,NA,NA,NA,NA
211040,Stromboli,13435,1934,100762,Bombs,NA,NA,NA,NA
211040,Stromboli,13435,1934,100763,Pyroclastic flow,NA,NA,NA,NA
211040,Stromboli,13435,1934,100764,Lava flow(s),NA,NA,NA,NA
211040,Stromboli,13435,1934,100765,Property damage,NA,NA,NA,NA
211050,Vulcano,13444,-300,100766,Explosion,NA,NA,NA,NA
211050,Vulcano,13444,-300,100767,Blocks,NA,NA,NA,NA
211050,Vulcano,13446,-183,100772,Island formation,NA,NA,NA,NA
211050,Vulcano,13446,-183,100773,Explosion,NA,NA,NA,NA
211050,Vulcano,13446,-183,100774,Ash,NA,NA,NA,NA
211050,Vulcano,13446,-183,100775,Crater formation,Parasitic.,NA,NA,NA
211050,Vulcano,13447,-150,100776,Explosion,NA,NA,NA,NA
211050,Vulcano,13447,-150,100777,Pyroclastic flow,NA,NA,NA,NA
263310,Tengger Caldera,13448,1865,100779,Explosion,NA,NA,NA,NA
263310,Tengger Caldera,13449,1866,100781,Explosion,NA,NA,NA,NA
263310,Tengger Caldera,13450,1867,100783,Explosion,NA,NA,NA,NA
263310,Tengger Caldera,13450,1867,100784,Ash,NA,NA,NA,NA
211050,Vulcano,13451,-126,100786,Island formation,NA,NA,NA,NA
211050,Vulcano,13451,-126,100787,Tsunami,NA,NA,NA,NA
211050,Vulcano,13452,-91,100789,Explosion,NA,NA,NA,NA
211050,Vulcano,13455,-10,100793,Lava flow(s),NA,NA,NA,NA
211050,Vulcano,13456,50,100795,Explosion,NA,NA,NA,NA
211050,Vulcano,13457,144,100797,Explosion,Uncertain,NA,NA,NA
211050,Vulcano,13457,144,100798,Lava flow(s),Uncertain,NA,NA,NA
211050,Vulcano,13469,1626,100799,Explosion,NA,NA,NA,NA
211050,Vulcano,13470,1727,100802,Explosion,NA,NA,NA,NA
211050,Vulcano,13470,1727,100803,Ash,NA,NA,NA,NA
211050,Vulcano,13470,1727,100804,Pyroclastic flow,NA,NA,NA,NA
211050,Vulcano,13470,1727,100805,Phreatic activity,NA,NA,NA,NA
211050,Vulcano,13470,1727,100806,Lahar or mudflow,NA,NA,NA,NA
211050,Vulcano,13470,1727,100807,Crater formation,Parasitic.,NA,NA,NA
211050,Vulcano,13471,1731,100809,Explosion,NA,NA,NA,NA
211050,Vulcano,13471,1731,100810,Ash,NA,NA,NA,NA
211050,Vulcano,13471,1731,100811,Lava flow(s),NA,NA,NA,NA
211050,Vulcano,13471,1731,100812,Lava flow(s),Obsidian.,NA,NA,NA
211050,Vulcano,13471,1731,100813,Lahar or mudflow,NA,NA,NA,NA
211050,Vulcano,13471,1731,100814,Pumice,NA,NA,NA,NA
211050,Vulcano,13472,1771,100816,Explosion,NA,NA,NA,NA
211050,Vulcano,13472,1771,100817,Ash,NA,NA,NA,NA
211050,Vulcano,13472,1771,100818,Scoria,NA,NA,NA,NA
211050,Vulcano,13473,1775,100820,Explosion,Uncertain,NA,NA,NA
211050,Vulcano,13474,1780,100822,Explosion,NA,NA,NA,NA
211050,Vulcano,13475,1786,100824,Explosion,Uncertain,NA,NA,NA
211050,Vulcano,13475,1786,100825,Ash,NA,NA,NA,NA
211050,Vulcano,13475,1786,100826,Blocks,NA,NA,NA,NA
211050,Vulcano,13476,1812,100828,Explosion,Uncertain,NA,NA,NA
211050,Vulcano,13477,1822,100830,Explosion,Uncertain,NA,NA,NA
211060,Etna,13490,-2330,100832,Explosion,NA,NA,NA,NA
211060,Etna,13490,-2330,100833,Pumice,NA,NA,NA,NA
211060,Etna,13491,-1980,100834,Explosion,NA,NA,NA,NA
211060,Etna,13491,-1980,100835,Scoria,NA,NA,NA,NA
211060,Etna,13492,-1500,100837,Explosion,NA,NA,NA,NA
211060,Etna,13492,-1500,100838,Lava flow(s),NA,NA,NA,NA
211060,Etna,13492,-1500,100839,Property damage,NA,NA,NA,NA
211060,Etna,13492,-1500,100840,Lahar or mudflow,Uncertain,NA,NA,NA
211060,Etna,13494,-1420,100842,Explosion,NA,NA,NA,NA
211060,Etna,13494,-1420,100843,Ash,NA,NA,NA,NA
211060,Etna,13494,-1420,100844,Scoria,NA,NA,NA,NA
211060,Etna,13494,-1420,100845,Pyroclastic flow,NA,NA,NA,NA
211060,Etna,13494,-1420,100846,Blocks,NA,NA,NA,NA
211060,Etna,13495,-1050,100848,Explosion,NA,NA,NA,NA
211060,Etna,13495,-1050,100849,Lava flow(s),NA,NA,NA,NA
211060,Etna,13497,-695,100852,Explosion,NA,NA,NA,NA
211060,Etna,13497,-695,100853,Lava flow(s),NA,NA,NA,NA
211060,Etna,13497,-695,100854,Property damage,NA,NA,NA,NA
211060,Etna,13499,-479,100857,Explosion,NA,NA,NA,NA
211060,Etna,13499,-479,100858,Lava flow(s),NA,NA,NA,NA
211060,Etna,13499,-479,100859,Property damage,NA,NA,NA,NA
211060,Etna,13499,-479,100860,Lava flow(s),Entered water.,NA,NA,NA
211060,Etna,13500,-425,100862,Explosion,Uncertain,NA,NA,NA
211060,Etna,13500,-425,100863,Lava flow(s),NA,NA,NA,NA
211060,Etna,13500,-425,100864,Property damage,NA,NA,NA,NA
211060,Etna,13507,-61,100866,Explosion,NA,NA,NA,NA
211060,Etna,13509,-49,100870,Explosion,NA,NA,NA,NA
211060,Etna,13509,-49,100871,Lava flow(s),NA,NA,NA,NA
211060,Etna,13509,-49,100872,Lightning,NA,NA,NA,NA
211060,Etna,13510,-44,100875,Explosion,NA,NA,NA,NA
211060,Etna,13510,-44,100876,Ash,NA,NA,NA,NA
211060,Etna,13510,-44,100877,Lava flow(s),NA,NA,NA,NA
211060,Etna,13510,-44,100878,Property damage,NA,NA,NA,NA
211060,Etna,13510,-44,100879,Eruption cloud,NA,NA,NA,NA
211060,Etna,13510,-44,100880,Earthquakes (undefined),NA,NA,NA,NA
211060,Etna,13510,-44,100881,Lava flow(s),Entered water.,NA,NA,NA
211060,Etna,13511,1926,100883,Explosion,NA,NA,NA,NA
211060,Etna,13512,1928,100885,Explosion,NA,NA,NA,NA
211060,Etna,13513,1928,100888,Explosion,NA,NA,NA,NA
211060,Etna,13513,1928,100889,Ash,NA,NA,NA,NA
211060,Etna,13513,1928,100890,Scoria,NA,NA,NA,NA
211060,Etna,13513,1928,100891,Lava flow(s),NA,NA,NA,NA
211060,Etna,13513,1928,100892,Property damage,NA,NA,NA,NA
211060,Etna,13513,1928,100893,Fatalities,NA,1928,11,8
211060,Etna,13513,1928,100894,Evacuations,NA,NA,NA,NA
211060,Etna,13513,1928,100895,Loud audible noises,NA,NA,NA,NA
211060,Etna,13513,1928,100896,Seismicity (volcanic),NA,NA,NA,NA
211060,Etna,13513,1928,100897,Partial collapse at end of eruption,NA,NA,NA,NA
211060,Etna,13524,1947,100898,Bombs,NA,NA,NA,NA
211060,Etna,13524,1947,100899,Lava fountains,NA,NA,NA,NA
211060,Etna,13525,1947,100901,Explosion,NA,NA,NA,NA
211060,Etna,13525,1947,100902,Tephra,NA,NA,NA,NA
211060,Etna,13525,1947,100903,Lava flow(s),NA,NA,NA,NA
211060,Etna,13525,1947,100904,Property damage,NA,NA,NA,NA
213020,Nemrut Dagi,13526,1597,100906,Lava flow(s),NA,NA,NA,NA
213020,Nemrut Dagi,13526,1597,100907,Lava fountains,NA,NA,NA,NA
213020,Nemrut Dagi,13527,1650,100910,Explosion,NA,NA,NA,NA
213020,Nemrut Dagi,13527,1650,100911,Loud audible noises,NA,NA,NA,NA
213020,Nemrut Dagi,13527,1650,100912,Pumice,NA,NA,NA,NA
213020,Nemrut Dagi,13527,1650,100913,Blocks,NA,NA,NA,NA
263310,Tengger Caldera,13528,1950,100915,Explosion,NA,NA,NA,NA
263310,Tengger Caldera,13528,1950,100916,Ash,NA,NA,NA,NA
263310,Tengger Caldera,13529,1955,100918,Ash,NA,NA,NA,NA
213020,Nemrut Dagi,13530,1692,100919,Explosion,Uncertain,NA,NA,NA
213020,Nemrut Dagi,13530,1692,100920,Ash,Uncertain,NA,NA,NA
213020,Nemrut Dagi,13530,1692,100921,Earthquakes (undefined),NA,NA,NA,NA
213030,Tenduruk Dagi,13531,-550,100923,Lava flow(s),NA,NA,NA,NA
213030,Tenduruk Dagi,13532,1855,100924,Explosion,NA,NA,NA,NA
213030,Tenduruk Dagi,13532,1855,100925,Ash,NA,NA,NA,NA
213040,Ararat,13533,-2450,100927,Explosion,NA,NA,NA,NA
213040,Ararat,13533,-2450,100928,Pyroclastic flow,NA,NA,NA,NA
213040,Ararat,13533,-2450,100929,Lava flow(s),NA,NA,NA,NA
213040,Ararat,13533,-2450,100930,Property damage,NA,NA,NA,NA
241080,Tongariro,13547,1844,100931,Ash,NA,NA,NA,NA
241080,Tongariro,13548,1855,100933,Explosion,NA,NA,NA,NA
241080,Tongariro,13548,1855,100934,Ash,NA,NA,NA,NA
241080,Tongariro,13548,1855,100935,Earthquakes (undefined),Time and Type Unknown.,NA,NA,NA
241080,Tongariro,13549,1857,100937,Explosion,NA,NA,NA,NA
241080,Tongariro,13549,1857,100938,Ash,NA,NA,NA,NA
241080,Tongariro,13550,1859,100940,Phreatic activity,NA,NA,NA,NA
241080,Tongariro,13551,1862,100942,Explosion,NA,NA,NA,NA
241080,Tongariro,13551,1862,100943,Ash,NA,NA,NA,NA
241080,Tongariro,13552,1863,100945,Explosion,NA,NA,NA,NA
241080,Tongariro,13552,1863,100946,Ash,NA,NA,NA,NA
241080,Tongariro,13553,1870,100948,Explosion,NA,NA,NA,NA
241080,Tongariro,13553,1870,100949,Scoria,NA,NA,NA,NA
241080,Tongariro,13553,1870,100950,Lava flow(s),NA,NA,NA,NA
241080,Tongariro,13553,1870,100951,Earthquakes (undefined),NA,NA,NA,NA
241080,Tongariro,13554,1875,100953,Explosion,Uncertain,NA,NA,NA
241080,Tongariro,13555,1878,100955,Explosion,NA,NA,NA,NA
241080,Tongariro,13555,1878,100956,Ash,NA,NA,NA,NA
241080,Tongariro,13555,1878,100957,Crater formation,Summit.,NA,NA,NA
241080,Tongariro,13556,1881,100959,Explosion,NA,NA,NA,NA
241080,Tongariro,13556,1881,100960,Ash,NA,NA,NA,NA
241080,Tongariro,13557,1883,100962,Explosion,NA,NA,NA,NA
241080,Tongariro,13557,1883,100963,Ash,NA,NA,NA,NA
241080,Tongariro,13567,1904,100964,Explosion,NA,NA,NA,NA
241080,Tongariro,13567,1904,100965,Ash,NA,NA,NA,NA
241080,Tongariro,13568,1905,100967,Explosion,NA,NA,NA,NA
241080,Tongariro,13568,1905,100968,Ash,NA,NA,NA,NA
241080,Tongariro,13569,1906,100970,Explosion,NA,NA,NA,NA
241080,Tongariro,13569,1906,100971,Ash,NA,NA,NA,NA
241080,Tongariro,13570,1907,100973,Explosion,NA,NA,NA,NA
241080,Tongariro,13570,1907,100974,Ash,NA,NA,NA,NA
263300,Semeru,13571,1900,100976,Explosion,NA,NA,NA,NA
263300,Semeru,13571,1900,100977,Ash,NA,NA,NA,NA
263300,Semeru,13571,1900,100978,Lava flow(s),NA,NA,NA,NA
263300,Semeru,13572,1901,100980,Explosion,NA,NA,NA,NA
263300,Semeru,13572,1901,100981,Ash,NA,NA,NA,NA
263300,Semeru,13572,1901,100982,Evacuations,NA,1901,1,29
263300,Semeru,13573,1903,100984,Explosion,NA,NA,NA,NA
263300,Semeru,13574,1904,100986,Explosion,NA,NA,NA,NA
263300,Semeru,13575,1905,100988,Explosion,NA,NA,NA,NA
263300,Semeru,13575,1905,100989,Ash,NA,NA,NA,NA
263300,Semeru,13575,1905,100990,Loud audible noises,NA,NA,NA,NA
263300,Semeru,13576,1907,100992,Explosion,NA,NA,NA,NA
263300,Semeru,13576,1907,100993,Ash,NA,NA,NA,NA
263300,Semeru,13577,1907,100995,Explosion,NA,NA,NA,NA
263300,Semeru,13577,1907,100996,Earthquakes (undefined),NA,NA,NA,NA
266030,Soputan,13585,1906,100997,Explosion,NA,NA,NA,NA
266030,Soputan,13585,1906,100998,Lava flow(s),NA,NA,NA,NA
266030,Soputan,13585,1906,100999,Crater formation,Parasitic.,NA,NA,NA
266030,Soputan,13586,1907,101001,Explosion,NA,NA,NA,NA
266030,Soputan,13586,1907,101002,Earthquakes (undefined),NA,NA,NA,NA
266030,Soputan,13587,1908,101004,Explosion,NA,NA,NA,NA
