source,source_id,source_site_name,site_name,latitude,longitude,phase,phase_description,phase_code,age_start,age_end,taxon_source,n,prop,reference,taxon_detail,taxon,genus,family,category,founder_crop,edibility,grass_type,legume_type
ORIGINS,12562–12581,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Asparagus,6,4.725153567490944e-4,MooreEtal2000,Asparagus sp.,Asparagus sp.,Asparagus,Asparagaceae,Wild plants,NA,stems,NA,NA
ORIGINS,11981–11981,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Asphodelus aestivus,18,0.00141754607024728,MooreEtal2000,Asphodelus aestivus,"Asphodelus spp. (incl. aestivus, tenuifolius)",Asphodelus,Asphodelaceae,Wild plants,NA,"rhizomes, stems and leaves,",NA,NA
ORIGINS,12383–12756,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Atriplex,105,0.00826901874310915,MooreEtal2000,Atriplex sp.,"Atriplex spp. (incl. lasiantha, leucoclada, prostrata, rosea)",Atriplex,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12088–12088,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Avena sterilis,3,2.362576783745472e-4,MooreEtal2000,Avena sterilis,"Avena spp. (incl. barbata, clauda, fatua, sativa, sterilis, wiestii)",Avena,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12195–12238,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Bassia arabica,61,0.00480390612694912,MooreEtal2000,Bassia arabica,"Bassia spp. (incl. muricata, protrata)",Bassia,Amaranthaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12411–12411,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Brachypodium distachyon,3,2.362576783745472e-4,MooreEtal2000,Brachypodium distachyon,Brachypodium distachyon,Brachypodium,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ORIGINS,12089–12121,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Brassica/Sinapis arvensis,49,0.00385887541345093,MooreEtal2000,NA,Brassicaceae indet. (edible),NA,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12192–12234,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Brassicaceae,762,0.06000945030713498,MooreEtal2000,NA,Brassicaceae indet. (edible),NA,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12560–12560,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Buglossoides arvensis/incrassata,3,2.362576783745472e-4,MooreEtal2000,Buglossoides sp.,"Buglossoides spp. (incl. arvensis, tenuiflora)",Buglossoides,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12375–12584,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Buglossoides tenuiflora,64,0.00504016380532367,MooreEtal2000,Buglossoides tenuiflora,"Buglossoides spp. (incl. arvensis, tenuiflora)",Buglossoides,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12193–12193,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Camelina/Camphorosma,3,2.362576783745472e-4,MooreEtal2000,NA,Brassicaceae indet. (edible),NA,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12201–12222,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Camphorosma monspeliaca,18,0.00141754607024728,MooreEtal2000,Camphorosma monspeliaca,Camphorosma spp. (incl. monspeliaca),Camphorosma,Amaranthaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12207–12235,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Capparis,9,7.087730351236415e-4,MooreEtal2000,Capparis sp.,Capparis spp. (incl. spinosa),Capparis,Capparaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,12225–12225,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Capsella bursa-pastoris,6,4.725153567490944e-4,MooreEtal2000,Capsella bursa-pastoris,Capsella spp. (incl. bursa-pastoris),Capsella,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12382–12728,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Chenopodium,25,0.00196881398645455,MooreEtal2000,Chenopodium sp.,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12416–12755,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Chenopodium glaucum,6,4.725153567490944e-4,MooreEtal2000,Chenopodium glaucum,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12716–12727,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Chenopodium rubrum,14,0.00110253583241455,MooreEtal2000,Chenopodium rubrum,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12385–12385,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Citrullus colocynthis,8,6.300204756654591e-4,MooreEtal2000,Citrullus colocynthis,Citrullus colocynthis,Citrullus,Cucurbitaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12595–12595,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Crithopis deliliana,2,1.5750511891636477e-4,MooreEtal2000,Crithopsis delileana,Crithopsis delileana,Crithopis,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ORIGINS,12426–12762,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Crypsis,155,0.01220664671601827,MooreEtal2000,Crypsis sp.,"Crypsis spp. (incl. alopecuroides, schoenoides)",Crypsis,Poaceae,Grasses,NA,NA,Small-seeded,NA
ORIGINS,12603–12607,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Cutandia,24,0.00189006142699637,MooreEtal2000,Cutandia sp.,"Cutandia spp. (incl. dichotoma, memphitica)",Cutandia,Poaceae,Grasses,NA,NA,Small-seeded,NA
ORIGINS,12189–12233,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Draba,564,0.04441644353441486,MooreEtal2000,Draba sp.,Draba sp.,Draba,Brassicaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12403–12585,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Erodium,23,0.00181130886753819,MooreEtal2000,Erodium sp.,"Erodium spp. (incl. ciconium, gruinum)",Erodium,Geraniaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12226–12226,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Euclidium syriacum,6,4.725153567490944e-4,MooreEtal2000,Euclidium syriacum,Euclidium spp. (incl. syriacum),Euclidium,Brassicaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12099–12116,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Glaucium,9,7.087730351236415e-4,MooreEtal2000,Glaucium sp.,"Glaucium spp. (incl. aleppicum, corniculatum)",Glaucium,Papaveraceae,Wild plants,NA,NA,NA,NA
ORIGINS,12384–12419,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Glycyrrhiza,143,0.01126161600252008,MooreEtal2000,Glycyrrhiza sp.,Glycyrrhiza spp. (incl. glabra),Glycyrrhiza,Fabaceae,Pulses,NA,NA,NA,Small-seeded
ORIGINS,12370–12453,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Gypsophila elegans,78,0.00614269963773822,MooreEtal2000,Gypsophila elegans,"Gypsophila spp. (incl. elegans, obionica, pilosa)",Gypsophila,Caryophillaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12369–12445,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Gypsophila pilosa,42,0.00330760749724366,MooreEtal2000,Gypsophila pilosa,"Gypsophila spp. (incl. elegans, obionica, pilosa)",Gypsophila,Caryophillaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12434–12452,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Heliotropium,8,6.300204756654591e-4,MooreEtal2000,Heliotropium sp.,"Heliotropium spp. (incl. europaeum, persicum, rotundifolium, suaveolens)",Heliotropium,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12412–12591,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Henrardia pubescens,11,8.662781540400063e-4,MooreEtal2000,Henrardia pubescens,Henrardia pubescens,Henrardia,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ORIGINS,12395–12447,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Herniaria,9,7.087730351236415e-4,MooreEtal2000,Herniaria sp.,Herniaria sp.,Herniaria,Poaceae,Grasses,NA,NA,Small-seeded,NA
ORIGINS,12381–12608,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Hordeum murinum/bulbosum,123,0.00968656481335643,MooreEtal2000,Hordeum sp.,"Hordeum spp. (bulbosum, glaucum, murinum, marinum, hystrix, sphaerococcum)",Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12721–12753,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Hordeum vulgare,6,4.725153567490944e-4,MooreEtal2000,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12052–12054,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Lens,21,0.00165380374862183,MooreEtal2000,Lens sp.,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,12188–12232,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Lepidium perfoliatum,141,0.01110411088360371,MooreEtal2000,Lepidium perfoliatum,"Lepidium spp. (incl. niloticum, perfoliatum, ruderale, sativum)",Lepidium,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12210–12210,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Lepidium ruderale,3,2.362576783745472e-4,MooreEtal2000,Lepidium ruderale,"Lepidium spp. (incl. niloticum, perfoliatum, ruderale, sativum)",Lepidium,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12199–12205,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Lepidium/Camelina,15,0.00118128839187273,MooreEtal2000,NA,Brassicaceae indet. (edible),NA,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12394–12394,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Minuartia rubella,9,7.087730351236415e-4,MooreEtal2000,Minuartia rubella,"Minuartia spp. (incl. hybrida, rubella)",Minuartia,Caryophillaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12399–12399,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Moltkia coerulea,36,0.00283509214049456,MooreEtal2000,Moltkia coerulea,Moltkia coerulea,Moltkia,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12406–12406,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Muscari,6,4.725153567490944e-4,MooreEtal2000,Muscari sp.,Muscari sp.,Muscari,Asparagaceae,Wild plants,NA,bulbs,NA,NA
ORIGINS,12372–12442,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Onobrychis,181,0.01425421326193101,MooreEtal2000,Onobrychis sp.,Onobrychis spp. (incl. crista-galli),Onobrychis,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,12389–12764,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Phragmites australis,33,0.00259883446212001,MooreEtal2000,Phragmites australis,Phragmites australis,Phragmites,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ORIGINS,11980–12050,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Pistacia atlantica/khinjuk,124,0.00976531737281461,MooreEtal2000,Pistacia sp.,"Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)",Pistacia,Anacardiaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,12422–12422,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Plantago major,15,0.00118128839187273,MooreEtal2000,Plantago major,"Plantago spp. (amplexicaulis, arenaria, coronopus, lagopus, lanceolata, major, ovata, psyllium, squarrosa)",Plantago,Plantaginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12387–12760,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Polygonum corrigioloides,3031,0.2386990077177508,MooreEtal2000,Polygonum corrigioloides,"Polygonum spp. (incl. aviculare, convolvulus, corrigioloides, lapathifolium, persicaria, salicifolium, venantianum)",Polygonum,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12420–12737,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Potentilla,17,0.0013387935107891,MooreEtal2000,Potentilla sp.,Potentilla spp. (incl. supina),Potentilla,Rosaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12736–12757,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Prosopis farcta,6,4.725153567490944e-4,MooreEtal2000,Prosopis farcta,Prosopis spp. (incl. farcta),Prosopis,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,12738–12738,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Rumex,3,2.362576783745472e-4,MooreEtal2000,Rumex sp.,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,12194–12223,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Salsola,9,7.087730351236415e-4,MooreEtal2000,Salsola sp.,"Salsola spp. (incl. inermis, kali, volkensii)",Salsola,Amaranthaceae,Wild plants,NA,"leaves, stems",NA,NA
ORIGINS,12554–12554,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Salvia cryptantha,3,2.362576783745472e-4,MooreEtal2000,Salvia cryptantha,Salvia cryptantha,Salvia,Lamiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12744–12769,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Secale cereale,15,0.00118128839187273,MooreEtal2000,Secale cereale,"Secale spp. (incl. cereale, montanum)",Secale,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12087–12115,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Secale cereale ssp.vavilovii,96,0.00756024570798551,MooreEtal2000,Secale cereale,"Secale spp. (incl. cereale, montanum)",Secale,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12086–12114,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Secale montanum,69,0.00543392660261458,MooreEtal2000,Secale montanum,"Secale spp. (incl. cereale, montanum)",Secale,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12415–12754,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Spergularia,6,4.725153567490944e-4,MooreEtal2000,Spergularia sp.,Spergularia spp. (incl. arvensis),Spergularia,Caryophillaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12380–12599,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Stipa gigantea,24,0.00189006142699637,MooreEtal2000,Stipa gigantea,"Stipa spp. (incl. capensis, gigantea)",Stipa,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12379–12606,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Stipa lagascae/hohenackeriana/barbata,677,0.05331548275318948,MooreEtal2000,Stipa sp.,"Stipa spp. (incl. capensis, gigantea)",Stipa,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12378–12605,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Stipa parviflora/capensis,401,0.03157977634273114,MooreEtal2000,Stipa sp.,"Stipa spp. (incl. capensis, gigantea)",Stipa,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12202–12202,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Suaeda,12,9.450307134981888e-4,MooreEtal2000,Suaeda sp.,"Suaeda spp. (incl. fruticosa, maritima, palaestina)",Suaeda,Amaranthaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12423–12759,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Suaeda fruticosa,14,0.00110253583241455,MooreEtal2000,Suaeda fruticosa,"Suaeda spp. (incl. fruticosa, maritima, palaestina)",Suaeda,Amaranthaceae,Wild plants,NA,"leaves, stems",NA,NA
ORIGINS,12198–12227,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Torularia torulosa,45,0.0035438651756182,MooreEtal2000,Torularia torulosa,Torularia torulosa,Torularia,Brassicaceae,Wild plants,NA,NA,NA,NA
ORIGINS,12084–12118,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Triticum,153,0.0120491415971019,MooreEtal2000,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12734–12767,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Triticum aestivum,4,3.1501023783272954e-4,MooreEtal2000,Triticum aestivum,"Triticum spp. (inc. aestivum, durum)",Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12726–12726,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Triticum dicoccoides/dicoccum,3,2.362576783745472e-4,MooreEtal2000,Triticum sp.,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12733–12765,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Triticum monococcum,6,4.725153567490944e-4,MooreEtal2000,Triticum monococcum,Triticum spp. (incl. boeoticum/monococcum),Triticum,Poaceae,Grasses,einkorn wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,12735–12770,Abu Hureyra,Abu Hureyra,35.87,38.4,Abu Hureyra 1 (epipalaeolithic) phase 2,Dates approximated from Colledge & Conolly 2010,ABHU Epip2,12984,12055,Triticum spelta,2,1.5750511891636477e-4,MooreEtal2000,Triticum spelta,"Triticum spp. (incl. spelta, turgidum, parvicoccum)",Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
