date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19690827,1969,69057,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,HOREHOUND,SHAFT
19690902,1969,69021,USSR,PERM RUSS,ISC,57.35,54.77,4.8,0,0,7.6,7.6,PNE,GRIFON,SHAFT
19690908,1969,69022,USSR,PERM RUSS,ISC,51.31,55.03,4.8,0,0,7.6,7.6,PNE,GRIFON,SHAFT
19690910,1969,69023,USA,GRAND V CO,ISC,39.5,-107.88,5,0,0,40,40,PNE:PLO,RULISON,SHAFT
19690911,1969,69024,USSR,SEMI KAZAKH,ISC,49.77,78.03,5,0,0,0.001,20,PNE,NA,TUNNEL
19690912,1969,69025,USA,NTS,ISC,36.84,-115.93,0,0,0,0,20,WE,MINUTE STEAK,SHAFT
19690916,1969,69026,USA,NTS,ISC,37.33,-116.43,6.1,0,0,0,1000,WR,JORUM,SHAFT
19690920,1969,69058,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,KYACK A-B,SHAFT
19690922,1969,69027,CHINA,LOP NOR,ISC,41.35,88.33,5.2,0,0,25,25,WR,NA,UG
19690926,1969,69028,USSR,STAVRO RUSS,ISC,45.88,42.49,5.6,0,0,10,10,PNE,NA,SHAFT
19690929,1969,69029,CHINA,LOP NOR,ISC,40.72,89.3,4.7,0,0,3000,3000,WR,NA,AIRDROP
19691001,1969,69030,USSR,SEMI KAZAKH,ISC,49.81,78.18,5.2,0,0,0.001,20,WR,NA,TUNNEL
19691001,1969,69059,USA,NTS,DOE,37,-116,0,0,0,0,20,SE,SEAWEED C-E,SHAFT
19691002,1969,69031,USA,AMCHITKA AK,ISC,51.59,179.19,6.4,0,0,1000,1000,WR,MILROW,SHAFT
19691008,1969,69032,USA,NTS,ISC,37.23,-116.43,5.6,0,0,200,1000,WR,PIPKIN,SHAFT
19691014,1969,69033,USSR,NZ RUSS,ISC,73.39,54.5,6.3,0,0,20,1500,WR,NA,TUNNEL
19691016,1969,69060,USA,NTS,DOE,37,-116,0,0,0,0,20,SE,SEAWEED B,SHAFT
19691029,1969,69034,USA,NTS,ISC,37.07,-116.04,0,0,0,11,11,WR,CRUET,SHAFT
19691029,1969,69035,USA,NTS,ISC,37.04,-116.16,0,0,0,16.7,16.7,WR,POD A-D,SHAFT
19691029,1969,69036,USA,NTS,ISC,37.22,-116.09,0,0,0,110,110,WR,CALABASH,SHAFT
19691030,1969,69066,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,SAM,NA,TUNNEL
19691113,1969,69037,USA,NTS,DOE,37,-116,0,0,0,1.7,1.7,WR,SCUTTLE,SHAFT
19691121,1969,69038,USA,NTS,ISC,36.98,-116.02,5,0,0,20,200,WR,PICCALILLI,SHAFT
19691121,1969,69061,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,PLANER,SHAFT
19691127,1969,69067,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,PNE,NA,TUNNEL
19691130,1969,69039,USSR,SEMI KAZAKH,ISC,49.94,78.98,6,0,0,125,125,WR,NA,SHAFT
19691205,1969,69040,USA,NTS,ISC,37.13,-116.24,4.9,0,0,0,20,WE,DIESELTRAIN,TUNNEL
19691206,1969,69041,USSR,MANGY KAZAKH,ISC,43.79,54.75,5.8,0,0,30,30,PNE,NA,SHAFT
19691210,1969,69062,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CULANIRO A-B,SHAFT
19691210,1969,69063,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,TUN A-D,SHAFT
19691217,1969,69042,USA,NTS,ISC,37.06,-116,5.4,0,0,20,200,WR,GRAPE A,SHAFT
19691217,1969,69043,USA,NTS,ISC,36.9,-116.07,4.7,0,0,0,20,WR,LOVAGE,SHAFT
19691218,1969,69044,USA,NTS,ISC,37.09,-116.07,0,0,0,0,200,WR,TERRINE W/Y,SHAFT
19691228,1969,69045,USSR,SEMI KAZAKH,ISC,49.98,77.79,5.7,0,0,40,40,WR,NA,SHAFT
19691229,1969,69046,USSR,SEMI KAZAKH,ISC,49.7,78.2,5.1,0,0,0.001,20,PNE,NA,TUNNEL
19700123,1970,70001,USA,NTS,ISC,37.11,-115.96,0,0,0,0,20,WR,FOB G/R/B,SHAFT
19700129,1970,70002,USSR,SEMI KAZAKH,ISC,49.84,78.27,5.5,0,0,0.001,20,WE,NA,TUNNEL
19700130,1970,70003,USA,NTS,ISC,36.98,-116.07,0,0,0,0,20,WR,AJO,SHAFT
19700204,1970,70004,USA,NTS,ISC,37.09,-116.01,5.6,0,0,20,200,WR,GRAPE B,SHAFT
19700204,1970,70053,USA,NTS,DOE,37,-116,0,0,0,20,200,WR,BELEN,SHAFT
19700205,1970,70005,USA,NTS,ISC,37.09,-116.05,0,0,0,25,25,WR,LABIS,SHAFT
19700211,1970,70006,USA,NTS,ISC,37.13,-116.21,0,0,0,0,20,WE,DIANAMIST,TUNNEL
19700218,1970,70061,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19700225,1970,70008,USA,NTS,ISC,37.07,-115.98,0,0,0,20,200,WR,CUMMARIN,SHAFT
19700226,1970,70009,USA,NTS,ISC,37.11,-116.08,5.3,0,0,20,200,WR,YANNIGAN R/B/W,SHAFT
19700306,1970,70010,USA,NTS,ISC,37.14,-116.08,4.3,0,0,8.7,8.7,WR,CYATHUS,SHAFT
19700306,1970,70011,USA,NTS,ISC,37.08,-116.05,0,0,0,0,20,WR/SE,ARABIS R/G/B,SHAFT
19700319,1970,70012,USA,NTS,ISC,36.93,-116.02,0,0,0,0,20,WR,JAL,SHAFT
19700323,1970,70013,USA,NTS,ISC,37.08,-116.03,0,0,0,20,200,WR,SHAPER,SHAFT
19700326,1970,70014,USA,NTS,ISC,37.3,-116.49,6.4,0,0,1000,10000,WR,HANDLEY,SHAFT
19700327,1970,70015,USSR,SEMI KAZAKH,ISC,49.77,78.11,5,0,0,0.001,20,PNE,NA,TUNNEL
19700421,1970,70016,USA,NTS,ISC,37.03,-116.04,4.4,0,0,12.7,12.7,WE,SNUBBER,SHAFT
19700421,1970,70017,USA,NTS,ISC,37.08,-116.1,4.6,0,0,20,200,WR,CAN GREEN/RED,SHAFT
19700501,1970,70018,USA,NTS,ISC,37,-116.03,0,0,0,0,20,WR,BEEBALM,SHAFT
19700501,1970,70019,USA,NTS,ISC,37.05,-116.02,4.3,0,0,0,20,WR,HOD GREEN/RED,SHAFT
19700501,1970,70062,USA,NTS,DOE,37,-116,0,0,0,0,20,SE,HOD C BLUE,SHAFT
19700505,1970,70020,USA,NTS,ISC,37.17,-116.19,5,0,0,0,20,WE,MINTLEAF,TUNNEL
19700512,1970,70021,USA,NTS,ISC,37,-116.2,0,0,0,0,20,PNE:V,DIAMOND DUST,TUNNEL
19700515,1970,70022,USA,NTS,ISC,37.16,-116.03,0,0,0,20,200,WR,CORNICE Y/G,SHAFT
19700515,1970,70023,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,ANDROMEDE,BALLOON
19700521,1970,70024,USA,NTS,ISC,37.04,-116.03,0,0,0,0,20,WR,MANZANAS,SHAFT
19700521,1970,70025,USA,NTS,ISC,36.99,-116.05,5.1,0,0,20,200,WR,MORRONES,SHAFT
19700522,1970,70026,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,1000,WR,CASSIOPEE,BALLOON
19700526,1970,70027,USA,NTS,UGS,37.2,-116.2,5,0,0,0,20,WE,HUDSON MOON,TUNNEL
19700526,1970,70028,USA,NTS,ISC,37.11,-116.03,5.5,0,0,0,105,PNE:PLO,FLASK G/Y/R,SHAFT
19700527,1970,70063,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL
19700528,1970,70054,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,PITON A/B,SHAFT
19700528,1970,70055,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,PITON C,SHAFT
19700530,1970,70029,FRANCE,FANGATAUFA,UGS,-22.2,-138.8,4.7,0,0,0,1000,WR,DRAGON,BALLOON
19700624,1970,70030,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,ERIDAN,BALLOON
19700625,1970,70031,USSR,ORENBG RUSS,ISC,52.2,55.7,4.9,0,0,2.3,2.3,PNE,MAGISTRAL,SHAFT
19700626,1970,70032,USA,NTS,ISC,37.08,-116.08,0,0,0,0,20,WR,ARNICA Y/V,SHAFT
19700628,1970,70033,USSR,SEMI KAZAKH,ISC,49.83,78.22,5.7,0,0,20,150,WR,NA,TUNNEL
19700628,1970,70064,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,PNE/WR,NA,TUNNEL
19700703,1970,70034,FRANCE,MURUROA,ISC,-21.8,-139.2,4.8,0,0,0,1000,WR,LICORNE,BALLOON
19700721,1970,70035,USSR,SEMI KAZAKH,ISC,49.95,77.77,5.4,0,0,0.001,20,WR,NA,SHAFT
19700724,1970,70036,USSR,SEMI KAZAKH,ISC,49.82,78.18,5.3,0,0,0.001,20,WR,NA,TUNNEL
19700727,1970,70037,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,PEGASE,BALLOON
19700802,1970,70038,FRANCE,FANGATAUFA,DOE,-22,-139,0,0,0,0,200,WR,ORION,BALLOON
19700806,1970,70039,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,1000,WR,TOUCAN,BALLOON
19700906,1970,70040,USSR,SEMI KAZAKH,ISC,49.77,78.1,5.4,0,0,0.001,20,WR,NA,TUNNEL
19700906,1970,70065,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,PNE,NA,TUNNEL
19701013,1970,70056,USA,NTS,DOE,37,-116,0,0,0,0,20,WR/SE,SCREE A/A/CH,SHAFT
19701014,1970,70041,USSR,NZ RUSS,ISC,73.31,54.89,6.6,0,0,150,1500,WR,NA,TUNNEL
19701014,1970,70042,CHINA,LOP NOR,ISC,40.92,89.4,4.6,0,0,3400,3400,WR,NA,AIRDROP
19701014,1970,70043,USA,NTS,ISC,37.03,-116,5.5,0,0,20,200,WR,TIJERAS,SHAFT
19701028,1970,70057,USA,NTS,DOE,37,-116,0,0,0,0,20,SE/WR,TRUCHAS CH/CH/R,SHAFT
19701104,1970,70044,USSR,SEMI KAZAKH,ISC,50,77.82,5.4,0,0,0.001,20,PNE,NA,SHAFT
19701105,1970,70045,USA,NTS,ISC,36.98,-116.04,0,0,0,20,200,WR,ABEYTAS,SHAFT
19701119,1970,70058,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,PENASCO,SHAFT
19701203,1970,70059,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CORAZON/CARRIZO,SHAFT
19701212,1970,70046,USSR,MANGY KAZAKH,ISC,43.87,54.78,6,0,0,80,80,PNE,NA,SHAFT
19701216,1970,70047,USA,NTS,ISC,37.01,-115.94,5.2,0,0,20,200,WR,ARTESIA,SHAFT
19701216,1970,70048,USA,NTS,ISC,37.23,-116.05,5.1,0,0,0,20,WR,AVENS A/A/A/C,SHAFT
19701216,1970,70060,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CANJILON,SHAFT
19701217,1970,70049,USSR,SEMI KAZAKH,ISC,49.73,78.17,5.4,0,0,20,150,WR,NA,TUNNEL
19701217,1970,70050,USA,NTS,ISC,37.12,-116.05,5.8,0,0,220,220,WR,CARPETBAG,SHAFT
19701218,1970,70051,USA,NTS,ISC,37.12,-116.09,5.1,0,0,10,10,WR,BANEBERRY,SHAFT
19701223,1970,70052,USSR,MANGY KAZAKH,ISC,43.81,54.82,6,0,0,75,75,PNE,NA,SHAFT
19710129,1971,71050,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WE,NA,TUNNEL
19710322,1971,71001,USSR,SEMI KAZAKH,UGS,49.7,78.2,5.8,0,0,20,150,PNE,NA,TUNNEL
19710322,1971,71051,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL
19710323,1971,71002,USSR,PERM RUSS,UGS,61.3,56.5,5.6,0,0,15,15,PNE,TAIGA,SHAFT
19710409,1971,71052,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.23,0.23,PNE,NA,TUNNEL
19710425,1971,71003,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.9,0,0,90,90,WR,NA,TUNNEL
19710525,1971,71004,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.2,0,0,0.001,20,WR,NA,TUNNEL
19710605,1971,71005,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,200,WR,DIONE,BALLOON
19710606,1971,71006,USSR,SEMI KAZAKH,UGS,50,77.8,5.5,0,0,16,16,WR,NA,SHAFT
19710612,1971,71007,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,1000,WE,ENCELADE,BALLOON
19710616,1971,71008,USA,NTS,UGS,37,-116,4.9,0,0,0,20,WR,EMBUDO,SHAFT
19710619,1971,71009,USSR,SEMI KAZAKH,UGS,50,77.7,5.5,0,0,0.001,20,WR,NA,SHAFT
19710623,1971,71010,USA,NTS,UGS,37,-116,4.8,0,0,20,200,WR,LAGUNA,SHAFT
19710623,1971,71041,USA,NTS,DOE,37,-116,0,0,0,0,20,SE,DEXTER,SHAFT
19710624,1971,71011,USA,NTS,UGS,37.1,-116.1,5.2,0,0,20,200,WR,HAREBELL,SHAFT
19710629,1971,71012,USA,NTS,DOE,37,-116,0,0,0,0,20,WE,CAMPHOR,TUNNEL
19710630,1971,71013,USSR,SEMI KAZAKH,UGS,50,79.1,5.4,0,0,0.001,20,WR,NA,SHAFT
19710701,1971,71014,USA,NTS,DOE,37,-116,0,0,0,0,20,PNE:V,DIAMOND MINE,TUNNEL
19710702,1971,71015,USSR,URAL RUSS,DOE,64,55,0,0,0,2.3,2.3,PNE,GLOBUS,SHAFT
19710704,1971,71016,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,JAPET,BALLOON
19710708,1971,71017,USA,NTS,UGS,37.1,-116.1,5.5,0,0,83,83,PNE:PLO,KINIATA,SHAFT
19710709,1971,71042,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BRACKEN,SHAFT
19710710,1971,71018,USSR,URAL RUSS,UGS,64.2,55.2,5.3,0,0,2.3,2.3,PNE,GLOBUS,SHAFT
19710721,1971,71043,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,APODACA,SHAFT
19710804,1971,71044,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BARRANCA,SHAFT
19710805,1971,71045,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,NAMA A/M,SHAFT
19710806,1971,71046,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BALTIC,SHAFT
19710808,1971,71019,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,PHOEBE,BALLOON
19710814,1971,71020,FRANCE,MURUROA,UGS,-21.9,-139,4.7,0,0,0,1000,WR,RHEA,BALLOON
19710818,1971,71021,USA,NTS,UGS,37.1,-116,5.4,0,0,20,200,WR,ALGODONES,SHAFT
19710919,1971,71022,USSR,URAL RUSS,UGS,57.8,41.1,4.5,0,0,2.3,2.3,PNE,GLOBUS,SHAFT
19710922,1971,71038,USA,NTS,DIS,37.07,-115.97,0,0,0,0,20,SE/WR,FRIJOLES,SHAFT
19710927,1971,71023,USSR,NZ RUSS,UGS,73.4,55.1,6.4,5.2,0,150,1500,WR,NA,TUNNEL
19710929,1971,71024,USA,NTS,UGS,37,-116,4.4,0,0,0,20,WR,PEDERNAL,SHAFT
19710929,1971,71047,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CHANTILLY,SHAFT
19711004,1971,71025,USSR,ARKHAN RUSS,UGS,61.6,47.1,5.1,0,0,2.3,2.3,PNE,GLOBUS,SHAFT
19711008,1971,71026,USA,NTS,UGS,37.1,-116,4.7,0,0,0,20,WR,CATHAY,SHAFT
19711009,1971,71027,USSR,SEMI KAZAKH,UGS,50,77.7,5.4,0,0,12,12,WR,NA,SHAFT
19711014,1971,71039,USA,NTS,DIS,37.32,-116.14,0,0,0,0,20,WR,LAGOON,SHAFT
19711021,1971,71028,USSR,SEMI KAZAKH,UGS,50,77.6,5.6,0,0,23,23,WR,NA,SHAFT
19711022,1971,71029,USSR,ORENBG RUSS,UGS,51.6,54.5,5.3,0,0,15,15,PNE,SAPFIR,SHAFT
19711106,1971,71030,USA,AMCHITKA AK,UGS,51.5,179.1,6.8,5.7,0,0,5000,WR,CANNIKIN,SHAFT
19711118,1971,71031,CHINA,LOP NOR,DOE,41.5,89,0,0,0,15,15,WR,NA,TOWER
19711124,1971,71032,USA,NTS,DOE,37,-116,0,0,0,0,20,WE,DIAGONAL LINE,SHAFT
19711129,1971,71033,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.5,0,0,0,20,WR,NA,TUNNEL
19711130,1971,71040,USA,NTS,DIS,37.16,-116.15,0,0,0,0,20,WR,PARNASSIA,SHAFT
19711214,1971,71034,USA,NTS,UGS,37.1,-116.1,4.7,0,0,20,200,WR,CHAENACTIS,SHAFT
19711214,1971,71048,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,HOSPAH,SHAFT
19711214,1971,71049,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,YERBA,SHAFT
19711215,1971,71035,USSR,SEMI KAZAKH,UGS,50,77.9,4.9,0,0,0.001,20,WE,NA,TUNNEL
19711222,1971,71036,USSR,AZGIR KAZAKH,UGS,47.9,48.2,6,0,0,64,64,PNE,NA,SHAFT
19711230,1971,71037,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.8,0,0,20,150,WR,NA,TUNNEL
19711230,1971,71053,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL
19720105,1972,72042,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,MESCALERO,SHAFT
19720107,1972,72001,CHINA,LOP NOR,DOE,41.5,89,0,0,0,8,8,WR,NA,AIRDROP
19720203,1972,72036,USA,NTS,DIS,36.98,-115.81,0,0,0,0,20,WR,COWLES,SHAFT
19720210,1972,72002,USSR,SEMI KAZAKH,UGS,50,78.9,5.5,0,0,16,16,WR,NA,SHAFT
19720217,1972,72043,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,DIANTHUS,SHAFT
19720310,1972,72003,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.5,0,0,0.001,20,WR,NA,TUNNEL
19720318,1972,72004,CHINA,LOP NOR,DOE,41.5,89,0,0,0,170,170,WR,NA,AIRDROP
19720323,1972,72044,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,SAPPHO,SHAFT
19720328,1972,72005,USSR,SEMI KAZAKH,UGS,49.7,78.2,5.2,0,0,0,20,WR/P/SA,NA,TUNNEL
19720330,1972,72037,USA,NTS,DIS,36.97,-116.05,0,0,0,0,20,WR,ONAJA/OCATE,SHAFT
19720411,1972,72006,USSR,MARY TURKMEN,DOE,37.4,62,0,0,0,15,15,PNE,CRATER,SHAFT
19720419,1972,72007,USA,NTS,UGS,37.122,-116.083,4.6,0,0,0,20,WR,LONGCHAMPS,SHAFT
19720419,1972,72045,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,JICARILLA,SHAFT
19720420,1972,72055,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19720502,1972,72008,USA,NTS,UGS,37.2,-116.2,5,0,0,0,20,WE,MISTY NORTH,TUNNEL
19720511,1972,72038,USA,NTS,DIS,37.25,-116.11,0,0,0,0,20,WR,KARA,SHAFT
19720517,1972,72009,USA,NTS,UGS,37.12,-116.088,4.4,0,0,0,20,WR,ZINNIA,SHAFT
19720519,1972,72010,USA,NTS,UGS,37.004,-116.002,4.9,0,0,0,20,WR,MONERO,SHAFT
19720607,1972,72011,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.5,0,0,0.001,20,WE,NA,TUNNEL
19720607,1972,72046,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,MERIDA,SHAFT
19720625,1972,72012,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,UMBRIEL,BALLOON
19720628,1972,72039,USA,NTS,DIS,37.12,-116.04,0,0,0,0,20,WR,CAPITAN,SHAFT
19720628,1972,72047,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,HAPLOPAPPUS,SHAFT
19720628,1972,72048,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,TAJIQUE,SHAFT
19720630,1972,72013,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,TITANIA,BALLOON
19720706,1972,72014,USSR,SEMI KAZAKH,UGS,49.7,78,4.4,0,0,0.001,20,WE,NA,TUNNEL
19720709,1972,72015,USSR,UKRAINE,DOE,0,0,0,0,0,3.8,3.8,PNE,FAKEL,SHAFT
19720720,1972,72016,USA,NTS,UGS,37.215,-116.183,5,0,0,0,20,WE,DIAMOND SCULLS,TUNNEL
19720725,1972,72040,USA,NTS,DIS,37.02,-116.03,0,0,0,0,20,WR,ATARQUE,SHAFT
19720727,1972,72017,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,OBERON,BALLOON
19720727,1972,72054,USSR,NZ RUSS,MTM,71,54,0,0,0,0.001,20,FMS,NA,SHAFT
19720731,1972,72018,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,ARIEL,TOWER
19720809,1972,72049,USA,NTS,DOE,37,-116,0,0,0,0,20,WR/SE,CEB/CUCH/SOL,SHAFT
19720816,1972,72019,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.2,0,0,8,8,WE,NA,TUNNEL
19720820,1972,72020,USSR,KAZAKH,UGS,49.5,48.2,5.7,0,0,6.6,6.6,PNE,REGION,SHAFT
19720826,1972,72021,USSR,SEMI KAZAKH,UGS,50,77,5.5,0,0,0.001,20,WR,NA,SHAFT
19720828,1972,72022,USSR,NZ RUSS,UGS,73.3,55.1,6.3,4.7,0,20,1500,WR,NA,TUNNEL
19720902,1972,72023,USSR,SEMI KAZAKH,UGS,50,77.7,5.1,0,0,2,2,WR,NA,SHAFT
19720904,1972,72024,USSR,MURM RUSS,UGS,67.7,33.4,4.6,0,0,2.1,2.1,PNE,DNEPR-1,TUNNEL
19720921,1972,72025,USSR,ORENBG RUSS,UGS,52.1,52,5.1,0,0,2.3,2.3,PNE,REGION,SHAFT
19720921,1972,72026,USA,NTS,UGS,37.082,-116.037,5.7,4.3,0,20,200,WR,OSCURO,SHAFT
19720926,1972,72027,USA,NTS,UGS,37.122,-116.085,4.4,0,0,15,15,WR,DELPHINIUM,SHAFT
19721003,1972,72028,USSR,KALMYK RUSS,UGS,46.8,45,5.8,0,0,6.6,6.6,PNE,REGION,SHAFT
19721102,1972,72029,USSR,SEMI KAZAKH,UGS,49.9,78.8,6.2,0,0,165,165,WR,NA,SHAFT
19721109,1972,72041,USA,NTS,DIS,37.25,-116.32,0,0,0,0,20,WR,AKBAR,SHAFT
19721109,1972,72050,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,ARSENATE,SHAFT
19721117,1972,72051,USA,NTS,DOE,37,-116,0,0,0,0,20,WR/SE,CANNA U/L,SHAFT
19721124,1972,72030,USSR,ORENBG RUSS,UGS,52.8,51.1,4.7,0,0,2.3,2.3,PNE,REGION,SHAFT
19721124,1972,72031,USSR,KAZAKH,UGS,51.8,64.2,5.2,0,0,6.6,6.6,PNE,REGION,SHAFT
19721210,1972,72032,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.7,0,0,0,150,WR,NA,TUNNEL
19721210,1972,72033,USSR,SEMI KAZAKH,UGS,50.1,78.8,0,0,0,140,140,PNE,NA,SHAFT
19721212,1972,72052,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,TULOSO,SHAFT
19721214,1972,72053,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,SOLANUM,SHAFT
19721221,1972,72034,USA,NTS,UGS,37.14,-116.083,5,0,0,0,20,WE,FLAX SOURCE,SHAFT
19721221,1972,72056,USA,NTS,DOE,37,-116,0,0,0,0,200,WE,FLAX T/B,SHAFT
19721228,1972,72035,USSR,SEMI KAZAKH,DOE,51.7,77.2,0,0,0,0.001,20,WR,NA,TUNNEL
19730214,1973,73035,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,ALUMROOT,SHAFT
19730216,1973,73001,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.6,0,0,20,150,WR,NA,TUNNEL
19730308,1973,73002,USA,NTS,UGS,37.103,-116.027,5.4,0,0,20,200,WR,MIERA,SHAFT
19730323,1973,73036,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,GAZOOK,SHAFT
19730405,1973,73037,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,NATOMA,SHAFT
19730419,1973,73003,USSR,SEMI KAZAKH,UGS,50,77.7,5.4,0,0,0.001,20,WR,NA,SHAFT
19730425,1973,73004,USA,NTS,UGS,37.005,-116.028,4.7,0,0,0,20,WR,ANGUS/VELARDE,SHAFT
19730426,1973,73005,USA,NTS,UGS,37.123,-116.059,5.6,0,0,90,90,WR,STARWORT,SHAFT
19730426,1973,73038,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,COLMOR,SHAFT
19730509,1973,73039,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,MESITA,SHAFT
19730517,1973,73006,USA,RIFLE CO,UGS,39.793,-108.366,5.4,4.1,0,33,33,PNE:PLO,RIO BLANCO 1-3,SHAFT
19730524,1973,73007,USA,NTS,DOE,37.18,-116.09,0,0,0,0,20,WR,CABRESTO,SHAFT
19730524,1973,73008,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,KASHAN,SHAFT
19730605,1973,73009,USA,NTS,UGS,37.185,-116.215,5.1,0,0,0,20,WE,DIDO QUEEN,TUNNEL
19730606,1973,73010,USA,NTS,UGS,37.245,-116.346,6.1,0,0,200,1000,WR,ALMENDRO,SHAFT
19730621,1973,73011,USA,NTS,UGS,37.1,-116,5.3,0,0,20,200,WR,POTRILLO,SHAFT
19730627,1973,73012,CHINA,LOP NOR,UGS,40.6,89.5,4.8,0,0,0,0,WR,NA,AIRDROP
19730628,1973,73013,USA,NTS,UGS,37.148,-116.086,4.9,0,0,20,200,WR,PORTULACA,SHAFT
19730628,1973,73014,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,SILEKE,SHAFT
19730710,1973,73015,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.4,0,0,0,20,WE/SAM,NA,TUNNEL
19730721,1973,73016,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,EUTERPE,BALLOON
19730723,1973,73017,USSR,SEMI KAZAKH,UGS,50,78.9,6.3,4.7,0,150,1500,PNE,NA,SHAFT
19730728,1973,73018,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,MELPOMENE,BALLOON
19730815,1973,73019,USSR,KAZAKH,UGS,42.7,67.4,5.3,0,0,6.3,6.3,PNE,MERIDIAN,SHAFT
19730818,1973,73020,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,PALLAS,BALLOON
19730824,1973,73021,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,PARTHENOPE,BALLOON
19730828,1973,73022,USSR,KAZAKH,UGS,50.5,68.4,5.3,0,0,6.3,6.3,PNE,MERIDIAN,SHAFT
19730828,1973,73034,FRANCE,W MURUROA,DIS,-22,-140,0,0,0,0,20,WR,TAMARA,AIRDROP
19730912,1973,73023,USSR,NZ RUSS,UGS,73.3,55.2,6.8,5,0,150,10000,WR,NA,TUNNEL
