year,id,imdb_id,title,rating
1953,4854,0045555,The Big Heat,3
1953,7900,0045546,"The Beast from 20,000 Fathoms",1
1953,1883,0046359,Stalag 17,0
1953,4616,0045897,I Confess,1
1953,3125,0046269,Salome,3
1953,8466,0045464,"The 5,000 Fingers of Dr. T.",0
1953,9004,0046022,The earrings of Madame de...,3
1953,1444,0046268,Le Salaire de la Peur,1
1953,1118,0046183,Peter Pan,3
1953,5366,0045758,Fear and Desire,0
1953,1554,0046250,Roman holiday,3
1953,6797,0045826,Glen or Glenda,0
1953,7693,0047677,The Wild One,1
1953,5998,0046345,Summer with Monika,3
1953,9290,0045888,House of Wax,3
1953,3958,0046066,Mesa of Lost Women,1
1953,5973,0046478,Ugetsu,2
1953,3124,0046076,Miss Sadie Thompson,3
1953,8634,0045920,It Came from Outer Space,2
1953,5736,0046187,Pickup on South Street,3
1954,7346,0047834,Animal Farm,0
1954,5124,0046731,Attila,2
1954,4710,0046750,Late Chrysanthemuns,3
1954,8109,0046705,An American in Rome,1
1954,2294,0047437,Sabrina,3
1954,657,0046451,Touchez pas au grisbi,1
1954,2746,0047152,Knock on Wood,1
1954,2158,0047573,Them!,1
1954,2426,0047094,Hobson’s Choice,3
1954,3600,0047478,Shichinin no samurai,0
1954,2132,0047396,Rear Window,3
1954,8441,0046828,Carmen Jones,3
1954,5505,0047034,Gojira,1
1954,4048,0047580,Three Coins in the Fountain,3
1954,5356,0047443,Salt of the Earth,3
1954,1812,0047296,On the Waterfront,0
1954,3925,0046963,Executive Suite,2
1954,1351,0047472,Seven Brides for Seven Brothers,3
1954,1391,0047673,White Christmas,3
1954,1694,0047136,Johnny Guitar,2
1954,3337,0046912,Dial M for Murder,0
1954,3674,0047522,A Star Is Born,1
1954,4883,0046876,Creature from the Black Lagoon,0
1954,9176,0047127,Jail Bait,3
1954,1965,0046672,20000 Leagues Under the Sea,0
1954,7610,0045665,Comicos,3
1954,3993,0047030,The Glenn Miller Story,2
1954,9054,0047238,Miseria e nobilta,3
1954,3954,0046511,Journey to Italy,3
1954,7580,0047638,Uwasa no onna,3
1954,586,0047349,Phffft,2
1955,6055,0048127,Godzilla Raids Again,2
1955,8014,0048432,Not as a Stranger,2
1955,3739,0048801,We’re No Angels,3
1955,7360,0048750,The Trouble with Harry,2
1955,3339,0047878,The Big Combo,2
1955,2344,0046911,Diabolique,3
1955,2115,0048140,Guys and Dolls,3
1955,7878,0048133,Les grandes manoeuvres,3
1955,878,0048424,The Night of the Hunter,3
1955,6481,0048124,The Glass Slipper,3
1955,7262,0048512,The Prisoner,0
1955,1827,0048281,The Ladykillers,3
1955,5165,0048673,Summertime,3
1955,4442,0048356,Marty,3
1955,4896,0048605,The Seven Year Itch,1
1955,2926,0048545,Rebel Without a Cause,1
1955,3404,0048021,Rififi,1
1955,4754,0048445,Oklahoma!,3
1955,6468,0047577,This Island Earth,0
1955,1735,0048641,Sommarnattens leende (Smiles of a Summer Night),2
1955,4073,0047898,Bride of the Monster,3
1955,5471,0048473,Pather Panchali,3
1955,2552,0046889,The Dam Busters,1
1955,6615,0048401,My Sister Eileen,3
1955,782,0048728,To Catch a Thief,3
1955,5403,0048254,Killer’s Kiss,1
1955,3158,0046969,The Fast and the Furious,3
1955,4108,0048696,Tarantula,0
1955,1693,0047969,Daddy Long Legs,3
1955,7797,0048517,The Prodigal,3
1955,1170,0048280,Lady and the Tramp,2
1956,7442,0049470,The Man Who Knew Too Much,2
1956,1092,0049408,The King and I,2
1956,5470,0048956,Aparajito,3
1956,8398,0049196,Eyewitness,3
1956,7394,0049043,Calle mayor [Main Street],3
1956,3409,0049189,...And God Created Woman,3
1956,5938,0035279,Saboteur,1
1956,1545,0049369,The Iron Petticoat,1
1956,1216,0048977,The Bad Seed,3
1956,8358,0049904,The Unguarded Moment,1
1956,1559,0049787,The Spanish Gardener,2
1956,2861,0049934,War and Peace,3
1956,4402,0049363,Indestructible Man,1
1956,2904,0049010,Bigger Than Life,0
1956,4245,0049640,The Proud and Profane,3
1956,6641,0049314,High Society,3
1956,6064,0049782,Rodan,1
1956,6308,0049471,The Man Who Never Was,3
1956,2698,0049366,Invasion of the Body Snatchers,3
1956,2730,0049096,The Court Jester,2
1956,9055,0048981,La banda degli onesti,2
1956,2647,0049287,Gunslinger,3
1956,357,0049730,The Searchers,3
1956,4670,0049038,Bus Stop,3
1956,8314,0049537,Flowing,3
1956,3076,0049833,The Ten Commandments,2
1956,2219,0051207,The Wrong Man,1
1956,5414,0049406,The Killing,1
1956,8872,0049762,Sissi - The Young Empress,3
1956,2306,0049223,Forbidden Planet,0
1956,3981,0048960,Around the World in Eighty Days,0
1956,5555,0049902,Un condamne a mort s’est echappe ou Le vent souffle ou il veut,0
1957,1989,0050356,The Enemy Below,0
1957,2420,0050397,Fire Down Below,0
1957,9006,0050421,Danger stalks near,3
1957,2043,0050976,The Seventh Seal,1
1957,1660,0051077,Three Faces of Eve,0
1957,1291,0050539,The Incredible Shrinking Man,0
1957,2301,0051036,Sweet Smell of Success,1
1957,1747,0050419,Funny Face,3
1957,6624,0050251,The Mysterians,3
1957,8736,0050610,Kronos,0
1957,1015,0050634,The Cranes Are Flying,3
1957,8685,0050549,Island in the Sun,3
1957,1121,0050798,Old Yeller,1
1957,2578,0050933,Sayonara,2
1957,1765,0050783,Nights of Cabiria,3
1957,3429,0050105,An Affair to Remember,2
1957,7017,0050599,Kiss Them for Me,2
1957,2429,0050490,"Heaven Knows, Mr. Allison",0
1957,3994,0050792,Oedipus Rex,1
1957,4552,0050371,A Face in the Crowd,1
1957,4559,0050998,Sorority Girl,3
1957,965,0051114,The True Story of Jesse James,2
1957,7420,0050116,Amanecer en Puerta Oscura,3
1957,3007,0050861,The Prince and the Showgirl,3
1957,8321,0051151,El vampiro,3
1957,2981,0050212,The Bridge on the River Kwai,1
1957,7136,0050407,Forty Guns,2
1957,993,0050307,Desk Set,3
1957,2520,0050986,Smultronst&auml;llet (Wild Strawberries),2
1957,2160,0050766,Night of the Demon,3
1957,302,0050083,12 Angry Men,0
1957,4933,0051201,Witness for the Prosecution,1
1957,7165,0050613,Throne of Blood,0
1957,1800,0050585,Kanal,1
1957,2895,0051051,Tammy and the Bachelor,3
1957,1274,0050825,Paths of Glory,0
1958,7135,0051808,The Hidden Fortress,0
1958,3977,0052225,South Pacific,3
1958,8450,0051758,I Want To Live!,3
1958,4410,0051755,I Bury the Living,1
1958,1363,0052151,Run Silent Run Deep,0
1958,3146,0052311,Touch of Evil,1
1958,2823,0050706,Mon Oncle,3
1958,8344,0052017,Brink of Life,3
1958,3926,0052182,Separate Tables,3
1958,1255,0052365,The Vikings,2
1958,4211,0051773,Indiscreet,3
1958,3238,0051525,The Defiant Ones,0
1958,2585,0052394,The Wild Women of Wongo,3
1958,609,0052357,Vertigo,1
1958,1247,0052374,The Fabulous World of Jules Verne,0
1958,3321,0051383,Auntie Mame,3
1958,4849,0051776,The Inn of the Sixth Happiness,3
1958,7054,0051422,Blood of the Vampire,0
1958,6938,0051579,Love Is My Profession,3
1958,3056,0051658,Gigi,2
1958,2763,0052169,The Screaming Skull,2
1958,2281,0051622,The Fly,2
1958,2476,0051554,Dracula (Horror of Dracula),3
1958,6012,0051459,Cat on a Hot Tin Roof,3
1958,1364,0052278,Teacher’s Pet,1
1958,1572,0051964,M&auml;dchen in Uniform,3
1958,7606,0051786,It! The Terror from Beyond Space,1
1958,2373,0051951,The Day the Sky Exploded,1
1959,9161,0052077,Plan 9 from Outer Space,1
1959,1256,0052948,Journey to the Center of the Earth,1
1959,9379,0052654,The Bridge,3
1959,3608,0052861,The Great War,1
1959,6901,0053221,Rio Bravo,1
1959,2645,0053318,"Suddenly, Last Summer",3
1959,6833,0052572,Apur Sansar,0
1959,6645,0053388,Battle in Outer Space,1
1959,9209,0053285,Sleeping Beauty,3
1959,4523,0052602,The Bat,3
1959,1555,0053131,The Nun&#39;s Story,3
1959,2228,0053125,North By Northwest,1
1959,2023,0053291,Some Like It Hot,3
1959,236,0053198,The 400 Blows,0
1959,3525,0053134,Good Morning (Ohay&ocirc;),3
1959,6405,0052847,Gidget,3
1959,474,53285,Sleeping Beauty,3
1959,8677,0053454,"The World Flesh and The Devil, The",0
1959,4199,0052561,Anatomy of a Murder,1
1959,3119,0051372,Araya,3
1959,1419,0052618,Ben-Hur,3
1959,8392,0053172,Pillow Talk,3
1959,9169,0156843,Night of the Ghouls,1
1959,2095,0052918,Imitation of Life,3
1959,3442,0053428,Come Dance with Me!,3
1959,2796,0052846,The Giant Gila Monster,3
1959,1591,0052722,Darby O’Gill and the Little People,3
1959,3166,0053363,The Tingler,1
1959,4050,0052844,Ghost of Dragstrip Hollow,3
1959,4392,0054462,The Wasp Woman,3
1959,4065,0052655,A Bucket of Blood,2
1959,4373,0051744,House on Haunted Hill,3
1960,2144,0053804,Exodus,3
1960,6796,0054167,Peeping Tom,2
1960,8992,0053732,Conspiracy of Hearts,3
1960,799,0053472,A bout de souffle,0
1960,1295,0054047,The Magnificent Seven,0
1960,3634,0053719,The City of the Dead,3
1960,8275,0053677,The Brides of Dracula,3
1960,8566,0054279,School for Scoundrels,1
1960,1273,0054331,Spartacus,2
1960,6756,0054749,La ciociara,3
1960,2039,0054215,Psycho,3
1960,2950,0054333,Body in the Web,3
1960,5380,0053976,The Virgin Spring,3
1960,4117,0054049,Make Mine Mink,3
1960,1995,0053604,The Apartment,3
1960,5123,0054343,The Story of Ruth,3
1960,3294,0054377,Testament of Orpheus,1
1960,9026,0054198,Nerve on Sunday,2
1960,2546,0054022,Let’s Make Love,2
1960,9338,0054387,The Time Machine,0
1960,2808,0053579,Late Autumn,3
1960,1712,0053946,Inherit the Wind,3
1960,656,0053459,Les yeux sans visage,3
1960,3286,0054067,Black Sunday,3
1960,5122,0054452,The Truth,3
1960,3328,0154683,Jigoku (Hell or The Sinners of Hell),3
1960,6854,0054407,Le Trou,0
1960,2988,0054248,Rocco and His Brothers,2
1960,8367,0054389,Shoot the Piano Player,2
1960,6146,0054476,Wild River,3
1960,3827,0054494,Zazie dans le metro,3
1960,590,0054469,Where the Boys Are,2
1960,9207,0053250,First Spaceship on Venus,1
1960,6080,0053779,La Dolce Vita,2
1961,3724,0054692,Blue Hawaii,3
1961,1191,0054698,Breakfast at Tiffany’s,2
1961,3909,0055278,Paris Blues,3
1961,5485,0055353,A Raisin in the Sun,3
1961,6653,0054953,The Guns of Navarone,1
1961,7968,0055499,Through a Glass Darkly,0
1961,6539,0055572,A Woman Is a Woman,0
1961,1165,0055571,Underworld U.S.A.,3
1961,833,0054743,The Children&#39;s Hour,3
1961,6102,0054130,La Notte,3
1961,6448,0055198,Mothra,0
1961,5797,0055458,Snow White and the Three Stooges,3
1961,660,0055630,Yojimbo,1
1961,2560,0055614,West Side Story,3
1961,2797,0054673,The Beast of Yucca Flats,0
1961,7831,0054599,Accattone,3
1961,7344,0054777,The Curse of the Werewolf,3
1961,7798,0055082,"Leon Morin, Priest",3
1961,1171,0055254,One Hundred and One Dalmatians,3
1961,8019,0055018,The Innocents,3
1961,2392,0055256,"One, Two, Three",3
1961,1365,0055184,The Misfits,3
1961,4580,0055277,The Parent Trap,3
1961,1257,0055207,Mysterious Island,0
1961,1958,0054997,The Hustler,0
1961,9268,0055093,Lola,2
1961,1292,0055294,The Phantom Planet,0
1961,8676,0054879,Flame in the Streets,3
1961,4539,0055506,A Taste of Honey,3
1961,1546,0054847,El Cid,1
1961,4198,0055471,Splendor in the Grass,3
1962,7312,0054949,War of the Buttons,0
1962,3845,0056119,La Jetee,0
1962,2762,0052646,The Brain That Wouldn&#39;t Die,2
1962,1298,0056687,What Ever Happened to Baby Jane?,3
1962,7120,0055805,Boccaccio &acute;70,2
1962,2430,0056262,The Music Man,3
1962,4513,0056575,That Touch of Mink,2
1962,8849,0056663,Vivre Sa Vie,3
1962,1613,0055894,The Day of the Triffids,3
1962,237,0055032,Jules and Jim,1
1962,4481,0055910,Les dimanches de Ville d’Avray,3
1962,3829,0057239,The L-Shaped Room,3
1962,6332,0056059,Hatari!,3
1962,6516,0056194,The Loneliness of the Long Distance Runner,3
1962,1108,0056592,To Kill a Mockingbird,3
1962,7159,0055728,Advise &amp; Consent,3
1962,1279,0056193,Lolita,3
1962,7440,0055832,Cartouche,1
1962,6119,0056142,King Kong vs. Godzilla,3
1962,3160,0059616,The Trial of Joan of Arc,0
1962,4637,0055928,Dr. No,1
1962,2183,0057427,The Trial,1
1962,2609,0055852,Cleo from 5 to 7,3
1962,7588,0055763,Atraco a las tres,1
1962,5686,0056241,The Miracle Worker,3
1962,1042,0056172,Lawrence of Arabia,0
1962,8673,0056671,Walk on the Wild Side,3
1962,2591,0055830,Carnival of Souls,3
1962,691,0056111,Ivanovo detstvo,1
1962,3079,0056048,Gypsy,3
1962,1954,0056218,The Manchurian Candidate,1
1962,9106,0056197,The Longest Day,0
1962,4407,0055902,The Devil&#39;s Hand,2
1963,6460,0057215,Atragon,0
1963,4951,0057693,X: The Man with the X-Ray Eyes,1
1963,3810,0057546,The Sword in the Stone,0
1963,607,0057187,Irma la Douce,2
1963,5846,0056801,8&frac12;,3
1963,4331,0057226,The Kiss of the Vampire,2
1963,8648,0057623,Unearthly Stranger,1
1963,202,0057115,The Great Escape,0
1963,2772,0056912,Carry on Cabby,3
1963,4394,0056983,Dementia 13,3
1963,1251,0056800,55 Days at Peking,1
1963,1984,0056923,Charade,2
1963,4659,0057076,From Russia with Love,3
1963,9388,0056937,Cleopatra,3
1963,2549,0056860,Beach Party,2
1963,5379,0057611,The Silence,3
1963,5230,0057329,"Move Over, Darling",3
1963,7925,0056910,Suzanne’s Career,3
1963,8440,0057180,The Incredible Journey,1
1963,6988,0057490,The Servant,3
1963,3382,0057345,Contempt,1
1963,3725,0056891,Bye Bye Birdie,3
1963,6327,0057643,El verdugo,1
1963,5712,0057449,The Raven,1
1963,4206,0057129,The Haunting,3
1963,4347,0057542,Summer Magic,3
1963,4494,0057590,Tom Jones,3
1963,1990,0057261,Lord of the Flies,0
1963,6044,0056443,Sanjuro,3
1963,2102,0057495,Shock Corridor,0
1963,7969,0057358,Winter Light,1
1963,9226,0057193,It’s a Mad Mad Mad Mad World,3
1963,5772,0058164,The Guest,0
1963,2345,0056869,The Birds,3
1963,3939,0336693,Khaneh siah ast (The House is Black),0
1963,629,0057413,The Pink Panther,1
1963,1635,0056884,The Bakery Girl of Monceau,1
1963,6514,0057541,Summer Holiday,3
1964,6326,0058379,Godzilla vs. The Thing (Mothra vs. Godzilla),1
1964,7202,0057933,The Chalk Garden,3
1964,7236,0058409,Nikutai no mon [Gate of Flesh],3
1964,701,0058331,Mary Poppins,3
1964,1957,0058182,A Hard Day’s Night,1
1964,4501,0058544,"Ghidorah, the Three-Headed Monster",3
1964,3680,0058725,Viva Las Vegas,0
1964,2204,0057869,Band of Outsiders,3
1964,4673,0057918,Carry On Cleo,1
1964,341,0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0
1964,4376,0058700,The Last Man on Earth,1
1964,661,0058461,Per un pugno di dollari (A Fisful of Dollars),1
1964,4356,0058450,The Umbrellas of Cherbourg,3
1964,5513,0058708,The Unsinkable Molly Brown,3
1964,7804,0058564,Seduced and abandoned,3
1964,4263,0057997,Dead Ringer,3
1964,6555,0058586,A shot in the dark,1
1964,3189,0058715,The Gospel According to St. Matthew,1
1964,1688,0058385,My Fair Lady,3
1964,1198,0058139,Der Geteilte Himmel (Divided Heaven),2
1964,2557,0057887,Bikini Beach,2
1964,1600,0058536,"Rudolph, the Red-Nosed Reindeer",1
1964,2720,0058324,Man’s Favorite Sport?,2
1964,3250,0058263,King &amp; Country,0
1964,1212,0058625,Woman in the Dunes,0
1964,4484,0058658,Code Name: Tiger,3
1964,6402,0058329,Marnie,3
1964,3569,0058083,Fail-Safe,1
1964,6112,0058003,Red Desert,3
1964,1254,0057259,The Long Ships,1
1964,2385,0057840,The Americanization of Emily,2
1964,2922,0058213,"Hush...Hush, Sweet Charlotte",3
1964,7399,0058695,La tia Tula,3
1964,1250,0057878,Bedtime Story,1
1964,1253,0058100,First Men in the Moon,1
1964,2483,0058777,Zulu,0
1964,4497,0059825,The Train,1
1964,3807,0058150,Goldfinger,1
1964,3327,0058430,Onibaba,0
1964,7991,0058659,The Time Travelers,2
1964,2766,0058335,Marriage Italian Style,3
1965,9157,0059631,The Railrodder,0
1965,2075,0059212,Gulliver’s Travels Beyond the Moon,0
1965,2186,0059229,Juliet of the Spirits,3
1965,2390,0059800,Thunderball,2
1965,3116,0058898,Alphaville,1
1965,7109,0059100,Devils of Darkness,3
1965,8204,0058212,How to Murder Your Wife,0
1965,6652,0059205,Frankenstein Conquers the World,1
1965,3649,0059170,"Faster, Pussycat! Kill! Kill!",3
1965,6428,0059080,Daikaiju Gamera,2
1965,8189,0058361,Mne dvadtsat let (I am twenty),3
1965,2389,0059764,A Study in Terror,3
1965,3475,0059956,Viva Maria!,3
1965,3828,0059607,The Pleasure Girls,3
1965,3432,0059183,The Flight of the Phoenix,0
1965,6346,0059346,Invasion of Astro-Monster,2
1965,6899,0059348,Kapurush,0
1965,601,0059742,The Sound of Music,3
1965,5884,0059113,Doctor Zhivago,1
1965,2487,0059793,That Darn Cat!,3
1965,2338,0059646,Repulsion,3
1965,3543,0059314,Inside Daisy Clover,3
1965,8694,0059573,A Patch of Blue,3
1965,3623,0059084,Darling,3
1965,5960,0058997,Bunny Lake Is Missing,3
1965,2569,0059319,The Ipcress File,1
1965,3413,0059578,For a Few Dollars More,0
1966,658,0058946,La battaglia di Algeri,1
1966,7415,0060223,La caza,0
1966,2855,0059020,Cathy Come Home,3
1966,9419,0060666,Manos: The Hands of Fate,3
1966,3706,0060107,Andrei Rublev,1
1966,3143,0060453,Georgy Girl,3
1966,9426,0060637,Lost Command,1
1966,4575,0060125,L’armata Brancaleone,1
1966,2696,0060165,A Big Hand for the Little Lady,1
1966,2140,0060086,Alfie,1
1966,7030,0060841,The Plague of the Zombies,3
1966,589,0060827,Persona,3
1966,6362,0060464,"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",1
1966,7239,0061101,Tokyo Drifter,1
1966,1725,0060196,"The Good, the Bad and the Ugly",1
1966,2625,0060397,Fantastic Voyage,0
1966,5391,0061107,Torn Curtain,3
1966,2308,0061879,End of August at the Hotel Ozone,3
1966,6897,0060758,Black Girl,3
1966,2798,0061184,Who’s Afraid of Virginia Woolf?,1
1966,7033,0059127,Dracula: Prince of Darkness,1
1966,4862,0060522,How to Steal a Million,0
1966,2582,0061122,The Trouble with Angels,3
1966,7021,0060782,One Million Years B.C.,1
1966,6659,0060446,Daikaiju ketto: Gamera tai Barugon,0
1966,3092,0060934,The Sand Pebbles,1
1966,9468,0060879,"Who Are You, Polly Maggoo?",1
1966,3576,0060665,A Man for All Seasons,1
1966,2804,0060558,Jesse James Meets Frankenstein’s Daughter,1
1966,2838,0060424,The Fortune Cookie,1
1966,6433,0062851,Daimajin,1
1966,6910,0064208,Death Rides a Horse,0
1966,3671,0060315,Django,0
1966,6541,0062853,Wrath of Daimajin,0
1966,2701,0060479,The Group,3
1966,6471,0062852,Return of Daimajin,0
1966,2069,0060959,Daisies,3
1966,3087,0060390,Fahrenheit 451,3
1966,2845,0059557,Our Man Flint,2
1966,4057,0060174,Blood Bath,2
1966,2626,0060176,Blow-Up,0
1967,4722,0062990,The Fox,3
1967,2054,0063278,Marketa Lazarova,1
1967,6714,0062411,Uchu daikaiju Girara,3
1967,301,0061512,Cool Hand Luke,1
1967,2664,0061452,Casino Royale,2
1967,9124,0061328,Accident,1
1967,493,0061852,The Jungle Book,1
1967,4316,0061655,The Fearless Vampire Killers,1
1967,5384,0062281,Smashing Time,3
1967,3597,0062467,Wait Until Dark,3
1967,8633,0062373,A Time for Killing,0
1967,7586,0062873,The Young Girls of Rochefort,3
1967,4146,0062229,Le Samourai,1
1967,7242,0061882,Koroshi no rakuin [Branded to Kill],1
1967,3712,0061398,Berserk,3
1967,2966,0061578,The Dirty Dozen,0
1967,2400,0062512,You Only Live Twice,1
1967,7513,0062113,Peppermint Frappe,1
1967,3085,0061395,Belle de Jour,3
1967,3596,0062407,Two for the Road,3
1967,9078,0061523,A Countess from Hong Kong,3
1967,3500,0061391,Bedazzled,3
1967,616,0061722,The Graduate,2
1967,4519,0062136,Playtime,3
1967,7943,0061385,Barefoot in the Park,3
1967,6744,0061695,Daikaiju kuchusen: Gamera tai Gyaosu,0
1967,5171,0062502,Woman Times Seven,3
1967,4937,0061369,Asterix the Gaul (Asterix le Gaulois),0
1967,6374,0061856,Son of Godzilla,0
1967,3070,0062430,Valley of the Dolls,3
1967,2829,0061834,I Am Curious (Yellow),3
1967,4479,0061495,La collectionneuse,1
1967,2083,0061418,Bonnie and Clyde,3
1967,3241,0061811,In the Heat of the Night,1
1967,5222,0061735,Guess Who’s Coming to Dinner,3
1967,2928,0061620,Elvira Madigan,0
1967,2431,0062362,Thoroughly Modern Millie,3
1968,2226,0064116,Once Upon a Time in the West,1
1968,7673,0063493,Reconstruction,0
1968,8686,0130141,The Cat Has Nine Lives,3
1968,3826,0062426,Up the Junction,3
1968,8289,0062909,Dracula Has Risen from the Grave,2
1968,2652,0063415,The Party,3
1968,3878,0061955,The Bride Wore Black,3
1968,6452,0063010,Il giorno della civetta,0
1968,2104,0063060,Hellfighters,2
1968,4045,0062994,Funny Girl,3
1968,599,0063442,Planet of the Apes,1
1968,3626,0062782,Carry On... Up the Khyber,3
1968,7986,0063121,Ice Station Zebra,0
1968,7123,0062765,Bullitt,1
1968,8827,0065225,The Wrecking Crew,3
1968,5878,0063759,Hour of the Wolf,1
1968,2749,0063227,The Lion in Winter,3
1968,844,0063462,The Producers,0
1968,2757,0063850,If....,1
1968,2969,0061747,Hang ’Em High,2
1968,2157,0062711,Barbarella,3
1968,2092,0063642,Star!,3
1968,8543,0062925,Egri csillagok,1
1968,1815,0063823,Yellow Submarine,0
1968,1185,0065207,Where Eagles Dare,3
1968,919,0062622,2001: A Space Odyssey,0
1968,6394,0063172,Destroy All Monsters,0
1968,2925,0063049,Head,0
1968,3499,0063350,Night of the Living Dead,3
1968,857,0063522,Rosemary’s Baby,3
