"season","episode","line","raw_text","stage_direction","dialogue","start_time","end_time"
1,1,275,"Look, he's not like you, Hopper. He's not like me.","","Look, he's not like you, Hopper. He's not like me.","00:17:29","00:17:32"
1,1,276,"He's not like... most.","","He's not like... most.","00:17:32","00:17:35"
1,1,277,"He has a couple of friends, but, you know, the kids, they're mean.","","He has a couple of friends, but, you know, the kids, they're mean.","00:17:35","00:17:39"
1,1,278,"They make fun of him. They call him names.","","They make fun of him. They call him names.","00:17:39","00:17:41"
1,1,279,"-They laugh at him, his clothes-- -His clothes?","","They laugh at him, his clothes His clothes?","00:17:41","00:17:43"
1,1,280,"-What's wrong with his clothes? -I don't know.","","What's wrong with his clothes? I don't know.","00:17:43","00:17:45"
1,1,281,"-Does that matter? -Maybe.","","Does that matter? Maybe.","00:17:45","00:17:47"
1,1,282,"Look, he's... He's a sensitive kid.","","Look, he's... He's a sensitive kid.","00:17:47","00:17:50"
1,1,283,"Lonnie... [sighs] Lonnie used to say he was queer.","[sighs]","Lonnie... Lonnie used to say he was queer.","00:17:50","00:17:54"
1,1,284,"[softy] Called him a fag.","[softy]","Called him a fag.","00:17:54","00:17:56"
1,1,285,"-Is he? -He's missing is what he is.","","Is he? He's missing is what he is.","00:17:56","00:18:00"
1,1,286,"When was the last time you heard from Lonnie?","","When was the last time you heard from Lonnie?","00:18:01","00:18:03"
1,1,287,"[scoffs]","[scoffs]","","00:18:04","00:18:05"
1,1,288,"Uh, last I heard, he was in Indianapolis. That was about a year ago.","","Uh, last I heard, he was in Indianapolis. That was about a year ago.","00:18:06","00:18:10"
1,1,289,"-But he has nothing to do with this. -Why don't you give me his number?","","But he has nothing to do with this. Why don't you give me his number?","00:18:10","00:18:13"
1,1,290,"You know, Hopper, he has nothing to do with this. Trust me.","","You know, Hopper, he has nothing to do with this. Trust me.","00:18:13","00:18:15"
1,1,291,"Joyce, 99 out of 100 times, kid goes missing,","","Joyce, 99 out of 100 times, kid goes missing,","00:18:15","00:18:18"
1,1,292,"the kid is with a parent or relative.","","the kid is with a parent or relative.","00:18:18","00:18:20"
1,1,293,"[stammers] What about the other time?","[stammers]","What about the other time?","00:18:20","00:18:22"
1,1,294,"-What? -You said, ""99 out of 100.""","","What? You said, ""99 out of 100.""","00:18:22","00:18:25"
1,1,295,"-What about the other time, the one? -Joyce.","","What about the other time, the one? Joyce.","00:18:25","00:18:27"
1,1,296,"The one!","","The one!","00:18:27","00:18:29"
1,1,297,"-Joyce, this is Hawkins, okay? -[sighs]","[sighs]","Joyce, this is Hawkins, okay? ","00:18:29","00:18:30"
1,1,298,"You wanna know the worst thing that's ever happened here","","You wanna know the worst thing that's ever happened here","00:18:31","00:18:32"
1,1,299,"in the four years I've been working here?","","in the four years I've been working here?","00:18:32","00:18:33"
1,1,300,"Do you wanna know the worst thing?","","Do you wanna know the worst thing?","00:18:34","00:18:35"
1,1,301,"It was when an owl attacked Eleanor Gillespie's head","","It was when an owl attacked Eleanor Gillespie's head","00:18:35","00:18:38"
1,1,302,"because it thought that her hair was a nest.","","because it thought that her hair was a nest.","00:18:38","00:18:40"
1,1,303,"Okay, fine. I will call Lonnie.","","Okay, fine. I will call Lonnie.","00:18:40","00:18:42"
1,1,304,"He will talk to me before he talks to--","","He will talk to me before he talks to","00:18:43","00:18:44"
1,1,305,"-What, a pig? -A cop!","","What, a pig? A cop!","00:18:44","00:18:46"
1,1,306,"[voice breaking] Just find my son, Hop.","[voice breaking]","Just find my son, Hop.","00:18:47","00:18:50"
1,1,307,"Find him!","","Find him!","00:18:51","00:18:52"
1,1,308,"[man] Dr. Brenner.","[man]","Dr. Brenner.","00:19:04","00:19:05"
1,1,309,"[scientist] This way, gentlemen.","[scientist]","This way, gentlemen.","00:19:07","00:19:09"
1,1,310,"The entire east wing will be evacuated within the hour.","","The entire east wing will be evacuated within the hour.","00:19:09","00:19:12"
1,1,311,"We've sealed off this area following quarantine protocol.","","We've sealed off this area following quarantine protocol.","00:19:12","00:19:16"
1,1,312,"[air hissing]","[air hissing]","","00:19:23","00:19:24"
1,1,313,"[guns cocking]","[guns cocking]","","00:19:35","00:19:37"
1,1,314,"[elevator humming]","[elevator humming]","","00:19:38","00:19:40"
1,1,315,"[elevator thuds]","[elevator thuds]","","00:19:49","00:19:51"
1,1,316,"[squelching]","[squelching]","","00:20:33","00:20:35"
1,1,317,"[low growling]","[low growling]","","00:20:43","00:20:44"
1,1,318,"[indistinct growling]","[indistinct growling]","","00:20:56","00:20:58"
1,1,319,"[man 1] This is where it came from? [man 2] Yes.","[man 1] [man 2]","This is where it came from? Yes.","00:21:02","00:21:04"
1,1,320,"[man 1] And the girl?","[man 1]","And the girl?","00:21:05","00:21:06"
1,1,321,"She can't have gone far.","","She can't have gone far.","00:21:07","00:21:09"
1,1,322,"[growls]","[growls]","","00:21:12","00:21:13"
1,1,323,"[music playing faintly]","[music playing faintly]","","00:21:46","00:21:48"
1,1,324,"[Ben] All right, and one more.","[Ben]","All right, and one more.","00:22:03","00:22:04"
1,1,325,"[man] Hey, Ben. What do you think about that, uh...","[man]","Hey, Ben. What do you think about that, uh...","00:22:05","00:22:07"
1,1,326,"Hey, I don't know. I don't know.","","Hey, I don't know. I don't know.","00:22:07","00:22:09"
1,1,327,"[man] I don't know, 37 points per game average--","[man]","I don't know, 37 points per game average","00:22:09","00:22:11"
1,1,328,"[Ben] Thirty-seven now, but... [man] Mr. Basket.","[Ben] [man]","Thirtyseven now, but... Mr. Basket.","00:22:11","00:22:13"
1,1,329,"[indistinct chatter]","[indistinct chatter]","","00:22:33","00:22:36"
1,1,330,"Hey!","","Hey!","00:22:43","00:22:45"
1,1,331,"Come here!","","Come here!","00:22:45","00:22:46"
1,1,332,"Hey, come here!","","Hey, come here!","00:22:47","00:22:48"
1,1,333,"You think you can steal from me, boy?","","You think you can steal from me, boy?","00:22:53","00:22:55"
1,1,334,"What in the hell?","","What in the hell?","00:22:57","00:22:58"
1,1,335,"-[bell ringing] -[Mr. Clarke] Remember, finish chapter 12","[bell ringing] [Mr. Clarke]"," Remember, finish chapter 12","00:23:00","00:23:03"
1,1,336,"and answer 12.3 on the difference between an experiment","","and answer 12.3 on the difference between an experiment","00:23:03","00:23:07"
1,1,337,"and other forms of science investigation.","","and other forms of science investigation.","00:23:07","00:23:09"
1,1,338,"This will be on the test, which will cover chapters 10 through 12.","","This will be on the test, which will cover chapters 10 through 12.","00:23:09","00:23:13"
1,1,339,"[trailing off] It will be multiple choice with an essay section.","[trailing off]","It will be multiple choice with an essay section.","00:23:13","00:23:16"
1,1,340,"So, did it come?","","So, did it come?","00:23:17","00:23:19"
1,1,341,"Sorry, boys.","","Sorry, boys.","00:23:19","00:23:20"
1,1,342,"I hate to be the bearer of bad news, but...","","I hate to be the bearer of bad news, but...","00:23:20","00:23:22"
1,1,343,"it came.","","it came.","00:23:23","00:23:24"
1,1,344,"Yes!","","Yes!","00:23:28","00:23:29"
1,1,345,"The Heathkit ham shack.","","The Heathkit ham shack.","00:23:29","00:23:31"
1,1,346,"[Mike] Whoa. [Mr. Clarke] Ain't she a beaut?","[Mike] [Mr. Clarke]","Whoa. Ain't she a beaut?","00:23:31","00:23:32"
1,1,347,"I bet you can talk to New York on this thing.","","I bet you can talk to New York on this thing.","00:23:32","00:23:35"
1,1,348,"Think bigger.","","Think bigger.","00:23:35","00:23:36"
1,1,349,"-California? -Bigger.","","California? Bigger.","00:23:36","00:23:38"
1,1,350,"Australia?","","Australia?","00:23:38","00:23:39"
1,1,351,"-[boys exclaiming] -[Lucas] Oh, man!","[boys exclaiming] [Lucas]"," Oh, man!","00:23:40","00:23:42"
1,1,352,"When Will sees this, he's totally gonna blow his shit.","","When Will sees this, he's totally gonna blow his shit.","00:23:42","00:23:45"
1,1,353,"Lucas!","","Lucas!","00:23:45","00:23:46"
1,1,354,"-Sorry. -[Dustin chuckles]","[Dustin chuckles]","Sorry. ","00:23:46","00:23:47"
1,1,355,"[radio tuning]","[radio tuning]","","00:23:49","00:23:50"
1,1,356,"[in Australian accent] Hello, this is Mike Wheeler,","[in Australian accent]"," Hello, this is Mike Wheeler,","00:23:50","00:23:52"
1,1,357,"president of Hawkins Middle AV Club.","","president of Hawkins Middle AV Club.","00:23:53","00:23:55"
1,1,358,"[Lucas] What are you doing?","[Lucas]","What are you doing?","00:23:57","00:23:58"
1,1,359,"[in Australian accent] Hello, this is Dustin,","[in Australian accent]"," Hello, this is Dustin,","00:23:58","00:23:59"
1,1,360,"and this is the secretary and treasurer of Hawkins Middle AV Club.","","and this is the secretary and treasurer of Hawkins Middle AV Club.","00:23:59","00:24:02"
1,1,361,"Do you eat kangaroos for breakfast?","","Do you eat kangaroos for breakfast?","00:24:02","00:24:05"
1,1,362,"-[Mike laughs] -[knock on door]","[Mike laughs] [knock on door]"," ","00:24:05","00:24:07"
1,1,363,"Sorry to interrupt, but, uh, may I borrow Michael, Lucas and Dustin?","","Sorry to interrupt, but, uh, may I borrow Michael, Lucas and Dustin?","00:24:07","00:24:12"
1,1,364,"[overlapping chatter]","[overlapping chatter]","","00:24:14","00:24:15"
1,1,365,"Okay, okay, okay.","","Okay, okay, okay.","00:24:17","00:24:18"
1,1,366,"One at a time, all right? You.","","One at a time, all right? You.","00:24:18","00:24:21"
1,1,367,"-You said he takes what? -Mirkwood.","","You said he takes what? Mirkwood.","00:24:22","00:24:24"
1,1,368,"-Mirkwood? -Yeah.","","Mirkwood? Yeah.","00:24:24","00:24:27"
1,1,369,"-Have you ever heard of Mirkwood? -I have not. That sounds made up to me.","","Have you ever heard of Mirkwood? I have not. That sounds made up to me.","00:24:27","00:24:30"
1,1,370,"No, it's from Lord of the Rings.","","No, it's from Lord of the Rings.","00:24:30","00:24:32"
1,1,371,"-Well, The Hobbit. -It doesn't matter.","","Well, The Hobbit. It doesn't matter.","00:24:32","00:24:35"
1,1,372,"-He asked! -[mockingly] ""He asked!""","[mockingly]","He asked! ""He asked!""","00:24:35","00:24:37"
1,1,373,"-[Mike] Shut up, guys! -Hey, hey, hey!","[Mike]","Shut up, guys! Hey, hey, hey!","00:24:37","00:24:39"
1,1,374,"-What'd I just say? -Shut up.","","What'd I just say? Shut up.","00:24:39","00:24:41"
1,1,375,"One at a damn time. You.","","One at a damn time. You.","00:24:41","00:24:44"
1,1,376,"Mirkwood, it's a real road. It's just the name that's made up.","","Mirkwood, it's a real road. It's just the name that's made up.","00:24:44","00:24:47"
1,1,377,"It's where Cornwallis and Kerley meet.","","It's where Cornwallis and Kerley meet.","00:24:47","00:24:49"
1,1,378,"-Yeah, all right, I think I know that-- -We can show you, if you want.","","Yeah, all right, I think I know that We can show you, if you want.","00:24:49","00:24:51"
1,1,379,"I said that I know it!","","I said that I know it!","00:24:51","00:24:53"
1,1,380,"-We can help look. -Yeah.","","We can help look. Yeah.","00:24:53","00:24:55"
1,1,381,"-No. -[boys clamoring]","[boys clamoring]","No. ","00:24:55","00:24:57"
1,1,382,"No. After school, you are all to go home.","","No. After school, you are all to go home.","00:24:57","00:25:00"
1,1,383,"Immediately.","","Immediately.","00:25:00","00:25:01"
1,1,384,"That means no biking around looking for your friend, no investigating,","","That means no biking around looking for your friend, no investigating,","00:25:01","00:25:05"
1,1,385,"no nonsense.","","no nonsense.","00:25:05","00:25:06"
1,1,386,"This isn't some Lord of the Rings book.","","This isn't some Lord of the Rings book.","00:25:06","00:25:08"
1,1,387,"-The Hobbit. -Shut up!","","The Hobbit. Shut up!","00:25:08","00:25:11"
1,1,388,"-Hey! -[Mike] Stop it!","[Mike]","Hey! Stop it!","00:25:11","00:25:13"
1,1,389,"[boys bickering]","[boys bickering]","","00:25:13","00:25:14"
1,1,390,"[softly] Do I make myself clear?","[softly]","Do I make myself clear?","00:25:14","00:25:16"
1,1,391,"Do I make myself... clear?","","Do I make myself... clear?","00:25:21","00:25:26"
1,1,392,"[Mike and Dustin] Yes, sir. [Lucas] Yeah.","[Mike and Dustin] [Lucas]","Yes, sir. Yeah.","00:25:27","00:25:28"
1,1,393,"Ring-a-ding-ding!","","Ringadingding!","00:25:40","00:25:42"
1,1,394,"Anybody home?","","Anybody home?","00:25:42","00:25:44"
1,1,395,"[Will] Password?","[Will]","Password?","00:25:44","00:25:46"
1,1,396,"Uh, Rada...","","Uh, Rada...","00:25:46","00:25:48"
1,1,397,"[stammering] Radaga-- Radagast?","[stammering]","Radaga Radagast?","00:25:49","00:25:51"
1,1,398,"[Will] Yeah. You may enter.","[Will]","Yeah. You may enter.","00:25:51","00:25:54"
1,1,399,"[Joyce] Thank you, sir.","[Joyce]","Thank you, sir.","00:25:54","00:25:56"
1,1,400,"So, guess what?","","So, guess what?","00:25:57","00:25:59"
1,1,401,"I got off early and...","","I got off early and...","00:25:59","00:26:02"
1,1,402,"Ta-da! Poltergeist.","","Tada! Poltergeist.","00:26:02","00:26:04"
1,1,403,"I... I thought I wasn't allowed to see it.","","I... I thought I wasn't allowed to see it.","00:26:04","00:26:06"
1,1,404,"I changed my mind.","","I changed my mind.","00:26:06","00:26:07"
1,1,405,"As long as you don't have nightmares for a week.","","As long as you don't have nightmares for a week.","00:26:08","00:26:10"
1,1,406,"No, I won't. I don't get scared like that anymore.","","No, I won't. I don't get scared like that anymore.","00:26:10","00:26:13"
1,1,407,"Oh, yeah?","","Oh, yeah?","00:26:13","00:26:14"
1,1,408,"Not even of clowns?","","Not even of clowns?","00:26:14","00:26:16"
1,1,409,"No.","","No.","00:26:16","00:26:17"
1,1,410,"What about my witch?","","What about my witch?","00:26:17","00:26:19"
1,1,411,"-No. Mom... -Ooh...","","No. Mom... Ooh...","00:26:19","00:26:21"
1,1,412,"-I'm not five anymore. -But Will Byers...","","I'm not five anymore. But Will Byers...","00:26:21","00:26:23"
1,1,413,"-I'm going to cook you up in my-- -Stop. That's so stupid. Mom!","","I'm going to cook you up in my Stop. That's so stupid. Mom!","00:26:23","00:26:25"
1,1,414,"[sighs]","[sighs]","","00:26:27","00:26:29"
1,1,415,"[Jonathan] Will?","[Jonathan]","Will?","00:26:30","00:26:31"
1,1,416,"-[shouting] Will? -Will?","[shouting]","Will? Will?","00:26:31","00:26:32"
1,1,417,"Will?","","Will?","00:26:34","00:26:35"
1,1,418,"-Will? -Will!","","Will? Will!","00:26:38","00:26:40"
1,1,419,"-[Jonathan] Will! -Will?","[Jonathan]","Will! Will?","00:26:41","00:26:43"
1,1,420,"[Joyce] Will!","[Joyce]","Will!","00:26:43","00:26:44"
1,1,421,"Where are you?","","Where are you?","00:26:44","00:26:46"
1,1,422,"Geez.","","Geez.","00:26:55","00:26:57"
1,1,423,"Your parents forget to feed you?","","Your parents forget to feed you?","00:26:57","00:26:59"
1,1,424,"Is that why you ran away?","","Is that why you ran away?","00:27:03","00:27:05"
1,1,425,"They, uh...","","They, uh...","00:27:08","00:27:09"
1,1,426,"They hurt you?","","They hurt you?","00:27:10","00:27:12"
1,1,427,"You went to the hospital, you got scared,","","You went to the hospital, you got scared,","00:27:14","00:27:16"
1,1,428,"you ran off, you wound up here, is that it?","","you ran off, you wound up here, is that it?","00:27:16","00:27:18"
1,1,429,"All right.","","All right.","00:27:21","00:27:22"
1,1,430,"I'll give this back, all right? And you can have as much as you want.","","I'll give this back, all right? And you can have as much as you want.","00:27:24","00:27:27"
1,1,431,"All right? Maybe even some ice cream.","","All right? Maybe even some ice cream.","00:27:28","00:27:29"
1,1,432,"But you gotta answer a few of my questions first, all right?","","But you gotta answer a few of my questions first, all right?","00:27:30","00:27:32"
1,1,433,"We got a deal?","","We got a deal?","00:27:33","00:27:35"
1,1,434,"All right, let's start with the easy stuff. All right?","","All right, let's start with the easy stuff. All right?","00:27:37","00:27:41"
1,1,435,"My name's Benny. Benny Hammond.","","My name's Benny. Benny Hammond.","00:27:41","00:27:44"
