Date,Chief Sealth TRL North of Thistle Total,Ped South,Ped North,Bike South,Bike North
01/23/2014 07:00:00 AM,6,3,1,2,0
01/23/2014 08:00:00 AM,4,0,1,1,2
01/23/2014 09:00:00 AM,5,2,2,0,1
01/23/2014 10:00:00 AM,1,1,0,0,0
01/23/2014 11:00:00 AM,6,3,2,1,0
01/23/2014 12:00:00 PM,0,0,0,0,0
01/23/2014 01:00:00 PM,9,3,6,0,0
01/23/2014 02:00:00 PM,3,0,2,1,0
01/23/2014 03:00:00 PM,4,1,1,0,2
01/23/2014 04:00:00 PM,1,0,0,0,1
01/23/2014 05:00:00 PM,3,1,0,1,1
01/23/2014 06:00:00 PM,0,0,0,0,0
01/23/2014 07:00:00 PM,2,0,0,2,0
01/23/2014 08:00:00 PM,2,1,1,0,0
01/23/2014 09:00:00 PM,0,0,0,0,0
01/23/2014 10:00:00 PM,0,0,0,0,0
01/23/2014 11:00:00 PM,0,0,0,0,0
01/24/2014 12:00:00 AM,0,0,0,0,0
01/24/2014 01:00:00 AM,2,1,1,0,0
01/24/2014 02:00:00 AM,0,0,0,0,0
01/24/2014 03:00:00 AM,0,0,0,0,0
01/24/2014 04:00:00 AM,0,0,0,0,0
01/24/2014 05:00:00 AM,0,0,0,0,0
01/24/2014 06:00:00 AM,0,0,0,0,0
01/24/2014 07:00:00 AM,1,0,0,0,1
01/24/2014 08:00:00 AM,9,2,3,2,2
01/24/2014 09:00:00 AM,1,1,0,0,0
01/24/2014 10:00:00 AM,5,3,2,0,0
01/24/2014 11:00:00 AM,7,4,3,0,0
01/24/2014 12:00:00 PM,1,0,1,0,0
01/24/2014 01:00:00 PM,5,4,1,0,0
01/24/2014 02:00:00 PM,9,3,6,0,0
01/24/2014 03:00:00 PM,7,2,4,0,1
01/24/2014 04:00:00 PM,5,2,2,1,0
01/24/2014 05:00:00 PM,2,0,1,1,0
01/24/2014 06:00:00 PM,0,0,0,0,0
01/24/2014 07:00:00 PM,0,0,0,0,0
01/24/2014 08:00:00 PM,0,0,0,0,0
01/24/2014 09:00:00 PM,0,0,0,0,0
01/24/2014 10:00:00 PM,0,0,0,0,0
01/24/2014 11:00:00 PM,0,0,0,0,0
01/25/2014 12:00:00 AM,0,0,0,0,0
01/25/2014 01:00:00 AM,0,0,0,0,0
01/25/2014 02:00:00 AM,0,0,0,0,0
01/25/2014 03:00:00 AM,2,1,1,0,0
01/25/2014 04:00:00 AM,0,0,0,0,0
01/25/2014 05:00:00 AM,0,0,0,0,0
01/25/2014 06:00:00 AM,0,0,0,0,0
01/25/2014 07:00:00 AM,0,0,0,0,0
01/25/2014 08:00:00 AM,0,0,0,0,0
01/25/2014 09:00:00 AM,4,1,2,0,1
01/25/2014 10:00:00 AM,3,1,2,0,0
01/25/2014 11:00:00 AM,3,0,1,1,1
01/25/2014 12:00:00 PM,5,3,1,0,1
01/25/2014 01:00:00 PM,8,3,3,2,0
01/25/2014 02:00:00 PM,10,2,6,2,0
01/25/2014 03:00:00 PM,4,1,1,1,1
01/25/2014 04:00:00 PM,7,2,2,0,3
01/25/2014 05:00:00 PM,1,0,0,0,1
01/25/2014 06:00:00 PM,0,0,0,0,0
01/25/2014 07:00:00 PM,0,0,0,0,0
01/25/2014 08:00:00 PM,0,0,0,0,0
01/25/2014 09:00:00 PM,0,0,0,0,0
01/25/2014 10:00:00 PM,0,0,0,0,0
01/25/2014 11:00:00 PM,0,0,0,0,0
01/26/2014 12:00:00 AM,0,0,0,0,0
01/26/2014 01:00:00 AM,0,0,0,0,0
01/26/2014 02:00:00 AM,0,0,0,0,0
01/26/2014 03:00:00 AM,0,0,0,0,0
01/26/2014 04:00:00 AM,0,0,0,0,0
01/26/2014 05:00:00 AM,2,1,1,0,0
01/26/2014 06:00:00 AM,2,0,0,2,0
01/26/2014 07:00:00 AM,0,0,0,0,0
01/26/2014 08:00:00 AM,2,1,1,0,0
01/26/2014 09:00:00 AM,1,0,1,0,0
01/26/2014 10:00:00 AM,1,1,0,0,0
01/26/2014 11:00:00 AM,7,1,0,3,3
01/26/2014 12:00:00 PM,5,2,3,0,0
01/26/2014 01:00:00 PM,5,1,2,2,0
01/26/2014 02:00:00 PM,5,1,0,4,0
01/26/2014 03:00:00 PM,9,1,2,2,4
01/26/2014 04:00:00 PM,3,1,1,0,1
01/26/2014 05:00:00 PM,2,1,1,0,0
01/26/2014 06:00:00 PM,0,0,0,0,0
01/26/2014 07:00:00 PM,0,0,0,0,0
01/26/2014 08:00:00 PM,0,0,0,0,0
01/26/2014 09:00:00 PM,1,0,1,0,0
01/26/2014 10:00:00 PM,0,0,0,0,0
01/26/2014 11:00:00 PM,0,0,0,0,0
01/27/2014 12:00:00 AM,4,2,2,0,0
01/27/2014 01:00:00 AM,0,0,0,0,0
01/27/2014 02:00:00 AM,1,1,0,0,0
01/27/2014 03:00:00 AM,2,2,0,0,0
01/27/2014 04:00:00 AM,0,0,0,0,0
01/27/2014 05:00:00 AM,0,0,0,0,0
01/27/2014 06:00:00 AM,0,0,0,0,0
01/27/2014 07:00:00 AM,3,0,1,1,1
01/27/2014 08:00:00 AM,7,3,2,0,2
01/27/2014 09:00:00 AM,0,0,0,0,0
01/27/2014 10:00:00 AM,0,0,0,0,0
01/27/2014 11:00:00 AM,0,0,0,0,0
01/27/2014 12:00:00 PM,5,2,3,0,0
01/27/2014 01:00:00 PM,11,9,2,0,0
01/27/2014 02:00:00 PM,3,1,2,0,0
01/27/2014 03:00:00 PM,1,0,1,0,0
01/27/2014 04:00:00 PM,6,1,4,0,1
01/27/2014 05:00:00 PM,11,4,3,4,0
01/27/2014 06:00:00 PM,2,0,0,1,1
01/27/2014 07:00:00 PM,0,0,0,0,0
01/27/2014 08:00:00 PM,0,0,0,0,0
01/27/2014 09:00:00 PM,0,0,0,0,0
01/27/2014 10:00:00 PM,0,0,0,0,0
01/27/2014 11:00:00 PM,0,0,0,0,0
01/28/2014 12:00:00 AM,0,0,0,0,0
01/28/2014 01:00:00 AM,0,0,0,0,0
01/28/2014 02:00:00 AM,0,0,0,0,0
01/28/2014 03:00:00 AM,0,0,0,0,0
01/28/2014 04:00:00 AM,0,0,0,0,0
01/28/2014 05:00:00 AM,0,0,0,0,0
01/28/2014 06:00:00 AM,0,0,0,0,0
01/28/2014 07:00:00 AM,5,0,1,2,2
01/28/2014 08:00:00 AM,7,4,3,0,0
01/28/2014 09:00:00 AM,1,0,1,0,0
01/28/2014 10:00:00 AM,0,0,0,0,0
01/28/2014 11:00:00 AM,1,0,0,1,0
01/28/2014 12:00:00 PM,1,1,0,0,0
01/28/2014 01:00:00 PM,2,1,0,0,1
01/28/2014 02:00:00 PM,6,0,2,3,1
01/28/2014 03:00:00 PM,5,2,1,1,1
01/28/2014 04:00:00 PM,5,0,2,3,0
01/28/2014 05:00:00 PM,3,1,0,1,1
01/28/2014 06:00:00 PM,0,0,0,0,0
01/28/2014 07:00:00 PM,1,0,0,1,0
01/28/2014 08:00:00 PM,0,0,0,0,0
01/28/2014 09:00:00 PM,0,0,0,0,0
01/28/2014 10:00:00 PM,1,1,0,0,0
01/28/2014 11:00:00 PM,0,0,0,0,0
01/29/2014 12:00:00 AM,0,0,0,0,0
01/29/2014 01:00:00 AM,0,0,0,0,0
01/29/2014 02:00:00 AM,0,0,0,0,0
01/29/2014 03:00:00 AM,0,0,0,0,0
01/29/2014 04:00:00 AM,0,0,0,0,0
01/29/2014 05:00:00 AM,0,0,0,0,0
01/29/2014 06:00:00 AM,2,1,1,0,0
01/29/2014 07:00:00 AM,0,0,0,0,0
01/29/2014 08:00:00 AM,2,1,1,0,0
01/29/2014 09:00:00 AM,3,1,1,0,1
01/29/2014 10:00:00 AM,0,0,0,0,0
01/29/2014 11:00:00 AM,1,0,1,0,0
01/29/2014 12:00:00 PM,0,0,0,0,0
01/29/2014 01:00:00 PM,0,0,0,0,0
01/29/2014 02:00:00 PM,0,0,0,0,0
01/29/2014 03:00:00 PM,1,1,0,0,0
01/29/2014 04:00:00 PM,3,0,1,2,0
01/29/2014 05:00:00 PM,4,1,2,0,1
01/29/2014 06:00:00 PM,1,0,0,1,0
01/29/2014 07:00:00 PM,1,0,0,1,0
01/29/2014 08:00:00 PM,5,2,2,1,0
01/29/2014 09:00:00 PM,0,0,0,0,0
01/29/2014 10:00:00 PM,0,0,0,0,0
01/29/2014 11:00:00 PM,0,0,0,0,0
01/30/2014 12:00:00 AM,0,0,0,0,0
01/30/2014 01:00:00 AM,0,0,0,0,0
01/30/2014 02:00:00 AM,0,0,0,0,0
01/30/2014 03:00:00 AM,2,1,1,0,0
01/30/2014 04:00:00 AM,0,0,0,0,0
01/30/2014 05:00:00 AM,0,0,0,0,0
01/30/2014 06:00:00 AM,0,0,0,0,0
01/30/2014 07:00:00 AM,3,0,0,2,1
01/30/2014 08:00:00 AM,5,2,2,0,1
01/30/2014 09:00:00 AM,1,1,0,0,0
01/30/2014 10:00:00 AM,3,1,2,0,0
01/30/2014 11:00:00 AM,2,1,0,1,0
01/30/2014 12:00:00 PM,2,0,2,0,0
01/30/2014 01:00:00 PM,0,0,0,0,0
01/30/2014 02:00:00 PM,3,1,2,0,0
01/30/2014 03:00:00 PM,2,0,0,1,1
01/30/2014 04:00:00 PM,5,1,2,0,2
01/30/2014 05:00:00 PM,1,0,0,1,0
01/30/2014 06:00:00 PM,0,0,0,0,0
01/30/2014 07:00:00 PM,3,0,1,2,0
01/30/2014 08:00:00 PM,10,5,5,0,0
01/30/2014 09:00:00 PM,1,0,0,1,0
01/30/2014 10:00:00 PM,0,0,0,0,0
01/30/2014 11:00:00 PM,0,0,0,0,0
01/31/2014 12:00:00 AM,0,0,0,0,0
01/31/2014 01:00:00 AM,0,0,0,0,0
01/31/2014 02:00:00 AM,0,0,0,0,0
01/31/2014 03:00:00 AM,0,0,0,0,0
01/31/2014 04:00:00 AM,0,0,0,0,0
01/31/2014 05:00:00 AM,0,0,0,0,0
01/31/2014 06:00:00 AM,1,0,0,0,1
01/31/2014 07:00:00 AM,2,1,1,0,0
01/31/2014 08:00:00 AM,3,1,0,0,2
01/31/2014 09:00:00 AM,2,0,1,0,1
01/31/2014 10:00:00 AM,0,0,0,0,0
01/31/2014 11:00:00 AM,0,0,0,0,0
01/31/2014 12:00:00 PM,3,2,1,0,0
01/31/2014 01:00:00 PM,3,2,1,0,0
01/31/2014 02:00:00 PM,1,0,1,0,0
01/31/2014 03:00:00 PM,1,0,0,0,1
01/31/2014 04:00:00 PM,2,0,1,1,0
01/31/2014 05:00:00 PM,1,0,0,1,0
01/31/2014 06:00:00 PM,2,0,0,2,0
01/31/2014 07:00:00 PM,0,0,0,0,0
01/31/2014 08:00:00 PM,1,0,0,0,1
01/31/2014 09:00:00 PM,0,0,0,0,0
01/31/2014 10:00:00 PM,0,0,0,0,0
01/31/2014 11:00:00 PM,0,0,0,0,0
02/01/2014 12:00:00 AM,0,0,0,0,0
02/01/2014 01:00:00 AM,0,0,0,0,0
02/01/2014 02:00:00 AM,1,1,0,0,0
02/01/2014 03:00:00 AM,0,0,0,0,0
02/01/2014 04:00:00 AM,0,0,0,0,0
02/01/2014 05:00:00 AM,0,0,0,0,0
02/01/2014 06:00:00 AM,0,0,0,0,0
02/01/2014 07:00:00 AM,3,1,1,0,1
02/01/2014 08:00:00 AM,0,0,0,0,0
02/01/2014 09:00:00 AM,12,4,4,2,2
02/01/2014 10:00:00 AM,5,3,1,0,1
02/01/2014 11:00:00 AM,6,2,1,0,3
02/01/2014 12:00:00 PM,1,0,0,1,0
02/01/2014 01:00:00 PM,6,1,2,2,1
02/01/2014 02:00:00 PM,2,2,0,0,0
02/01/2014 03:00:00 PM,4,0,2,1,1
02/01/2014 04:00:00 PM,1,0,0,0,1
02/01/2014 05:00:00 PM,1,0,1,0,0
02/01/2014 06:00:00 PM,0,0,0,0,0
02/01/2014 07:00:00 PM,1,0,1,0,0
02/01/2014 08:00:00 PM,0,0,0,0,0
02/01/2014 09:00:00 PM,0,0,0,0,0
02/01/2014 10:00:00 PM,0,0,0,0,0
02/01/2014 11:00:00 PM,0,0,0,0,0
02/02/2014 12:00:00 AM,1,1,0,0,0
02/02/2014 01:00:00 AM,1,0,1,0,0
02/02/2014 02:00:00 AM,0,0,0,0,0
02/02/2014 03:00:00 AM,0,0,0,0,0
02/02/2014 04:00:00 AM,0,0,0,0,0
02/02/2014 05:00:00 AM,0,0,0,0,0
02/02/2014 06:00:00 AM,0,0,0,0,0
02/02/2014 07:00:00 AM,2,1,1,0,0
02/02/2014 08:00:00 AM,2,1,1,0,0
02/02/2014 09:00:00 AM,0,0,0,0,0
02/02/2014 10:00:00 AM,5,2,1,1,1
02/02/2014 11:00:00 AM,9,2,4,1,2
02/02/2014 12:00:00 PM,3,1,0,0,2
02/02/2014 01:00:00 PM,2,0,1,0,1
02/02/2014 02:00:00 PM,3,1,2,0,0
02/02/2014 03:00:00 PM,4,1,2,1,0
02/02/2014 04:00:00 PM,1,0,0,0,1
02/02/2014 05:00:00 PM,2,2,0,0,0
02/02/2014 06:00:00 PM,0,0,0,0,0
02/02/2014 07:00:00 PM,0,0,0,0,0
02/02/2014 08:00:00 PM,0,0,0,0,0
02/02/2014 09:00:00 PM,0,0,0,0,0
02/02/2014 10:00:00 PM,0,0,0,0,0
02/02/2014 11:00:00 PM,2,0,0,1,1
02/03/2014 12:00:00 AM,0,0,0,0,0
02/03/2014 01:00:00 AM,0,0,0,0,0
02/03/2014 02:00:00 AM,0,0,0,0,0
02/03/2014 03:00:00 AM,0,0,0,0,0
02/03/2014 04:00:00 AM,0,0,0,0,0
02/03/2014 05:00:00 AM,0,0,0,0,0
02/03/2014 06:00:00 AM,0,0,0,0,0
02/03/2014 07:00:00 AM,2,0,2,0,0
02/03/2014 08:00:00 AM,2,1,0,0,1
02/03/2014 09:00:00 AM,2,1,1,0,0
02/03/2014 10:00:00 AM,1,0,1,0,0
02/03/2014 11:00:00 AM,8,4,4,0,0
02/03/2014 12:00:00 PM,1,1,0,0,0
02/03/2014 01:00:00 PM,2,1,1,0,0
02/03/2014 02:00:00 PM,1,1,0,0,0
02/03/2014 03:00:00 PM,4,0,3,1,0
02/03/2014 04:00:00 PM,3,1,0,1,1
02/03/2014 05:00:00 PM,1,0,0,1,0
02/03/2014 06:00:00 PM,0,0,0,0,0
02/03/2014 07:00:00 PM,1,0,0,1,0
02/03/2014 08:00:00 PM,0,0,0,0,0
02/03/2014 09:00:00 PM,0,0,0,0,0
02/03/2014 10:00:00 PM,0,0,0,0,0
02/03/2014 11:00:00 PM,0,0,0,0,0
02/04/2014 12:00:00 AM,0,0,0,0,0
02/04/2014 01:00:00 AM,0,0,0,0,0
02/04/2014 02:00:00 AM,0,0,0,0,0
02/04/2014 03:00:00 AM,0,0,0,0,0
02/04/2014 04:00:00 AM,0,0,0,0,0
02/04/2014 05:00:00 AM,1,1,0,0,0
02/04/2014 06:00:00 AM,0,0,0,0,0
02/04/2014 07:00:00 AM,2,1,0,0,1
02/04/2014 08:00:00 AM,3,0,0,2,1
02/04/2014 09:00:00 AM,1,0,0,0,1
02/04/2014 10:00:00 AM,0,0,0,0,0
02/04/2014 11:00:00 AM,1,1,0,0,0
02/04/2014 12:00:00 PM,1,0,1,0,0
02/04/2014 01:00:00 PM,1,0,1,0,0
02/04/2014 02:00:00 PM,0,0,0,0,0
02/04/2014 03:00:00 PM,3,0,1,1,1
02/04/2014 04:00:00 PM,2,1,0,1,0
02/04/2014 05:00:00 PM,4,2,1,1,0
02/04/2014 06:00:00 PM,2,0,1,1,0
02/04/2014 07:00:00 PM,0,0,0,0,0
02/04/2014 08:00:00 PM,0,0,0,0,0
02/04/2014 09:00:00 PM,0,0,0,0,0
02/04/2014 10:00:00 PM,1,0,0,1,0
02/04/2014 11:00:00 PM,0,0,0,0,0
02/05/2014 12:00:00 AM,0,0,0,0,0
02/05/2014 01:00:00 AM,0,0,0,0,0
02/05/2014 02:00:00 AM,0,0,0,0,0
02/05/2014 03:00:00 AM,0,0,0,0,0
02/05/2014 04:00:00 AM,0,0,0,0,0
02/05/2014 05:00:00 AM,0,0,0,0,0
02/05/2014 06:00:00 AM,0,0,0,0,0
02/05/2014 07:00:00 AM,0,0,0,0,0
02/05/2014 08:00:00 AM,7,3,1,0,3
02/05/2014 09:00:00 AM,2,0,1,0,1
02/05/2014 10:00:00 AM,1,0,0,0,1
02/05/2014 11:00:00 AM,4,1,2,0,1
02/05/2014 12:00:00 PM,0,0,0,0,0
02/05/2014 01:00:00 PM,0,0,0,0,0
02/05/2014 02:00:00 PM,1,0,0,1,0
02/05/2014 03:00:00 PM,4,1,2,1,0
02/05/2014 04:00:00 PM,0,0,0,0,0
02/05/2014 05:00:00 PM,3,0,0,3,0
02/05/2014 06:00:00 PM,0,0,0,0,0
02/05/2014 07:00:00 PM,1,0,0,1,0
02/05/2014 08:00:00 PM,0,0,0,0,0
02/05/2014 09:00:00 PM,0,0,0,0,0
02/05/2014 10:00:00 PM,0,0,0,0,0
02/05/2014 11:00:00 PM,0,0,0,0,0
02/06/2014 12:00:00 AM,0,0,0,0,0
02/06/2014 01:00:00 AM,0,0,0,0,0
02/06/2014 02:00:00 AM,0,0,0,0,0
02/06/2014 03:00:00 AM,0,0,0,0,0
02/06/2014 04:00:00 AM,0,0,0,0,0
02/06/2014 05:00:00 AM,0,0,0,0,0
02/06/2014 06:00:00 AM,0,0,0,0,0
02/06/2014 07:00:00 AM,0,0,0,0,0
02/06/2014 08:00:00 AM,0,0,0,0,0
02/06/2014 09:00:00 AM,0,0,0,0,0
02/06/2014 10:00:00 AM,16,15,1,0,0
02/06/2014 11:00:00 AM,0,0,0,0,0
02/06/2014 12:00:00 PM,1,0,1,0,0
02/06/2014 01:00:00 PM,3,1,2,0,0
02/06/2014 02:00:00 PM,1,0,0,1,0
02/06/2014 03:00:00 PM,2,1,1,0,0
02/06/2014 04:00:00 PM,0,0,0,0,0
02/06/2014 05:00:00 PM,0,0,0,0,0
02/06/2014 06:00:00 PM,1,0,1,0,0
02/06/2014 07:00:00 PM,0,0,0,0,0
02/06/2014 08:00:00 PM,0,0,0,0,0
02/06/2014 09:00:00 PM,0,0,0,0,0
02/06/2014 10:00:00 PM,0,0,0,0,0
02/06/2014 11:00:00 PM,0,0,0,0,0
02/07/2014 12:00:00 AM,0,0,0,0,0
02/07/2014 01:00:00 AM,0,0,0,0,0
02/07/2014 02:00:00 AM,0,0,0,0,0
02/07/2014 03:00:00 AM,0,0,0,0,0
02/07/2014 04:00:00 AM,0,0,0,0,0
02/07/2014 05:00:00 AM,0,0,0,0,0
02/07/2014 06:00:00 AM,2,1,0,0,1
02/07/2014 07:00:00 AM,1,0,0,1,0
02/07/2014 08:00:00 AM,3,0,0,0,3
02/07/2014 09:00:00 AM,2,2,0,0,0
02/07/2014 10:00:00 AM,0,0,0,0,0
02/07/2014 11:00:00 AM,2,2,0,0,0
02/07/2014 12:00:00 PM,2,0,1,0,1
02/07/2014 01:00:00 PM,3,1,0,2,0
02/07/2014 02:00:00 PM,1,0,1,0,0
02/07/2014 03:00:00 PM,0,0,0,0,0
02/07/2014 04:00:00 PM,2,0,0,1,1
02/07/2014 05:00:00 PM,1,0,0,1,0
02/07/2014 06:00:00 PM,0,0,0,0,0
02/07/2014 07:00:00 PM,0,0,0,0,0
02/07/2014 08:00:00 PM,0,0,0,0,0
02/07/2014 09:00:00 PM,0,0,0,0,0
02/07/2014 10:00:00 PM,0,0,0,0,0
02/07/2014 11:00:00 PM,0,0,0,0,0
02/08/2014 12:00:00 AM,0,0,0,0,0
02/08/2014 01:00:00 AM,0,0,0,0,0
02/08/2014 02:00:00 AM,0,0,0,0,0
02/08/2014 03:00:00 AM,0,0,0,0,0
02/08/2014 04:00:00 AM,0,0,0,0,0
02/08/2014 05:00:00 AM,0,0,0,0,0
02/08/2014 06:00:00 AM,0,0,0,0,0
02/08/2014 07:00:00 AM,0,0,0,0,0
02/08/2014 08:00:00 AM,1,0,1,0,0
02/08/2014 09:00:00 AM,0,0,0,0,0
02/08/2014 10:00:00 AM,8,5,3,0,0
02/08/2014 11:00:00 AM,11,3,2,6,0
02/08/2014 12:00:00 PM,2,2,0,0,0
02/08/2014 01:00:00 PM,8,2,0,2,4
02/08/2014 02:00:00 PM,1,1,0,0,0
02/08/2014 03:00:00 PM,1,0,1,0,0
02/08/2014 04:00:00 PM,3,2,1,0,0
02/08/2014 05:00:00 PM,1,1,0,0,0
02/08/2014 06:00:00 PM,0,0,0,0,0
02/08/2014 07:00:00 PM,1,0,1,0,0
02/08/2014 08:00:00 PM,0,0,0,0,0
02/08/2014 09:00:00 PM,0,0,0,0,0
02/08/2014 10:00:00 PM,0,0,0,0,0
02/08/2014 11:00:00 PM,0,0,0,0,0
02/09/2014 12:00:00 AM,0,0,0,0,0
02/09/2014 01:00:00 AM,0,0,0,0,0
02/09/2014 02:00:00 AM,0,0,0,0,0
02/09/2014 03:00:00 AM,0,0,0,0,0
02/09/2014 04:00:00 AM,0,0,0,0,0
02/09/2014 05:00:00 AM,0,0,0,0,0
02/09/2014 06:00:00 AM,0,0,0,0,0
02/09/2014 07:00:00 AM,0,0,0,0,0
02/09/2014 08:00:00 AM,0,0,0,0,0
02/09/2014 09:00:00 AM,0,0,0,0,0
02/09/2014 10:00:00 AM,0,0,0,0,0
02/09/2014 11:00:00 AM,3,3,0,0,0
02/09/2014 12:00:00 PM,0,0,0,0,0
02/09/2014 01:00:00 PM,0,0,0,0,0
02/09/2014 02:00:00 PM,0,0,0,0,0
02/09/2014 03:00:00 PM,0,0,0,0,0
02/09/2014 04:00:00 PM,2,1,0,1,0
02/09/2014 05:00:00 PM,0,0,0,0,0
02/09/2014 06:00:00 PM,0,0,0,0,0
02/09/2014 07:00:00 PM,0,0,0,0,0
02/09/2014 08:00:00 PM,3,1,2,0,0
02/09/2014 09:00:00 PM,0,0,0,0,0
02/09/2014 10:00:00 PM,0,0,0,0,0
02/09/2014 11:00:00 PM,0,0,0,0,0
02/10/2014 12:00:00 AM,0,0,0,0,0
02/10/2014 01:00:00 AM,0,0,0,0,0
02/10/2014 02:00:00 AM,0,0,0,0,0
02/10/2014 03:00:00 AM,0,0,0,0,0
02/10/2014 04:00:00 AM,0,0,0,0,0
02/10/2014 05:00:00 AM,0,0,0,0,0
02/10/2014 06:00:00 AM,0,0,0,0,0
02/10/2014 07:00:00 AM,0,0,0,0,0
02/10/2014 08:00:00 AM,2,1,1,0,0
02/10/2014 09:00:00 AM,0,0,0,0,0
02/10/2014 10:00:00 AM,0,0,0,0,0
02/10/2014 11:00:00 AM,1,0,1,0,0
02/10/2014 12:00:00 PM,2,2,0,0,0
02/10/2014 01:00:00 PM,8,1,7,0,0
02/10/2014 02:00:00 PM,0,0,0,0,0
02/10/2014 03:00:00 PM,2,0,1,1,0
02/10/2014 04:00:00 PM,1,1,0,0,0
02/10/2014 05:00:00 PM,2,0,2,0,0
02/10/2014 06:00:00 PM,1,0,1,0,0
02/10/2014 07:00:00 PM,1,1,0,0,0
02/10/2014 08:00:00 PM,2,1,0,1,0
02/10/2014 09:00:00 PM,0,0,0,0,0
02/10/2014 10:00:00 PM,0,0,0,0,0
02/10/2014 11:00:00 PM,0,0,0,0,0
02/11/2014 12:00:00 AM,0,0,0,0,0
02/11/2014 01:00:00 AM,0,0,0,0,0
02/11/2014 02:00:00 AM,0,0,0,0,0
02/11/2014 03:00:00 AM,0,0,0,0,0
02/11/2014 04:00:00 AM,0,0,0,0,0
02/11/2014 05:00:00 AM,0,0,0,0,0
02/11/2014 06:00:00 AM,0,0,0,0,0
02/11/2014 07:00:00 AM,2,0,0,1,1
02/11/2014 08:00:00 AM,1,0,1,0,0
02/11/2014 09:00:00 AM,4,3,0,1,0
02/11/2014 10:00:00 AM,1,0,1,0,0
02/11/2014 11:00:00 AM,0,0,0,0,0
02/11/2014 12:00:00 PM,5,2,2,1,0
02/11/2014 01:00:00 PM,1,0,0,0,1
02/11/2014 02:00:00 PM,1,0,1,0,0
02/11/2014 03:00:00 PM,1,0,0,1,0
02/11/2014 04:00:00 PM,1,0,0,0,1
02/11/2014 05:00:00 PM,0,0,0,0,0
02/11/2014 06:00:00 PM,0,0,0,0,0
02/11/2014 07:00:00 PM,0,0,0,0,0
02/11/2014 08:00:00 PM,0,0,0,0,0
02/11/2014 09:00:00 PM,0,0,0,0,0
02/11/2014 10:00:00 PM,0,0,0,0,0
02/11/2014 11:00:00 PM,0,0,0,0,0
02/12/2014 12:00:00 AM,0,0,0,0,0
02/12/2014 01:00:00 AM,0,0,0,0,0
02/12/2014 02:00:00 AM,0,0,0,0,0
02/12/2014 03:00:00 AM,0,0,0,0,0
02/12/2014 04:00:00 AM,0,0,0,0,0
02/12/2014 05:00:00 AM,0,0,0,0,0
02/12/2014 06:00:00 AM,0,0,0,0,0
02/12/2014 07:00:00 AM,2,1,0,1,0
02/12/2014 08:00:00 AM,1,1,0,0,0
02/12/2014 09:00:00 AM,0,0,0,0,0
02/12/2014 10:00:00 AM,1,1,0,0,0
02/12/2014 11:00:00 AM,1,1,0,0,0
02/12/2014 12:00:00 PM,0,0,0,0,0
02/12/2014 01:00:00 PM,19,14,3,1,1
02/12/2014 02:00:00 PM,2,0,2,0,0
02/12/2014 03:00:00 PM,5,3,0,2,0
02/12/2014 04:00:00 PM,2,0,0,1,1
02/12/2014 05:00:00 PM,2,0,0,2,0
02/12/2014 06:00:00 PM,3,1,1,0,1
02/12/2014 07:00:00 PM,0,0,0,0,0
02/12/2014 08:00:00 PM,0,0,0,0,0
02/12/2014 09:00:00 PM,0,0,0,0,0
02/12/2014 10:00:00 PM,1,0,0,1,0
02/12/2014 11:00:00 PM,0,0,0,0,0
02/13/2014 12:00:00 AM,0,0,0,0,0
02/13/2014 01:00:00 AM,0,0,0,0,0
02/13/2014 02:00:00 AM,0,0,0,0,0
02/13/2014 03:00:00 AM,0,0,0,0,0
02/13/2014 04:00:00 AM,0,0,0,0,0
02/13/2014 05:00:00 AM,0,0,0,0,0
02/13/2014 06:00:00 AM,0,0,0,0,0
02/13/2014 07:00:00 AM,3,2,1,0,0
02/13/2014 08:00:00 AM,1,0,0,0,1
02/13/2014 09:00:00 AM,0,0,0,0,0
02/13/2014 10:00:00 AM,5,0,1,2,2
02/13/2014 11:00:00 AM,3,0,1,1,1
02/13/2014 12:00:00 PM,11,4,6,0,1
02/13/2014 01:00:00 PM,2,0,1,0,1
02/13/2014 02:00:00 PM,1,1,0,0,0
02/13/2014 03:00:00 PM,3,2,1,0,0
02/13/2014 04:00:00 PM,5,2,3,0,0
02/13/2014 05:00:00 PM,4,2,0,0,2
02/13/2014 06:00:00 PM,3,2,1,0,0
02/13/2014 07:00:00 PM,0,0,0,0,0
02/13/2014 08:00:00 PM,0,0,0,0,0
02/13/2014 09:00:00 PM,0,0,0,0,0
02/13/2014 10:00:00 PM,3,1,1,1,0
02/13/2014 11:00:00 PM,0,0,0,0,0
02/14/2014 12:00:00 AM,0,0,0,0,0
02/14/2014 01:00:00 AM,0,0,0,0,0
02/14/2014 02:00:00 AM,0,0,0,0,0
02/14/2014 03:00:00 AM,0,0,0,0,0
02/14/2014 04:00:00 AM,0,0,0,0,0
02/14/2014 05:00:00 AM,0,0,0,0,0
02/14/2014 06:00:00 AM,0,0,0,0,0
02/14/2014 07:00:00 AM,2,1,0,1,0
02/14/2014 08:00:00 AM,4,0,2,0,2
02/14/2014 09:00:00 AM,0,0,0,0,0
02/14/2014 10:00:00 AM,2,2,0,0,0
02/14/2014 11:00:00 AM,0,0,0,0,0
02/14/2014 12:00:00 PM,0,0,0,0,0
02/14/2014 01:00:00 PM,0,0,0,0,0
02/14/2014 02:00:00 PM,4,0,0,1,3
