Date,Elliott Bay Trail in Myrtle Edwards Park Total,Ped North,Ped South,Bike North,Bike South
02/06/2019 05:00:00 PM,196,74,63,39,20
02/06/2019 04:00:00 PM,330,202,82,25,21
02/06/2019 03:00:00 PM,590,506,66,9,9
02/06/2019 02:00:00 PM,548,488,46,4,10
02/06/2019 01:00:00 PM,239,164,64,6,5
02/06/2019 12:00:00 PM,205,107,89,4,5
02/06/2019 11:00:00 AM,84,40,37,1,6
02/06/2019 10:00:00 AM,53,26,22,0,5
02/06/2019 09:00:00 AM,63,19,24,8,12
02/06/2019 08:00:00 AM,85,24,26,12,23
02/06/2019 07:00:00 AM,94,25,37,14,18
02/06/2019 06:00:00 AM,39,17,8,9,5
02/06/2019 05:00:00 AM,11,3,3,3,2
02/06/2019 04:00:00 AM,1,0,1,0,0
02/06/2019 03:00:00 AM,3,1,1,0,1
02/06/2019 02:00:00 AM,2,2,0,0,0
02/06/2019 01:00:00 AM,0,0,0,0,0
02/06/2019 12:00:00 AM,5,2,2,0,1
02/05/2019 11:00:00 PM,0,0,0,0,0
02/05/2019 10:00:00 PM,3,1,2,0,0
02/05/2019 09:00:00 PM,4,1,1,2,0
02/05/2019 08:00:00 PM,11,5,4,2,0
02/05/2019 07:00:00 PM,14,4,8,2,0
02/05/2019 06:00:00 PM,31,10,13,7,1
02/05/2019 05:00:00 PM,118,45,50,12,11
02/05/2019 04:00:00 PM,305,207,77,11,10
02/05/2019 03:00:00 PM,666,597,56,7,6
02/05/2019 02:00:00 PM,760,691,56,7,6
02/05/2019 01:00:00 PM,234,175,54,3,2
02/05/2019 12:00:00 PM,111,52,54,2,3
02/05/2019 11:00:00 AM,56,24,30,0,2
02/05/2019 10:00:00 AM,51,20,29,1,1
02/05/2019 09:00:00 AM,56,14,21,10,11
02/05/2019 08:00:00 AM,42,12,15,8,7
02/05/2019 07:00:00 AM,58,22,21,13,2
02/05/2019 06:00:00 AM,22,12,8,1,1
02/05/2019 05:00:00 AM,9,3,3,2,1
02/05/2019 04:00:00 AM,1,0,1,0,0
02/05/2019 03:00:00 AM,1,1,0,0,0
02/05/2019 02:00:00 AM,2,1,1,0,0
02/05/2019 01:00:00 AM,2,1,1,0,0
02/05/2019 12:00:00 AM,2,1,1,0,0
02/04/2019 11:00:00 PM,1,1,0,0,0
02/04/2019 10:00:00 PM,0,0,0,0,0
02/04/2019 09:00:00 PM,0,0,0,0,0
02/04/2019 08:00:00 PM,7,3,2,1,1
02/04/2019 07:00:00 PM,7,4,2,1,0
02/04/2019 06:00:00 PM,25,11,11,3,0
02/04/2019 05:00:00 PM,79,27,42,6,4
02/04/2019 04:00:00 PM,72,33,29,7,3
02/04/2019 03:00:00 PM,75,32,31,6,6
02/04/2019 02:00:00 PM,35,18,15,2,0
02/04/2019 01:00:00 PM,58,20,31,4,3
02/04/2019 12:00:00 PM,79,40,38,1,0
02/04/2019 11:00:00 AM,35,12,20,0,3
02/04/2019 10:00:00 AM,33,15,17,1,0
02/04/2019 09:00:00 AM,26,10,10,1,5
02/04/2019 08:00:00 AM,37,7,13,5,12
02/04/2019 07:00:00 AM,22,6,10,3,3
02/04/2019 06:00:00 AM,10,5,3,0,2
02/04/2019 05:00:00 AM,7,2,3,0,2
02/04/2019 04:00:00 AM,0,0,0,0,0
02/04/2019 03:00:00 AM,4,1,2,0,1
02/04/2019 02:00:00 AM,0,0,0,0,0
02/04/2019 01:00:00 AM,0,0,0,0,0
02/04/2019 12:00:00 AM,5,1,3,0,1
02/03/2019 11:00:00 PM,4,2,2,0,0
02/03/2019 10:00:00 PM,4,2,1,0,1
02/03/2019 09:00:00 PM,9,3,5,0,1
02/03/2019 08:00:00 PM,8,3,4,1,0
02/03/2019 07:00:00 PM,8,4,3,1,0
02/03/2019 06:00:00 PM,20,8,7,1,4
02/03/2019 05:00:00 PM,36,12,16,4,4
02/03/2019 04:00:00 PM,34,15,14,4,1
02/03/2019 03:00:00 PM,60,21,25,8,6
02/03/2019 02:00:00 PM,126,48,52,11,15
02/03/2019 01:00:00 PM,171,66,71,20,14
02/03/2019 12:00:00 PM,177,66,68,31,12
02/03/2019 11:00:00 AM,201,62,72,28,39
02/03/2019 10:00:00 AM,205,59,46,59,41
02/03/2019 09:00:00 AM,159,64,51,24,20
02/03/2019 08:00:00 AM,118,49,39,15,15
02/03/2019 07:00:00 AM,124,29,21,68,6
02/03/2019 06:00:00 AM,15,5,2,5,3
02/03/2019 05:00:00 AM,3,1,2,0,0
02/03/2019 04:00:00 AM,2,1,0,0,1
02/03/2019 03:00:00 AM,6,2,3,1,0
02/03/2019 02:00:00 AM,1,1,0,0,0
02/03/2019 01:00:00 AM,2,1,0,0,1
02/03/2019 12:00:00 AM,3,1,1,0,1
02/02/2019 11:00:00 PM,2,1,1,0,0
02/02/2019 10:00:00 PM,8,2,1,5,0
02/02/2019 09:00:00 PM,17,3,5,5,4
02/02/2019 08:00:00 PM,18,6,6,4,2
02/02/2019 07:00:00 PM,23,9,6,7,1
02/02/2019 06:00:00 PM,65,13,19,16,17
02/02/2019 05:00:00 PM,174,62,70,16,26
02/02/2019 04:00:00 PM,284,102,126,25,31
02/02/2019 03:00:00 PM,221,79,73,26,43
02/02/2019 02:00:00 PM,193,51,72,42,28
02/02/2019 01:00:00 PM,189,64,67,31,27
02/02/2019 12:00:00 PM,199,56,86,26,31
02/02/2019 11:00:00 AM,230,84,91,31,24
02/02/2019 10:00:00 AM,152,66,71,11,4
02/02/2019 09:00:00 AM,144,64,66,7,7
02/02/2019 08:00:00 AM,106,45,46,3,12
02/02/2019 07:00:00 AM,58,27,17,10,4
02/02/2019 06:00:00 AM,21,5,7,7,2
02/02/2019 05:00:00 AM,3,1,0,0,2
02/02/2019 04:00:00 AM,5,3,2,0,0
02/02/2019 03:00:00 AM,2,0,1,1,0
02/02/2019 02:00:00 AM,1,1,0,0,0
02/02/2019 01:00:00 AM,8,3,3,2,0
02/02/2019 12:00:00 AM,4,0,0,2,2
02/01/2019 11:00:00 PM,3,0,2,1,0
02/01/2019 10:00:00 PM,13,3,7,1,2
02/01/2019 09:00:00 PM,15,6,3,4,2
02/01/2019 08:00:00 PM,9,4,1,4,0
02/01/2019 07:00:00 PM,19,4,4,9,2
02/01/2019 06:00:00 PM,74,9,11,44,10
02/01/2019 05:00:00 PM,163,23,25,86,29
02/01/2019 04:00:00 PM,127,35,33,42,17
02/01/2019 03:00:00 PM,80,21,15,25,19
02/01/2019 02:00:00 PM,54,11,20,11,12
02/01/2019 01:00:00 PM,57,24,23,7,3
02/01/2019 12:00:00 PM,90,41,35,6,8
02/01/2019 11:00:00 AM,43,20,20,0,3
02/01/2019 10:00:00 AM,38,14,15,3,6
02/01/2019 09:00:00 AM,78,9,17,16,36
02/01/2019 08:00:00 AM,131,17,18,28,68
02/01/2019 07:00:00 AM,122,24,29,26,43
02/01/2019 06:00:00 AM,66,18,8,20,20
02/01/2019 05:00:00 AM,26,3,7,8,8
02/01/2019 04:00:00 AM,3,2,1,0,0
02/01/2019 03:00:00 AM,0,0,0,0,0
02/01/2019 02:00:00 AM,1,0,0,1,0
02/01/2019 01:00:00 AM,4,1,1,1,1
02/01/2019 12:00:00 AM,3,0,1,0,2
01/31/2019 11:00:00 PM,3,0,1,1,1
01/31/2019 10:00:00 PM,16,6,2,7,1
01/31/2019 09:00:00 PM,22,3,9,6,4
01/31/2019 08:00:00 PM,25,6,8,6,5
01/31/2019 07:00:00 PM,49,13,11,20,5
01/31/2019 06:00:00 PM,131,25,27,68,11
01/31/2019 05:00:00 PM,332,73,79,130,50
01/31/2019 04:00:00 PM,282,84,76,72,50
01/31/2019 03:00:00 PM,216,78,60,39,39
01/31/2019 02:00:00 PM,174,81,54,22,17
01/31/2019 01:00:00 PM,187,81,74,17,15
01/31/2019 12:00:00 PM,303,134,134,19,16
01/31/2019 11:00:00 AM,136,60,52,10,14
01/31/2019 10:00:00 AM,91,29,32,12,18
01/31/2019 09:00:00 AM,167,38,56,20,53
01/31/2019 08:00:00 AM,278,65,60,41,112
01/31/2019 07:00:00 AM,223,51,60,38,74
01/31/2019 06:00:00 AM,103,31,29,27,16
01/31/2019 05:00:00 AM,34,9,6,8,11
01/31/2019 04:00:00 AM,1,0,0,0,1
01/31/2019 03:00:00 AM,1,0,0,1,0
01/31/2019 02:00:00 AM,0,0,0,0,0
01/31/2019 01:00:00 AM,2,0,0,1,1
01/31/2019 12:00:00 AM,4,0,1,2,1
01/30/2019 11:00:00 PM,9,3,5,1,0
01/30/2019 10:00:00 PM,9,2,2,3,2
01/30/2019 09:00:00 PM,16,4,5,5,2
01/30/2019 08:00:00 PM,32,7,6,14,5
01/30/2019 07:00:00 PM,62,14,15,27,6
01/30/2019 06:00:00 PM,174,30,35,87,22
01/30/2019 05:00:00 PM,367,70,87,143,67
01/30/2019 04:00:00 PM,306,96,79,82,49
01/30/2019 03:00:00 PM,199,69,61,39,30
01/30/2019 02:00:00 PM,185,68,60,32,25
01/30/2019 01:00:00 PM,184,75,76,16,17
01/30/2019 12:00:00 PM,286,125,123,24,14
01/30/2019 11:00:00 AM,137,58,54,8,17
01/30/2019 10:00:00 AM,120,41,44,15,20
01/30/2019 09:00:00 AM,168,42,34,30,62
01/30/2019 08:00:00 AM,295,51,61,39,144
01/30/2019 07:00:00 AM,245,46,66,49,84
01/30/2019 06:00:00 AM,121,42,30,30,19
01/30/2019 05:00:00 AM,31,7,7,9,8
01/30/2019 04:00:00 AM,5,3,1,0,1
01/30/2019 03:00:00 AM,1,0,0,0,1
01/30/2019 02:00:00 AM,5,0,0,4,1
01/30/2019 01:00:00 AM,3,1,1,0,1
01/30/2019 12:00:00 AM,1,0,0,0,1
01/29/2019 11:00:00 PM,3,1,0,2,0
01/29/2019 10:00:00 PM,16,2,1,7,6
01/29/2019 09:00:00 PM,23,8,8,6,1
01/29/2019 08:00:00 PM,31,10,13,7,1
01/29/2019 07:00:00 PM,84,25,23,25,11
01/29/2019 06:00:00 PM,156,38,25,78,15
01/29/2019 05:00:00 PM,456,107,116,170,63
01/29/2019 04:00:00 PM,666,337,155,109,65
01/29/2019 03:00:00 PM,733,514,133,43,43
01/29/2019 02:00:00 PM,678,494,114,35,35
01/29/2019 01:00:00 PM,349,167,139,20,23
01/29/2019 12:00:00 PM,381,172,167,10,32
01/29/2019 11:00:00 AM,211,93,84,17,17
01/29/2019 10:00:00 AM,101,39,32,14,16
01/29/2019 09:00:00 AM,0,0,0,0,0
01/29/2019 08:00:00 AM,0,0,0,0,0
01/29/2019 07:00:00 AM,0,0,0,0,0
01/29/2019 06:00:00 AM,0,0,0,0,0
01/29/2019 05:00:00 AM,0,0,0,0,0
01/29/2019 04:00:00 AM,0,0,0,0,0
01/29/2019 03:00:00 AM,0,0,0,0,0
01/29/2019 02:00:00 AM,0,0,0,0,0
01/29/2019 01:00:00 AM,0,0,0,0,0
01/29/2019 12:00:00 AM,0,0,0,0,0
01/28/2019 11:00:00 PM,0,0,0,0,0
01/28/2019 10:00:00 PM,0,0,0,0,0
01/28/2019 09:00:00 PM,0,0,0,0,0
01/28/2019 08:00:00 PM,0,0,0,0,0
01/28/2019 07:00:00 PM,0,0,0,0,0
01/28/2019 06:00:00 PM,0,0,0,0,0
01/28/2019 05:00:00 PM,2,1,1,0,0
01/28/2019 04:00:00 PM,0,0,0,0,0
01/28/2019 03:00:00 PM,30,1,29,0,0
01/28/2019 02:00:00 PM,2,1,1,0,0
01/28/2019 01:00:00 PM,0,0,0,0,0
01/28/2019 12:00:00 PM,0,0,0,0,0
01/28/2019 11:00:00 AM,0,0,0,0,0
01/28/2019 10:00:00 AM,0,0,0,0,0
01/28/2019 09:00:00 AM,0,0,0,0,0
01/28/2019 08:00:00 AM,0,0,0,0,0
01/28/2019 07:00:00 AM,0,0,0,0,0
01/28/2019 06:00:00 AM,0,0,0,0,0
01/28/2019 05:00:00 AM,0,0,0,0,0
01/28/2019 04:00:00 AM,0,0,0,0,0
01/28/2019 03:00:00 AM,0,0,0,0,0
01/28/2019 02:00:00 AM,0,0,0,0,0
01/28/2019 01:00:00 AM,0,0,0,0,0
01/28/2019 12:00:00 AM,4,1,2,0,1
01/27/2019 11:00:00 PM,2,1,0,0,1
01/27/2019 10:00:00 PM,11,5,6,0,0
01/27/2019 09:00:00 PM,12,5,5,0,2
01/27/2019 08:00:00 PM,20,9,4,4,3
01/27/2019 07:00:00 PM,8,3,4,0,1
01/27/2019 06:00:00 PM,27,8,11,3,5
01/27/2019 05:00:00 PM,103,41,41,13,8
01/27/2019 04:00:00 PM,187,74,75,23,15
01/27/2019 03:00:00 PM,222,70,101,32,19
01/27/2019 02:00:00 PM,220,71,81,26,42
01/27/2019 01:00:00 PM,169,58,55,30,26
01/27/2019 12:00:00 PM,244,72,85,42,45
01/27/2019 11:00:00 AM,190,62,78,22,28
01/27/2019 10:00:00 AM,181,67,81,10,23
01/27/2019 09:00:00 AM,175,72,68,12,23
01/27/2019 08:00:00 AM,110,62,39,4,5
01/27/2019 07:00:00 AM,49,22,22,4,1
01/27/2019 06:00:00 AM,14,7,5,2,0
01/27/2019 05:00:00 AM,4,2,1,1,0
01/27/2019 04:00:00 AM,1,0,0,0,1
01/27/2019 03:00:00 AM,1,0,1,0,0
01/27/2019 02:00:00 AM,4,0,2,2,0
01/27/2019 01:00:00 AM,2,0,0,0,2
01/27/2019 12:00:00 AM,4,2,0,2,0
01/26/2019 11:00:00 PM,19,6,7,5,1
01/26/2019 10:00:00 PM,15,2,6,1,6
01/26/2019 09:00:00 PM,15,4,4,4,3
01/26/2019 08:00:00 PM,26,12,7,6,1
01/26/2019 07:00:00 PM,21,3,6,9,3
01/26/2019 06:00:00 PM,35,13,15,4,3
01/26/2019 05:00:00 PM,175,48,89,17,21
01/26/2019 04:00:00 PM,404,138,175,51,40
01/26/2019 03:00:00 PM,649,311,220,58,60
01/26/2019 02:00:00 PM,731,386,206,72,67
01/26/2019 01:00:00 PM,518,248,151,72,47
01/26/2019 12:00:00 PM,353,124,148,39,42
01/26/2019 11:00:00 AM,418,161,165,41,51
01/26/2019 10:00:00 AM,305,122,127,30,26
01/26/2019 09:00:00 AM,243,105,110,10,18
01/26/2019 08:00:00 AM,163,72,65,14,12
01/26/2019 07:00:00 AM,82,40,28,9,5
01/26/2019 06:00:00 AM,19,12,2,2,3
01/26/2019 05:00:00 AM,7,1,1,1,4
01/26/2019 04:00:00 AM,0,0,0,0,0
01/26/2019 03:00:00 AM,0,0,0,0,0
01/26/2019 02:00:00 AM,0,0,0,0,0
01/26/2019 01:00:00 AM,2,0,0,0,2
01/26/2019 12:00:00 AM,4,1,0,2,1
01/25/2019 11:00:00 PM,15,3,3,7,2
01/25/2019 10:00:00 PM,19,6,4,5,4
01/25/2019 09:00:00 PM,16,2,6,3,5
01/25/2019 08:00:00 PM,31,6,13,7,5
01/25/2019 07:00:00 PM,50,9,14,24,3
01/25/2019 06:00:00 PM,101,20,18,47,16
01/25/2019 05:00:00 PM,301,72,62,134,33
01/25/2019 04:00:00 PM,378,106,116,109,47
01/25/2019 03:00:00 PM,277,104,86,52,35
01/25/2019 02:00:00 PM,255,122,90,23,20
01/25/2019 01:00:00 PM,203,79,89,24,11
01/25/2019 12:00:00 PM,294,125,132,20,17
01/25/2019 11:00:00 AM,141,63,49,15,14
01/25/2019 10:00:00 AM,120,40,58,8,14
01/25/2019 09:00:00 AM,148,43,41,20,44
01/25/2019 08:00:00 AM,268,42,75,38,113
01/25/2019 07:00:00 AM,184,42,38,27,77
01/25/2019 06:00:00 AM,90,20,18,30,22
01/25/2019 05:00:00 AM,42,10,6,15,11
01/25/2019 04:00:00 AM,5,3,2,0,0
01/25/2019 03:00:00 AM,0,0,0,0,0
01/25/2019 02:00:00 AM,3,0,1,1,1
01/25/2019 01:00:00 AM,7,1,2,2,2
01/25/2019 12:00:00 AM,3,0,1,0,2
01/24/2019 11:00:00 PM,3,0,2,1,0
01/24/2019 10:00:00 PM,7,4,1,0,2
01/24/2019 09:00:00 PM,16,4,4,4,4
01/24/2019 08:00:00 PM,27,8,4,12,3
01/24/2019 07:00:00 PM,62,13,17,18,14
01/24/2019 06:00:00 PM,154,33,29,76,16
01/24/2019 05:00:00 PM,359,72,84,148,55
01/24/2019 04:00:00 PM,261,83,66,73,39
01/24/2019 03:00:00 PM,153,41,45,30,37
01/24/2019 02:00:00 PM,144,46,69,10,19
01/24/2019 01:00:00 PM,176,73,80,11,12
01/24/2019 12:00:00 PM,296,135,132,15,14
01/24/2019 11:00:00 AM,148,63,58,13,14
01/24/2019 10:00:00 AM,109,41,40,14,14
01/24/2019 09:00:00 AM,178,71,33,24,50
01/24/2019 08:00:00 AM,275,50,53,50,122
01/24/2019 07:00:00 AM,217,41,55,41,80
01/24/2019 06:00:00 AM,145,39,35,45,26
01/24/2019 05:00:00 AM,37,12,5,11,9
01/24/2019 04:00:00 AM,4,0,0,2,2
01/24/2019 03:00:00 AM,2,0,1,0,1
01/24/2019 02:00:00 AM,0,0,0,0,0
01/24/2019 01:00:00 AM,5,0,3,2,0
01/24/2019 12:00:00 AM,8,1,0,3,4
01/23/2019 11:00:00 PM,6,1,2,2,1
01/23/2019 10:00:00 PM,10,3,5,1,1
01/23/2019 09:00:00 PM,20,6,5,8,1
01/23/2019 08:00:00 PM,40,16,13,8,3
01/23/2019 07:00:00 PM,63,13,15,27,8
01/23/2019 06:00:00 PM,139,28,21,78,12
01/23/2019 05:00:00 PM,316,64,71,130,51
01/23/2019 04:00:00 PM,346,116,95,88,47
01/23/2019 03:00:00 PM,232,89,74,38,31
01/23/2019 02:00:00 PM,127,57,41,12,17
01/23/2019 01:00:00 PM,150,64,71,8,7
01/23/2019 12:00:00 PM,229,110,111,4,4
01/23/2019 11:00:00 AM,114,58,44,5,7
01/23/2019 10:00:00 AM,63,21,22,6,14
01/23/2019 09:00:00 AM,107,23,23,15,46
01/23/2019 08:00:00 AM,201,27,34,32,108
01/23/2019 07:00:00 AM,196,30,37,43,86
01/23/2019 06:00:00 AM,134,48,34,32,20
01/23/2019 05:00:00 AM,36,6,6,13,11
01/23/2019 04:00:00 AM,4,2,2,0,0
01/23/2019 03:00:00 AM,3,1,1,0,1
01/23/2019 02:00:00 AM,1,0,0,1,0
01/23/2019 01:00:00 AM,0,0,0,0,0
01/23/2019 12:00:00 AM,2,1,0,1,0
01/22/2019 11:00:00 PM,1,0,0,0,1
01/22/2019 10:00:00 PM,4,1,1,1,1
01/22/2019 09:00:00 PM,6,1,1,4,0
01/22/2019 08:00:00 PM,8,2,1,4,1
01/22/2019 07:00:00 PM,29,7,5,13,4
01/22/2019 06:00:00 PM,105,16,9,68,12
01/22/2019 05:00:00 PM,201,26,23,113,39
01/22/2019 04:00:00 PM,171,35,34,69,33
01/22/2019 03:00:00 PM,74,9,16,25,24
01/22/2019 02:00:00 PM,52,15,17,12,8
01/22/2019 01:00:00 PM,66,31,27,3,5
01/22/2019 12:00:00 PM,143,62,63,11,7
01/22/2019 11:00:00 AM,85,40,27,7,11
01/22/2019 10:00:00 AM,61,25,21,7,8
01/22/2019 09:00:00 AM,105,24,19,17,45
01/22/2019 08:00:00 AM,248,47,46,44,111
01/22/2019 07:00:00 AM,230,36,41,61,92
01/22/2019 06:00:00 AM,111,35,34,16,26
01/22/2019 05:00:00 AM,37,14,9,5,9
01/22/2019 04:00:00 AM,3,0,0,0,3
01/22/2019 03:00:00 AM,4,1,1,1,1
01/22/2019 02:00:00 AM,1,0,0,1,0
01/22/2019 01:00:00 AM,3,0,2,0,1
01/22/2019 12:00:00 AM,9,3,1,3,2
01/21/2019 11:00:00 PM,2,0,0,2,0
01/21/2019 10:00:00 PM,6,2,1,1,2
01/21/2019 09:00:00 PM,8,2,2,3,1
01/21/2019 08:00:00 PM,37,12,15,8,2
01/21/2019 07:00:00 PM,35,13,11,7,4
01/21/2019 06:00:00 PM,69,11,9,40,9
01/21/2019 05:00:00 PM,214,52,75,63,24
01/21/2019 04:00:00 PM,377,132,138,55,52
01/21/2019 03:00:00 PM,333,131,108,49,45
01/21/2019 02:00:00 PM,243,93,76,38,36
01/21/2019 01:00:00 PM,231,79,97,29,26
01/21/2019 12:00:00 PM,291,126,111,26,28
01/21/2019 11:00:00 AM,188,78,81,13,16
01/21/2019 10:00:00 AM,147,62,63,11,11
01/21/2019 09:00:00 AM,147,49,54,13,31
01/21/2019 08:00:00 AM,173,42,48,13,70
01/21/2019 07:00:00 AM,113,26,30,27,30
01/21/2019 06:00:00 AM,50,15,8,14,13
01/21/2019 05:00:00 AM,17,4,4,5,4
01/21/2019 04:00:00 AM,4,1,1,1,1
01/21/2019 03:00:00 AM,3,0,1,1,1
01/21/2019 02:00:00 AM,4,1,1,0,2
01/21/2019 01:00:00 AM,2,2,0,0,0
01/21/2019 12:00:00 AM,11,7,3,0,1
01/20/2019 11:00:00 PM,4,2,0,2,0
01/20/2019 10:00:00 PM,2,1,1,0,0
01/20/2019 09:00:00 PM,21,9,10,2,0
01/20/2019 08:00:00 PM,13,8,3,1,1
01/20/2019 07:00:00 PM,17,5,8,3,1
01/20/2019 06:00:00 PM,23,10,7,4,2
01/20/2019 05:00:00 PM,144,45,67,16,16
01/20/2019 04:00:00 PM,253,97,102,24,30
01/20/2019 03:00:00 PM,252,93,93,38,28
01/20/2019 02:00:00 PM,193,77,70,24,22
01/20/2019 01:00:00 PM,204,84,69,32,19
01/20/2019 12:00:00 PM,207,80,88,17,22
01/20/2019 11:00:00 AM,278,98,121,34,25
01/20/2019 10:00:00 AM,206,82,96,15,13
01/20/2019 09:00:00 AM,183,74,67,19,23
01/20/2019 08:00:00 AM,99,50,36,4,9
01/20/2019 07:00:00 AM,45,24,21,0,0
01/20/2019 06:00:00 AM,18,10,8,0,0
01/20/2019 05:00:00 AM,7,4,1,0,2
01/20/2019 04:00:00 AM,4,2,1,1,0
01/20/2019 03:00:00 AM,1,1,0,0,0
01/20/2019 02:00:00 AM,3,1,2,0,0
01/20/2019 01:00:00 AM,7,3,4,0,0
01/20/2019 12:00:00 AM,4,2,1,0,1
01/19/2019 11:00:00 PM,8,3,2,3,0
01/19/2019 10:00:00 PM,23,1,7,10,5
01/19/2019 09:00:00 PM,17,4,4,7,2
01/19/2019 08:00:00 PM,19,6,5,7,1
01/19/2019 07:00:00 PM,15,3,4,5,3
01/19/2019 06:00:00 PM,42,7,9,6,20
01/19/2019 05:00:00 PM,69,30,26,6,7
01/19/2019 04:00:00 PM,105,30,47,13,15
01/19/2019 03:00:00 PM,222,88,84,27,23
01/19/2019 02:00:00 PM,203,82,80,22,19
01/19/2019 01:00:00 PM,225,84,93,24,24
01/19/2019 12:00:00 PM,241,87,107,28,19
01/19/2019 11:00:00 AM,204,89,85,16,14
01/19/2019 10:00:00 AM,171,57,80,13,21
01/19/2019 09:00:00 AM,178,89,69,8,12
01/19/2019 08:00:00 AM,114,50,47,9,8
01/19/2019 07:00:00 AM,49,23,16,6,4
01/19/2019 06:00:00 AM,15,8,4,3,0
01/19/2019 05:00:00 AM,6,4,1,0,1
01/19/2019 04:00:00 AM,3,1,2,0,0
01/19/2019 03:00:00 AM,5,0,1,0,4
01/19/2019 02:00:00 AM,5,0,0,5,0
01/19/2019 01:00:00 AM,1,0,0,1,0
01/19/2019 12:00:00 AM,4,0,2,2,0
01/18/2019 11:00:00 PM,3,1,1,0,1
01/18/2019 10:00:00 PM,9,2,3,4,0
01/18/2019 09:00:00 PM,15,4,3,4,4
01/18/2019 08:00:00 PM,12,2,2,5,3
01/18/2019 07:00:00 PM,23,4,6,9,4
01/18/2019 06:00:00 PM,62,9,8,37,8
01/18/2019 05:00:00 PM,167,28,27,88,24
01/18/2019 04:00:00 PM,184,40,41,72,31
01/18/2019 03:00:00 PM,162,50,63,26,23
01/18/2019 02:00:00 PM,134,52,48,22,12
01/18/2019 01:00:00 PM,146,57,67,9,13
01/18/2019 12:00:00 PM,207,85,99,12,11
01/18/2019 11:00:00 AM,116,50,47,11,8
01/18/2019 10:00:00 AM,115,44,46,11,14
01/18/2019 09:00:00 AM,132,31,34,11,56
01/18/2019 08:00:00 AM,217,50,52,37,78
01/18/2019 07:00:00 AM,166,46,37,25,58
01/18/2019 06:00:00 AM,77,19,24,18,16
01/18/2019 05:00:00 AM,26,4,4,11,7
01/18/2019 04:00:00 AM,3,1,2,0,0
01/18/2019 03:00:00 AM,0,0,0,0,0
01/18/2019 02:00:00 AM,0,0,0,0,0
01/18/2019 01:00:00 AM,4,1,1,1,1
01/18/2019 12:00:00 AM,0,0,0,0,0
01/17/2019 11:00:00 PM,3,0,3,0,0
01/17/2019 10:00:00 PM,16,5,2,6,3
01/17/2019 09:00:00 PM,20,6,5,6,3
01/17/2019 08:00:00 PM,18,6,5,6,1
01/17/2019 07:00:00 PM,44,10,7,21,6
01/17/2019 06:00:00 PM,118,17,22,61,18
01/17/2019 05:00:00 PM,213,37,32,111,33
01/17/2019 04:00:00 PM,215,51,57,76,31
01/17/2019 03:00:00 PM,132,34,42,25,31
01/17/2019 02:00:00 PM,122,42,34,20,26
01/17/2019 01:00:00 PM,138,63,58,9,8
01/17/2019 12:00:00 PM,199,96,80,11,12
01/17/2019 11:00:00 AM,100,41,42,7,10
01/17/2019 10:00:00 AM,84,28,29,15,12
01/17/2019 09:00:00 AM,127,38,27,14,48
01/17/2019 08:00:00 AM,233,43,61,36,93
01/17/2019 07:00:00 AM,223,44,37,43,99
01/17/2019 06:00:00 AM,115,33,32,27,23
01/17/2019 05:00:00 AM,33,8,7,14,4
01/17/2019 04:00:00 AM,2,0,2,0,0
01/17/2019 03:00:00 AM,0,0,0,0,0
01/17/2019 02:00:00 AM,0,0,0,0,0
01/17/2019 01:00:00 AM,2,0,1,0,1
01/17/2019 12:00:00 AM,5,1,2,2,0
01/16/2019 11:00:00 PM,10,2,4,1,3
01/16/2019 10:00:00 PM,17,6,7,2,2
01/16/2019 09:00:00 PM,19,7,5,3,4
01/16/2019 08:00:00 PM,30,8,10,8,4
01/16/2019 07:00:00 PM,72,17,18,28,9
01/16/2019 06:00:00 PM,122,22,25,65,10
01/16/2019 05:00:00 PM,326,54,71,146,55
01/16/2019 04:00:00 PM,328,96,94,88,50
01/16/2019 03:00:00 PM,223,64,86,34,39
01/16/2019 02:00:00 PM,171,50,64,26,31
01/16/2019 01:00:00 PM,202,85,78,20,19
01/16/2019 12:00:00 PM,301,141,131,12,17
01/16/2019 11:00:00 AM,155,65,68,6,16
01/16/2019 10:00:00 AM,104,36,43,5,20
01/16/2019 09:00:00 AM,176,44,41,23,68
01/16/2019 08:00:00 AM,262,45,56,47,114
01/16/2019 07:00:00 AM,266,55,66,54,91
01/16/2019 06:00:00 AM,176,64,49,32,31
01/16/2019 05:00:00 AM,42,16,7,13,6
01/16/2019 04:00:00 AM,2,0,1,1,0
01/16/2019 03:00:00 AM,4,1,2,0,1
01/16/2019 02:00:00 AM,1,0,0,1,0
01/16/2019 01:00:00 AM,2,1,0,0,1
01/16/2019 12:00:00 AM,6,2,2,1,1
01/15/2019 11:00:00 PM,5,3,2,0,0
01/15/2019 10:00:00 PM,4,1,0,2,1
01/15/2019 09:00:00 PM,23,9,7,6,1
01/15/2019 08:00:00 PM,20,5,7,7,1
01/15/2019 07:00:00 PM,66,18,16,21,11
01/15/2019 06:00:00 PM,143,23,24,73,23
01/15/2019 05:00:00 PM,326,62,63,151,50
01/15/2019 04:00:00 PM,301,84,86,85,46
01/15/2019 03:00:00 PM,176,54,53,47,22
01/15/2019 02:00:00 PM,149,47,48,28,26
01/15/2019 01:00:00 PM,193,69,89,18,17
01/15/2019 12:00:00 PM,297,141,115,18,23
01/15/2019 11:00:00 AM,179,75,72,14,18
01/15/2019 10:00:00 AM,120,38,43,17,22
