Date,MTS Trail West of I-90 Bridge Total,Ped East,Ped West,Bike East,Bike West
02/03/2019 06:00:00 PM,,,,0,0
02/03/2019 05:00:00 PM,,,,0,0
02/03/2019 04:00:00 PM,,,,4,1
02/03/2019 03:00:00 PM,,,,8,2
02/03/2019 02:00:00 PM,,,,12,7
02/03/2019 01:00:00 PM,,,,10,12
02/03/2019 12:00:00 PM,,,,19,23
02/03/2019 11:00:00 AM,,,,14,36
02/03/2019 10:00:00 AM,,,,21,42
02/03/2019 09:00:00 AM,,,,5,49
02/03/2019 08:00:00 AM,,,,31,3
02/03/2019 07:00:00 AM,,,,24,5
02/03/2019 06:00:00 AM,,,,4,1
02/03/2019 05:00:00 AM,,,,0,2
02/03/2019 04:00:00 AM,,,,0,0
02/03/2019 03:00:00 AM,,,,0,0
02/03/2019 02:00:00 AM,,,,0,0
02/03/2019 01:00:00 AM,,,,0,0
02/03/2019 12:00:00 AM,,,,0,0
02/02/2019 11:00:00 PM,,,,0,0
02/02/2019 10:00:00 PM,,,,0,0
02/02/2019 09:00:00 PM,,,,1,0
02/02/2019 08:00:00 PM,,,,0,2
02/02/2019 07:00:00 PM,,,,1,0
02/02/2019 06:00:00 PM,,,,5,0
02/02/2019 05:00:00 PM,,,,15,5
02/02/2019 04:00:00 PM,,,,15,13
02/02/2019 03:00:00 PM,,,,20,20
02/02/2019 02:00:00 PM,,,,28,16
02/02/2019 01:00:00 PM,,,,40,15
02/02/2019 12:00:00 PM,,,,27,26
02/02/2019 11:00:00 AM,,,,57,19
02/02/2019 10:00:00 AM,,,,52,35
02/02/2019 09:00:00 AM,,,,21,37
02/02/2019 08:00:00 AM,,,,8,24
02/02/2019 07:00:00 AM,,,,2,3
02/02/2019 06:00:00 AM,,,,0,1
02/02/2019 05:00:00 AM,,,,2,2
02/02/2019 04:00:00 AM,,,,0,0
02/02/2019 03:00:00 AM,,,,0,0
02/02/2019 02:00:00 AM,,,,0,0
02/02/2019 01:00:00 AM,,,,0,0
02/02/2019 12:00:00 AM,,,,0,0
02/01/2019 11:00:00 PM,,,,1,0
02/01/2019 10:00:00 PM,,,,2,0
02/01/2019 09:00:00 PM,,,,0,0
02/01/2019 08:00:00 PM,,,,0,0
02/01/2019 07:00:00 PM,,,,2,4
02/01/2019 06:00:00 PM,,,,2,9
02/01/2019 05:00:00 PM,,,,6,7
02/01/2019 04:00:00 PM,,,,6,6
02/01/2019 03:00:00 PM,,,,3,4
02/01/2019 02:00:00 PM,,,,3,4
02/01/2019 01:00:00 PM,,,,2,1
02/01/2019 12:00:00 PM,,,,2,1
02/01/2019 11:00:00 AM,,,,0,1
02/01/2019 10:00:00 AM,,,,5,3
02/01/2019 09:00:00 AM,,,,7,1
02/01/2019 08:00:00 AM,,,,6,5
02/01/2019 07:00:00 AM,,,,10,5
02/01/2019 06:00:00 AM,,,,3,1
02/01/2019 05:00:00 AM,,,,1,0
02/01/2019 04:00:00 AM,,,,1,0
02/01/2019 03:00:00 AM,,,,0,0
02/01/2019 02:00:00 AM,,,,1,0
02/01/2019 01:00:00 AM,,,,0,0
02/01/2019 12:00:00 AM,,,,0,0
01/31/2019 11:00:00 PM,,,,0,0
01/31/2019 11:00:00 PM,,,,0,0
01/31/2019 10:00:00 PM,,,,1,1
01/31/2019 10:00:00 PM,,,,1,1
01/31/2019 09:00:00 PM,,,,2,0
01/31/2019 09:00:00 PM,,,,2,0
01/31/2019 08:00:00 PM,,,,2,0
01/31/2019 08:00:00 PM,,,,2,0
01/31/2019 07:00:00 PM,,,,6,8
01/31/2019 07:00:00 PM,,,,6,8
01/31/2019 06:00:00 PM,,,,6,23
01/31/2019 06:00:00 PM,,,,6,23
01/31/2019 05:00:00 PM,,,,26,23
01/31/2019 05:00:00 PM,,,,26,23
01/31/2019 04:00:00 PM,,,,19,15
01/31/2019 04:00:00 PM,,,,19,15
01/31/2019 03:00:00 PM,,,,18,19
01/31/2019 03:00:00 PM,,,,18,19
01/31/2019 02:00:00 PM,,,,6,14
01/31/2019 02:00:00 PM,,,,6,14
01/31/2019 01:00:00 PM,,,,10,11
01/31/2019 01:00:00 PM,,,,10,11
01/31/2019 12:00:00 PM,,,,22,10
01/31/2019 12:00:00 PM,,,,22,10
01/31/2019 11:00:00 AM,,,,6,7
01/31/2019 11:00:00 AM,,,,6,7
01/31/2019 10:00:00 AM,,,,9,9
01/31/2019 10:00:00 AM,,,,9,9
01/31/2019 09:00:00 AM,,,,9,9
01/31/2019 09:00:00 AM,,,,9,9
01/31/2019 08:00:00 AM,,,,23,11
01/31/2019 08:00:00 AM,,,,23,11
01/31/2019 07:00:00 AM,,,,21,11
01/31/2019 07:00:00 AM,,,,21,11
01/31/2019 06:00:00 AM,,,,12,2
01/31/2019 06:00:00 AM,,,,12,2
01/31/2019 05:00:00 AM,,,,4,0
01/31/2019 05:00:00 AM,,,,4,0
01/31/2019 04:00:00 AM,,,,3,1
01/31/2019 04:00:00 AM,,,,3,1
01/31/2019 03:00:00 AM,,,,0,0
01/31/2019 03:00:00 AM,,,,0,0
01/31/2019 02:00:00 AM,,,,0,0
01/31/2019 02:00:00 AM,,,,0,0
01/31/2019 01:00:00 AM,,,,0,0
01/31/2019 01:00:00 AM,,,,0,0
01/31/2019 12:00:00 AM,,,,0,0
01/31/2019 12:00:00 AM,,,,0,0
01/30/2019 11:00:00 PM,,,,1,0
01/30/2019 11:00:00 PM,,,,1,0
01/30/2019 10:00:00 PM,,,,1,0
01/30/2019 10:00:00 PM,,,,1,0
01/30/2019 09:00:00 PM,,,,1,0
01/30/2019 09:00:00 PM,,,,1,0
01/30/2019 08:00:00 PM,,,,2,2
01/30/2019 08:00:00 PM,,,,2,2
01/30/2019 07:00:00 PM,,,,8,6
01/30/2019 07:00:00 PM,,,,8,6
01/30/2019 06:00:00 PM,,,,12,16
01/30/2019 06:00:00 PM,,,,12,16
01/30/2019 05:00:00 PM,,,,19,25
01/30/2019 05:00:00 PM,,,,19,25
01/30/2019 04:00:00 PM,,,,14,15
01/30/2019 04:00:00 PM,,,,14,15
01/30/2019 03:00:00 PM,,,,13,13
01/30/2019 03:00:00 PM,,,,13,13
01/30/2019 02:00:00 PM,,,,10,16
01/30/2019 02:00:00 PM,,,,10,16
01/30/2019 01:00:00 PM,,,,4,11
01/30/2019 01:00:00 PM,,,,4,11
01/30/2019 12:00:00 PM,,,,1,9
01/30/2019 12:00:00 PM,,,,1,9
01/30/2019 11:00:00 AM,,,,5,2
01/30/2019 11:00:00 AM,,,,5,2
01/30/2019 10:00:00 AM,,,,5,2
01/30/2019 10:00:00 AM,,,,5,2
01/30/2019 09:00:00 AM,,,,14,12
01/30/2019 09:00:00 AM,,,,14,12
01/30/2019 08:00:00 AM,,,,14,16
01/30/2019 08:00:00 AM,,,,14,16
01/30/2019 07:00:00 AM,,,,23,7
01/30/2019 07:00:00 AM,,,,23,7
01/30/2019 06:00:00 AM,,,,7,7
01/30/2019 06:00:00 AM,,,,7,7
01/30/2019 05:00:00 AM,,,,4,4
01/30/2019 05:00:00 AM,,,,4,4
01/30/2019 04:00:00 AM,,,,4,0
01/30/2019 04:00:00 AM,,,,4,0
01/30/2019 03:00:00 AM,,,,0,0
01/30/2019 03:00:00 AM,,,,0,0
01/30/2019 02:00:00 AM,,,,1,1
01/30/2019 02:00:00 AM,,,,1,1
01/30/2019 01:00:00 AM,,,,0,0
01/30/2019 01:00:00 AM,,,,0,0
01/30/2019 12:00:00 AM,,,,0,0
01/30/2019 12:00:00 AM,,,,0,0
01/29/2019 11:00:00 PM,,,,2,0
01/29/2019 11:00:00 PM,,,,2,0
01/29/2019 10:00:00 PM,,,,1,0
01/29/2019 10:00:00 PM,,,,1,0
01/29/2019 09:00:00 PM,,,,0,3
01/29/2019 09:00:00 PM,,,,0,3
01/29/2019 08:00:00 PM,,,,2,2
01/29/2019 08:00:00 PM,,,,2,2
01/29/2019 07:00:00 PM,,,,8,8
01/29/2019 07:00:00 PM,,,,8,8
01/29/2019 06:00:00 PM,,,,21,16
01/29/2019 06:00:00 PM,,,,21,16
01/29/2019 05:00:00 PM,,,,31,29
01/29/2019 05:00:00 PM,,,,31,29
01/29/2019 04:00:00 PM,,,,33,23
01/29/2019 04:00:00 PM,,,,33,23
01/29/2019 03:00:00 PM,,,,24,21
01/29/2019 03:00:00 PM,,,,24,21
01/29/2019 02:00:00 PM,,,,12,14
01/29/2019 02:00:00 PM,,,,12,14
01/29/2019 01:00:00 PM,,,,14,20
01/29/2019 01:00:00 PM,,,,14,20
01/29/2019 12:00:00 PM,,,,11,8
01/29/2019 12:00:00 PM,,,,11,8
01/29/2019 11:00:00 AM,,,,5,10
01/29/2019 11:00:00 AM,,,,5,10
01/29/2019 10:00:00 AM,,,,14,6
01/29/2019 10:00:00 AM,,,,14,6
01/29/2019 09:00:00 AM,,,,6,17
01/29/2019 09:00:00 AM,,,,6,17
01/29/2019 08:00:00 AM,,,,28,11
01/29/2019 08:00:00 AM,,,,28,11
01/29/2019 07:00:00 AM,,,,25,16
01/29/2019 07:00:00 AM,,,,25,16
01/29/2019 06:00:00 AM,,,,12,4
01/29/2019 06:00:00 AM,,,,12,4
01/29/2019 05:00:00 AM,,,,3,2
01/29/2019 05:00:00 AM,,,,3,2
01/29/2019 04:00:00 AM,,,,3,2
01/29/2019 04:00:00 AM,,,,3,2
01/29/2019 03:00:00 AM,,,,0,0
01/29/2019 03:00:00 AM,,,,0,0
01/29/2019 02:00:00 AM,,,,0,0
01/29/2019 02:00:00 AM,,,,0,0
01/29/2019 01:00:00 AM,,,,0,0
01/29/2019 01:00:00 AM,,,,0,0
01/29/2019 12:00:00 AM,,,,0,1
01/29/2019 12:00:00 AM,,,,0,1
01/28/2019 11:00:00 PM,,,,0,0
01/28/2019 11:00:00 PM,,,,0,0
01/28/2019 10:00:00 PM,,,,0,0
01/28/2019 10:00:00 PM,,,,0,0
01/28/2019 09:00:00 PM,,,,2,1
01/28/2019 09:00:00 PM,,,,2,1
01/28/2019 08:00:00 PM,,,,1,4
01/28/2019 08:00:00 PM,,,,1,4
01/28/2019 07:00:00 PM,,,,7,5
01/28/2019 07:00:00 PM,,,,7,5
01/28/2019 06:00:00 PM,,,,13,27
01/28/2019 06:00:00 PM,,,,13,27
01/28/2019 05:00:00 PM,,,,25,34
01/28/2019 05:00:00 PM,,,,25,34
01/28/2019 04:00:00 PM,,,,13,19
01/28/2019 04:00:00 PM,,,,13,19
01/28/2019 03:00:00 PM,,,,14,12
01/28/2019 03:00:00 PM,,,,14,12
01/28/2019 02:00:00 PM,,,,15,14
01/28/2019 02:00:00 PM,,,,15,14
01/28/2019 01:00:00 PM,,,,6,15
01/28/2019 01:00:00 PM,,,,6,15
01/28/2019 12:00:00 PM,,,,8,17
01/28/2019 12:00:00 PM,,,,8,17
01/28/2019 11:00:00 AM,,,,10,9
01/28/2019 11:00:00 AM,,,,10,9
01/28/2019 10:00:00 AM,,,,6,14
01/28/2019 10:00:00 AM,,,,6,14
01/28/2019 09:00:00 AM,,,,11,6
01/28/2019 09:00:00 AM,,,,11,6
01/28/2019 08:00:00 AM,,,,24,22
01/28/2019 08:00:00 AM,,,,24,22
01/28/2019 07:00:00 AM,,,,31,12
01/28/2019 07:00:00 AM,,,,31,12
01/28/2019 06:00:00 AM,,,,9,7
01/28/2019 06:00:00 AM,,,,9,7
01/28/2019 05:00:00 AM,,,,3,2
01/28/2019 05:00:00 AM,,,,3,2
01/28/2019 04:00:00 AM,,,,4,0
01/28/2019 04:00:00 AM,,,,4,0
01/28/2019 03:00:00 AM,,,,0,0
01/28/2019 03:00:00 AM,,,,0,0
01/28/2019 02:00:00 AM,,,,0,0
01/28/2019 02:00:00 AM,,,,0,0
01/28/2019 01:00:00 AM,,,,0,0
01/28/2019 01:00:00 AM,,,,0,0
01/28/2019 12:00:00 AM,,,,0,0
01/28/2019 12:00:00 AM,,,,0,0
01/27/2019 11:00:00 PM,,,,0,0
01/27/2019 11:00:00 PM,,,,0,0
01/27/2019 10:00:00 PM,,,,0,0
01/27/2019 10:00:00 PM,,,,0,0
01/27/2019 09:00:00 PM,,,,0,0
01/27/2019 09:00:00 PM,,,,0,0
01/27/2019 08:00:00 PM,,,,0,0
01/27/2019 08:00:00 PM,,,,0,0
01/27/2019 07:00:00 PM,,,,1,1
01/27/2019 07:00:00 PM,,,,1,1
01/27/2019 06:00:00 PM,,,,4,0
01/27/2019 06:00:00 PM,,,,4,0
01/27/2019 05:00:00 PM,,,,5,5
01/27/2019 05:00:00 PM,,,,5,5
01/27/2019 04:00:00 PM,,,,13,2
01/27/2019 04:00:00 PM,,,,13,2
01/27/2019 03:00:00 PM,,,,18,16
01/27/2019 03:00:00 PM,,,,18,16
01/27/2019 02:00:00 PM,,,,55,23
01/27/2019 02:00:00 PM,,,,55,23
01/27/2019 01:00:00 PM,,,,21,21
01/27/2019 01:00:00 PM,,,,21,21
01/27/2019 12:00:00 PM,,,,32,33
01/27/2019 12:00:00 PM,,,,32,33
01/27/2019 11:00:00 AM,,,,42,29
01/27/2019 11:00:00 AM,,,,42,29
01/27/2019 10:00:00 AM,,,,22,40
01/27/2019 10:00:00 AM,,,,22,40
01/27/2019 09:00:00 AM,,,,23,51
01/27/2019 09:00:00 AM,,,,23,51
01/27/2019 08:00:00 AM,,,,5,16
01/27/2019 08:00:00 AM,,,,5,16
01/27/2019 07:00:00 AM,,,,0,8
01/27/2019 07:00:00 AM,,,,0,8
01/27/2019 06:00:00 AM,,,,0,0
01/27/2019 06:00:00 AM,,,,0,0
01/27/2019 05:00:00 AM,,,,0,2
01/27/2019 05:00:00 AM,,,,0,2
01/27/2019 04:00:00 AM,,,,0,0
01/27/2019 04:00:00 AM,,,,0,0
01/27/2019 03:00:00 AM,,,,0,0
01/27/2019 03:00:00 AM,,,,0,0
01/27/2019 02:00:00 AM,,,,0,0
01/27/2019 02:00:00 AM,,,,0,0
01/27/2019 01:00:00 AM,,,,0,0
01/27/2019 01:00:00 AM,,,,0,0
01/27/2019 12:00:00 AM,,,,0,0
01/27/2019 12:00:00 AM,,,,0,0
01/26/2019 11:00:00 PM,,,,1,0
01/26/2019 11:00:00 PM,,,,1,0
01/26/2019 10:00:00 PM,,,,1,0
01/26/2019 10:00:00 PM,,,,1,0
01/26/2019 09:00:00 PM,,,,0,0
01/26/2019 09:00:00 PM,,,,0,0
01/26/2019 08:00:00 PM,,,,0,0
01/26/2019 08:00:00 PM,,,,0,0
01/26/2019 07:00:00 PM,,,,1,0
01/26/2019 07:00:00 PM,,,,1,0
01/26/2019 06:00:00 PM,,,,3,3
01/26/2019 06:00:00 PM,,,,3,3
01/26/2019 05:00:00 PM,,,,2,3
01/26/2019 05:00:00 PM,,,,2,3
01/26/2019 04:00:00 PM,,,,25,12
01/26/2019 04:00:00 PM,,,,25,12
01/26/2019 03:00:00 PM,,,,42,23
01/26/2019 03:00:00 PM,,,,42,23
01/26/2019 02:00:00 PM,,,,55,33
01/26/2019 02:00:00 PM,,,,55,33
01/26/2019 01:00:00 PM,,,,50,50
01/26/2019 01:00:00 PM,,,,50,50
01/26/2019 12:00:00 PM,,,,51,32
01/26/2019 12:00:00 PM,,,,51,32
01/26/2019 11:00:00 AM,,,,40,37
01/26/2019 11:00:00 AM,,,,40,37
01/26/2019 10:00:00 AM,,,,18,30
01/26/2019 10:00:00 AM,,,,18,30
01/26/2019 09:00:00 AM,,,,20,49
01/26/2019 09:00:00 AM,,,,20,49
01/26/2019 08:00:00 AM,,,,11,12
01/26/2019 08:00:00 AM,,,,11,12
01/26/2019 07:00:00 AM,,,,1,4
01/26/2019 07:00:00 AM,,,,1,4
01/26/2019 06:00:00 AM,,,,1,3
01/26/2019 06:00:00 AM,,,,1,3
01/26/2019 05:00:00 AM,,,,0,2
01/26/2019 05:00:00 AM,,,,0,2
01/26/2019 04:00:00 AM,,,,0,0
01/26/2019 04:00:00 AM,,,,0,0
01/26/2019 03:00:00 AM,,,,0,0
01/26/2019 03:00:00 AM,,,,0,0
01/26/2019 02:00:00 AM,,,,0,0
01/26/2019 02:00:00 AM,,,,0,0
01/26/2019 01:00:00 AM,,,,0,0
01/26/2019 01:00:00 AM,,,,0,0
01/26/2019 12:00:00 AM,,,,0,0
01/26/2019 12:00:00 AM,,,,0,0
01/25/2019 11:00:00 PM,,,,0,3
01/25/2019 11:00:00 PM,,,,0,3
01/25/2019 10:00:00 PM,,,,0,0
01/25/2019 10:00:00 PM,,,,0,0
01/25/2019 09:00:00 PM,,,,0,0
01/25/2019 09:00:00 PM,,,,0,0
01/25/2019 08:00:00 PM,,,,1,1
01/25/2019 08:00:00 PM,,,,1,1
01/25/2019 07:00:00 PM,,,,6,8
01/25/2019 07:00:00 PM,,,,6,8
01/25/2019 06:00:00 PM,,,,11,18
01/25/2019 06:00:00 PM,,,,11,18
01/25/2019 05:00:00 PM,,,,22,22
01/25/2019 05:00:00 PM,,,,22,22
01/25/2019 04:00:00 PM,,,,19,28
01/25/2019 04:00:00 PM,,,,19,28
01/25/2019 03:00:00 PM,,,,20,11
01/25/2019 03:00:00 PM,,,,20,11
01/25/2019 02:00:00 PM,,,,13,9
01/25/2019 02:00:00 PM,,,,13,9
01/25/2019 01:00:00 PM,,,,9,7
01/25/2019 01:00:00 PM,,,,9,7
01/25/2019 12:00:00 PM,,,,7,16
01/25/2019 12:00:00 PM,,,,7,16
01/25/2019 11:00:00 AM,,,,13,7
01/25/2019 11:00:00 AM,,,,13,7
01/25/2019 10:00:00 AM,,,,9,12
01/25/2019 10:00:00 AM,,,,9,12
01/25/2019 09:00:00 AM,,,,11,11
01/25/2019 09:00:00 AM,,,,11,11
01/25/2019 08:00:00 AM,,,,19,15
01/25/2019 08:00:00 AM,,,,19,15
01/25/2019 07:00:00 AM,,,,25,12
01/25/2019 07:00:00 AM,,,,25,12
01/25/2019 06:00:00 AM,,,,7,9
01/25/2019 06:00:00 AM,,,,7,9
01/25/2019 05:00:00 AM,,,,2,1
01/25/2019 05:00:00 AM,,,,2,1
01/25/2019 04:00:00 AM,,,,5,0
01/25/2019 04:00:00 AM,,,,5,0
01/25/2019 03:00:00 AM,,,,0,1
01/25/2019 03:00:00 AM,,,,0,1
01/25/2019 02:00:00 AM,,,,1,0
01/25/2019 02:00:00 AM,,,,1,0
01/25/2019 01:00:00 AM,,,,0,0
01/25/2019 01:00:00 AM,,,,0,0
01/25/2019 12:00:00 AM,,,,0,0
01/25/2019 12:00:00 AM,,,,0,0
01/24/2019 11:00:00 PM,,,,0,0
01/24/2019 11:00:00 PM,,,,0,0
01/24/2019 10:00:00 PM,,,,1,0
01/24/2019 10:00:00 PM,,,,1,0
01/24/2019 09:00:00 PM,,,,1,2
01/24/2019 09:00:00 PM,,,,1,2
01/24/2019 08:00:00 PM,,,,3,5
01/24/2019 08:00:00 PM,,,,3,5
01/24/2019 07:00:00 PM,,,,7,7
01/24/2019 07:00:00 PM,,,,7,7
01/24/2019 06:00:00 PM,,,,11,13
01/24/2019 06:00:00 PM,,,,11,13
01/24/2019 05:00:00 PM,,,,22,27
01/24/2019 05:00:00 PM,,,,22,27
01/24/2019 04:00:00 PM,,,,13,17
01/24/2019 04:00:00 PM,,,,13,17
01/24/2019 03:00:00 PM,,,,20,9
01/24/2019 03:00:00 PM,,,,20,9
01/24/2019 02:00:00 PM,,,,9,5
01/24/2019 02:00:00 PM,,,,9,5
01/24/2019 01:00:00 PM,,,,5,8
01/24/2019 01:00:00 PM,,,,5,8
01/24/2019 12:00:00 PM,,,,4,11
01/24/2019 12:00:00 PM,,,,4,11
01/24/2019 11:00:00 AM,,,,12,6
01/24/2019 11:00:00 AM,,,,12,6
01/24/2019 10:00:00 AM,,,,6,7
01/24/2019 10:00:00 AM,,,,6,7
01/24/2019 09:00:00 AM,,,,14,8
01/24/2019 09:00:00 AM,,,,14,8
01/24/2019 08:00:00 AM,,,,29,10
01/24/2019 08:00:00 AM,,,,29,10
01/24/2019 07:00:00 AM,,,,18,21
01/24/2019 07:00:00 AM,,,,18,21
01/24/2019 06:00:00 AM,,,,8,5
01/24/2019 06:00:00 AM,,,,8,5
01/24/2019 05:00:00 AM,,,,4,1
01/24/2019 05:00:00 AM,,,,4,1
01/24/2019 04:00:00 AM,,,,2,1
01/24/2019 04:00:00 AM,,,,2,1
01/24/2019 03:00:00 AM,,,,0,0
01/24/2019 03:00:00 AM,,,,0,0
01/24/2019 02:00:00 AM,,,,0,0
01/24/2019 02:00:00 AM,,,,0,0
01/24/2019 01:00:00 AM,,,,0,0
01/24/2019 01:00:00 AM,,,,0,0
01/24/2019 12:00:00 AM,,,,0,1
01/24/2019 12:00:00 AM,,,,0,1
01/23/2019 11:00:00 PM,,,,1,1
01/23/2019 11:00:00 PM,,,,1,1
01/23/2019 10:00:00 PM,,,,1,1
01/23/2019 10:00:00 PM,,,,1,1
01/23/2019 09:00:00 PM,,,,0,1
01/23/2019 09:00:00 PM,,,,0,1
01/23/2019 08:00:00 PM,,,,0,2
01/23/2019 08:00:00 PM,,,,0,2
01/23/2019 07:00:00 PM,,,,19,8
01/23/2019 07:00:00 PM,,,,19,8
01/23/2019 06:00:00 PM,,,,15,12
01/23/2019 06:00:00 PM,,,,15,12
01/23/2019 05:00:00 PM,,,,18,21
01/23/2019 05:00:00 PM,,,,18,21
01/23/2019 04:00:00 PM,,,,20,12
01/23/2019 04:00:00 PM,,,,20,12
01/23/2019 03:00:00 PM,,,,5,7
01/23/2019 03:00:00 PM,,,,5,7
01/23/2019 02:00:00 PM,,,,3,6
01/23/2019 02:00:00 PM,,,,3,6
01/23/2019 01:00:00 PM,,,,0,6
01/23/2019 01:00:00 PM,,,,0,6
01/23/2019 12:00:00 PM,,,,1,3
01/23/2019 12:00:00 PM,,,,1,3
01/23/2019 11:00:00 AM,,,,1,0
01/23/2019 11:00:00 AM,,,,1,0
01/23/2019 10:00:00 AM,,,,3,4
01/23/2019 10:00:00 AM,,,,3,4
01/23/2019 09:00:00 AM,,,,10,6
01/23/2019 09:00:00 AM,,,,10,6
01/23/2019 08:00:00 AM,,,,11,9
01/23/2019 08:00:00 AM,,,,11,9
01/23/2019 07:00:00 AM,,,,14,12
01/23/2019 07:00:00 AM,,,,14,12
01/23/2019 06:00:00 AM,,,,4,9
01/23/2019 06:00:00 AM,,,,4,9
01/23/2019 05:00:00 AM,,,,2,1
01/23/2019 05:00:00 AM,,,,2,1
01/23/2019 04:00:00 AM,,,,1,0
01/23/2019 04:00:00 AM,,,,1,0
01/23/2019 03:00:00 AM,,,,0,0
01/23/2019 03:00:00 AM,,,,0,0
01/23/2019 02:00:00 AM,,,,0,0
01/23/2019 02:00:00 AM,,,,0,0
01/23/2019 01:00:00 AM,,,,0,0
01/23/2019 01:00:00 AM,,,,0,0
01/23/2019 12:00:00 AM,,,,0,0
01/23/2019 12:00:00 AM,,,,0,0
01/22/2019 11:00:00 PM,,,,0,0
01/22/2019 11:00:00 PM,,,,0,0
01/22/2019 10:00:00 PM,,,,0,0
01/22/2019 10:00:00 PM,,,,0,0
01/22/2019 09:00:00 PM,,,,1,0
01/22/2019 09:00:00 PM,,,,1,0
01/22/2019 08:00:00 PM,,,,0,3
01/22/2019 08:00:00 PM,,,,0,3
01/22/2019 07:00:00 PM,,,,7,1
01/22/2019 07:00:00 PM,,,,7,1
01/22/2019 06:00:00 PM,,,,13,19
01/22/2019 06:00:00 PM,,,,13,19
01/22/2019 05:00:00 PM,,,,12,17
01/22/2019 05:00:00 PM,,,,12,17
01/22/2019 04:00:00 PM,,,,11,10
01/22/2019 04:00:00 PM,,,,11,10
01/22/2019 03:00:00 PM,,,,4,1
01/22/2019 03:00:00 PM,,,,4,1
01/22/2019 02:00:00 PM,,,,2,5
01/22/2019 02:00:00 PM,,,,2,5
01/22/2019 01:00:00 PM,,,,2,4
01/22/2019 01:00:00 PM,,,,2,4
01/22/2019 12:00:00 PM,,,,2,3
01/22/2019 12:00:00 PM,,,,2,3
01/22/2019 11:00:00 AM,,,,3,1
01/22/2019 11:00:00 AM,,,,3,1
01/22/2019 10:00:00 AM,,,,7,8
01/22/2019 10:00:00 AM,,,,7,8
01/22/2019 09:00:00 AM,,,,8,8
01/22/2019 09:00:00 AM,,,,8,8
01/22/2019 08:00:00 AM,,,,16,9
01/22/2019 08:00:00 AM,,,,16,9
01/22/2019 07:00:00 AM,,,,23,15
01/22/2019 07:00:00 AM,,,,23,15
01/22/2019 06:00:00 AM,,,,10,3
01/22/2019 06:00:00 AM,,,,10,3
01/22/2019 05:00:00 AM,,,,3,2
01/22/2019 05:00:00 AM,,,,3,2
01/22/2019 04:00:00 AM,,,,2,0
01/22/2019 04:00:00 AM,,,,2,0
01/22/2019 03:00:00 AM,,,,1,0
01/22/2019 03:00:00 AM,,,,1,0
01/22/2019 02:00:00 AM,,,,0,0
01/22/2019 02:00:00 AM,,,,0,0
01/22/2019 01:00:00 AM,,,,0,0
01/22/2019 01:00:00 AM,,,,0,0
01/22/2019 12:00:00 AM,,,,0,0
01/22/2019 12:00:00 AM,,,,0,0
01/21/2019 11:00:00 PM,,,,0,2
01/21/2019 11:00:00 PM,,,,0,2
01/21/2019 10:00:00 PM,,,,0,2
01/21/2019 10:00:00 PM,,,,0,2
01/21/2019 09:00:00 PM,,,,1,0
01/21/2019 09:00:00 PM,,,,1,0
01/21/2019 08:00:00 PM,,,,3,0
01/21/2019 08:00:00 PM,,,,3,0
01/21/2019 07:00:00 PM,,,,3,3
01/21/2019 07:00:00 PM,,,,3,3
01/21/2019 06:00:00 PM,,,,6,8
01/21/2019 06:00:00 PM,,,,6,8
01/21/2019 05:00:00 PM,,,,10,12
01/21/2019 05:00:00 PM,,,,10,12
01/21/2019 04:00:00 PM,,,,18,21
01/21/2019 04:00:00 PM,,,,18,21
01/21/2019 03:00:00 PM,,,,34,16
01/21/2019 03:00:00 PM,,,,34,16
01/21/2019 02:00:00 PM,,,,34,20
01/21/2019 02:00:00 PM,,,,34,20
01/21/2019 01:00:00 PM,,,,32,36
01/21/2019 01:00:00 PM,,,,32,36
01/21/2019 12:00:00 PM,,,,34,28
01/21/2019 12:00:00 PM,,,,34,28
01/21/2019 11:00:00 AM,,,,28,23
01/21/2019 11:00:00 AM,,,,28,23
01/21/2019 10:00:00 AM,,,,15,13
01/21/2019 10:00:00 AM,,,,15,13
01/21/2019 09:00:00 AM,,,,10,16
01/21/2019 09:00:00 AM,,,,10,16
01/21/2019 08:00:00 AM,,,,11,6
01/21/2019 08:00:00 AM,,,,11,6
01/21/2019 07:00:00 AM,,,,12,4
01/21/2019 07:00:00 AM,,,,12,4
01/21/2019 06:00:00 AM,,,,3,3
01/21/2019 06:00:00 AM,,,,3,3
01/21/2019 05:00:00 AM,,,,5,1
01/21/2019 05:00:00 AM,,,,5,1
01/21/2019 04:00:00 AM,,,,0,0
01/21/2019 04:00:00 AM,,,,0,0
01/21/2019 03:00:00 AM,,,,1,0
01/21/2019 03:00:00 AM,,,,1,0
01/21/2019 02:00:00 AM,,,,0,0
01/21/2019 02:00:00 AM,,,,0,0
01/21/2019 01:00:00 AM,,,,0,0
01/21/2019 01:00:00 AM,,,,0,0
01/21/2019 12:00:00 AM,,,,0,0
01/21/2019 12:00:00 AM,,,,0,0
01/20/2019 11:00:00 PM,,,,0,1
01/20/2019 11:00:00 PM,,,,0,1
01/20/2019 10:00:00 PM,,,,0,0
01/20/2019 10:00:00 PM,,,,0,0
01/20/2019 09:00:00 PM,,,,0,1
01/20/2019 09:00:00 PM,,,,0,1
01/20/2019 08:00:00 PM,,,,0,0
01/20/2019 08:00:00 PM,,,,0,0
01/20/2019 07:00:00 PM,,,,0,0
01/20/2019 07:00:00 PM,,,,0,0
01/20/2019 06:00:00 PM,,,,4,2
