language_iso_code,tweet,label,intended_use
amh,ለ2 ሰው የተፈቀደ የመኪና ወንበር ላይ 5 ሰው አስቀምጦ ፏ በይ ጀለስ ፍቅር ካለ 10ም ይችላል  ይለኛል!  ግራ የተጋባ ነገር!,negative,dev
amh,?? ምናልባትም በክልሉ ሠላማዊ ሠልፍ ያስተባበሩ እና የዓይናቸው ቀለም የማያምር ሙስሊሞች ሊታሠሩ ይችላሉ፧  «መስጊድና ሱቅ አቃጥሎ የክርስትና መዝሙር የዘመረው ያ ሁሉ ሰው መጅሊሱን…,negative,dev
amh,አናናስ ለጤናሽ ጥሩ አይደለም,negative,dev
amh,በሲዳማ እና በደቡብ ክልል መካከል ልደረግ ያለው የስልጣን ሽግግር ሆነ ተብሎ ለህዝብ ግልጽ ባልሆነ ምክንያት እየተጓተተ ነው። የስልጣን ሽግግሩ በሚቀጥሉት ጥቅት ቀናት ውስጥ የማይካሄ…,negative,dev
amh,ለማ መገርሳ ሆይ! የቀድሞ ወዳጅህ ናሁሰናይ ከመቐለ ይህን ባለ 6 ነጥብ መልእክት ልኮልሃል፦  1. ጠባቂዎችህን ሙሉ በሙሉ ከአብይ ንኪኪ እና ትእዛዝ አፅዳ፡፡ የጥበቃ ጥንካሬው ሶስት እጥፍ ጨምር፡…,negative,dev
amh,...ሰው ግን እንደዚ አይነት ምስቅልቅል ውስጥ ሆኖ እንደዚ ዘና ማለት.. ይሄ ከፈጣሪ ነው,negative,dev
amh,?????? ምን ተስካራቸዉን በቁማቸዉ  እያበላተዉ ነዉ የሚመስለዉ::,negative,dev
amh,መቀበር  ብቻ ሳይሆን ከእምዬ ኢትዮጵያ አፈር ቆሻሻቸው መወገድ አለበት,negative,dev
amh,ሶ አባ ቦራ ምርጥ እና ታማኝ ነው፥ አብይ ደግሞ እንደ ግመል ሸፋፋ ነው እያልክ ነው? :-),negative,dev
amh,ምግብ ቤት አስመሰላችሁት እኮ፣ ዝርክርክ,negative,dev
amh,በወሬ አይደለም በተግባር ከፎቅ እየወረወርን እናሳያለን ነው አልገባንም,negative,dev
amh,አህመዲን ሞጣ ነበር በሚል ለመጀመሪያ ጊዜ የቀጠፈው ቀሲስ ኤፍሬም እሸቴ..,negative,dev
amh,እረ ተፋታኝ!  አረማዊ መሆን የተለየ አብርሆት ምስሎህ ትደነፋለህ እንዴ!,negative,dev
amh,በጋምቤላ ጎግ ወረዳ ከባድ ዝናብ ከጣለ በኋላ የታታ ሐይቅ ከመጠን በላይ ሞልቶ በመፍሰሱ ከ800 በላይ ተማሪዎች ትምህርት ተቋርጧል፤ የ283 አርሶ አደሮች ማሳ አበላሽቷል፤ ለነዋሪዎች አስቸኳይ…,negative,dev
amh,ፍትህ ላይ የአብይን መንግስት በመተቸት ይታወቀል።,negative,dev
amh,የኢትዮጵያ ጠቅላይ ሚኒስትር ሰላም በሌለበት ሰላም ኣውርጂለው በማለተቸው ሲከሰሱ ከነሱ በታች ላሉ የወጣ ከታች ኣለ፡፡,negative,dev
amh,በአራት ኪሎም ብዙ ኢትዯጵያውያን በሌላ አደንዛዥ ዕፅ ሰበብ ታስረዋል,negative,dev
amh,Those diaspora የኢትዮጵያ ሂደው ደሀው ህዝብ ላይ $100k (ዶላር)ማትረፍ ምትፈልጉት ግን: አታፍሩም? ጌታን አትፈሩም? ??damn! ነብሳቹን ለሴጣን መሸጥ እኮ ነው የቀራቹ. ሆሆ,negative,dev
amh,ኢትዮጵያ ውስጥ ሆናችሁ Happy new year የምትሉ ሰዎች ሰፈራችሁ ስኖው ይዘንባል እንዴ? ????,negative,dev
amh,Amhara   ጸረ-አማራ ኃይሎች,negative,dev
amh,ተባረክ እረ ንገርልኝ እንዴ አነሡ የሚያረጉት ፅድቅ ነዉ ምነዉ ሙስሊም አማራዎቹን አላፈናቀሉም ምነዉ ሙስሊም አማራዎችን ቤታቸዉን አላፈረ…,negative,dev
amh,እነሱ ያቀዱት ሴራ ፨ አብይ ፣ ኦነግና ፣ እነ ቁዘማ (ኢዜማ) ያሰቡት !??  ከ90 ቀናት በፊት እስክንድር ነጋና ባልደራሱ በም…,negative,dev
amh,ነጮች መንገድ ላይ ሲያዩኝ ጥቁር! ጥቁር! ጥቁር!  ቢሉኝ እንደማለት ነው።  ያሳፍራል።,negative,dev
amh,አንዳንድ ሰውን “ኧረ አጨቀየኽው!!ማለት ብንለምድ እንዴት መልካም ነበር።ኧረ ድፍረት?? አቦካክም አይነት አለው!!,negative,dev
amh,ትናንት በኬኒያ ላሙ ዳርቻ የጦር ሰፈር በተፈጸመው ጥቃት 3 አሜሪካዊያን ተገድለዋል,negative,dev
amh,መቼ  ይሆን ስለ ኢትዮጵያ መልካም  ዜና የምንሠማው,negative,dev
amh,በብሔሩ ተምርጦ የሚገደለው ኦሮሞ ብቻ ነው ? ይሄን ጥያቄ ለጅዋር እንጂ ለታኬ አጠይቀው በሱ የተሳሳተ የዘር ጥላቻ ስለሆነ በየክልሉ ተማሪዎች የሚገደሉት,negative,dev
amh,በእግዚያቢሄር ስራ እስኪ ኣትግባ ኣንተ እርኩስ::,negative,dev
amh,አፋኝነት አናርኪዝም የነገሰበት። አሁን ምን የሚሉት ነገር ነው የመሰብሰብ የመደራጀትን መብት እያፈኑ ነፃና ፍትሀዊ ምርጫ እናደርጋለን የሚሉት። ቀልደኞች,negative,dev
amh,በሱ ቤት አሁን አገር አያስተዳደረ ነው  ዩኒቨርስቲዎች ይዘጋሉ ሃይማኖት ቦታዎች ይነዳሉ ተማሪዎች በየቀኑ ይሞታሉ ባለስልጣናት በቤታቸው፣በስራ ቦታቸው፣ለስራ ሲሄዱ ይገደላሉ ህዝብ ይሳ…,negative,dev
amh,ታህሳስ 23፣ 2012/ የተሽከርካሪ መለያ ሰሌዳ እጥረት አለ በሚል ተገቢ ያልሆነ ክፍያ የሚጠይቁ ህገ-ወጦች ጉዳይ,negative,dev
amh,ምን ለማለት ፈልገህ ነው? እኛ የምንፈራው የሳውዲ አይነት በሀጉራችን ሽብርተኝነትን እና አክራሪዎችን የሚደግፉ  ምንግስታትን እንጂ ዲሞክራሲያዊ ሀገራትን አይደለም,negative,dev
amh,ብደግፍም ባደግፍም ሰው የመሰብሰብ መብቱ በምንም ተዓምር ሊከለከል ይገባም። አሁን ምን የሚሉት ነገር ነው የመሰብሰብ የመደራጀትን መብት እያፈኑ ነፃና ፍትሀዊ ምርጫ እናደርጋለን የሚሉት።,negative,dev
amh,ደደብ ተማሪ እንደነበርክ ታስታውቃለህ... እውነት/ሀሰት ከተባልክማ your little brainless head would go nuts! ትዕቢት የት እንደሚያደርሳችሁ እናያለን! ቆለጥl…,negative,dev
amh,የቤቲ ታፈሰን አመል የሚችለዉ ሄኖክ ጋቢ ብቻ ነዉ,negative,dev
amh,ብ/ር ጀነራል አሳምነው ፅጌ ስብሰባ ለይ እያለ ረሽነው እረሳውን እንደዚህ እንደ ባዕድ ጠላት ጎትተውታል,negative,dev
amh,እውነት እውነት አልመስልህ እያለኝ ነው። ይሄ ሰውዬ የዘመናችን ሙሴ ይሆንን? ምድረ አራሙቻ በዘር ተቧድና ስትናኮት ከርማ ከላይ የተላከው…,negative,dev
amh,ያወጣው የመገናኛ አካባቢ ዝርፊያ!  መገናኛ አካባቢ ዝርፊያ እጅግ በርክቷል። ከቦርሳ ቅሚያ እስከ መኪና ሿሿ የቀን ተቀን ክስተት ነው። ይህ ቪድዮ በአንድ ታዛቢ ተቀርፆ የተላከልኝ ሲሆን…,negative,dev
amh,አበራ ሞላ ግን ምን አስቦ ነው  ከሰኞ፣ ማክሰኞ፣ ከእሮብ፣ ከሀሙስ፣  ከአርብም፣ ከቅዳሜም ከሁሉም  ቀናት እኛን ደስ የሚለን እሁድለት ለሊት   ብሎ የዘፈነው?  እሁድ ለሊት ከጭንቀት…,negative,dev
amh,ዘሪ ማጥፋት ወንጀል  ሳይከሰስ እንዲሁም የኢትዮጵያ ሕዝብ ይበሳጭ ብሎ  ለምርጫ ይዞ መቅረብ  እንደነ ጃዋሪ አይነቱ ማቅፍ የኢትዮጵያ  ሕዝብ እንደመናቅ ነው።,negative,dev
amh,ብዙ መዘናነጋት ስለሚኖር ለትራፊኮች አሰደሳች ህግ ነው,negative,dev
amh,የአማራ ክልል ወጣቶች ማኅበር ለአማራ ወጣቶች ማኅበር የተሠጠው ፈቃድ እንዲሠረዝ ሲል ለበጎ አድራጎትና ማኅበራት ኤጀንሲ ክስ አስገባ።,negative,dev
amh,አዳሜ ፌስቡክ ላይ ምን አባህ ትሰራለህ ምርጫ ደርሶ የለ ዘግተህ አጥና ??????,negative,dev
amh,የወንድ ዘር ቀድሞ መፍሰስ ችግር,negative,dev
amh,ተሳስተሃለል፣  ቆም ብለህ ራስህን ጠይቅ ፣ዛሬ ላይ የደረስነው በለውጥ ሃይሎች መስዋእትት መሆኑን አትዘንጋ፡ ይህን  ለማለት ያደረሱህ አነዚህ ሰዎች ናቸው.…,negative,dev
amh,የዘንድሮ አሽቃባጮች ለየት ይላሉ; በምናቸው እንደሚያስቡም ግራ ያጋባል,negative,dev
amh,አራቱ ድርጅቶች በጋራ *ከህዝብ የዘረፉት*  ንብረት ...,negative,dev
amh,ምን በክትክታ እንደተገረፈ ልጅ ያደርግሃል?,negative,dev
amh,ሀሀሀሀሀ መጀመሪያ ማንበብ እና መፃፍ ተለማመድ,negative,dev
amh,አንስቶ እስከ ጥቃቅን እና አነስተኛ tweeps ፈረሰኛ ደሞ ምን አረገን ነው ምትሉት? ?? ወይ ዛሬ ወጡን ለመስራት እናም ለማቅረብ ሀላፊነት ውሰዱ እና ከዛ ፈረሰኛውን ለእማወራ ማቅረብ…,negative,dev
amh,ምን ነካቸው... እውነት ያሳዝናል,negative,dev
amh,ቄሮን እሹሩሩ ይሄው ነው ውጤቱ:: ኦሮሚያ ፊቱን ወደ ልማት አዙሮ የዜጎችን ሠርቶ የመኖር እድልና ደህንነት በተጨባጭ  ካላሠፋ አይደለም  የመሬት ግብይት፣  የግሉን ዘርፍም ወደ ልማት ማሥገባት  አይችልም ። ዋቃ ይታረቀን,negative,dev
amh,የኢትዮጵያ አየር መንገድ ምን አስበው ነው? ቅዳሜ እና እሁድ በረራ የለም አሉ። ከዛ ቀጥለው ደግሞ ለ40ደቂቃ በረራ እና ለአንድ በረራ 8ሺ 476 ማድረግ ምን ይሉታል።   አመቱን ሙ…,negative,dev
amh,ያ ነበረ ችግራችሁ እኮ:: አንድ ነገር እንኳን ኮሽ ብሎ: ገና ይላል ብላችሁ እናትህ ሆድ ነበር የምትገባው::…,negative,dev
amh,ወሬኛ,negative,dev
amh,ይድረስ ለ እዚህ ሰውዬ ላይ ያልተነፈስሽ፡   ተራ የወያኔ ተላላኪ ጋዜጠኛ ምኞቱንና፡ ተልኮ በተናገረው እንዲህ ያዙኝ ልቀቁኝ ማለት ትንሽ ለትዝብት ኣይሰጥም?  መቼም ህፍረት ኣልፈጠረ…,negative,dev
amh,የፈጣሪን ስም በከንቱ አታንሺ ?? አስመሳይ,negative,dev
amh,ታምራት ነገር ግን ጤነኛ ነው ???? የሆነማ የሚያጨሰው ነገር አለ ዝም ብሎማ እንዲህ አያወራም !,negative,dev
amh,እኛ ድሆች ነን፤ ገንዘብ ከየት እናመጣለን እያልን ስንደራደር ነበር በጠገዴ ታግቶ የተገደለው ታዳጊ አባት,negative,dev
amh,ታህሳስ 24፣ 2012/ ቋሚ ኮሚቴዎች በረቂቅ ህጎች ላይ የህዝብ አስተያየት ለመሰብሰብ ተደጋጋሚ ጥሪ ቢያደርጉም አስተያየት የሚሰጡ ሰዎች አልተገኙም,negative,dev
amh,አዎን ብረት አንጋች ነው ጨፍላቂ ቀማኛ ገዳይ የራሱ ያልሆነውን በእሳት የሚያጋይ፣ የራሱን ሃሳብ ብቻ እንደቅዱስ የሚቆጥር የበላይ…,negative,dev
amh,ሲሆን ይሆናል ሲቀር ይቀራል 2ኛc ማንን ይፈራል ???????? የሚገርመው አሁንም በዜማ ነው ምታነቡት ????????????,negative,dev
amh,??የምር ልክ ብለዋል! ተሟጋች ነን ባዮቹ ለምን እንደሚሟገቱ የገባቸዉ አልመሰለንም። ሴትን አጉል እያጀገኑ ተቻችላ ልጆቿን እንዳታሳድግ እያደረጉኮ ነዉ????የፌኪዝም ነገር,negative,dev
amh,በ ምላጭ ምድምድ አድርገው ልጨው በሺተኛ ካስመስሉን ቡሃላ አሁን ገና ሰው ሆንክ ሚሉት ነገር እንዴት ይርሳል??????,negative,dev
amh,አህመዲን  ጀበል እና  እሱን አይኖትች   ነጋዴወች( እስልምናና  ክርስትና ) የሀይማኖት  ቡልሽታቸውን  በየቦታው  ማስታወካቸውን ማቆም  የግድ  ይላል!,negative,dev
amh,ወዳጄ: የሙግትህ ጭብጥ ምንድነው?  በመሃላችን ሙግት ሳይኖር እኮ ሙግት አደረከው::,negative,dev
amh,Loool ተነፉን አገኛለሁ ብለሽ አትልፊ ለማለት ነው፡፡ገልቱ ምናምን ይገኛል speaking of እነዛ ገልቱ የኢትዮጵያ ፖለቲካ “ኤሊት” ለብዙኀኑ ሰላም ሲሉ ተሰብስበው…,negative,dev
amh,የእምነት ቦታዎች አይባልም ወዳጄ 4 የሙሰሊም መሰጅዶችን ብቻ ነው አንድደው ሲጨፍሩበት የነበረው። የእምነት ቦታ ብለህ የሁሉም አታሰመሰለው። እውነት ለምን ይተናነቃችኋል ግን?,negative,dev
amh,ወይ ጉድ! የኔ ዩኒቨርስቲ ሰላም ነው ብሎ ለመታበይ ካልሆነ  በስተቀር ወንድሞቻቸውና እህቶቻቸው እንደተገደሉ እየሰሙ ምን አይነት ትምህርት ነው የሚማሩት? ትምህርት ለመማር በቲንሹ መ…,negative,dev
amh,ስለ ኢትዬጵያ ኦነግ ሲነዛው ከኖረው ፕሮፓጋንዳና አሁን አሁን አህመዲን ጀበል በሀይማኖት ስም ከሚለቀው ውሸት መካከል ምን ልዩነት አለ? በብሄር ሞክረው ያልተሳካላቸውን አማራን የመምታ…,negative,dev
amh,ቆይ አሁን እውነቱን እንነጋገር ከተባለ Rift valley መማር . አልባሌ ቦታ ከመዋል በምን ይተናነሳል ????,negative,dev
amh,ሰላም ዶ/ር አብይ  ግን ምነዉ አልክ የኛን የሙስሊሞችን ጉዳይ ምንም አታመጡም ነዉ ወይስ ንቀት ነዉ ዳንኤል ክብረትን ካጠገብህ አርቅልን በአማራ ክልል በአንድ…,negative,dev
amh,ዕለት ዕለት አስደንጋጭ እየሆነ የመጣው አሰቃቂው የትራፊክ አደጋ መፍትሄው ምንድን ነው?  ወጥቶ በሠላም መግባት ህልም እየሆነ እኮ ነው  በቀን በቀን የሚሞቱን ወገኖቻችን ብዛት ጆሮን ጭው የሚያደርግ ነው።,negative,dev
amh,ከብት በእጁ እጅ አለው ብዬ አስቤ ማለት ነው ሳር እንጂ የሰው ተስፋ ይዞ አያውቅም።,negative,dev
amh,በባለፉት ቀናት የአሜሪካ ዉጭ ጉዳይ ቢሮ በባግዳድ የአሜሪካ ኤምባሲ ጥቃትን ባወገዘበት መግለጫው በኢራቅ ዉስጥ ያለን ለዉጥ በንቃት አየተከታተሉ መሆኑን ለሰማ ሰዉ ትርጉሙ ምን ያክል…,negative,dev
amh,አንተ ላይ ሲደርስ ብቻ ነው እንዴ የሚሰማህ,negative,dev
amh,ትንሽ ከልክ አለፍክ እዚህ ላይ አትፃፍ በቃ አንተ እራስህ ትልቅ ችግር አለብህ እንዲህ አይነት ድርቅ ያለ ጥላቻ አንተ ከነሱ ምትለይበት ምንም ነገር የለም…,negative,dev
amh,ያስነበብከን ሰውዪ የፈረንጅ መጽሃፍ ስለጠቀሰ ያንተን መዘባረቅ ትክክል ያደርገዋል ብለህ ካሰብክ ተሳስተሃል። ሰውየውም ሆነ አንተ ስለኤርትራ ስታወሩ  ኢትዮጲያ አሁ…,negative,dev
amh,ስለ አስፈላጊ ነገሮች ማውራትን ነውር ካደረግነው ሰነበትን።,negative,dev
amh,የኛ ብሄር ጥያቄ ቅድምያ ይመለስ እስከዛ ሌሎቻችሁ ችግር ቢኖርም ዝም ብላችሁ አጅቡን የሚል ፖለቲከኛ ለዛሬው ተራማጅ አለም አይመጥንም ።,negative,dev
amh,እኛን እማ ይፈራል ኣንተ ንገረው,negative,dev
amh,ያረቢ ጌታዬ.....ልትሰቅሉኝ ነው ልትዘቀዝቁኝ?? አረ እኔ ራሱ ብሶብኛል??,negative,dev
amh,ከበቡሽ ወደ ሀገር ስትመለስ የዉህደት ፖርቲ ተመሰረተ ደግሞ የምን ዉህደት ብለክ ምስኪን የኦሮሞ ወንድሜን እንዳትጨፈጭፍ አንተና ቆርቆሮ ሳይነኩህ መጨዉ ልማድክ ነዉ,negative,dev
amh,የኢትዮጵያ የመከላከያና ደህንነት በአረብ አገራት እንድወድቅ አብይ አህመድ በትጋት እየሰራ ነው,negative,dev
